OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1093.00,1970-01-01 00:00:01.093,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.94,43.23,25.79,22.84,-9.74,3.25,16.00,10.00,0.00
2186.00,1970-01-01 00:00:02.186,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.94,43.27,25.97,22.88,-9.75,3.25,16.00,10.00,0.00
3279.00,1970-01-01 00:00:03.279,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,12.89,43.40,25.94,22.96,-9.75,3.24,16.00,10.00,0.00
4372.00,1970-01-01 00:00:04.372,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.87,43.34,26.03,22.88,-9.75,3.25,16.00,10.00,0.00
5465.00,1970-01-01 00:00:05.465,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.88,43.37,26.02,22.81,-9.75,3.25,16.00,10.00,0.00
6558.00,1970-01-01 00:00:06.558,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.89,43.44,26.03,22.91,-9.75,3.25,16.00,10.00,0.00
7651.00,1970-01-01 00:00:07.651,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.88,43.42,26.05,22.91,-9.75,3.26,16.00,10.00,0.00
8744.00,1970-01-01 00:00:08.744,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.86,43.44,26.12,22.88,-9.75,3.25,16.00,10.00,0.00
9837.00,1970-01-01 00:00:09.837,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.84,43.50,26.05,22.91,-9.75,3.26,16.00,10.00,0.00
10837.00,1970-01-01 00:00:10.837,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,12.85,43.48,26.08,22.95,-9.75,3.26,16.00,10.00,0.00
11837.00,1970-01-01 00:00:11.837,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.85,43.44,26.05,23.01,-9.75,3.26,16.00,10.00,0.00
