OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
1094, 1970-01-01 00:00:01,0,0,0,0.25,0,1,0.6,0,0,12.45,83.16,55.72,180.2,-9.75,-0.16,16,10,0
2187, 1970-01-01 00:00:02,0,0,0,0.25,0,1,0.6,0,0,12.47,83.21,55.77,179.16,-9.74,-0.23,16,10,0
3280, 1970-01-01 00:00:03,0,0,0,0.25,0,1,0.6,0,0,12.44,83.16,55.77,178.05,-9.75,-0.22,16,10,0
4373, 1970-01-01 00:00:04,0,0,0,0.27,0,1,0.6,0,0,12.45,83.09,55.72,176.98,-9.75,-0.19,16,10,0
5467, 1970-01-01 00:00:05,0,0,0,0.27,0,1,0.6,0,0,12.44,83.09,55.73,176.05,-9.75,-0.16,16,10,0
6559, 1970-01-01 00:00:06,0,0,0,0.27,0,1,0.6,0,0,12.41,83.05,55.7,175.04,-9.75,-0.16,16,10,0
6659, 1970-01-01 00:00:06,0,0,0,0.26,1,1,0.6,0,0,12.34,83.05,55.7,175.04,-9.75,-0.2,22,10,0
6759, 1970-01-01 00:00:06,0,0,0,0.25,1,1,0.6,0,0,9.75,83.05,55.7,175.04,-9.75,-0.37,22,10,0
6859, 1970-01-01 00:00:06,0,0,0,0.25,1,1,0.6,0,0,11.25,83.02,55.68,174.77,-9.75,-0.36,22,10,0
6959, 1970-01-01 00:00:06,0,0,17.47,0.25,1,1,0.6,0,0,11.36,83.02,55.68,174.77,-9.74,-0.37,22,4200,-20
7059, 1970-01-01 00:00:07,0,0,909.68,0.25,1,1,0.6,0,0.01,11.11,83.02,55.68,174.77,-9.75,-0.28,22,4200,-36
7159, 1970-01-01 00:00:07,0,0,1296.22,0.26,0,1,0.6,0,0.01,12.17,83.02,55.58,174.37,-9.75,-0.16,20,4200,-43
7259, 1970-01-01 00:00:07,0,0,1789.47,0.25,0,1,0.6,0,0.02,12.22,83.02,55.58,174.37,-9.75,-0.2,20,3552.64,-58
7359, 1970-01-01 00:00:07,0.57,0.06,1780.63,0.25,0,1,0.6,1.89,0.02,12.26,83.02,55.65,174.55,-9.75,-0.19,20,3563.25,-58
7459, 1970-01-01 00:00:07,0.57,0.06,1740.72,0.25,0,1,0.6,1.44,0.03,12.23,83.02,55.65,174.55,-9.74,-0.18,20,3622.27,-56
7559, 1970-01-01 00:00:07,0.57,0.06,1739.81,0.25,0,1,0.6,1.28,0.03,12.24,83.02,55.65,174.55,-9.75,-0.2,20,3624.45,-56
7680, 1970-01-01 00:00:07,0.75,0.12,1741.81,0.25,0,1,0.6,2.11,0.04,12.25,82.98,55.68,181.82,-9.75,-0.2,20,3619.67,-56
7780, 1970-01-01 00:00:07,0.75,0.12,1732.68,0.25,0,1,0.6,1.94,0.04,12.23,82.98,55.68,181.82,-9.75,-0.28,20,3641.58,-56
7880, 1970-01-01 00:00:07,0.96,0.18,1709.84,0.25,0,1,0.6,2.5,0.05,12.23,82.98,55.68,181.82,-9.75,-0.25,20,3696.38,-55
7981, 1970-01-01 00:00:07,1.23,0.23,1730.1,0.25,0,1,0.6,3.12,0.06,12.26,83,55.6,191.48,-9.75,-0.25,20,3647.75,-56
