OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1109.00,1970-01-01 00:00:01.109,16.43,4.21,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.53,48.16,63.16,175.76,0.00,-0.18,17.00,10.00,0.00
2109.00,1970-01-01 00:00:02.109,15.30,8.54,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.53,48.14,63.27,173.62,0.00,-0.17,17.00,10.00,0.00
3109.00,1970-01-01 00:00:03.109,14.84,12.70,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.54,48.23,63.34,170.62,0.00,-0.23,17.00,10.00,0.00
4109.00,1970-01-01 00:00:04.109,14.56,16.74,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.54,48.16,63.41,167.99,0.00,-0.20,17.00,10.00,0.00
5109.00,1970-01-01 00:00:05.109,15.09,20.89,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.54,48.21,63.48,166.06,0.00,-0.19,1.00,10.00,0.00
6109.00,1970-01-01 00:00:06.109,15.46,25.16,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.54,48.23,63.56,163.70,0.00,-0.19,1.00,10.00,0.00
7109.00,1970-01-01 00:00:07.109,16.62,29.67,0.00,0.37,0.00,2.00,1.00,999.00,0.00,12.54,48.19,63.47,162.00,0.00,-0.18,1.00,10.00,0.00
8109.00,1970-01-01 00:00:08.109,17.34,34.41,0.00,0.37,0.00,2.00,1.00,999.00,0.00,12.57,48.16,63.66,159.98,0.00,-0.17,1.00,10.00,0.00
8559.00,1970-01-01 00:00:08.559,17.63,36.63,0.00,0.37,0.00,2.00,1.00,999.00,0.00,12.57,48.16,63.66,159.13,0.00,-0.23,5.00,10.00,0.00
8659.00,1970-01-01 00:00:08.659,17.87,37.16,0.00,0.35,1.00,2.00,1.00,999.00,0.00,10.15,48.16,63.66,159.13,0.00,-0.23,7.00,10.00,0.00
8865.00,1970-01-01 00:00:08.865,17.89,38.15,13.63,0.34,1.00,2.00,1.00,999.00,0.01,11.19,48.14,63.64,158.66,0.00,-0.24,7.00,7100.00,-20.00
8965.00,1970-01-01 00:00:08.965,18.03,38.68,909.98,0.35,1.00,2.00,1.00,999.00,0.01,11.76,48.14,63.64,158.66,0.00,-0.21,7.00,7100.00,-36.00
9065.00,1970-01-01 00:00:09.065,18.09,39.15,1321.00,0.36,0.00,2.00,1.00,999.00,0.02,12.27,48.14,63.64,158.66,0.00,-0.20,5.00,7100.00,-44.00
9165.00,1970-01-01 00:00:09.165,18.07,39.67,1964.60,0.36,0.00,2.00,1.00,999.00,0.03,12.39,48.13,63.64,157.30,0.00,-0.19,5.00,5642.03,-68.00
9265.00,1970-01-01 00:00:09.265,18.28,40.20,2167.51,0.36,0.00,2.00,1.00,999.00,0.03,12.41,48.13,63.64,157.30,0.00,-0.17,5.00,5315.48,-74.00
9365.00,1970-01-01 00:00:09.365,18.48,40.67,2080.55,0.36,0.00,2.00,1.00,999.00,0.04,12.42,48.13,63.64,157.30,0.00,-0.20,5.00,5437.23,-72.00
9465.00,1970-01-01 00:00:09.465,18.67,41.25,2098.42,0.35,0.00,2.00,1.00,891.42,0.05,12.38,48.19,63.71,161.48,0.00,-0.16,5.00,5412.22,-72.00
9565.00,1970-01-01 00:00:09.565,18.87,41.72,2150.42,0.36,0.00,2.00,1.00,763.35,0.06,12.40,48.19,63.71,161.48,0.00,-0.19,5.00,5339.41,-73.00
9665.00,1970-01-01 00:00:09.665,19.03,42.31,2118.94,0.35,0.00,2.00,1.00,718.63,0.07,12.43,48.10,63.67,171.20,0.00,-0.14,5.00,5383.48,-73.00
9765.00,1970-01-01 00:00:09.765,19.15,42.83,2168.18,0.36,0.00,2.00,1.00,637.26,0.08,12.44,48.10,63.67,171.20,0.00,-0.20,5.00,5314.55,-74.00
9865.00,1970-01-01 00:00:09.865,19.45,43.36,2232.72,0.36,0.00,2.00,1.00,574.57,0.09,12.45,48.10,63.67,171.20,0.00,-0.18,5.00,5224.19,-75.00
9983.00,1970-01-01 00:00:09.983,19.63,44.06,2199.86,0.36,0.00,2.00,1.00,526.14,0.10,12.45,48.18,63.80,179.82,0.00,-0.18,5.00,5270.20,-74.00
10083.00,1970-01-01 00:00:10.083,19.52,44.59,2203.78,0.35,0.00,2.00,1.00,484.61,0.11,12.42,48.18,63.80,179.82,0.00,-0.21,5.00,5264.71,-74.00
10183.00,1970-01-01 00:00:10.183,19.84,45.12,2252.55,0.35,0.00,2.00,1.00,450.16,0.12,12.42,48.18,63.80,179.82,0.00,-0.17,5.00,5199.49,-75.00
10283.00,1970-01-01 00:00:10.283,19.96,45.70,2243.75,0.35,0.00,2.00,1.00,421.42,0.13,12.37,48.23,63.80,190.63,0.00,-0.20,5.00,5208.76,-75.00
10383.00,1970-01-01 00:00:10.383,19.97,46.23,2229.61,0.36,0.00,2.00,1.00,396.29,0.14,12.42,48.23,63.80,190.63,0.00,-0.18,5.00,5228.54,-75.00
10483.00,1970-01-01 00:00:10.483,20.05,46.81,2282.15,0.36,0.00,2.00,1.00,374.99,0.15,12.45,48.23,63.80,190.63,0.00,-0.16,5.00,5193.57,-76.00
10583.00,1970-01-01 00:00:10.583,20.18,47.40,2273.24,0.36,0.00,2.00,1.00,356.32,0.16,12.46,48.23,63.76,198.37,0.00,-0.18,5.00,5195.35,-75.00
10683.00,1970-01-01 00:00:10.683,20.51,47.93,2298.06,0.37,0.00,2.00,1.00,349.53,0.16,12.49,48.23,63.76,198.37,0.00,-0.13,5.00,5190.39,-76.00
