OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
1093, 1970-01-01 00:00:01,0,0,0,0.25,0,1,0.95,0,0,13.15,25.61,25.46,25.32,-5.71,0.1,16,10,0
2186, 1970-01-01 00:00:02,0,0,0,0.25,0,1,0.95,0,0,13.14,25.6,25.52,25.33,-5.69,0.09,16,10,0
3279, 1970-01-01 00:00:03,0,0,0,0.25,0,1,0.95,0,0,13.09,25.63,25.49,25.38,-5.66,0.1,16,10,0
4373, 1970-01-01 00:00:04,0,0,0,0.25,0,1,0.95,0,0,12.99,25.69,25.63,25.45,-5.67,0.09,16,10,0
5466, 1970-01-01 00:00:05,0,0,0,0.25,0,1,0.95,0,0,13.01,25.68,25.61,25.39,-5.69,0.09,16,10,0
6559, 1970-01-01 00:00:06,0,0,0,0.25,0,1,0.95,0,0,12.97,25.71,25.57,25.39,-5.69,0.09,16,10,0
7559, 1970-01-01 00:00:07,0,0,0,0.25,0,1,0.95,0,0,12.97,25.73,25.63,25.35,-5.7,0.09,16,10,0
8560, 1970-01-01 00:00:08,0,0,0,0.31,0,1,0.95,0,0,12.97,25.69,25.5,25.41,-5.72,0.09,16,10,0
9560, 1970-01-01 00:00:09,0,0,0,0.3,0,1,0.95,0,0,12.98,25.8,25.59,25.41,-4.23,2.46,16,10,0
10560, 2018-06-29 13:22:18,0,0,0,0.3,0,1,0.95,0,0,13,25.73,25.55,25.44,-5.57,0.44,16,10,0
11560, 2018-06-29 13:22:19,0,0,0,0.25,0,1,0.95,0,0,12.95,25.84,25.63,25.45,-2.69,4.47,16,10,0
12560, 2018-06-29 13:22:20,0,0,0,0.3,0,1,0.95,0,0,12.97,25.77,25.6,25.44,-2.73,4.37,16,10,0
13560, 2018-06-29 13:22:21,0,0,0,0.3,0,1,0.95,0,0,12.97,25.77,25.63,25.44,-5.54,0.48,16,10,0
14560, 2018-06-29 13:22:22,0,0,0,0.29,0,1,0.95,0,0,12.94,25.73,25.63,25.34,-5.54,0.48,16,10,0
15560, 2018-06-29 13:22:23,0,0,0,0.29,0,1,0.95,0,0,12.94,25.74,25.63,25.39,-5.54,0.49,16,10,0
16560, 2018-06-29 13:22:24,0,0,0,0.29,0,1,0.95,0,0,12.9,25.79,25.64,25.35,-5.68,0.49,16,10,0
17560, 2018-06-29 13:22:25,0,0,0,0.29,0,1,0.95,0,0,12.88,25.77,25.61,25.5,-5.66,0.48,16,10,0
18579, 2018-06-29 13:22:26,0,0,0,0.25,0,1,0.95,0,0,12.92,25.8,25.68,25.37,-5.65,0.49,16,10,0
19667, 2018-06-29 13:22:27,1.29,0.12,0,0.25,0,1,0.95,999,0,12.93,25.74,25.55,25.44,-5.66,0.48,16,10,0
20779, 2018-06-29 13:22:28,5.68,1.87,0,0.29,0,1,0.95,999,0,12.94,25.74,25.63,25.39,-5.65,0.49,16,10,0
21892, 2018-06-29 13:22:29,4.78,3.39,0,1.47,0,1,0.95,999,0,12.9,25.75,25.63,25.38,-5.66,0.5,16,10,0
23004, 2018-06-29 13:22:31,3.75,4.68,0,1.47,0,1,0.95,999,0,12.89,25.79,25.61,25.45,-5.67,0.49,16,10,0
24117, 2018-06-29 13:22:32,0,5.15,0,1.47,0,1,0.95,999,0,12.91,25.83,25.69,25.41,-5.66,0.5,16,10,0
25117, 2018-06-29 13:22:33,0,5.15,0,1.47,0,1,0.95,999,0,12.87,25.85,25.64,25.38,-5.66,0.5,16,10,0
26117, 2018-06-29 13:22:34,1.75,5.5,0,1.47,0,1,0.95,999,0,12.88,25.71,25.63,25.37,-5.65,0.48,16,10,0
27117, 2018-06-29 13:22:35,6.34,7.37,0,1.47,0,1,0.95,999,0,12.86,25.81,25.6,25.44,-5.67,0.53,16,10,0
28117, 2018-06-29 13:22:36,4.57,8.78,0,1.47,0,1,0.95,999,0,12.9,25.77,25.66,25.43,-5.65,0.5,16,10,0
29117, 2018-06-29 13:22:37,2.97,9.6,0,1.47,0,1,0.95,999,0,12.9,25.8,25.63,25.46,-5.67,0.51,16,10,0
30117, 2018-06-29 13:22:38,1.25,10.06,0,1.47,0,1,0.95,999,0,12.88,25.79,25.63,25.49,-5.65,0.49,16,10,0
31117, 2018-06-29 13:22:39,0,10.18,0,1.47,0,1,0.95,999,0,12.89,25.77,25.61,25.41,-5.65,0.49,16,10,0
32117, 2018-06-29 13:22:40,0,10.18,0,1.47,0,1,0.95,999,0,12.88,25.8,25.64,25.45,-5.66,0.49,16,10,0
33117, 2018-06-29 13:22:41,0,10.18,0,1.47,0,1,0.95,999,0,12.85,25.86,25.66,25.49,-5.64,0.49,16,10,0
34145, 2018-06-29 13:22:42,0,10.18,0,1.47,0,1,0.95,999,0,12.88,25.8,25.66,25.49,-5.66,0.49,16,10,0
35263, 2018-06-29 13:22:43,0,10.18,0,1.47,0,1,0.95,999,0,12.88,25.77,25.73,25.56,-5.66,0.49,16,10,0
36263, 2018-06-29 13:22:44,0,10.18,0,1.47,0,1,0.95,999,0,12.88,25.77,25.66,25.45,-5.67,0.49,16,10,0
37263, 2018-06-29 13:22:45,0,10.18,0,1.47,0,1,0.95,999,0,12.86,25.88,25.63,25.44,-5.66,0.49,16,10,0
38263, 2018-06-29 13:22:46,0,10.18,0,1.47,0,1,0.95,999,0,12.86,25.73,25.66,25.44,-5.65,0.49,16,10,0
39263, 2018-06-29 13:22:47,0,10.18,0,1.47,0,1,0.95,999,0,12.84,25.77,25.66,25.48,-5.67,0.49,16,10,0
40263, 2018-06-29 13:22:48,0,10.18,0,1.47,0,1,0.95,999,0,12.88,25.74,25.63,25.48,-5.66,0.49,16,10,0
41263, 2018-06-29 13:22:49,0,10.18,0,1.47,0,1,0.95,999,0,12.86,25.75,25.64,25.46,-5.67,0.49,16,10,0
42263, 2018-06-29 13:22:50,0,10.18,0,1.47,0,1,0.95,999,0,12.86,25.77,25.7,25.54,-5.67,0.49,16,10,0
43264, 2018-06-29 13:22:51,0,10.18,0,1.47,0,1,0.95,999,0,12.87,25.77,25.69,25.49,-5.69,0.49,16,10,0
44264, 2018-06-29 13:22:52,0,10.18,0,1.47,0,1,0.95,999,0,12.84,25.83,25.7,25.55,-5.67,0.51,16,10,0
45264, 2018-06-29 13:22:53,0,10.18,0,1.47,0,1,0.95,999,0,12.83,25.77,25.68,25.49,-5.66,0.5,16,10,0
46329, 2018-06-29 13:22:54,0,10.18,0,1.47,0,1,0.95,999,0,12.85,25.8,25.68,25.49,-5.66,0.5,16,10,0
47435, 2018-06-29 13:22:55,0,10.18,0,1.47,0,1,0.95,999,0,12.86,25.77,25.7,25.55,-5.65,0.51,16,10,0
48541, 2018-06-29 13:22:56,0,10.18,0,1.47,0,1,0.95,999,0,12.86,25.8,25.69,25.55,-5.67,0.51,16,10,0
49647, 2018-06-29 13:22:57,0,10.18,0,1.47,0,1,0.95,999,0,12.85,25.74,25.69,25.41,-5.67,0.49,16,10,0
50753, 2018-06-29 13:22:58,0,10.18,0,1.47,0,1,0.95,999,0,12.83,25.79,25.71,25.45,-5.66,0.49,16,10,0
51853, 2018-06-29 13:22:59,0,10.18,0,1.47,0,1,0.95,999,0,12.83,25.77,25.71,25.44,-5.67,0.49,16,10,0
52853, 2018-06-29 13:23:00,0,10.18,0,1.47,0,1,0.95,999,0,12.81,25.66,25.75,25.54,-5.67,0.49,16,10,0
53853, 2018-06-29 13:23:01,0,10.18,0,1.47,0,1,0.95,999,0,12.83,25.77,25.69,25.55,-5.67,0.49,16,10,0
54853, 2018-06-29 13:23:02,0,10.18,0,1.47,0,1,0.95,999,0,12.81,25.77,25.66,25.46,-5.67,0.49,16,10,0
55853, 2018-06-29 13:23:03,0,10.18,0,1.47,0,1,0.95,999,0,12.82,25.79,25.7,25.49,-5.66,0.49,16,10,0
56853, 2018-06-29 13:23:04,0,10.18,0,1.47,0,1,0.95,999,0,12.85,25.74,25.74,25.52,-5.67,0.49,16,10,0
57853, 2018-06-29 13:23:05,0,10.18,0,1.47,0,1,0.95,999,0,12.84,25.83,25.69,25.46,-5.67,0.49,16,10,0
58853, 2018-06-29 13:23:06,0,10.18,0,1.47,0,1,0.95,999,0,12.84,25.84,25.68,25.45,-5.67,0.49,16,10,0
59853, 2018-06-29 13:23:07,0,10.18,0,1.47,0,1,0.95,999,0,12.8,25.71,25.66,25.49,-5.67,0.49,16,10,0
60853, 2018-06-29 13:23:08,0,10.18,0,1.47,0,1,0.95,999,0,12.81,25.71,25.7,25.52,-5.66,0.49,16,10,0
61853, 2018-06-29 13:23:09,0,10.18,0,1.47,0,1,0.95,999,0,12.81,25.77,25.66,25.52,-5.67,0.49,16,10,0
62896, 2018-06-29 13:23:10,0,10.18,0,1.47,0,1,0.95,999,0,12.84,25.79,25.75,25.54,-5.68,0.49,16,10,0
64002, 2018-06-29 13:23:12,0,10.18,0,1.47,0,1,0.95,999,0,12.84,25.77,25.66,25.49,-5.66,0.49,16,10,0
65002, 2018-06-29 13:23:13,0,10.18,0,1.47,0,1,0.95,999,0,12.83,25.77,25.7,25.52,-5.65,0.49,16,10,0
66002, 2018-06-29 13:23:14,0,10.18,0,1.47,0,1,0.95,999,0,12.83,25.81,25.73,25.54,-5.67,0.49,16,10,0
67002, 2018-06-29 13:23:15,0,10.18,0,1.47,0,1,0.95,999,0,12.8,25.75,25.69,25.5,-5.66,0.48,16,10,0
68002, 2018-06-29 13:23:16,0,10.18,0,1.47,0,1,0.95,999,0,12.83,25.73,25.75,25.59,-5.66,0.49,16,10,0
69002, 2018-06-29 13:23:17,0,10.18,0,1.47,0,1,0.95,999,0,12.81,25.79,25.73,25.56,-5.67,0.49,16,10,0
70011, 2018-06-29 13:23:18,0,10.18,0,1.47,0,1,0.95,999,0,12.84,25.8,25.73,25.45,-5.65,0.49,16,10,0
71011, 2018-06-29 13:23:19,0,10.18,0,1.47,0,1,0.95,999,0,12.8,25.79,25.79,25.54,-5.67,0.49,16,10,0
72011, 2018-06-29 13:23:20,0,10.18,0,1.47,0,1,0.95,999,0,12.81,25.81,25.84,25.48,-5.65,0.5,16,10,0
73011, 2018-06-29 13:23:21,0,10.3,0,1.47,0,1,0.95,999,0,12.83,25.8,25.8,25.52,-5.66,0.5,16,10,0
74011, 2018-06-29 13:23:22,0,10.3,0,1.47,0,1,0.95,999,0,12.81,25.81,25.77,25.63,-5.67,0.51,16,10,0
75049, 2018-06-29 13:23:23,0,10.3,0,1.47,0,1,0.95,999,0,12.84,25.77,25.71,25.59,-5.64,0.5,16,10,0
76167, 2018-06-29 13:23:24,0,10.3,0,1.47,0,1,0.95,999,0,12.8,25.9,25.77,25.52,-5.65,0.5,16,10,0
