OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
180373.00,2018-07-03 18:02:28.373,0.00,0.23,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.77,37.60,38.26,35.77,-9.75,-0.17,16.00,10.00,0.00
181373.00,2018-07-03 18:02:29.373,0.00,0.23,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.78,37.65,38.17,35.86,-9.75,-0.17,16.00,10.00,0.00
182373.00,2018-07-03 18:02:30.373,0.00,0.23,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.76,37.63,38.36,35.73,-9.75,-0.17,16.00,10.00,0.00
183373.00,2018-07-03 18:02:31.373,0.00,0.23,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.74,37.58,38.30,35.82,-9.75,-0.16,16.00,10.00,0.00
184373.00,2018-07-03 18:02:32.373,0.00,0.23,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.78,37.54,38.26,35.66,-9.75,-0.17,16.00,10.00,0.00
185373.00,2018-07-03 18:02:33.373,0.62,0.29,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.77,37.61,38.30,35.76,-9.75,-0.16,16.00,10.00,0.00
186373.00,2018-07-03 18:02:34.373,0.63,0.47,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.92,37.58,38.30,35.73,-9.75,-0.17,16.00,10.00,0.00
187373.00,2018-07-03 18:02:35.373,0.87,0.70,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.91,37.47,38.21,35.67,-9.75,-0.16,16.00,10.00,0.00
188373.00,2018-07-03 18:02:36.373,1.09,1.05,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.76,37.55,38.21,35.65,-9.75,-0.18,16.00,10.00,0.00
189373.00,2018-07-03 18:02:37.373,1.23,1.35,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.94,37.65,38.35,35.84,-9.75,-0.16,16.00,10.00,0.00
190373.00,2018-07-03 18:02:38.373,1.14,1.70,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.89,37.81,38.45,35.75,-9.75,-0.18,16.00,10.00,0.00
