OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1112,00:01.1,2.76,0.53,0,0.25,0,1,0.9,999,0,13.08,45.04,47.61,52.31,-5.6,0.14,17,10,0
2227,00:02.2,2.48,1.35,0,0.25,0,1,0.9,999,0,13.09,45.04,47.55,52.31,-5.6,0.14,17,10,0
3227,00:03.2,1.88,1.93,0,0.25,0,1,0.9,999,0,13.06,45.19,47.59,52.23,-5.56,0.16,17,10,0
4227,00:04.2,0,2.17,0,0.25,0,1,0.9,999,0,13.03,45.06,47.61,52.24,-5.58,0.15,17,10,0
5227,00:05.2,1.06,2.4,0,0.25,0,1,0.9,999,0,13.02,45.13,47.61,52.23,-5.59,0.16,17,10,0
6227,00:06.2,1.66,2.81,0,0.29,0,1,0.9,999,0,13.03,45.19,47.63,52.31,-5.6,0.16,17,10,0
7227,00:07.2,1.68,3.28,0,0.29,0,1,0.9,999,0,13.02,45.13,47.61,52.31,-5.6,0.16,17,10,0
8227,00:08.2,1.25,3.69,0,0.25,0,1,0.9,999,0,13.04,45.06,47.66,52.22,-5.61,0.16,17,10,0
9227,00:09.2,0.72,3.86,0,0.29,0,1,0.9,999,0,13.02,45.08,47.61,52.24,-5.61,0.16,17,10,0
10227,00:10.2,1.15,4.1,0,0.29,0,1,0.9,999,0,13.02,45.06,47.63,52.11,-5.62,0.14,17,10,0
11227,00:11.2,1.71,4.56,0,0.29,0,1,0.9,999,0,13.05,45.08,47.6,52.13,-5.63,0.13,17,10,0
12276,00:12.3,2.57,5.27,0,0.29,0,1,0.9,999,0,13.04,45.08,47.68,52.15,-5.63,0.13,17,10,0
13388,00:13.4,2.98,6.14,0,0.25,0,1,0.9,999,0,13.04,45.06,47.54,52.07,-5.61,0.14,17,10,0
14506,00:14.5,3.02,7.08,0,0.29,0,1,0.9,999,0,13.03,45.08,47.57,52.09,-5.62,0.14,17,10,0
15618,00:15.6,2.59,7.9,0,0.29,0,1,0.9,999,0,13.04,45.11,47.52,52.09,-5.62,0.14,17,10,0
16730,00:16.7,1.74,8.49,0,0.25,0,1,0.9,999,0,13.05,45.06,47.63,52.04,-5.62,0.11,17,10,0
17848,00:17.8,0,8.72,0,0.29,0,1,0.9,999,0,13.03,45.08,47.52,52.02,-5.61,0.13,17,10,0
18966,00:19.0,0,8.72,0,1.47,0,1,0.9,999,0,13.03,45.11,47.57,52.04,-5.63,0.14,17,10,0
20084,00:20.1,0,8.72,0,1.47,0,1,0.9,999,0,12.89,45.05,47.5,52,-5.66,0.14,17,10,0
21202,00:21.2,0,8.72,0,1.47,0,1,0.9,999,0,13.04,45.05,47.54,52.02,-5.63,0.14,17,10,0
