OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1087.00,1970-01-01 00:00:01.087,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.25,25.02,25.49,26.59,0.00,-0.08,17.00,10.00,0.00
2174.00,1970-01-01 00:00:02.174,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.23,25.13,25.52,26.67,0.00,-0.08,17.00,10.00,0.00
3174.00,1970-01-01 00:00:03.174,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.18,25.20,25.48,26.63,0.00,-0.08,17.00,10.00,0.00
4174.00,1970-01-01 00:00:04.174,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.11,25.16,25.44,26.63,0.00,-0.08,17.00,10.00,0.00
5174.00,1970-01-01 00:00:05.174,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,13.10,25.16,25.52,26.76,0.00,-0.08,17.00,10.00,0.00
6174.00,1970-01-01 00:00:06.174,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.15,25.22,25.54,26.68,0.00,-0.08,17.00,10.00,0.00
7174.00,1970-01-01 00:00:07.174,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,13.12,25.19,25.52,26.76,0.00,-0.08,17.00,10.00,0.00
8174.00,1970-01-01 00:00:08.174,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.09,25.16,25.55,26.65,0.00,-0.08,17.00,10.00,0.00
9174.00,1970-01-01 00:00:09.174,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,13.11,25.16,25.59,26.70,0.00,-0.08,16.00,10.00,0.00
10174.00,1970-01-01 00:00:10.174,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,13.09,25.23,25.55,26.66,0.00,-0.09,16.00,10.00,0.00
11174.00,1970-01-01 00:00:11.174,0.00,0.00,0.00,0.28,0.00,1.00,1.00,0.00,0.00,13.08,25.30,25.60,26.65,0.00,-0.08,16.00,10.00,0.00
12174.00,1970-01-01 00:00:12.174,0.00,0.12,0.00,0.28,0.00,1.00,1.00,999.00,0.00,13.06,25.26,25.55,26.68,0.00,-0.11,16.00,10.00,0.00
13174.00,1970-01-01 00:00:13.174,0.00,0.12,0.00,0.28,0.00,1.00,1.00,999.00,0.00,13.06,25.22,25.54,26.65,0.00,-0.09,16.00,10.00,0.00
14201.00,1970-01-01 00:00:14.201,-0.00,0.12,0.00,0.28,0.00,1.00,1.00,999.00,0.00,13.07,25.27,25.55,26.61,0.00,-0.08,16.00,10.00,0.00
15316.00,1970-01-01 00:00:15.316,-0.00,0.12,0.00,0.27,0.00,1.00,1.00,999.00,0.00,13.03,25.27,25.57,26.68,0.00,-0.09,16.00,10.00,0.00
16423.00,1970-01-01 00:00:16.423,0.00,0.12,0.00,0.28,0.00,1.00,1.00,999.00,0.00,13.00,25.19,25.52,26.70,0.00,-0.10,16.00,10.00,0.00
17535.00,1970-01-01 00:00:17.535,-0.00,0.18,0.00,0.27,0.00,1.00,1.00,999.00,0.00,13.02,25.24,25.55,26.61,0.00,-0.08,16.00,10.00,0.00
18638.00,1970-01-01 00:00:18.638,0.92,0.23,0.00,0.25,0.00,1.00,1.00,999.00,0.00,13.03,25.26,25.60,26.72,0.00,-0.08,16.00,10.00,0.00
19750.00,1970-01-01 00:00:19.750,0.83,0.29,0.00,0.25,0.00,1.00,1.00,999.00,0.00,13.08,25.19,25.57,26.59,0.00,-0.10,16.00,10.00,0.00
20863.00,1970-01-01 00:00:20.863,-0.00,0.29,0.00,0.28,0.00,1.00,1.00,999.00,0.00,13.06,25.20,25.54,26.63,0.00,-0.10,16.00,10.00,0.00
21863.00,1970-01-01 00:00:21.863,0.00,0.35,0.00,0.25,0.00,1.00,1.00,999.00,0.00,13.01,25.30,25.61,26.65,0.00,-0.08,16.00,10.00,0.00
22863.00,1970-01-01 00:00:22.863,0.00,0.35,0.00,0.25,0.00,1.00,1.00,999.00,0.00,13.04,25.22,25.61,26.67,0.00,-0.08,16.00,10.00,0.00
23863.00,1970-01-01 00:00:23.863,-0.00,0.35,0.00,0.27,0.00,1.00,1.00,999.00,0.00,13.01,25.24,25.59,26.70,0.00,-0.10,16.00,10.00,0.00
24863.00,1970-01-01 00:00:24.863,-0.00,0.35,0.00,0.26,0.00,1.00,1.00,999.00,0.00,12.98,25.26,25.57,26.63,0.00,-0.09,16.00,10.00,0.00
25863.00,1970-01-01 00:00:25.863,0.00,0.35,0.00,0.25,0.00,1.00,1.00,999.00,0.00,13.04,25.27,25.52,26.68,0.00,-0.08,16.00,10.00,0.00
26863.00,1970-01-01 00:00:26.863,0.00,0.35,0.00,0.25,0.00,1.00,1.00,999.00,0.00,13.03,25.26,25.63,26.65,0.00,-0.08,16.00,10.00,0.00
27863.00,1970-01-01 00:00:27.863,0.00,0.35,0.00,1.47,0.00,1.00,1.00,999.00,0.00,13.03,25.22,25.49,26.63,0.00,-0.10,16.00,10.00,0.00
28863.00,1970-01-01 00:00:28.863,0.00,0.35,0.00,1.47,0.00,1.00,1.00,999.00,0.00,13.02,25.16,25.60,26.63,0.00,-0.09,16.00,10.00,0.00
29863.00,1970-01-01 00:00:29.863,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,13.04,25.27,25.61,26.68,0.00,-0.08,16.00,10.00,0.00
30863.00,1970-01-01 00:00:30.863,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.87,25.33,25.56,26.59,0.00,-0.10,16.00,10.00,0.00
31882.00,1970-01-01 00:00:31.882,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,12.86,25.21,25.54,26.66,0.00,-0.09,16.00,10.00,0.00
32969.00,1970-01-01 00:00:32.969,0.00,0.00,0.00,1.47,0.00,1.00,1.00,0.00,0.00,13.02,25.20,25.61,26.59,0.00,-0.08,16.00,10.00,0.00
34055.00,1970-01-01 00:00:34.055,1.38,0.12,0.00,1.47,0.00,1.00,1.00,999.00,0.00,13.00,25.20,25.54,26.66,0.00,-0.09,16.00,10.00,0.00
35164.00,1970-01-01 00:00:35.164,0.00,0.12,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.84,25.15,25.63,26.63,0.00,-0.11,16.00,10.00,0.00
36276.00,1970-01-01 00:00:36.276,-0.00,0.12,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.99,25.21,25.60,26.61,0.00,-0.10,16.00,10.00,0.00
37276.00,1970-01-01 00:00:37.276,-0.00,0.18,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.98,25.22,25.63,26.63,0.00,-0.08,16.00,10.00,0.00
38276.00,1970-01-01 00:00:38.276,-0.00,0.23,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.97,25.21,25.54,26.63,0.00,-0.11,16.00,10.00,0.00
39276.00,1970-01-01 00:00:39.276,-0.00,0.29,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.97,25.26,25.61,26.63,0.00,-0.09,16.00,10.00,0.00
40276.00,1970-01-01 00:00:40.276,-0.00,0.35,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.96,25.22,25.59,26.61,0.00,-0.09,16.00,10.00,0.00
41276.00,1970-01-01 00:00:41.276,1.01,0.41,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.98,25.27,25.52,26.55,0.00,-0.10,16.00,10.00,0.00
42276.00,1970-01-01 00:00:42.276,0.63,0.47,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.99,25.23,25.61,26.54,0.00,-0.08,16.00,10.00,0.00
43276.00,1970-01-01 00:00:43.276,0.78,0.53,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.83,25.26,25.64,26.65,0.00,-0.08,16.00,10.00,0.00
44276.00,1970-01-01 00:00:44.276,-0.00,0.59,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.83,25.17,25.61,26.68,0.00,-0.09,16.00,10.00,0.00
45276.00,1970-01-01 00:00:45.276,-0.00,0.64,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.82,25.30,25.60,26.63,0.00,-0.09,16.00,10.00,0.00
46276.00,1970-01-01 00:00:46.276,-0.00,0.70,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.98,25.26,25.61,26.59,0.00,-0.09,16.00,10.00,0.00
47363.00,1970-01-01 00:00:47.363,0.00,0.76,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.97,25.27,25.61,26.57,0.00,-0.08,16.00,10.00,0.00
48363.00,1970-01-01 00:00:48.363,0.00,0.82,0.00,1.47,0.00,1.00,1.00,999.00,0.00,12.99,25.19,25.60,26.65,0.00,-0.09,16.00,10.00,0.00
