OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1109.00,1970-01-01 00:00:01.109,5.70,1.17,0.00,0.37,0.00,1.00,1.00,999.00,0.00,12.41,60.07,81.20,152.81,0.00,-0.21,17.00,10.00,0.00
2221.00,1970-01-01 00:00:02.221,2.89,2.57,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.42,60.09,81.18,151.00,0.00,-0.23,17.00,10.00,0.00
3172.00,1970-01-01 00:00:03.172,2.23,3.22,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.44,60.12,81.17,149.73,0.00,-0.22,21.00,10.00,0.00
3327.00,1970-01-01 00:00:03.327,2.39,3.28,0.00,0.34,1.00,1.00,1.00,999.00,0.00,9.12,60.09,81.20,149.40,0.00,-0.25,23.00,10.00,0.00
3427.00,1970-01-01 00:00:03.427,2.19,3.34,35.90,0.32,1.00,1.00,1.00,624.29,0.01,10.95,60.09,81.20,149.40,0.00,-0.20,23.00,7100.00,-20.00
3527.00,1970-01-01 00:00:03.527,2.36,3.39,858.95,0.32,1.00,1.00,1.00,319.33,0.01,10.95,60.09,81.20,149.40,0.00,-0.21,23.00,7012.84,-35.00
3627.00,1970-01-01 00:00:03.627,2.15,3.45,1017.11,0.31,1.00,1.00,1.00,218.04,0.02,11.52,60.14,81.20,148.63,0.00,-0.22,23.00,6891.10,-38.00
3727.00,1970-01-01 00:00:03.727,2.30,3.51,1424.96,0.34,0.00,1.00,1.00,167.58,0.02,12.15,60.14,81.20,148.63,0.00,-0.20,21.00,6756.00,-48.00
3827.00,1970-01-01 00:00:03.827,2.42,3.63,1879.20,0.34,0.00,1.00,1.00,122.93,0.04,12.17,60.14,81.20,148.63,0.00,-0.18,21.00,5474.16,-63.00
3927.00,1970-01-01 00:00:03.927,2.36,3.69,1890.27,0.34,0.00,1.00,1.00,109.11,0.04,12.23,60.16,81.20,147.36,0.00,-0.27,21.00,5471.95,-64.00
4027.00,1970-01-01 00:00:04.027,2.61,3.75,1780.73,0.34,0.00,1.00,1.00,88.41,0.05,12.16,60.16,81.20,147.36,0.00,-0.24,21.00,5493.85,-58.00
4127.00,1970-01-01 00:00:04.127,2.84,3.86,1788.14,0.32,0.00,1.00,1.00,82.79,0.06,12.22,60.11,81.20,153.54,0.00,-0.24,21.00,5492.37,-58.00
4227.00,1970-01-01 00:00:04.227,2.81,3.92,1819.34,0.34,0.00,1.00,1.00,71.01,0.07,12.23,60.11,81.20,153.54,0.00,-0.18,21.00,5486.13,-59.00
4445.00,1970-01-01 00:00:04.445,3.30,4.15,1804.78,0.32,0.00,1.00,1.00,61.04,0.08,12.25,60.02,81.20,162.76,0.00,-0.19,21.00,5489.04,-59.00
4545.00,1970-01-01 00:00:04.545,3.54,4.27,1779.46,0.33,0.00,1.00,1.00,55.74,0.09,12.28,60.02,81.20,162.76,0.00,-0.22,21.00,5494.11,-58.00
4645.00,1970-01-01 00:00:04.645,3.77,4.39,1791.21,0.33,0.00,1.00,1.00,54.23,0.10,12.26,60.02,81.20,162.76,0.00,-0.23,21.00,5491.76,-58.00
4745.00,1970-01-01 00:00:04.745,3.98,4.51,1764.63,0.34,0.00,1.00,1.00,52.87,0.10,12.29,60.14,81.20,174.77,0.00,-0.22,21.00,5497.07,-56.00
4845.00,1970-01-01 00:00:04.845,4.22,4.62,1765.95,0.32,0.00,1.00,1.00,49.28,0.11,12.13,60.14,81.20,174.77,0.00,-0.23,21.00,5496.81,-56.00
4945.00,1970-01-01 00:00:04.945,4.65,4.80,1768.66,0.33,0.00,1.00,1.00,48.92,0.12,12.29,60.14,81.20,174.77,0.00,-0.25,21.00,5496.27,-56.00
5045.00,1970-01-01 00:00:05.045,4.86,4.92,1777.96,0.29,0.00,1.00,1.00,46.08,0.13,12.31,60.07,81.20,182.19,0.00,-0.18,21.00,5494.41,-58.00
5145.00,1970-01-01 00:00:05.145,4.96,5.09,1761.91,0.29,0.00,1.00,1.00,45.88,0.13,12.22,60.07,81.20,182.19,0.00,-0.21,21.00,5497.62,-56.00
5245.00,1970-01-01 00:00:05.245,5.14,5.21,1757.34,0.32,0.00,1.00,1.00,43.57,0.14,12.26,60.11,81.20,188.67,0.00,-0.20,21.00,5498.53,-56.00
5345.00,1970-01-01 00:00:05.345,5.55,5.38,1767.36,0.33,0.00,1.00,1.00,43.47,0.15,12.28,60.11,81.20,188.67,0.00,-0.15,21.00,5496.53,-56.00
5566.00,1970-01-01 00:00:05.566,5.92,5.79,1756.83,0.29,0.00,1.00,1.00,41.08,0.17,12.29,60.05,81.20,194.38,0.00,-0.20,21.00,5498.63,-56.00
5666.00,1970-01-01 00:00:05.666,6.27,5.97,1765.72,0.31,0.00,1.00,1.00,41.07,0.17,12.22,60.05,81.20,194.38,0.00,-0.24,21.00,5496.86,-56.00
5766.00,1970-01-01 00:00:05.766,6.37,6.14,1780.34,0.32,0.00,1.00,1.00,41.07,0.18,12.26,60.05,81.20,194.38,0.00,-0.22,21.00,5493.93,-58.00
5866.00,1970-01-01 00:00:05.866,6.75,6.32,1779.81,0.33,0.00,1.00,1.00,39.95,0.19,12.23,60.13,81.20,200.91,0.00,-0.22,21.00,5494.04,-58.00
5966.00,1970-01-01 00:00:05.966,7.04,6.55,1795.55,0.32,0.00,1.00,1.00,40.34,0.19,12.28,60.13,81.20,200.91,0.00,-0.20,21.00,5490.89,-58.00
6066.00,1970-01-01 00:00:06.066,7.32,6.79,1847.63,0.31,0.00,1.00,1.00,39.69,0.20,12.22,60.13,81.20,200.91,0.00,-0.20,21.00,5480.47,-61.00
6166.00,1970-01-01 00:00:06.166,7.36,6.96,1865.47,0.34,0.00,1.00,1.00,38.78,0.21,12.29,60.16,81.20,205.68,0.00,-0.20,21.00,5476.91,-62.00
6266.00,1970-01-01 00:00:06.266,7.60,7.20,1887.77,0.32,0.00,1.00,1.00,39.15,0.22,12.29,60.16,81.20,205.68,0.00,-0.18,21.00,5472.45,-63.00
