OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1088.00,2018-06-29 21:34:57.088,0.00,0.00,0.00,0.25,0.00,0.00,1.00,0.00,0.00,13.27,26.27,26.80,37.31,0.00,-0.13,17.00,10.00,0.00
2169.00,2018-06-29 21:34:58.169,0.00,0.00,0.00,0.25,0.00,0.00,1.00,0.00,0.00,13.26,26.34,26.88,37.38,0.00,-0.13,17.00,10.00,0.00
3250.00,2018-06-29 21:34:59.250,0.00,0.00,0.00,0.25,0.00,0.00,1.00,0.00,0.00,13.21,26.44,26.93,37.43,0.00,-0.13,17.00,10.00,0.00
4331.00,2018-06-29 21:35:00.331,0.00,0.00,0.00,0.25,0.00,0.00,1.00,0.00,0.00,13.14,26.34,26.93,37.38,0.00,-0.12,17.00,10.00,0.00
5412.00,2018-06-29 21:35:01.412,0.00,0.00,0.00,0.25,0.00,0.00,1.00,0.00,0.00,13.16,26.41,27.00,37.36,0.00,-0.12,17.00,10.00,0.00
6499.00,2018-06-29 21:35:02.499,0.00,0.00,0.00,0.26,0.00,0.00,1.00,0.00,0.00,13.14,26.45,26.90,37.34,0.00,-0.12,17.00,10.00,0.00
7586.00,2018-06-29 21:35:03.586,0.00,0.00,0.00,0.28,0.00,0.00,1.00,0.00,0.00,13.11,26.44,26.89,37.42,0.00,-0.12,17.00,10.00,0.00
8673.00,2018-06-29 21:35:04.673,0.00,0.00,0.00,0.28,0.00,0.00,1.00,0.00,0.00,13.12,26.45,26.89,37.29,0.00,-0.12,17.00,10.00,0.00
9754.00,2018-06-29 21:35:05.754,0.00,0.00,0.00,0.25,0.00,0.00,1.00,0.00,0.00,13.11,26.43,27.00,37.24,0.00,-0.12,17.00,10.00,0.00
10841.00,2018-06-29 21:35:06.841,0.00,0.00,0.00,0.25,0.00,0.00,1.00,0.00,0.00,13.08,26.45,26.94,37.24,0.00,-0.12,17.00,10.00,0.00
