OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
10913, 1970-01-01 00:00:10,0,-0.2,-9.75,24.09,26.98,26.54,12.7,0.17,0,1.56,0,0,0.26,0,0,0,8387, ovf
10913, 1970-01-01 00:00:10,0,-0.2,-9.75,23.91,26.87,26.52,12.7,0.17,0,1.56,0,0,0.27,0,0,0,7387, ovf
10913, 1970-01-01 00:00:10,0,-0.2,-9.75,23.56,26.93,26.59,12.69,0.17,0,1.56,0,0,0.27,0,0,0,6387, ovf
10913, 1970-01-01 00:00:10,0,-0.2,-9.75,23.12,26.91,26.55,12.65,0.17,0,1.56,0,0,0.25,0,0,0,5387, ovf
12472, 1970-01-01 00:00:12,6,-0.25,-9.75,23.38,26.93,26.56,11.6,0.15,0,1.56,0,1,0.25,997.02,0,0,4387, ovf
12472, 1970-01-01 00:00:12,6,-0.25,-9.75,23.59,26.87,26.59,11.55,0.13,0,1.56,0,1,0.25,995.76,0,0,4193, ovf
12472, 1970-01-01 00:00:12,6,-0.26,-9.75,23.59,26.87,26.59,11.81,0.12,0,1.56,0,1,0.25,996.74,0,0,4093, ovf
12472, 1970-01-01 00:00:12,6,-0.26,-9.75,23.95,26.85,26.55,11.92,0.11,0,1.56,0,1,0.25,995.6,0,0,3992, ovf
12472, 1970-01-01 00:00:12,6,-0.25,-9.75,23.95,26.85,26.55,12.02,0.09,0,1.56,0,1,0.25,998.69,0,0,3892, ovf
12472, 1970-01-01 00:00:12,6,-0.26,-9.75,24.38,26.93,26.55,12.03,0.09,0,1.56,0,1,0.25,998.69,0,0,3792, ovf
12472, 1970-01-01 00:00:12,6,-0.26,-9.75,24.38,26.93,26.55,11.65,0.08,0,1.56,0,1,0.25,995.85,0,0,3692, ovf
12472, 1970-01-01 00:00:12,6,-0.26,-9.75,24.38,26.93,26.55,11.58,0.07,0,1.56,0,1,0.25,1000.4,0,0,3592, ovf
12472, 1970-01-01 00:00:12,6,-0.26,-9.75,25.05,26.89,26.59,11.84,0.06,0,1.56,0,1,0.25,999.01,0,0,3492, ovf
12472, 1970-01-01 00:00:12,6,-0.27,-9.75,25.05,26.89,26.59,11.95,0.05,0,1.56,0,1,0.25,1004.18,0,0,3392, ovf
12472, 1970-01-01 00:00:12,6,-0.25,-9.75,25.05,26.89,26.59,12.07,0.04,0,1.56,0,1,0.25,1006.61,0,0,3292, ovf
12472, 1970-01-01 00:00:12,6,-0.25,-9.75,25.22,26.89,26.44,11.79,0.03,0,1.56,0,1,0.25,986.98,0,0,3093, ovf
12472, 1970-01-01 00:00:12,6,-0.26,-9.75,25.22,26.89,26.44,11.65,0.02,0,1.56,0,1,0.25,936.67,0,0,2993, ovf
12472, 1970-01-01 00:00:12,6,-0.25,-9.74,25.2,26.85,26.59,11.81,0.01,0,1.56,0,1,0.25,42.74,0,0,2892, ovf
10, 1970-01-01 00:00:00,6,-0.26,-9.75,25.2,26.85,26.59,11.73,0,0,1.56,0,1,0.25,0,0,0,2792, ovf
10, 1970-01-01 00:00:00,6,-0.26,-9.74,25.2,26.88,26.5,10.6,0,0,1.56,0,1,0.25,0,0,0,2692, ovf
10, 1970-01-01 00:00:00,4,-0.19,-9.75,25.2,26.88,26.5,12.84,0,0,1.56,0,0,0.25,0,0,0,2584, ovf
10, 1970-01-01 00:00:00,16,-0.19,-9.75,25.21,26.79,26.52,12.86,0,0,1.56,0,0,0.25,0,0,0,2192, ovf
10, 1970-01-01 00:00:00,16,-0.19,-9.75,25.09,26.76,26.44,12.87,0,0,1.56,0,0,0.25,0,0,0,1087, ovf
10913, 1970-01-01 00:00:10,0,-0.2,-9.75,25.02,26.87,26.63,12.75,0.17,0,1.56,0,0,1.27,0,0,0,19419, ovf
10913, 1970-01-01 00:00:10,0,-0.2,-9.75,24.98,26.87,26.67,12.75,0.17,0,1.56,0,0,1.27,0,0,0,18419, ovf
