OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
1093, 1970-01-01 00:00:01,0,0,0,0.25,0,1,0.92,0,0,12.55,43.15,31.73,83.51,-9.75,-0.21,16,10,0
2186, 1970-01-01 00:00:02,0,0,0,0.25,0,1,0.92,0,0,12.53,43.07,31.69,83.39,-9.75,-0.19,16,10,0
3273, 1970-01-01 00:00:03,0,0,0,0.26,0,1,0.92,0,0,12.53,43.09,31.69,83.11,-9.75,-0.18,16,10,0
4366, 1970-01-01 00:00:04,0,0,0,0.26,0,1,0.92,0,0,12.49,43.09,31.7,82.95,-9.75,-0.19,16,10,0
5453, 1970-01-01 00:00:05,0,0,0,0.27,0,1,0.92,0,0,12.5,43.11,31.65,82.66,-9.75,-0.22,16,10,0
6546, 1970-01-01 00:00:06,0,0,0,0.25,0,1,0.92,0,0,12.47,43.09,31.73,82.62,-9.75,-0.19,16,10,0
7633, 1970-01-01 00:00:07,0,0,0,0.25,0,1,0.92,0,0,12.46,43.07,31.65,82.34,-9.75,-0.19,16,10,0
8726, 1970-01-01 00:00:08,0,0,0,0.26,0,1,0.92,0,0,12.5,43.05,31.71,82.11,-9.75,-0.24,16,10,0
9819, 1970-01-01 00:00:09,0,0,0,0.26,0,1,0.92,0,0,12.47,43.04,31.71,81.92,-9.75,-0.24,16,10,0
10908, 1970-01-01 00:00:10,0,0,0,0.26,0,1,0.92,0,0,12.47,42.96,31.69,81.76,-9.75,-0.26,16,10,0
11560, 1970-01-01 00:00:11,0,0,0,0.25,0,1,0.92,0,0,12.47,42.93,31.66,81.66,-9.75,-0.27,20,10,0
11660, 1970-01-01 00:00:11,0,0,0,0.25,1,1,0.92,0,0,10.67,42.93,31.66,81.66,-9.75,-0.28,22,10,0
11760, 1970-01-01 00:00:11,0,0,10.23,0.25,1,1,0.92,0,0.01,11.44,43.01,31.53,81.6,-9.75,-0.32,22,6475,-20
11860, 1970-01-01 00:00:11,0,0,10.23,0.25,1,1,0.92,0,0.01,11.71,43.01,31.53,81.6,-9.75,-0.32,22,6475,-20
