OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1109.00,1970-01-01 00:00:01.109,17.13,4.45,0.00,0.37,0.00,2.00,1.00,999.00,0.00,12.60,60.88,84.84,159.20,0.00,-0.16,17.00,10.00,0.00
2215.00,1970-01-01 00:00:02.215,16.92,9.60,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.58,60.83,84.80,158.73,0.00,-0.21,17.00,10.00,0.00
3321.00,1970-01-01 00:00:03.321,16.83,14.80,0.00,0.37,0.00,2.00,1.00,999.00,0.00,12.59,60.91,84.75,158.30,0.00,-0.21,17.00,10.00,0.00
4426.00,1970-01-01 00:00:04.426,16.72,19.95,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.57,60.95,84.75,157.87,0.00,-0.21,17.00,10.00,0.00
5530.00,1970-01-01 00:00:05.530,16.74,25.05,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.57,60.85,84.70,157.43,0.00,-0.20,17.00,10.00,0.00
6636.00,1970-01-01 00:00:06.636,16.67,30.19,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.56,60.83,84.65,157.01,0.00,-0.22,17.00,10.00,0.00
7636.00,1970-01-01 00:00:07.636,16.58,34.76,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.55,60.84,84.63,156.61,0.00,-0.21,17.00,10.00,0.00
8636.00,1970-01-01 00:00:08.636,16.56,39.32,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.56,60.90,84.55,156.21,0.00,-0.21,17.00,10.00,0.00
9636.00,1970-01-01 00:00:09.636,16.44,43.89,0.00,0.37,0.00,2.00,1.00,999.00,0.00,12.57,60.88,84.45,155.72,0.00,-0.20,17.00,10.00,0.00
10636.00,1970-01-01 00:00:10.636,16.18,48.39,0.00,0.37,0.00,2.00,1.00,999.00,0.00,12.56,60.79,84.41,155.39,0.00,-0.19,17.00,10.00,0.00
11636.00,1970-01-01 00:00:11.636,16.28,52.90,0.00,0.37,0.00,2.00,1.00,999.00,0.00,12.56,60.74,84.30,155.01,0.00,-0.20,17.00,10.00,0.00
12636.00,1970-01-01 00:00:12.636,15.93,57.41,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.54,60.81,84.30,154.74,0.00,-0.24,17.00,10.00,0.00
13636.00,1970-01-01 00:00:13.636,15.98,61.85,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.54,60.67,84.30,154.32,0.00,-0.21,17.00,10.00,0.00
14636.00,1970-01-01 00:00:14.636,15.95,66.24,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.54,60.67,84.16,153.96,0.00,-0.20,17.00,10.00,0.00
15636.00,1970-01-01 00:00:15.636,16.02,70.69,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.55,60.74,84.05,153.48,0.00,-0.21,17.00,10.00,0.00
16636.00,1970-01-01 00:00:16.636,15.85,75.14,0.00,0.35,0.00,2.00,1.00,999.00,0.00,12.53,60.62,84.11,153.16,0.00,-0.22,17.00,10.00,0.00
17701.00,1970-01-01 00:00:17.701,15.70,79.76,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.54,60.62,84.07,152.77,0.00,-0.21,17.00,10.00,0.00
18812.00,1970-01-01 00:00:18.812,15.87,84.67,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.53,60.62,83.95,152.36,0.00,-0.23,17.00,10.00,0.00
19918.00,1970-01-01 00:00:19.918,15.98,89.53,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.53,60.70,83.85,151.88,0.00,-0.23,17.00,10.00,0.00
20918.00,1970-01-01 00:00:20.918,16.23,93.98,0.00,0.34,0.00,2.00,1.00,999.00,0.00,12.52,60.64,83.81,151.66,0.00,-0.20,17.00,10.00,0.00
21918.00,1970-01-01 00:00:21.918,16.56,98.54,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.59,83.74,151.24,0.00,-0.22,17.00,10.00,0.00
22918.00,1970-01-01 00:00:22.918,16.50,103.17,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.63,83.77,150.76,0.00,-0.21,17.00,10.00,0.00
23918.00,1970-01-01 00:00:23.918,16.68,107.79,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.48,83.64,150.57,0.00,-0.22,17.00,10.00,0.00
24918.00,1970-01-01 00:00:24.918,16.15,112.29,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.54,60.50,83.58,150.15,0.00,-0.19,17.00,10.00,0.00
25918.00,1970-01-01 00:00:25.918,15.90,116.74,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.57,83.53,149.84,0.00,-0.21,17.00,10.00,0.00
26918.00,1970-01-01 00:00:26.918,15.77,121.13,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.51,83.53,149.48,0.00,-0.23,17.00,10.00,0.00
27918.00,1970-01-01 00:00:27.918,15.47,125.46,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.48,83.37,149.13,0.00,-0.21,17.00,10.00,0.00
28918.00,1970-01-01 00:00:28.918,15.28,129.67,0.00,0.35,0.00,2.00,1.00,999.00,0.00,12.52,60.52,83.35,148.80,0.00,-0.23,17.00,10.00,0.00
29918.00,1970-01-01 00:00:29.918,15.00,133.89,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.51,60.58,83.30,148.48,0.00,-0.21,17.00,10.00,0.00
30990.00,1970-01-01 00:00:30.990,14.67,138.28,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.53,60.45,83.26,148.09,0.00,-0.21,17.00,10.00,0.00
32096.00,1970-01-01 00:00:32.096,14.64,142.78,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.45,83.16,147.72,0.00,-0.21,17.00,10.00,0.00
33205.00,1970-01-01 00:00:33.205,14.55,147.23,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.44,83.16,147.37,0.00,-0.22,17.00,10.00,0.00
34307.00,1970-01-01 00:00:34.307,14.22,151.62,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.46,83.13,146.97,0.00,-0.21,17.00,10.00,0.00
35413.00,1970-01-01 00:00:35.413,14.30,156.01,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.51,60.48,83.02,146.64,0.00,-0.22,17.00,10.00,0.00
36525.00,1970-01-01 00:00:36.525,14.06,160.34,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.53,60.43,82.92,146.33,0.00,-0.21,17.00,10.00,0.00
37632.00,1970-01-01 00:00:37.632,13.71,164.61,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.51,60.43,82.91,145.93,0.00,-0.21,17.00,10.00,0.00
38744.00,1970-01-01 00:00:38.744,13.86,168.88,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.37,82.85,145.59,0.00,-0.21,17.00,10.00,0.00
39850.00,1970-01-01 00:00:39.850,13.75,173.09,0.00,0.34,0.00,2.00,1.00,999.00,0.00,12.52,60.31,82.78,145.18,0.00,-0.21,17.00,10.00,0.00
40959.00,1970-01-01 00:00:40.959,13.67,177.31,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.37,82.74,144.82,0.00,-0.24,17.00,10.00,0.00
42065.00,1970-01-01 00:00:42.065,13.36,181.46,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.36,82.71,144.51,0.00,-0.23,17.00,10.00,0.00
43177.00,1970-01-01 00:00:43.177,13.22,185.56,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.23,82.58,144.20,0.00,-0.21,17.00,10.00,0.00
44177.00,1970-01-01 00:00:44.177,13.16,189.25,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.36,82.55,143.93,0.00,-0.22,17.00,10.00,0.00
45177.00,1970-01-01 00:00:45.177,13.10,192.87,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.23,82.48,143.59,0.00,-0.20,17.00,10.00,0.00
46177.00,1970-01-01 00:00:46.177,12.77,196.44,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.30,82.45,143.27,0.00,-0.23,17.00,10.00,0.00
47177.00,1970-01-01 00:00:47.177,12.92,200.01,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.52,60.34,82.39,143.01,0.00,-0.20,17.00,10.00,0.00
48177.00,1970-01-01 00:00:48.177,12.85,203.58,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.53,60.23,82.41,142.66,0.00,-0.21,17.00,10.00,0.00
49177.00,1970-01-01 00:00:49.177,12.51,207.09,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.55,60.28,82.27,142.38,0.00,-0.17,17.00,10.00,0.00
50177.00,2018-07-07 12:06:10.177,12.20,210.55,0.00,0.36,0.00,2.00,1.00,999.00,0.00,12.51,60.23,82.31,142.07,0.00,-0.25,17.00,10.00,0.00
51177.00,2018-07-07 12:06:11.177,11.03,213.65,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.52,60.25,82.27,141.86,0.00,-0.21,17.00,10.00,0.00
52177.00,2018-07-07 12:06:12.177,10.73,216.63,0.00,0.35,0.00,1.00,1.00,999.00,0.00,12.54,60.28,82.17,141.57,0.00,-0.19,17.00,10.00,0.00
53177.00,2018-07-07 12:06:13.177,10.09,219.50,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.53,60.18,82.08,141.20,0.00,-0.19,17.00,10.00,0.00
54266.00,2018-07-07 12:06:14.266,9.81,222.48,0.00,0.35,0.00,1.00,1.00,999.00,0.00,12.51,60.23,82.05,140.88,0.00,-0.19,17.00,10.00,0.00
55377.00,2018-07-07 12:06:15.377,9.79,225.53,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.52,60.21,81.95,140.55,0.00,-0.20,17.00,10.00,0.00
56483.00,2018-07-07 12:06:16.483,9.61,228.45,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.51,60.25,81.89,140.15,0.00,-0.20,17.00,10.00,0.00
57483.00,2018-07-07 12:06:17.483,9.34,231.03,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.49,60.20,81.92,140.02,0.00,-0.20,17.00,10.00,0.00
58483.00,2018-07-07 12:06:18.483,9.40,233.60,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.51,60.16,81.83,139.62,0.00,-0.23,17.00,10.00,0.00
59483.00,2018-07-07 12:06:19.483,8.81,236.12,0.00,0.36,0.00,1.00,1.00,999.00,0.00,12.52,60.18,81.76,139.33,0.00,-0.19,17.00,10.00,0.00
