OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
784.00,1970-00-00 00:00:00.784,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.36,0.00,0.00,0.00,0.00,0.00,0.11,17.00,10.00,0.00,0.00,0.00
2942.00,1970-01-01 00:00:02.942,0.00,0.00,0.00,0.85,0.00,1.00,1.00,0.00,0.00,12.36,25.34,25.75,35.21,26.77,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
3042.00,1970-01-01 00:00:03.042,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.34,25.75,35.21,26.77,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
3142.00,1970-01-01 00:00:03.142,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.34,25.75,35.21,26.77,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
3242.00,1970-01-01 00:00:03.242,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.39,25.86,35.24,26.77,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
3342.00,1970-01-01 00:00:03.342,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.39,25.86,35.24,26.79,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
3442.00,1970-01-01 00:00:03.442,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.39,25.86,35.24,26.79,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
3542.00,1970-01-01 00:00:03.542,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.37,25.86,35.24,26.79,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
3642.00,1970-01-01 00:00:03.642,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.37,25.86,35.24,26.79,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
3742.00,1970-01-01 00:00:03.742,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.30,25.86,35.19,26.74,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
3842.00,1970-01-01 00:00:03.842,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.30,25.86,35.19,26.74,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
3942.00,1970-01-01 00:00:03.942,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.30,25.73,35.19,26.74,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
4042.00,1970-01-01 00:00:04.042,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.41,25.73,35.27,26.74,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
4142.00,1970-01-01 00:00:04.142,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.34,25.41,25.73,35.27,26.77,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
4242.00,1970-01-01 00:00:04.242,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.35,25.80,35.23,26.77,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
4342.00,1970-01-01 00:00:04.342,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.35,25.80,35.23,26.77,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
4442.00,1970-01-01 00:00:04.442,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.35,25.90,35.23,26.77,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
4542.00,1970-01-01 00:00:04.542,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.38,25.90,35.30,26.77,-0.20,0.12,17.00,10.00,0.00,0.00,0.00
4642.00,1970-01-01 00:00:04.642,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.38,25.90,35.30,26.77,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
4742.00,1970-01-01 00:00:04.742,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.38,25.91,35.30,26.77,-0.21,0.11,17.00,10.00,0.00,0.00,0.00
4842.00,1970-01-01 00:00:04.842,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.41,25.91,35.30,26.77,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
4942.00,1970-01-01 00:00:04.942,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.41,25.90,35.30,26.76,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
5042.00,1970-01-01 00:00:05.042,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.43,25.90,35.28,26.76,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
5142.00,1970-01-01 00:00:05.142,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.43,25.90,35.28,26.76,-0.21,0.11,17.00,10.00,0.00,0.00,0.00
5242.00,1970-01-01 00:00:05.242,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.43,25.88,35.28,26.76,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
5342.00,1970-01-01 00:00:05.342,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.33,25.88,35.32,26.80,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
5442.00,1970-01-01 00:00:05.442,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.33,25.91,35.32,26.80,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
5542.00,1970-01-01 00:00:05.542,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.37,25.91,35.28,26.80,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
5642.00,1970-01-01 00:00:05.642,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.32,25.37,25.91,35.28,26.80,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
5742.00,1970-01-01 00:00:05.742,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.33,25.37,25.94,35.28,26.77,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
5842.00,1970-01-01 00:00:05.842,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.32,25.46,25.94,35.30,26.77,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
5942.00,1970-01-01 00:00:05.942,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.32,25.46,25.90,35.30,26.77,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
6042.00,1970-01-01 00:00:06.042,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.32,25.46,25.90,35.30,26.77,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
6142.00,1970-01-01 00:00:06.142,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.32,25.39,25.90,35.28,26.79,-0.21,0.11,17.00,10.00,0.00,0.00,0.00
6242.00,1970-01-01 00:00:06.242,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.32,25.39,25.88,35.28,26.79,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
6342.00,1970-01-01 00:00:06.342,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.32,25.45,25.88,35.28,26.79,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
6442.00,1970-01-01 00:00:06.442,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.32,25.45,25.90,35.28,26.79,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
6542.00,1970-01-01 00:00:06.542,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.32,25.45,25.90,35.28,26.81,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
