OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
846.00,1970-00-00 00:00:00.846,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.28,0.00,0.00,0.00,0.00,-0.19,0.10,17.00,10.00,0.00,0.00,0.00
2278.00,1970-01-01 00:00:02.278,0.00,0.00,0.00,0.87,0.00,1.00,1.00,0.00,0.00,12.28,25.71,25.88,29.48,26.90,-0.19,0.10,17.00,10.00,0.00,0.00,0.00
2378.00,1970-01-01 00:00:02.378,0.00,0.00,0.00,0.88,0.00,1.00,1.00,0.00,0.00,12.25,25.71,25.88,29.48,26.90,-0.19,0.10,17.00,10.00,0.00,0.00,0.00
2478.00,1970-01-01 00:00:02.478,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.71,25.88,29.48,26.90,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
2578.00,1970-01-01 00:00:02.578,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.63,26.03,29.52,26.90,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
2678.00,1970-01-01 00:00:02.678,0.00,0.00,0.00,0.88,0.00,1.00,1.00,0.00,0.00,12.25,25.63,26.03,29.52,26.85,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
2778.00,1970-01-01 00:00:02.778,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.63,25.99,29.52,26.85,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
2878.00,1970-01-01 00:00:02.878,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.63,25.99,29.54,26.85,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
2978.00,1970-01-01 00:00:02.978,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.63,25.99,29.54,26.85,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
3078.00,1970-01-01 00:00:03.078,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.66,25.96,29.56,26.96,-0.19,0.10,17.00,10.00,0.00,0.00,0.00
3178.00,1970-01-01 00:00:03.178,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.66,25.96,29.56,26.96,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
3278.00,1970-01-01 00:00:03.278,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.66,25.99,29.56,26.96,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
3378.00,1970-01-01 00:00:03.378,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.71,25.99,29.59,26.96,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
3478.00,1970-01-01 00:00:03.478,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.71,25.99,29.59,26.93,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
3578.00,1970-01-01 00:00:03.578,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.71,25.96,29.63,26.93,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
3678.00,1970-01-01 00:00:03.678,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.71,25.96,29.63,26.93,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
3778.00,1970-01-01 00:00:03.778,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.71,26.05,29.63,26.93,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
3878.00,1970-01-01 00:00:03.878,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.69,26.05,29.59,26.94,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
3978.00,1970-01-01 00:00:03.978,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.69,26.05,29.59,26.94,-0.21,0.10,17.00,10.00,0.00,0.00,0.00
4078.00,1970-01-01 00:00:04.078,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.69,25.98,29.59,26.94,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
4178.00,1970-01-01 00:00:04.178,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.66,25.98,29.63,26.94,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
4278.00,1970-01-01 00:00:04.278,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.24,25.66,26.05,29.63,26.89,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
4378.00,1970-01-01 00:00:04.378,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.77,26.05,29.54,26.89,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
4478.00,1970-01-01 00:00:04.478,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.77,26.05,29.54,26.89,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
4578.00,1970-01-01 00:00:04.578,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.24,25.77,26.05,29.54,26.89,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
4678.00,1970-01-01 00:00:04.678,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.73,26.05,29.56,26.96,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
4778.00,1970-01-01 00:00:04.778,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.73,25.97,29.56,26.96,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
4878.00,1970-01-01 00:00:04.878,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.24,25.75,25.97,29.54,26.96,-0.21,0.11,17.00,10.00,0.00,0.00,0.00
4978.00,1970-01-01 00:00:04.978,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.75,25.97,29.54,26.96,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
5078.00,1970-01-01 00:00:05.078,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.75,26.02,29.54,26.96,-0.18,0.11,17.00,10.00,0.00,0.00,0.00
5178.00,1970-01-01 00:00:05.178,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.24,25.71,26.02,29.61,26.96,-0.21,0.11,17.00,10.00,0.00,0.00,0.00
5278.00,1970-01-01 00:00:05.278,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.71,26.01,29.61,26.96,-0.19,0.10,17.00,10.00,0.00,0.00,0.00
5378.00,1970-01-01 00:00:05.378,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.71,26.01,29.61,26.96,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
5478.00,1970-01-01 00:00:05.478,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.24,25.75,26.01,29.57,26.94,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
5578.00,1970-01-01 00:00:05.578,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.75,26.02,29.57,26.94,-0.21,0.11,17.00,10.00,0.00,0.00,0.00
5678.00,1970-01-01 00:00:05.678,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.27,25.74,26.02,29.61,26.94,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
5778.00,1970-01-01 00:00:05.778,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.23,25.74,26.01,29.61,26.94,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
5878.00,1970-01-01 00:00:05.878,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.74,26.01,29.61,26.91,-0.19,0.10,17.00,10.00,0.00,0.00,0.00
5978.00,1970-01-01 00:00:05.978,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.79,26.01,29.61,26.91,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
6078.00,1970-01-01 00:00:06.078,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.23,25.79,26.02,29.61,26.91,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
6178.00,1970-01-01 00:00:06.178,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.74,26.02,29.68,26.91,-0.20,0.11,17.00,10.00,0.00,0.00,0.00
6278.00,1970-01-01 00:00:06.278,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.74,26.02,29.68,26.93,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
6378.00,1970-01-01 00:00:06.378,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.23,25.74,26.02,29.68,26.93,-0.19,0.10,17.00,10.00,0.00,0.00,0.00
6478.00,1970-01-01 00:00:06.478,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.77,26.02,29.67,26.93,-0.21,0.10,17.00,10.00,0.00,0.00,0.00
6578.00,1970-01-01 00:00:06.578,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.77,26.03,29.67,26.93,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
6678.00,1970-01-01 00:00:06.678,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.24,25.77,26.03,29.67,26.94,-0.19,0.11,17.00,10.00,0.00,0.00,0.00
6778.00,1970-01-01 00:00:06.778,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.74,26.01,29.68,26.94,-0.18,0.10,17.00,10.00,0.00,0.00,0.00
6878.00,1970-01-01 00:00:06.878,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.74,26.01,29.68,26.94,-0.18,0.10,17.00,10.00,0.00,0.00,0.00
6978.00,1970-01-01 00:00:06.978,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.24,25.74,26.01,29.59,26.94,-0.18,0.11,17.00,10.00,0.00,0.00,0.00
7078.00,1970-01-01 00:00:07.078,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.24,25.74,26.08,29.59,26.95,-0.18,0.10,17.00,10.00,0.00,0.00,0.00
7178.00,1970-01-01 00:00:07.178,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.74,26.08,29.59,26.95,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
7278.00,1970-01-01 00:00:07.278,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.84,25.98,29.63,26.95,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
7378.00,1970-01-01 00:00:07.378,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.25,25.84,25.98,29.63,26.95,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
7478.00,1970-01-01 00:00:07.478,0.00,0.00,0.00,0.89,0.00,1.00,1.00,0.00,0.00,12.26,25.77,25.98,29.68,26.93,-0.20,0.10,17.00,10.00,0.00,0.00,0.00
