OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
1955.00,1970-01-01 00:00:01.955,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.70,0.00,0.00,0.00,0.00,-0.26,0.02,17.00,10.00,0.00,0.00,0.00
3684.00,1970-01-01 00:00:03.684,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.70,66.13,75.09,-88.29,32.63,-0.24,0.02,17.00,10.00,0.00,0.00,0.00
3784.00,1970-01-01 00:00:03.784,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.62,66.13,75.09,-88.29,32.63,-0.27,0.03,17.00,10.00,0.00,0.00,0.00
3884.00,1970-01-01 00:00:03.884,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.65,66.13,75.09,-88.29,32.63,-0.26,0.02,17.00,10.00,0.00,0.00,0.00
3984.00,1970-01-01 00:00:03.984,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.66,66.42,75.14,-84.88,32.63,-0.26,0.03,17.00,10.00,0.00,0.00,0.00
4084.00,1970-01-01 00:00:04.084,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.64,66.42,75.14,-84.88,32.84,-0.27,0.02,17.00,10.00,0.00,0.00,0.00
4184.00,1970-01-01 00:00:04.184,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.63,66.42,75.15,-84.88,32.84,-0.24,0.01,17.00,10.00,0.00,0.00,0.00
4284.00,1970-01-01 00:00:04.284,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.60,66.43,75.15,-84.39,32.84,-0.29,0.02,17.00,10.00,0.00,0.00,0.00
4384.00,1970-01-01 00:00:04.384,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.67,66.43,75.15,-84.39,32.84,-0.26,0.03,17.00,10.00,0.00,0.00,0.00
4484.00,1970-01-01 00:00:04.484,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.62,66.40,75.13,-83.76,32.97,-0.25,0.02,17.00,10.00,0.00,0.00,0.00
4584.00,1970-01-01 00:00:04.584,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.63,66.40,75.13,-83.76,32.97,-0.27,0.02,17.00,10.00,0.00,0.00,0.00
4684.00,1970-01-01 00:00:04.684,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.64,66.40,75.19,-83.76,32.97,-0.25,0.02,17.00,10.00,0.00,0.00,0.00
4784.00,1970-01-01 00:00:04.784,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.63,66.36,75.19,-83.41,32.97,-0.29,0.01,17.00,10.00,0.00,0.00,0.00
4884.00,1970-01-01 00:00:04.884,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.62,66.36,75.19,-83.41,33.01,-0.24,0.01,17.00,10.00,0.00,0.00,0.00
4984.00,1970-01-01 00:00:04.984,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.67,66.27,75.29,-82.95,33.01,-0.26,0.02,17.00,10.00,0.00,0.00,0.00
5084.00,1970-01-01 00:00:05.084,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.60,66.27,75.29,-82.95,33.01,-0.26,0.01,17.00,10.00,0.00,0.00,0.00
5184.00,1970-01-01 00:00:05.184,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.60,66.27,75.21,-82.95,33.01,-0.26,0.03,17.00,10.00,0.00,0.00,0.00
5284.00,1970-01-01 00:00:05.284,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.63,66.24,75.21,-82.52,33.02,-0.27,0.02,17.00,10.00,0.00,0.00,0.00
5384.00,1970-01-01 00:00:05.384,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.65,66.24,75.21,-82.52,33.02,-0.25,0.03,17.00,10.00,0.00,0.00,0.00
5484.00,1970-01-01 00:00:05.484,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.59,66.24,75.27,-82.52,33.02,-0.27,0.02,17.00,10.00,0.00,0.00,0.00
5584.00,1970-01-01 00:00:05.584,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.66,66.23,75.27,-82.03,33.02,-0.28,0.02,17.00,10.00,0.00,0.00,0.00
