time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, tinj_1, tinj_2, sweep, temp, datapoints1, datapoints2
249284,3250,1.33,63.81,33.01,85.56,-199.92,1.33,68.05,29.91,86.06,-199.92,0,0,20,5,282,1530
249501,3500,1.32,63.82,32.99,85.48,-199.92,1.28,68.94,29.37,86.41,-199.93,3843.67,0,20,5,265,1642
249630,3750,1.3,63.9,32.91,85.43,-199.92,1.21,70.64,29.13,86.59,-199.92,-199.92,0,20,5,174,1455
249760,4000,nan,nan,nan,nan,nan,1.43,71.75,28.98,86.79,-199.92,0,0,20,5,0,354
363309,1250,1.51,64.29,35.32,85.98,-102.68,nan,nan,nan,nan,nan,0,0,21,5,546,0
363438,1500,1.36,64.27,35.1,85.89,-181.58,1.51,64.78,33.34,85.66,-199.92,nan,0,21,5,1942,125
363567,1750,1.35,64.27,35.07,85.9,-153.88,1.51,64.81,33.25,85.7,-199.92,0,0,21,5,1968,58
363696,2000,1.35,64.32,34.61,85.78,-199.92,1.33,65.13,33.02,85.65,-199.93,0,0,21,5,615,1991
363919,2250,1.3,64.32,34.5,85.76,-199.92,1.31,65.9,32.59,85.7,-199.93,0,0,21,5,504,2111
364054,2500,1.31,64.36,34.35,85.74,-199.92,1.31,66.9,32.15,85.84,-199.93,2.17,0,21,5,456,1685
364188,2750,1.32,64.34,34.11,85.73,-199.92,1.3,67.35,31.75,86.06,-199.93,0,0,21,5,414,1664
364323,3000,1.31,64.42,34.04,85.71,-199.92,1.31,67.15,31.32,86.23,-199.92,nan,0,21,5,304,1417
364457,3250,1.3,64.4,33.85,85.64,-199.92,1.3,67.6,30.95,86.48,-199.92,0,0,21,5,319,1561
364591,3500,1.29,64.45,33.73,85.65,-199.92,1.32,70.92,30.67,87,-199.93,0,0,21,5,296,1930
364727,3750,1.3,64.5,33.73,85.64,-199.92,1.26,72.18,30.6,87.18,-199.92,-199.92,0,21,5,150,1639
32373,1250,1.51,65.83,35.91,88.86,-126.34,nan,nan,nan,nan,nan,0,0,21,6,550,0
32502,1500,0.99,65.8,35.52,88.75,-198.59,nan,nan,nan,nan,nan,nan,0,22,6,1734,0
32631,1750,1.08,65.8,35.58,88.74,-168.3,1.51,66.28,33.52,88.35,-199.92,0,0,22,6,2099,119
32761,2000,1.23,65.8,34.77,88.56,-199.92,1.2,66.48,33.16,88.35,-199.92,0,0,22,6,619,1601
32962,2250,1.23,65.81,34.62,88.52,-199.92,1.21,67.09,32.83,88.47,-199.93,0,0,22,6,601,2221
33092,2500,1.23,65.92,34.42,88.53,-199.92,1.2,68.1,32.32,88.61,-199.93,0,0,22,6,362,1822
33221,2750,1.24,65.94,34.34,88.47,-199.92,1.21,68.26,31.88,88.77,-199.92,0,0,22,6,416,1614
33351,3000,1.26,65.97,34.13,88.4,-199.92,1.23,68.42,31.64,88.98,-199.92,0,0,22,6,417,1448
33481,3250,1.27,66.08,33.99,88.4,-199.92,1.22,68.68,31.39,89.22,-199.92,0,0,22,6,280,1383
33611,3500,1.25,66.13,33.9,88.39,-199.92,1.21,69.31,31.19,89.5,-199.92,0,0,22,6,296,1448
33742,3750,1.26,66.15,33.88,88.39,-199.92,1.2,70.49,31.06,89.75,-199.92,ovf,0,22,6,130,1392
33874,4000,nan,nan,nan,nan,nan,1.26,71.34,30.95,89.93,-199.92,0,0,22,6,0,118
