OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
826.00,1970-00-00 00:00:00.826,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,12.57,0.00,0.00,0.00,0.00,-0.24,0.03,17.00,10.00,0.00,0.00,0.00
2295.00,1970-01-01 00:00:02.295,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.57,46.24,62.12,-66.62,30.43,-0.20,0.03,17.00,10.00,0.00,0.00,0.00
2395.00,1970-01-01 00:00:02.395,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.43,46.24,62.12,-66.62,30.43,-0.25,0.03,17.00,10.00,0.00,0.00,0.00
2495.00,1970-01-01 00:00:02.495,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,46.24,62.12,-66.62,30.43,-0.22,0.03,17.00,10.00,0.00,0.00,0.00
2595.00,1970-01-01 00:00:02.595,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,46.18,62.09,-65.53,30.43,-0.22,0.03,17.00,10.00,0.00,0.00,0.00
2695.00,1970-01-01 00:00:02.695,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.42,46.18,62.09,-65.53,30.39,-0.22,0.02,17.00,10.00,0.00,0.00,0.00
2795.00,1970-01-01 00:00:02.795,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,46.18,62.09,-65.53,30.39,-0.21,0.01,17.00,10.00,0.00,0.00,0.00
2895.00,1970-01-01 00:00:02.895,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.55,46.24,62.09,-65.38,30.39,-0.23,0.00,17.00,10.00,0.00,0.00,0.00
2995.00,1970-01-01 00:00:02.995,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.37,46.24,62.09,-65.38,30.39,-0.22,-0.00,17.00,10.00,0.00,0.00,0.00
3095.00,1970-01-01 00:00:03.095,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,46.23,62.12,-65.20,30.45,-0.22,0.02,17.00,10.00,0.00,0.00,0.00
3195.00,1970-01-01 00:00:03.195,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.55,46.23,62.12,-65.20,30.45,-0.23,0.03,17.00,10.00,0.00,0.00,0.00
3295.00,1970-01-01 00:00:03.295,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.40,46.23,62.07,-65.20,30.45,-0.22,0.03,17.00,10.00,0.00,0.00,0.00
3395.00,1970-01-01 00:00:03.395,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.57,46.20,62.07,-64.99,30.45,-0.23,0.03,17.00,10.00,0.00,0.00,0.00
3495.00,1970-01-01 00:00:03.495,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.53,46.20,62.07,-64.99,30.45,-0.21,0.03,17.00,10.00,0.00,0.00,0.00
3595.00,1970-01-01 00:00:03.595,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.41,46.22,62.09,-64.75,30.45,-0.25,0.03,17.00,10.00,0.00,0.00,0.00
3695.00,1970-01-01 00:00:03.695,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.53,46.22,62.09,-64.75,30.45,-0.22,0.02,17.00,10.00,0.00,0.00,0.00
3795.00,1970-01-01 00:00:03.795,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,46.22,62.24,-64.75,30.45,-0.22,0.03,17.00,10.00,0.00,0.00,0.00
3895.00,1970-01-01 00:00:03.895,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.42,46.26,62.24,-64.54,30.48,-0.23,0.03,17.00,10.00,0.00,0.00,0.00
3995.00,1970-01-01 00:00:03.995,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.52,46.26,62.24,-64.54,30.48,-0.21,0.04,17.00,10.00,0.00,0.00,0.00
4095.00,1970-01-01 00:00:04.095,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.57,46.26,62.06,-64.54,30.48,-0.22,0.03,17.00,10.00,0.00,0.00,0.00
4195.00,1970-01-01 00:00:04.195,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.39,46.26,62.06,-64.41,30.48,-0.22,0.03,17.00,10.00,0.00,0.00,0.00
4295.00,1970-01-01 00:00:04.295,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,46.26,62.14,-64.41,30.51,-0.23,0.04,17.00,10.00,0.00,0.00,0.00
4395.00,1970-01-01 00:00:04.395,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,46.28,62.14,-64.17,30.51,-0.22,0.03,17.00,10.00,0.00,0.00,0.00
4495.00,1970-01-01 00:00:04.495,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.41,46.28,62.14,-64.17,30.51,-0.22,0.03,17.00,10.00,0.00,0.00,0.00
4595.00,1970-01-01 00:00:04.595,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.57,46.28,62.19,-64.17,30.51,-0.25,0.02,17.00,10.00,0.00,0.00,0.00
4695.00,1970-01-01 00:00:04.695,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.52,46.33,62.19,-64.10,30.62,-0.20,0.03,17.00,10.00,0.00,0.00,0.00
4795.00,1970-01-01 00:00:04.795,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.43,46.33,62.12,-64.10,30.62,-0.25,0.03,17.00,10.00,0.00,0.00,0.00
4895.00,1970-01-01 00:00:04.895,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,46.20,62.12,-63.86,30.62,-0.22,0.02,17.00,10.00,0.00,0.00,0.00
4995.00,1970-01-01 00:00:04.995,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,46.20,62.12,-63.86,30.62,-0.21,0.02,17.00,10.00,0.00,0.00,0.00
5095.00,1970-01-01 00:00:05.095,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.42,46.20,62.14,-63.86,30.55,-0.24,0.02,17.00,10.00,0.00,0.00,0.00
5195.00,1970-01-01 00:00:05.195,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,46.31,62.14,-63.73,30.55,-0.22,-0.00,17.00,10.00,0.00,0.00,0.00
5295.00,1970-01-01 00:00:05.295,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,46.31,62.11,-63.73,30.55,-0.23,-0.00,17.00,10.00,0.00,0.00,0.00
5395.00,1970-01-01 00:00:05.395,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.38,46.31,62.11,-63.73,30.55,-0.23,0.03,17.00,10.00,0.00,0.00,0.00
5495.00,1970-01-01 00:00:05.495,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,46.28,62.11,-63.49,30.61,-0.23,0.03,17.00,10.00,0.00,0.00,0.00
5595.00,1970-01-01 00:00:05.595,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.55,46.28,62.16,-63.49,30.61,-0.22,0.03,17.00,10.00,0.00,0.00,0.00
5695.00,1970-01-01 00:00:05.695,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.37,46.26,62.16,-63.44,30.61,-0.21,0.03,17.00,10.00,0.00,0.00,0.00
5795.00,1970-01-01 00:00:05.795,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,46.26,62.09,-63.44,30.61,-0.25,0.03,17.00,10.00,0.00,0.00,0.00
