OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
9309.00,1970-01-01 00:00:09.309,3.30,1.87,2157.03,0.82,0.00,1.00,1.00,20.70,0.11,12.02,52.45,74.19,-128.91,-0.43,0.03,21.00,6022.34,-73.00,1.00
9409.00,1970-01-01 00:00:09.409,6.57,2.22,2336.27,0.82,0.00,1.00,1.00,22.30,0.12,12.01,52.45,74.24,-144.88,-0.40,-0.00,21.00,6012.65,-77.00,1.00
9509.00,1970-01-01 00:00:09.509,6.13,2.34,2249.80,0.83,0.00,1.00,1.00,21.48,0.13,12.04,52.45,74.24,-144.88,-0.39,0.02,21.00,5992.84,-75.00,1.00
9609.00,1970-01-01 00:00:09.609,6.13,2.34,2384.26,0.82,0.00,1.00,1.00,19.80,0.14,12.02,52.42,74.20,-161.91,-0.41,0.01,21.00,6023.71,-77.00,1.00
9709.00,1970-01-01 00:00:09.709,6.13,2.34,2408.57,0.80,0.00,1.00,1.00,18.36,0.15,12.05,52.42,74.20,-161.91,-0.42,0.03,21.00,6029.32,-78.00,1.00
9935.00,1970-01-01 00:00:09.935,4.68,2.69,2498.33,0.82,0.00,1.00,1.00,18.43,0.17,12.03,52.47,74.19,-181.16,-0.42,0.01,21.00,6050.00,-79.00,1.00
10035.00,1970-01-01 00:00:10.035,6.83,2.93,2524.19,0.82,0.00,1.00,1.00,18.83,0.18,12.03,52.47,74.19,-181.16,-0.40,0.03,21.00,6028.38,-80.00,1.00
10135.00,1970-01-01 00:00:10.135,6.83,2.93,2603.77,0.82,0.00,1.00,1.00,17.78,0.20,12.03,52.47,74.19,-181.16,-0.41,0.01,21.00,5956.01,-81.00,1.00
10235.00,1970-01-01 00:00:10.235,6.83,2.93,2684.98,0.82,0.00,1.00,1.00,16.42,0.21,11.99,52.45,74.24,-199.92,-0.43,0.03,21.00,5882.16,-83.00,1.00
10335.00,1970-01-01 00:00:10.335,6.83,2.93,2696.63,0.80,0.00,1.00,1.00,15.62,0.22,12.07,52.45,74.24,-199.92,-0.42,0.01,21.00,5871.57,-83.00,1.00
10435.00,1970-01-01 00:00:10.435,1.93,3.04,2760.33,0.80,0.00,1.00,1.00,15.50,0.23,12.07,52.45,74.24,-199.92,-0.41,0.02,21.00,5847.34,-84.00,1.00
10535.00,1970-01-01 00:00:10.535,5.03,3.28,2841.25,0.82,0.00,1.00,1.00,15.59,0.25,12.04,52.50,74.08,-199.92,-0.40,0.03,21.00,6037.70,-86.00,1.00
10635.00,1970-01-01 00:00:10.635,5.03,3.28,2910.43,0.82,0.00,1.00,1.00,14.92,0.26,11.96,52.50,74.08,-199.92,-0.40,0.03,21.00,6200.47,-87.00,1.00
10735.00,1970-01-01 00:00:10.735,5.03,3.28,2971.84,0.83,0.00,1.00,1.00,14.29,0.27,12.04,52.47,74.15,-199.92,-0.43,0.06,21.00,6344.95,-88.00,1.00
10835.00,1970-01-01 00:00:10.835,1.37,3.39,3024.96,0.80,0.00,1.00,1.00,13.92,0.29,11.99,52.47,74.15,-199.92,-0.42,0.03,21.00,6372.12,-89.00,1.00
11066.00,1970-01-01 00:00:11.066,6.05,3.75,3213.54,0.81,0.00,1.00,1.00,13.74,0.32,12.08,52.54,74.28,-199.92,-0.37,0.00,21.00,6076.87,-92.00,1.00
11166.00,1970-01-01 00:00:11.166,6.05,3.75,3259.63,0.82,0.00,1.00,1.00,13.08,0.34,12.05,52.54,74.28,-199.92,-0.40,0.05,21.00,6023.29,-93.00,1.00
11266.00,1970-01-01 00:00:11.266,5.31,4.10,3332.22,0.82,0.00,1.00,1.00,13.64,0.36,12.05,52.54,74.28,-199.92,-0.45,0.03,21.00,6049.75,-94.00,1.00
11366.00,1970-01-01 00:00:11.366,7.81,4.33,3376.19,0.82,0.00,1.00,1.00,13.98,0.37,12.05,52.60,74.22,-199.92,-0.42,0.02,21.00,6065.77,-95.00,1.00
11466.00,1970-01-01 00:00:11.466,7.81,4.33,3476.65,0.82,0.00,1.00,1.00,13.38,0.38,12.08,52.60,74.22,-199.92,-0.42,-0.02,21.00,6102.38,-97.00,1.00
11566.00,1970-01-01 00:00:11.566,7.81,4.33,3565.06,0.82,0.00,1.00,1.00,12.82,0.40,11.94,52.60,74.22,-199.92,-0.40,0.02,21.00,6126.20,-99.00,1.00
11666.00,1970-01-01 00:00:11.666,7.19,4.80,3577.28,0.82,0.00,1.00,1.00,13.63,0.42,11.86,52.53,74.19,-199.92,-0.41,0.03,21.00,6129.07,-99.00,1.00
11766.00,1970-01-01 00:00:11.766,8.40,4.92,3688.68,0.80,0.00,1.00,1.00,13.43,0.43,12.07,52.53,74.19,-199.92,-0.43,0.05,21.00,6155.28,-101.00,1.00
11866.00,1970-01-01 00:00:11.866,8.40,4.92,3799.03,0.82,0.00,1.00,1.00,12.93,0.45,12.05,52.50,74.19,-199.92,-0.41,-0.02,21.00,6110.23,-103.00,1.00
11966.00,1970-01-01 00:00:11.966,4.80,5.15,3862.87,0.82,0.00,1.00,1.00,12.91,0.47,12.06,52.50,74.19,-199.92,-0.42,0.01,21.00,6032.80,-104.00,1.00
12190.00,1970-01-01 00:00:12.190,9.91,5.62,3792.79,0.82,0.00,1.00,1.00,13.03,0.51,12.09,52.58,74.30,-199.92,-0.42,0.04,21.00,6117.81,-103.00,1.00
12290.00,1970-01-01 00:00:12.290,9.91,5.62,3613.80,0.83,0.00,1.00,1.00,12.62,0.53,12.09,52.58,74.30,-199.92,-0.44,0.06,21.00,6137.67,-100.00,1.00
12390.00,1970-01-01 00:00:12.390,6.35,5.97,4183.23,0.82,0.00,1.00,1.00,13.02,0.54,12.06,52.58,74.30,-199.92,-0.40,-0.02,21.00,5451.30,-110.00,1.00
12490.00,1970-01-01 00:00:12.490,6.35,5.97,3600.58,0.80,0.00,1.00,1.00,12.64,0.56,12.07,52.49,74.21,-199.92,-0.42,-0.00,21.00,6134.55,-99.00,1.00
12590.00,1970-01-01 00:00:12.590,6.35,5.97,3935.72,0.82,0.00,1.00,1.00,12.17,0.58,12.06,52.49,74.21,-199.92,-0.40,0.08,21.00,5944.44,-105.00,1.00
12690.00,1970-01-01 00:00:12.690,5.80,6.32,3847.02,0.83,0.00,1.00,1.00,12.52,0.60,12.06,52.49,74.21,-199.92,-0.39,0.05,21.00,6052.03,-104.00,1.00
12790.00,1970-01-01 00:00:12.790,5.80,6.32,3917.60,0.82,0.00,1.00,1.00,12.20,0.62,11.92,52.53,74.22,-199.92,-0.32,0.04,21.00,5966.41,-105.00,1.00
12890.00,1970-01-01 00:00:12.890,5.80,6.32,3802.16,0.81,0.00,1.00,1.00,11.88,0.63,12.06,52.53,74.22,-199.92,-0.38,-0.05,21.00,6106.44,-103.00,1.00
12990.00,1970-01-01 00:00:12.990,3.93,6.55,3841.23,0.82,0.00,1.00,1.00,11.91,0.65,12.10,52.54,74.24,-199.92,-0.41,0.00,21.00,6059.05,-104.00,1.00
13090.00,1970-01-01 00:00:13.090,6.91,6.79,4105.65,0.82,0.00,1.00,1.00,12.04,0.67,12.07,52.54,74.24,-199.92,-0.42,0.03,21.00,5627.07,-108.00,1.00
13321.00,1970-01-01 00:00:13.321,2.36,6.91,3997.47,0.82,0.00,1.00,1.00,11.51,0.71,11.85,52.53,74.28,-199.92,-0.44,-0.00,21.00,5869.54,-106.00,1.00
13421.00,1970-01-01 00:00:13.421,3.79,7.02,3848.50,0.82,0.00,1.00,1.00,11.43,0.73,12.08,52.53,74.28,-199.92,-0.42,-0.02,21.00,6050.23,-104.00,1.00
14453.00,1970-01-01 00:00:14.453,8.25,8.54,1842.36,0.81,0.00,1.00,1.00,11.77,0.86,12.11,52.54,74.27,-199.92,-0.42,0.01,17.00,6213.41,-61.00,0.00
15579.00,1970-01-01 00:00:15.579,9.78,10.30,1511.11,0.82,0.00,1.00,1.00,13.44,0.91,12.10,53.05,74.31,-199.92,-0.41,0.02,17.00,6508.12,-52.00,0.00
16697.00,1970-01-01 00:00:16.697,7.86,12.87,0.00,0.80,0.00,1.00,1.00,16.80,0.91,12.16,54.19,74.38,-185.48,-0.40,0.02,17.00,6508.12,-52.00,0.00
17815.00,1970-01-01 00:00:17.815,11.74,15.80,0.00,0.80,0.00,1.00,1.00,20.61,0.91,12.21,54.81,74.52,-172.69,-0.42,0.02,17.00,6508.12,-52.00,0.00
18934.00,1970-01-01 00:00:18.934,13.44,18.61,0.00,0.80,0.00,1.00,1.00,24.28,0.91,12.19,55.65,74.73,-162.61,-0.41,0.01,17.00,6508.12,-52.00,0.00
20058.00,1970-01-01 00:00:20.058,13.74,21.77,0.00,0.82,0.00,1.00,1.00,28.40,0.91,12.19,56.30,74.87,-154.23,-0.42,0.02,17.00,6508.12,-52.00,0.00
21178.00,1970-01-01 00:00:21.178,9.54,25.51,0.00,1.51,0.00,2.00,1.00,33.29,0.91,12.19,56.02,74.88,-147.16,-0.37,0.02,17.00,6508.12,-52.00,0.00
22296.00,1970-01-01 00:00:22.296,11.20,29.26,0.00,1.51,0.00,2.00,1.00,38.17,0.91,12.17,55.63,74.98,-140.94,-0.45,0.03,17.00,6508.12,-52.00,0.00
23414.00,1970-01-01 00:00:23.414,11.78,32.89,0.00,1.51,0.00,2.00,1.00,42.91,0.91,12.01,55.27,74.97,-135.98,-0.42,0.02,17.00,6508.12,-52.00,0.00
