OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
12003.00,1970-01-01 00:00:12.003,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.87,26.16,26.05,25.77,-0.37,0.08,17.00,10.00,0.00,0.00
13089.00,1970-01-01 00:00:13.089,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.88,26.10,25.99,25.86,-0.36,0.07,17.00,10.00,0.00,0.00
14089.00,1970-01-01 00:00:14.089,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.85,26.09,26.12,25.81,-0.36,0.07,17.00,10.00,0.00,0.00
15089.00,1970-01-01 00:00:15.089,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.85,26.12,26.16,25.88,-0.40,0.07,17.00,10.00,0.00,0.00
16089.00,1970-01-01 00:00:16.089,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.85,26.07,26.13,25.79,-0.37,0.06,17.00,10.00,0.00,0.00
17089.00,1970-01-01 00:00:17.089,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.82,26.05,26.08,25.79,-0.37,0.06,17.00,10.00,0.00,0.00
18089.00,1970-01-01 00:00:18.089,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.82,26.08,26.05,25.83,-0.35,0.07,17.00,10.00,0.00,0.00
19089.00,1970-01-01 00:00:19.089,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.79,26.16,26.14,25.88,-0.37,0.06,17.00,10.00,0.00,0.00
20089.00,1970-01-01 00:00:20.089,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,26.16,26.10,25.86,-0.37,0.05,17.00,10.00,0.00,0.00
21089.00,1970-01-01 00:00:21.089,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,26.09,26.05,25.88,-0.37,0.08,17.00,10.00,0.00,0.00
22089.00,1970-01-01 00:00:22.089,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,26.10,26.09,25.85,-0.38,0.08,17.00,10.00,0.00,0.00
23089.00,1970-01-01 00:00:23.089,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,26.13,26.12,25.88,-0.37,0.07,17.00,10.00,0.00,0.00
24089.00,1970-01-01 00:00:24.089,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,26.20,26.07,25.85,-0.33,0.07,17.00,10.00,0.00,0.00
25106.00,1970-01-01 00:00:25.106,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.83,26.18,26.13,25.92,-0.34,0.06,17.00,10.00,0.00,0.00
26199.00,1970-01-01 00:00:26.199,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.85,26.16,26.13,25.86,-0.38,0.08,17.00,10.00,0.00,0.00
27283.00,1970-01-01 00:00:27.283,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.83,26.20,26.16,25.96,-0.37,0.07,17.00,10.00,0.00,0.00
28283.00,1970-01-01 00:00:28.283,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.87,26.14,26.16,25.88,-0.38,0.07,17.00,10.00,0.00,0.00
29283.00,1970-01-01 00:00:29.283,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.83,26.16,26.18,25.92,-0.38,0.06,17.00,10.00,0.00,0.00
30283.00,1970-01-01 00:00:30.283,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.82,26.10,26.10,25.88,-0.38,0.07,17.00,10.00,0.00,0.00
31283.00,1970-01-01 00:00:31.283,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.82,26.16,26.13,25.88,-0.33,0.06,17.00,10.00,0.00,0.00
32283.00,1970-01-01 00:00:32.283,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.85,26.12,26.25,25.97,-0.36,0.06,17.00,10.00,0.00,0.00
33283.00,1970-01-01 00:00:33.283,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.82,26.16,26.14,25.94,-0.36,0.07,17.00,10.00,0.00,0.00
34283.00,1970-01-01 00:00:34.283,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.85,26.14,26.16,25.85,-0.40,0.07,17.00,10.00,0.00,0.00
35283.00,1970-01-01 00:00:35.283,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.65,26.14,26.21,25.96,-0.37,0.07,17.00,10.00,0.00,0.00
36283.00,1970-01-01 00:00:36.283,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.80,26.18,26.16,25.92,-0.37,0.07,17.00,10.00,0.00,0.00
37283.00,1970-01-01 00:00:37.283,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.78,26.20,26.08,25.85,-0.34,0.08,17.00,10.00,0.00,0.00
38283.00,1970-01-01 00:00:38.283,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.64,26.21,26.18,25.90,-0.36,0.07,17.00,10.00,0.00,0.00
39286.00,1970-01-01 00:00:39.286,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.82,26.12,26.16,25.94,-0.37,0.06,17.00,10.00,0.00,0.00
40380.00,1970-01-01 00:00:40.380,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.80,26.20,26.16,25.97,-0.33,0.07,17.00,10.00,0.00,0.00
41473.00,1970-01-01 00:00:41.473,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.81,26.16,26.19,25.95,-0.39,0.06,17.00,10.00,0.00,0.00
42566.00,1970-01-01 00:00:42.566,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.64,26.23,26.12,26.01,-0.36,0.06,17.00,10.00,0.00,0.00
