OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
795.00,1970-00-00 00:00:00.795,0.00,0.00,0.00,0.25,0.00,0.00,1.00,0.00,0.00,12.59,0.00,0.00,0.00,-0.15,0.72,17.00,10.00,0.00
895.00,1970-00-00 00:00:00.895,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.59,0.00,0.00,0.00,-0.12,0.73,17.00,10.00,0.00
995.00,1970-00-00 00:00:00.995,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.53,0.00,0.00,0.00,-0.13,0.72,17.00,10.00,0.00
1095.00,1970-01-01 00:00:01.095,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.57,38.64,39.15,1372.05,-0.12,0.73,17.00,10.00,0.00
1195.00,1970-01-01 00:00:01.195,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.59,38.64,39.15,1372.05,-0.12,0.72,17.00,10.00,0.00
1295.00,1970-01-01 00:00:01.295,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.54,38.64,39.15,1372.05,-0.13,0.73,17.00,10.00,0.00
1395.00,1970-01-01 00:00:01.395,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.57,38.67,39.20,1372.05,-0.12,0.72,17.00,10.00,0.00
1495.00,1970-01-01 00:00:01.495,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.58,38.67,39.20,1372.05,-0.12,0.72,17.00,10.00,0.00
1595.00,1970-01-01 00:00:01.595,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.54,38.80,39.27,1372.05,-0.13,0.72,17.00,10.00,0.00
1695.00,1970-01-01 00:00:01.695,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.57,38.80,39.27,1372.05,-0.12,0.73,17.00,10.00,0.00
1795.00,1970-01-01 00:00:01.795,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.58,38.80,39.27,1372.05,-0.12,0.73,17.00,10.00,0.00
1895.00,1970-01-01 00:00:01.895,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.54,38.73,39.23,1372.05,-0.12,0.72,17.00,10.00,0.00
1995.00,1970-01-01 00:00:01.995,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.57,38.73,39.23,1372.05,-0.12,0.72,17.00,10.00,0.00
2095.00,1970-01-01 00:00:02.095,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.58,38.70,39.20,1372.05,-0.12,0.72,17.00,10.00,0.00
2195.00,1970-01-01 00:00:02.195,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.55,38.70,39.20,1372.05,-0.13,0.72,17.00,10.00,0.00
2295.00,1970-01-01 00:00:02.295,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.56,38.70,39.20,1372.05,-0.12,0.72,17.00,10.00,0.00
2395.00,1970-01-01 00:00:02.395,0.00,0.00,0.00,0.39,0.00,1.00,1.00,0.00,0.00,12.54,38.76,39.22,1372.05,-0.13,0.72,17.00,10.00,0.00
2495.00,1970-01-01 00:00:02.495,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.50,38.76,39.22,1372.05,-0.07,0.73,17.00,10.00,0.00
2595.00,1970-01-01 00:00:02.595,0.00,0.00,0.00,0.39,0.00,1.00,1.00,0.00,0.00,12.55,38.76,39.22,1372.05,-0.13,0.72,17.00,10.00,0.00
2695.00,1970-01-01 00:00:02.695,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.50,38.72,39.30,1372.05,-0.12,0.73,17.00,10.00,0.00
2795.00,1970-01-01 00:00:02.795,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.52,38.72,39.30,1372.05,-0.15,0.73,17.00,10.00,0.00
2895.00,1970-01-01 00:00:02.895,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.48,38.72,39.24,1372.05,-0.13,0.72,17.00,10.00,0.00
2995.00,1970-01-01 00:00:02.995,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.51,38.72,39.24,1372.05,-0.06,0.71,17.00,10.00,0.00
3095.00,1970-01-01 00:00:03.095,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.51,38.72,39.24,1372.05,-0.15,0.73,17.00,10.00,0.00
3195.00,1970-01-01 00:00:03.195,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.40,38.76,39.30,1372.05,-0.12,0.71,17.00,10.00,0.00
3295.00,1970-01-01 00:00:03.295,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.50,38.76,39.30,1372.05,-0.12,0.72,17.00,10.00,0.00
3395.00,1970-01-01 00:00:03.395,0.00,0.00,0.00,0.27,0.00,1.00,1.00,0.00,0.00,12.39,38.77,39.19,1372.05,-0.14,0.71,17.00,10.00,0.00
3495.00,1970-01-01 00:00:03.495,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.43,38.77,39.19,1372.05,-0.11,0.71,17.00,10.00,0.00
3595.00,1970-01-01 00:00:03.595,0.00,0.00,0.00,0.35,0.00,1.00,1.00,0.00,0.00,12.48,38.77,39.19,1372.05,-0.17,0.72,17.00,10.00,0.00
3695.00,1970-01-01 00:00:03.695,0.00,0.00,0.00,0.36,0.00,1.00,1.00,0.00,0.00,12.34,38.70,39.28,1372.05,-0.08,0.72,17.00,10.00,0.00
3795.00,1970-01-01 00:00:03.795,0.00,0.00,0.00,0.34,0.00,1.00,1.00,0.00,0.00,12.46,38.70,39.28,1372.05,-0.11,0.71,17.00,10.00,0.00
3895.00,1970-01-01 00:00:03.895,0.00,0.00,0.00,0.35,0.00,1.00,1.00,0.00,0.00,12.39,38.70,39.28,1372.05,-0.13,0.73,17.00,10.00,0.00
3995.00,1970-01-01 00:00:03.995,0.00,0.00,0.00,0.35,0.00,1.00,1.00,0.00,0.00,12.39,38.73,39.33,1372.05,-0.12,0.72,17.00,10.00,0.00
4095.00,1970-01-01 00:00:04.095,0.00,0.00,0.00,0.35,0.00,1.00,1.00,0.00,0.00,12.44,38.73,39.33,1372.05,-0.17,0.72,17.00,10.00,0.00
4195.00,1970-01-01 00:00:04.195,0.00,0.00,0.00,0.33,0.00,1.00,1.00,0.00,0.00,12.36,38.78,39.30,1372.05,-0.07,0.72,17.00,10.00,0.00
4295.00,1970-01-01 00:00:04.295,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.44,38.78,39.30,1372.05,-0.12,0.72,17.00,10.00,0.00
4395.00,1970-01-01 00:00:04.395,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.37,38.78,39.30,1372.05,-0.12,0.72,17.00,10.00,0.00
4495.00,1970-01-01 00:00:04.495,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.44,38.77,39.30,1372.05,-0.12,0.71,17.00,10.00,0.00
4595.00,1970-01-01 00:00:04.595,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,12.37,38.77,39.30,1372.05,-0.15,0.72,17.00,10.00,0.00
4695.00,1970-01-01 00:00:04.695,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,12.36,38.84,39.27,1372.05,-0.11,0.71,17.00,10.00,0.00
4795.00,1970-01-01 00:00:04.795,0.00,0.00,0.00,0.34,0.00,1.00,1.00,0.00,0.00,12.47,38.84,39.27,1372.05,-0.18,0.72,17.00,10.00,0.00
4895.00,1970-01-01 00:00:04.895,0.00,0.00,0.00,0.34,0.00,1.00,1.00,0.00,0.00,12.33,38.84,39.27,1372.05,-0.08,0.72,17.00,10.00,0.00
4995.00,1970-01-01 00:00:04.995,0.00,0.00,0.00,0.34,0.00,1.00,1.00,0.00,0.00,12.44,38.74,39.32,1372.05,-0.13,0.72,17.00,10.00,0.00
5095.00,1970-01-01 00:00:05.095,0.00,0.00,0.00,0.34,0.00,1.00,1.00,0.00,0.00,12.39,38.74,39.32,1372.05,-0.13,0.72,17.00,10.00,0.00
5195.00,1970-01-01 00:00:05.195,0.00,0.00,0.00,0.34,0.00,1.00,1.00,0.00,0.00,12.37,38.74,39.32,1372.05,-0.12,0.72,17.00,10.00,0.00
5295.00,1970-01-01 00:00:05.295,0.00,0.00,0.00,0.33,0.00,1.00,1.00,0.00,0.00,12.42,38.73,39.28,1372.05,-0.18,0.72,17.00,10.00,0.00
