time_ms,  RPM, lambda_1, oil_temp1, air_temp1, water_temp1, exhaust_temp1, lambda_2, oil_temp2, air_temp2, water_temp2, exhaust_temp2, t_inj_1, t_inj_2, sweep, datapoints1, datapoints2, 
523506.00,3250.00,1.08,51.08,41.15,64.05,-199.92,1.03,52.82,39.93,66.55,-199.92,5915.50,5827.79,2.00,356.00,1534.00,
523616.00,3500.00,1.06,51.16,41.11,64.11,-199.92,1.03,53.08,39.80,67.10,-199.92,6009.02,5751.43,2.00,329.00,1425.00,
523726.00,3750.00,0.99,51.16,41.12,64.12,-199.92,1.03,53.39,39.71,67.64,-199.92,6068.57,5802.56,2.00,308.00,1397.00,
523836.00,4000.00,0.98,51.17,41.09,64.14,-199.92,1.03,53.67,39.65,68.00,-199.92,5776.91,5913.87,2.00,27.00,677.00,
684790.00,1500.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6417.73,8025.60,3.00,0.00,0.00,
684900.00,1750.00,1.13,51.06,40.81,67.55,-108.88,1.51,51.50,40.91,67.73,-199.92,6210.72,7282.00,3.00,3690.00,114.00,
685010.00,2000.00,0.97,51.05,40.86,67.48,-181.72,1.47,51.61,40.88,67.75,-199.92,5969.06,7033.59,3.00,753.00,221.00,
685120.00,2250.00,1.01,51.11,40.88,67.48,-199.39,1.08,52.11,40.89,67.90,-199.93,5890.56,5694.05,3.00,566.00,2610.00,
685231.00,2500.00,1.01,51.13,40.91,67.49,-199.92,1.02,52.84,40.90,68.31,-199.93,5961.38,5714.76,3.00,506.00,2035.00,
685341.00,2750.00,1.02,51.17,40.91,67.54,-199.92,1.01,53.21,40.88,68.76,-199.93,5735.29,5677.04,3.00,420.00,1732.00,
685450.00,3000.00,1.05,51.21,40.83,67.58,-199.92,1.01,53.51,40.88,69.17,-199.92,6323.38,5816.78,3.00,384.00,1620.00,
685561.00,3250.00,1.02,51.27,40.85,67.51,-199.92,1.01,54.16,40.89,69.62,-199.92,5915.50,5827.79,3.00,355.00,1542.00,
685671.00,3500.00,1.02,51.30,40.83,67.54,-199.92,1.00,54.97,40.86,70.04,-199.92,6009.02,5751.43,3.00,299.00,1398.00,
685781.00,3750.00,0.98,51.33,40.87,67.61,-199.92,0.99,55.05,40.94,70.48,-199.92,6068.57,5802.56,3.00,308.00,1392.00,
685941.00,4000.00,0.97,51.33,40.89,67.66,-199.92,0.99,54.92,40.97,70.83,-199.92,5776.91,5913.87,3.00,39.00,652.00,
844527.00,1500.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6417.73,8025.60,4.00,0.00,0.00,
844637.00,1750.00,1.08,50.89,41.43,69.33,-110.84,1.51,51.20,42.33,69.12,-199.92,6210.72,7282.00,4.00,3700.00,122.00,
844748.00,2000.00,0.96,50.81,41.58,69.07,-181.83,1.49,51.40,42.38,69.22,-199.92,5969.06,7033.59,4.00,756.00,275.00,
844858.00,2250.00,1.00,50.79,41.58,69.04,-199.78,1.03,51.95,42.61,69.37,-199.93,5890.56,5694.05,4.00,568.00,2666.00,
844969.00,2500.00,0.97,50.77,41.69,68.99,-199.92,0.99,52.45,42.86,69.78,-199.93,5961.38,5714.76,4.00,512.00,1974.00,
845079.00,2750.00,1.00,50.82,41.73,69.03,-199.92,0.99,52.65,43.00,70.17,-199.93,5735.29,5677.04,4.00,461.00,1695.00,
845188.00,3000.00,1.00,50.81,41.78,69.00,-199.92,0.98,52.86,42.94,70.56,-199.93,6323.38,5816.78,4.00,340.00,1670.00,
845298.00,3250.00,0.97,50.88,41.89,69.05,-199.92,0.98,53.23,42.78,70.95,-199.92,5915.50,5827.79,4.00,356.00,1501.00,
845470.00,3500.00,1.00,50.89,41.91,69.06,-199.92,0.98,53.74,42.60,71.39,-199.92,6009.02,5751.43,4.00,301.00,1429.00,
845579.00,3750.00,0.96,50.95,42.07,69.07,-199.92,0.98,54.04,42.40,71.89,-199.92,6068.57,5802.56,4.00,341.00,1400.00,
845689.00,4000.00,0.95,50.96,42.09,69.10,-199.92,0.97,54.53,42.29,72.21,-199.92,5776.91,5913.87,4.00,15.00,708.00,
920419.00,1500.00,nan,nan,nan,nan,nan,1.51,54.08,42.23,75.80,-199.92,6417.73,8025.60,5.00,0.00,68.00,
920528.00,1750.00,0.98,52.94,41.31,75.72,-153.16,1.51,54.28,42.23,75.84,-199.92,6210.72,7282.00,5.00,3649.00,53.00,
920637.00,2000.00,1.00,53.01,41.46,75.55,-191.20,1.33,54.38,42.27,75.83,-199.92,5969.06,7033.59,5.00,822.00,347.00,
920747.00,2250.00,0.94,53.10,41.60,75.60,-199.92,0.94,55.10,42.49,76.01,-199.93,5890.56,5694.05,5.00,516.00,2643.00,
920858.00,2500.00,0.95,53.27,41.61,75.63,-199.92,0.96,55.38,42.78,76.28,-199.93,5961.38,5714.76,5.00,556.00,1995.00,
920967.00,2750.00,0.97,53.39,41.70,75.65,-199.92,0.94,55.27,42.92,76.59,-199.93,5735.29,5677.04,5.00,380.00,1737.00,
921101.00,3000.00,0.96,53.56,41.82,75.68,-199.92,0.94,55.53,43.04,76.92,-199.93,6323.38,5816.78,5.00,424.00,1663.00,
921210.00,3250.00,0.88,53.74,41.91,75.76,-199.92,0.94,56.33,43.12,77.28,-199.92,5915.50,5827.79,5.00,355.00,1503.00,
921319.00,3500.00,0.95,53.83,41.94,75.70,-199.92,0.94,56.57,43.21,77.61,-199.92,6009.02,5751.43,5.00,364.00,1458.00,
921429.00,3750.00,0.90,53.94,42.11,75.77,-199.92,0.94,57.14,43.34,77.99,-199.92,6068.57,5802.56,5.00,288.00,1455.00,
921539.00,4000.00,nan,nan,nan,nan,nan,0.94,57.24,43.39,78.29,-199.92,5776.91,5913.87,5.00,0.00,590.00,
1430593.00,1500.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6417.73,8025.60,6.00,0.00,0.00,
1430702.00,1750.00,1.22,51.06,42.57,61.38,-74.66,1.51,51.24,42.48,61.55,-199.92,6210.72,7282.00,6.00,3778.00,118.00,
1430811.00,2000.00,0.99,51.06,42.66,61.31,-142.75,1.50,51.24,42.51,61.62,-199.92,5969.06,7033.59,6.00,756.00,273.00,
1430919.00,2250.00,0.97,51.04,42.65,61.31,-163.90,1.16,51.44,42.46,61.76,-199.93,5890.56,5694.05,6.00,615.00,2562.00,
1431029.00,2500.00,0.99,51.07,42.63,61.30,-187.26,1.05,51.76,42.37,62.26,-199.93,5961.38,5714.76,6.00,459.00,2083.00,
1431140.00,2750.00,1.06,51.07,42.63,61.37,-199.38,1.06,52.03,42.14,62.73,-199.93,5735.29,5677.04,6.00,417.00,1735.00,
1431250.00,3000.00,1.10,51.12,42.57,61.39,-199.92,1.05,52.23,41.92,63.16,-199.92,6323.38,5816.78,6.00,419.00,1553.00,
1431361.00,3250.00,1.05,51.07,42.57,61.41,-199.92,1.05,52.48,41.70,63.70,-199.92,5915.50,5827.79,6.00,319.00,1501.00,
1431471.00,3500.00,1.07,51.13,42.58,61.49,-199.92,1.04,52.88,41.43,64.30,-199.92,6009.02,5751.43,6.00,329.00,1463.00,
1431581.00,3750.00,1.01,51.18,42.64,61.53,-199.92,1.04,53.67,41.08,64.83,-199.92,6068.57,5802.56,6.00,311.00,1391.00,
1431691.00,4000.00,0.98,51.20,42.59,61.53,-199.92,1.05,54.30,40.81,65.21,-199.92,5776.91,5913.87,6.00,22.00,535.00,
1621845.00,1500.00,nan,nan,nan,nan,nan,1.51,51.48,39.82,64.65,-199.92,6417.73,8025.60,7.00,0.00,131.00,
1621955.00,1750.00,1.15,51.03,39.73,64.50,-100.31,nan,nan,nan,nan,nan,6210.72,7282.00,7.00,3862.00,0.00,
1622065.00,2000.00,1.01,51.10,39.84,64.41,-171.70,1.50,51.65,39.81,64.63,-199.92,5969.06,7033.59,7.00,634.00,455.00,
1622175.00,2250.00,1.02,51.12,39.86,64.40,-195.36,1.07,52.27,39.78,64.84,-199.93,5890.56,5694.05,7.00,661.00,2538.00,
1622285.00,2500.00,1.03,51.12,39.84,64.40,-199.92,1.05,52.68,39.69,65.30,-199.93,5961.38,5714.76,7.00,411.00,2025.00,
1622396.00,2750.00,1.03,51.13,39.84,64.38,-199.92,1.04,52.98,39.56,65.80,-199.93,5735.29,5677.04,7.00,417.00,1641.00,
1622506.00,3000.00,1.09,51.16,39.87,64.39,-199.92,1.03,53.32,39.48,66.24,-199.92,6323.38,5816.78,7.00,311.00,1511.00,
1622616.00,3250.00,1.05,51.18,39.87,64.44,-199.92,1.04,53.81,39.42,66.66,-199.92,5915.50,5827.79,7.00,393.00,1501.00,
1622755.00,3500.00,1.09,51.21,39.85,64.48,-199.92,1.02,54.00,39.38,67.18,-199.92,6009.02,5751.43,7.00,333.00,1433.00,
1622863.00,3750.00,1.03,51.21,39.88,64.52,-199.92,1.02,54.46,39.39,67.67,-199.92,6068.57,5802.56,7.00,315.00,1394.00,
1622972.00,4000.00,nan,nan,nan,nan,nan,1.03,55.58,39.39,67.99,-199.92,5776.91,5913.87,7.00,0.00,470.00,
1885384.00,1500.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6417.73,8025.60,8.00,0.00,0.00,
1885494.00,1750.00,1.16,51.02,40.56,63.61,-92.47,1.51,51.30,40.55,63.71,-199.92,6210.72,7282.00,8.00,3855.00,122.00,
1885604.00,2000.00,0.99,51.08,40.58,63.61,-162.64,1.48,51.32,40.47,63.71,-199.92,5969.06,7033.59,8.00,688.00,436.00,
1885714.00,2250.00,1.05,51.03,40.60,63.61,-186.64,1.09,51.56,40.36,63.85,-199.93,5890.56,5694.05,8.00,563.00,2615.00,
1885824.00,2500.00,0.96,51.04,40.59,63.61,-199.92,1.05,51.90,40.10,64.23,-199.93,5961.38,5714.76,8.00,418.00,1884.00,
1886013.00,2750.00,1.03,51.07,40.60,63.50,-199.92,1.04,52.20,39.71,64.62,-199.93,5735.29,5677.04,8.00,465.00,1737.00,
1886123.00,3000.00,1.10,51.13,40.66,63.52,-199.92,1.04,52.54,39.27,65.05,-199.92,6323.38,5816.78,8.00,349.00,1551.00,
1886233.00,3250.00,1.08,51.15,40.55,63.49,-199.92,1.04,52.89,38.83,65.45,-199.92,5915.50,5827.79,8.00,392.00,1501.00,
1886343.00,3500.00,1.05,51.11,40.52,63.57,-199.92,1.03,53.12,38.34,65.87,-199.92,6009.02,5751.43,8.00,330.00,1432.00,
1886453.00,3750.00,1.02,51.18,40.53,63.50,-199.92,1.03,53.39,37.99,66.33,-199.92,6068.57,5802.56,8.00,295.00,1429.00,
1886563.00,4000.00,nan,nan,nan,nan,nan,1.04,53.99,37.76,66.59,-199.92,5776.91,5913.87,8.00,0.00,650.00,
2082017.00,1500.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6417.73,8025.60,9.00,0.00,0.00,
2082126.00,1750.00,1.15,50.99,39.05,64.91,-103.38,1.51,51.20,38.88,64.90,-199.92,6210.72,7282.00,9.00,3836.00,116.00,
2082292.00,2000.00,0.98,50.99,39.05,64.73,-173.96,1.44,51.46,38.95,64.98,-199.92,5969.06,7033.59,9.00,638.00,441.00,
2082401.00,2250.00,1.02,51.05,39.07,64.79,-196.05,1.05,51.90,38.90,65.08,-199.93,5890.56,5694.05,9.00,568.00,2607.00,
2082510.00,2500.00,1.00,51.08,39.04,64.73,-199.92,1.04,52.46,38.75,65.37,-199.93,5961.38,5714.76,9.00,509.00,1928.00,
2082620.00,2750.00,1.05,51.07,39.01,64.70,-199.92,1.04,52.86,38.59,65.77,-199.93,5735.29,5677.04,9.00,376.00,1731.00,
2082730.00,3000.00,1.07,51.15,39.04,64.72,-199.92,1.04,53.10,38.35,66.20,-199.92,6323.38,5816.78,9.00,388.00,1551.00,
2082840.00,3250.00,1.07,51.15,39.01,64.77,-199.92,1.03,53.35,38.03,66.60,-199.92,5915.50,5827.79,9.00,321.00,1473.00,
2082950.00,3500.00,1.06,51.16,38.99,64.85,-199.92,1.02,53.77,37.73,67.08,-199.92,6009.02,5751.43,9.00,335.00,1456.00,
2083061.00,3750.00,1.01,51.19,38.93,64.83,-199.92,1.02,54.10,37.35,67.55,-199.92,6068.57,5802.56,9.00,323.00,1335.00,
2083171.00,4000.00,nan,nan,nan,nan,nan,1.02,54.73,37.06,67.80,-199.92,5776.91,5913.87,9.00,0.00,619.00,
2391962.00,1500.00,nan,nan,nan,nan,nan,1.51,51.27,40.02,62.96,-199.92,6417.73,8025.60,10.00,0.00,68.00,
2392072.00,1750.00,1.18,51.05,40.28,62.97,-87.87,1.51,51.27,40.02,62.98,-199.92,6210.72,7282.00,10.00,3861.00,130.00,
2392182.00,2000.00,0.98,51.04,40.31,62.97,-154.77,1.32,51.30,39.99,63.01,-199.92,5969.06,7033.59,10.00,632.00,381.00,
2392292.00,2250.00,1.00,51.06,40.23,62.83,-177.47,1.06,51.50,39.85,63.15,-199.93,5890.56,5694.05,10.00,664.00,2539.00,
2392401.00,2500.00,0.97,51.14,40.26,62.81,-197.44,1.05,51.81,39.54,63.49,-199.93,5961.38,5714.76,10.00,414.00,1940.00,
2392511.00,2750.00,1.03,51.10,40.20,62.79,-199.92,1.04,52.05,39.26,63.91,-199.93,5735.29,5677.04,10.00,420.00,1645.00,
2392620.00,3000.00,1.08,51.15,40.14,62.83,-199.92,1.04,52.37,38.92,64.30,-199.92,6323.38,5816.78,10.00,386.00,1621.00,
2392732.00,3250.00,1.06,51.14,40.20,62.89,-199.92,1.03,52.72,38.64,64.74,-199.92,5915.50,5827.79,10.00,355.00,1426.00,
2392891.00,3500.00,1.05,51.14,40.08,62.93,-199.92,1.02,52.87,38.42,65.21,-199.92,6009.02,5751.43,10.00,363.00,1457.00,
2393011.00,3750.00,1.04,51.17,40.12,62.86,-199.92,1.02,53.26,38.22,65.59,-199.92,6068.57,5802.56,10.00,276.00,1360.00,
2393131.00,4000.00,nan,nan,nan,nan,nan,1.02,53.77,38.14,65.92,-199.92,5776.91,5913.87,10.00,0.00,559.00,
2657938.00,1500.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6417.73,8025.60,11.00,0.00,0.00,
2658052.00,1750.00,1.17,51.03,40.33,63.79,-90.95,nan,nan,nan,nan,nan,6210.72,7282.00,11.00,3773.00,0.00,
2658162.00,2000.00,1.00,50.97,40.34,63.79,-160.64,1.50,51.27,40.27,63.73,-199.92,5969.06,7033.59,11.00,746.00,442.00,
2658272.00,2250.00,1.01,50.95,40.30,63.79,-183.53,1.11,51.73,40.13,63.85,-199.93,5890.56,5694.05,11.00,512.00,2586.00,
2658382.00,2500.00,1.00,50.99,40.31,63.79,-198.72,1.04,52.37,40.12,64.25,-199.93,5961.38,5714.76,11.00,508.00,2016.00,
2658527.00,2750.00,1.02,50.98,40.33,63.76,-199.92,1.04,52.69,40.08,64.73,-199.93,5735.29,5677.04,11.00,415.00,1676.00,
2658636.00,3000.00,1.09,50.97,40.32,63.61,-199.92,1.03,52.89,40.04,65.18,-199.92,6323.38,5816.78,11.00,344.00,1543.00,
2658745.00,3250.00,1.05,50.98,40.37,63.59,-199.92,1.03,53.10,39.96,65.69,-199.92,5915.50,5827.79,11.00,319.00,1460.00,
2658855.00,3500.00,1.06,51.06,40.39,63.62,-199.92,1.01,53.85,39.85,66.17,-199.92,6009.02,5751.43,11.00,363.00,1423.00,
2658965.00,3750.00,1.02,51.02,40.36,63.60,-199.92,1.01,55.16,39.60,66.60,-199.92,6068.57,5802.56,11.00,314.00,1384.00,
2659076.00,4000.00,nan,nan,nan,nan,nan,1.02,56.23,39.47,66.93,-199.92,5776.91,5913.87,11.00,0.00,650.00,
2852254.00,1500.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6417.73,8025.60,12.00,0.00,0.00,
2852364.00,1750.00,1.17,50.89,40.14,65.02,-94.42,nan,nan,nan,nan,nan,6210.72,7282.00,12.00,3627.00,0.00,
2852473.00,2000.00,1.00,50.85,40.20,65.02,-165.23,1.51,51.18,40.48,64.61,-199.92,5969.06,7033.59,12.00,690.00,388.00,
2852665.00,2250.00,1.02,50.90,40.20,65.02,-190.55,1.10,51.82,40.63,64.77,-199.93,5890.56,5694.05,12.00,618.00,2610.00,
2852774.00,2500.00,1.01,50.89,40.22,65.02,-199.92,1.05,52.56,40.83,65.21,-199.93,5961.38,5714.76,12.00,462.00,2026.00,
2852884.00,2750.00,1.05,50.94,40.30,65.02,-199.92,1.04,53.00,40.89,65.68,-199.93,5735.29,5677.04,12.00,423.00,1770.00,
2852994.00,3000.00,1.09,50.89,40.34,65.02,-199.92,1.03,53.21,40.79,66.18,-199.92,6323.38,5816.78,12.00,387.00,1539.00,
2853105.00,3250.00,1.05,50.88,40.33,64.58,-199.92,1.03,53.38,40.51,66.66,-199.92,5915.50,5827.79,12.00,355.00,1428.00,
2853215.00,3500.00,1.06,50.89,40.35,64.60,-199.92,1.03,53.89,40.19,67.16,-199.92,6009.02,5751.43,12.00,364.00,1427.00,
2853325.00,3750.00,1.03,50.91,40.48,64.63,-199.92,1.02,55.37,39.90,67.69,-199.92,6068.57,5802.56,12.00,269.00,1414.00,
2853435.00,4000.00,nan,nan,nan,nan,nan,1.02,56.65,39.71,68.11,-199.92,5776.91,5913.87,12.00,0.00,593.00,
3028654.00,1500.00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6417.73,8025.60,13.00,0.00,0.00,
3028763.00,1750.00,1.13,51.03,40.86,67.09,-100.50,1.51,51.27,41.41,66.85,-199.92,6210.72,7282.00,13.00,3715.00,53.00,
3028872.00,2000.00,0.98,51.09,41.11,66.87,-169.24,1.47,51.52,41.44,66.87,-199.92,5969.06,7033.59,13.00,697.00,557.00,
3028982.00,2250.00,1.02,51.13,41.15,66.89,-193.88,1.06,52.13,41.41,67.10,-199.93,5890.56,5694.05,13.00,621.00,2439.00,
3029092.00,2500.00,0.99,51.12,41.21,66.91,-199.92,1.03,52.75,41.21,67.51,-199.93,5961.38,5714.76,13.00,461.00,2012.00,
3029202.00,2750.00,1.04,51.12,41.29,66.95,-199.92,1.02,53.01,40.88,67.86,-199.93,5735.29,5677.04,13.00,379.00,1733.00,
3029312.00,3000.00,1.07,51.15,41.32,66.84,-199.92,1.02,53.59,40.50,68.26,-199.92,6323.38,5816.78,13.00,390.00,1546.00,
3029422.00,3250.00,1.02,51.14,41.38,66.80,-199.92,1.02,53.76,40.13,68.63,-199.92,5915.50,5827.79,13.00,390.00,1498.00,
3029533.00,3500.00,1.05,51.16,41.44,66.80,-199.92,1.01,53.92,39.88,69.10,-199.92,6009.02,5751.43,13.00,330.00,1424.00,
3029643.00,3750.00,0.99,51.18,41.39,66.80,-199.92,1.00,54.41,39.78,69.69,-199.92,6068.57,5802.56,13.00,296.00,1388.00,
3029809.00,4000.00,nan,nan,nan,nan,nan,1.00,55.25,39.73,69.99,-199.92,5776.91,5913.87,13.00,0.00,561.00,
