OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle, burning
792.00,1970-00-00 00:00:00.792,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,-0.62,-0.09,17.00,10.00,0.00,0.00
898.00,1970-00-00 00:00:00.898,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,-0.63,-0.09,17.00,10.00,0.00,0.00
998.00,1970-00-00 00:00:00.998,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,-0.62,-0.03,17.00,10.00,0.00,0.00
1098.00,1970-01-01 00:00:01.098,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.89,52.68,-66.57,24.31,-0.62,-0.03,17.00,10.00,0.00,0.00
1198.00,1970-01-01 00:00:01.198,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.89,52.68,-66.57,24.31,-0.63,-0.03,17.00,10.00,0.00,0.00
1298.00,1970-01-01 00:00:01.298,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.89,52.68,-66.57,24.31,-0.62,-0.04,17.00,10.00,0.00,0.00
1398.00,1970-01-01 00:00:01.398,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,44.90,52.66,-66.39,24.31,-0.62,-0.04,17.00,10.00,0.00,0.00
1537.00,1970-01-01 00:00:01.537,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.90,52.66,-66.39,24.38,-0.63,-0.04,17.00,10.00,0.00,0.00
1671.00,1970-01-01 00:00:01.671,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.98,52.74,-66.26,24.38,-0.65,-0.04,17.00,10.00,0.00,0.00
1796.00,1970-01-01 00:00:01.796,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.98,52.74,-66.26,24.38,-0.62,-0.03,17.00,10.00,0.00,0.00
1896.00,1970-01-01 00:00:01.896,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.98,52.74,-66.26,24.38,-0.62,-0.04,17.00,10.00,0.00,0.00
1996.00,1970-01-01 00:00:01.996,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.95,52.74,-66.23,24.34,-0.62,-0.04,17.00,10.00,0.00,0.00
2096.00,1970-01-01 00:00:02.096,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.95,52.74,-66.23,24.34,-0.62,-0.04,17.00,10.00,0.00,0.00
2236.00,1970-01-01 00:00:02.236,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,44.95,52.72,-66.09,24.34,-0.63,-0.03,17.00,10.00,0.00,0.00
2405.00,1970-01-01 00:00:02.405,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,44.95,52.72,-66.09,24.31,-0.62,-0.04,17.00,10.00,0.00,0.00
2581.00,1970-01-01 00:00:02.581,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,44.90,52.70,-66.06,24.31,-0.62,-0.04,17.00,10.00,0.00,0.00
2702.00,1970-01-01 00:00:02.702,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,44.90,52.70,-66.06,24.31,-0.62,-0.04,17.00,10.00,0.00,0.00
2830.00,1970-01-01 00:00:02.830,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,44.90,52.70,-66.06,24.31,-0.62,-0.04,17.00,10.00,0.00,0.00
2951.00,1970-01-01 00:00:02.951,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,44.85,52.72,-65.82,24.41,-0.65,-0.03,17.00,10.00,0.00,0.00
3051.00,1970-01-01 00:00:03.051,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.95,44.85,52.72,-65.82,24.41,-0.63,-0.04,17.00,10.00,0.00,0.00
3186.00,1970-01-01 00:00:03.186,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,44.85,52.72,-65.82,24.41,-0.62,-0.04,17.00,10.00,0.00,0.00
3311.00,1970-01-01 00:00:03.311,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,44.85,52.70,-65.75,24.42,-0.60,-0.03,17.00,10.00,0.00,0.00
3484.00,1970-01-01 00:00:03.484,0.00,0.00,0.00,0.84,0.00,1.00,1.00,0.00,0.00,12.92,44.85,52.70,-65.75,24.42,-0.61,-0.04,17.00,10.00,0.00,0.00
3640.00,1970-01-01 00:00:03.640,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.92,44.95,52.63,-65.66,24.42,-0.62,-0.04,17.00,10.00,0.00,0.00
3811.00,1970-01-01 00:00:03.811,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.91,44.95,52.63,-65.66,24.40,-0.61,-0.03,17.00,10.00,0.00,0.00
3911.00,1970-01-01 00:00:03.911,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.95,44.95,52.67,-65.44,24.40,-0.63,-0.04,17.00,10.00,0.00,0.00
4011.00,1970-01-01 00:00:04.011,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.91,44.95,52.67,-65.44,24.40,-0.60,-0.04,17.00,10.00,0.00,0.00
4201.00,1970-01-01 00:00:04.201,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.91,44.95,52.65,-65.42,24.44,-0.60,-0.04,17.00,10.00,0.00,0.00
4331.00,1970-01-01 00:00:04.331,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.92,44.95,52.65,-65.42,24.44,-0.65,-0.04,17.00,10.00,0.00,0.00
4487.00,1970-01-01 00:00:04.487,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.92,44.88,52.66,-65.32,24.44,-0.61,-0.04,17.00,10.00,0.00,0.00
4607.00,1970-01-01 00:00:04.607,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.92,44.88,52.66,-65.32,24.42,-0.68,-0.04,17.00,10.00,0.00,0.00
4778.00,1970-01-01 00:00:04.778,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,44.95,52.67,-65.27,24.42,-0.64,-0.04,17.00,10.00,0.00,0.00
4878.00,1970-01-01 00:00:04.878,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.91,44.95,52.67,-65.27,24.42,-0.59,-0.04,17.00,10.00,0.00,0.00
4998.00,1970-01-01 00:00:04.998,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,44.95,52.67,-65.27,24.42,-0.62,-0.04,17.00,10.00,0.00,0.00
5126.00,1970-01-01 00:00:05.126,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.91,44.95,52.66,-65.20,24.38,-0.65,-0.04,17.00,10.00,0.00,0.00
5301.00,1970-01-01 00:00:05.301,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.94,44.95,52.66,-65.20,24.38,-0.69,-0.03,17.00,10.00,0.00,0.00
5469.00,1970-01-01 00:00:05.469,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.94,44.92,52.58,-65.13,24.38,-0.64,-0.04,17.00,10.00,0.00,0.00
5628.00,1970-01-01 00:00:05.628,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.92,44.92,52.58,-65.13,24.41,-0.65,-0.04,17.00,10.00,0.00,0.00
5797.00,1970-01-01 00:00:05.797,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.93,44.91,52.50,-64.99,24.41,-0.64,-0.03,17.00,10.00,0.00,0.00
5897.00,1970-01-01 00:00:05.897,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.95,44.91,52.50,-64.99,24.41,-0.60,-0.03,17.00,10.00,0.00,0.00
5997.00,1970-01-01 00:00:05.997,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.91,44.91,52.50,-64.99,24.41,-0.65,-0.04,17.00,10.00,0.00,0.00
6113.00,1970-01-01 00:00:06.113,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.90,44.84,52.56,-64.90,24.38,-0.62,-0.04,17.00,10.00,0.00,0.00
6280.00,1970-01-01 00:00:06.280,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.91,44.84,52.56,-64.90,24.38,-0.62,-0.04,17.00,10.00,0.00,0.00
6428.00,1970-01-01 00:00:06.428,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.95,44.88,52.54,-64.74,24.38,-0.60,-0.04,17.00,10.00,0.00,0.00
6583.00,1970-01-01 00:00:06.583,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.93,44.88,52.54,-64.74,24.35,-0.61,-0.04,17.00,10.00,0.00,0.00
6752.00,1970-01-01 00:00:06.752,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.90,44.83,52.50,-64.78,24.35,-0.62,-0.04,17.00,10.00,0.00,0.00
6936.00,1970-01-01 00:00:06.936,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.90,44.83,52.50,-64.78,24.35,-0.59,-0.03,17.00,10.00,0.00,0.00
7112.00,1970-01-01 00:00:07.112,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.90,44.95,52.52,-64.57,24.33,-0.59,-0.04,17.00,10.00,0.00,0.00
7295.00,1970-01-01 00:00:07.295,0.00,0.00,0.00,0.80,1.00,1.00,1.00,0.00,0.00,12.90,44.95,52.52,-64.57,24.33,-0.64,-0.05,23.00,10.00,0.00,1.00
7395.00,1970-01-01 00:00:07.395,0.00,0.00,0.00,0.81,1.00,1.00,1.00,0.00,0.00,11.58,44.89,52.56,-64.49,24.33,-0.69,-0.04,23.00,10.00,0.00,1.00
7501.00,1970-01-01 00:00:07.501,0.00,0.00,16.19,0.81,1.00,1.00,1.00,0.00,0.01,11.51,44.89,52.56,-64.49,24.33,-0.71,-0.06,23.00,7000.00,-20.00,1.00
7664.00,1970-01-01 00:00:07.664,0.00,0.00,859.94,0.83,1.00,1.00,1.00,0.00,0.01,11.87,44.90,52.56,-64.20,24.33,-0.68,-0.07,23.00,7000.00,-35.00,1.00
7836.00,1970-01-01 00:00:07.836,0.00,0.00,1568.36,0.82,0.00,1.00,1.00,0.00,0.03,11.66,44.90,52.56,-64.20,24.33,-0.64,-0.07,21.00,6726.56,-53.00,1.00
8040.00,1970-01-01 00:00:08.040,1.14,0.12,1749.37,0.80,0.00,1.00,1.00,2.90,0.05,12.74,44.83,52.56,-63.91,24.33,-0.64,-0.04,21.00,6002.51,-56.00,1.00
8209.00,1970-01-01 00:00:08.209,1.14,0.12,1780.89,0.84,0.00,1.00,1.00,2.36,0.06,12.76,44.83,52.56,-70.73,24.18,-0.63,-0.03,21.00,5938.22,-58.00,1.00
8368.00,1970-01-01 00:00:08.368,1.25,0.12,1799.37,0.80,0.00,1.00,1.00,1.99,0.07,12.77,44.83,52.56,-70.73,24.18,-0.66,-0.05,21.00,5901.26,-58.00,1.00
8558.00,1970-01-01 00:00:08.558,1.63,0.23,1817.58,0.80,0.00,1.00,1.00,3.24,0.09,12.80,44.83,52.56,-82.48,24.18,-0.63,-0.06,21.00,5864.85,-59.00,1.00
8658.00,1970-01-01 00:00:08.658,1.63,0.23,1844.42,0.85,0.00,1.00,1.00,2.88,0.10,12.77,44.83,52.56,-82.48,24.23,-0.63,-0.06,21.00,5811.15,-61.00,1.00
8834.00,1970-01-01 00:00:08.834,1.72,0.35,1846.81,0.80,0.00,1.00,1.00,3.70,0.11,12.81,44.80,52.56,-96.84,24.23,-0.62,-0.04,21.00,5806.39,-61.00,1.00
8991.00,1970-01-01 00:00:08.991,1.95,0.47,1839.76,0.83,0.00,1.00,1.00,4.51,0.12,12.80,44.80,52.56,-96.84,24.23,-0.60,-0.04,21.00,5820.49,-61.00,1.00
9165.00,1970-01-01 00:00:09.165,2.27,0.59,1839.17,0.83,0.00,1.00,1.00,4.99,0.14,12.78,44.85,52.56,-108.32,24.23,-0.59,-0.04,21.00,5821.67,-61.00,1.00
9334.00,1970-01-01 00:00:09.334,2.72,0.70,1853.31,0.83,0.00,1.00,1.00,5.56,0.15,12.79,44.85,52.56,-108.32,24.23,-0.60,-0.02,21.00,5793.38,-62.00,1.00
9508.00,1970-01-01 00:00:09.508,3.12,0.94,1831.05,0.80,0.00,1.00,1.00,6.70,0.17,12.80,44.83,52.53,-121.69,24.23,-0.62,-0.04,21.00,5837.89,-60.00,1.00
9685.00,1970-01-01 00:00:09.685,3.50,1.05,1834.25,0.80,0.00,1.00,1.00,6.87,0.18,12.79,44.83,52.53,-121.69,24.12,-0.63,-0.05,21.00,5831.51,-61.00,1.00
9851.00,1970-01-01 00:00:09.851,3.87,1.29,1826.34,0.82,0.00,1.00,1.00,7.93,0.19,12.78,44.87,52.53,-135.02,24.12,-0.60,-0.03,21.00,5847.31,-60.00,1.00
10024.00,1970-01-01 00:00:10.024,4.31,1.52,1830.27,0.83,0.00,1.00,1.00,8.65,0.21,12.80,44.87,52.53,-135.02,24.12,-0.60,-0.04,21.00,5839.45,-60.00,1.00
10124.00,1970-01-01 00:00:10.124,4.54,1.64,1834.13,0.80,0.00,1.00,1.00,9.08,0.21,12.82,44.85,52.50,-148.05,24.13,-0.63,-0.04,21.00,5831.73,-61.00,1.00
10308.00,1970-01-01 00:00:10.308,5.02,1.87,1820.91,0.83,0.00,1.00,1.00,9.66,0.23,12.80,44.85,52.50,-148.05,24.13,-0.63,-0.05,21.00,5858.17,-59.00,1.00
10477.00,1970-01-01 00:00:10.477,5.42,2.22,1810.50,0.83,0.00,1.00,1.00,10.71,0.25,12.82,44.75,52.41,-157.94,24.13,-0.63,-0.04,21.00,5879.00,-59.00,1.00
10649.00,1970-01-01 00:00:10.649,5.71,2.46,1809.82,0.83,0.00,1.00,1.00,11.34,0.26,12.83,44.75,52.41,-157.94,24.07,-0.63,-0.04,21.00,5880.36,-59.00,1.00
10807.00,1970-01-01 00:00:10.807,6.04,2.69,1795.71,0.83,0.00,1.00,1.00,11.69,0.27,12.80,44.80,52.38,-171.33,24.07,-0.62,-0.05,21.00,5908.58,-58.00,1.00
10974.00,1970-01-01 00:00:10.974,6.48,3.04,1816.97,0.81,0.00,1.00,1.00,12.71,0.28,12.80,44.80,52.38,-171.33,24.07,-0.63,-0.03,21.00,5866.06,-59.00,1.00
11146.00,1970-01-01 00:00:11.146,6.85,3.39,1838.88,0.83,0.00,1.00,1.00,13.42,0.30,12.80,44.80,52.34,-183.14,24.02,-0.63,-0.04,21.00,5822.23,-61.00,1.00
11321.00,1970-01-01 00:00:11.321,7.36,3.75,1871.43,0.83,0.00,1.00,1.00,14.06,0.32,12.83,44.80,52.34,-183.14,24.02,-0.61,-0.06,21.00,5757.13,-62.00,1.00
11421.00,1970-01-01 00:00:11.421,7.58,3.98,1884.04,0.83,0.00,1.00,1.00,14.70,0.32,12.84,44.73,52.30,-196.52,24.02,-0.67,-0.04,21.00,5731.92,-63.00,1.00
11556.00,1970-01-01 00:00:11.556,7.83,4.33,1960.27,0.83,0.00,1.00,1.00,15.49,0.33,12.79,44.73,52.30,-196.52,24.02,-0.60,-0.03,21.00,5579.46,-68.00,1.00
11725.00,1970-01-01 00:00:11.725,8.19,4.68,1985.11,0.83,0.00,1.00,1.00,16.01,0.35,12.81,44.78,52.30,-199.92,23.95,-0.63,-0.06,21.00,5529.78,-69.00,1.00
11902.00,1970-01-01 00:00:11.902,8.65,5.15,2044.85,0.84,0.00,1.00,1.00,16.87,0.36,12.84,44.78,52.30,-199.92,23.95,-0.59,-0.05,21.00,5464.12,-71.00,1.00
12070.00,1970-01-01 00:00:12.070,9.14,5.62,2142.78,0.83,0.00,1.00,1.00,17.67,0.38,12.81,44.65,52.33,-199.92,23.95,-0.61,-0.05,21.00,5385.78,-73.00,1.00
12240.00,1970-01-01 00:00:12.240,9.42,5.97,2203.98,0.80,0.00,1.00,1.00,18.05,0.39,12.84,44.65,52.33,-199.92,23.87,-0.60,-0.05,21.00,5336.82,-74.00,1.00
12397.00,1970-01-01 00:00:12.397,9.81,6.44,2251.91,0.83,0.00,1.00,1.00,18.76,0.41,12.83,44.70,52.33,-199.92,23.87,-0.64,-0.03,21.00,5300.00,-75.00,1.00
12556.00,1970-01-01 00:00:12.556,10.32,6.91,2325.36,0.83,0.00,1.00,1.00,19.42,0.42,12.81,44.70,52.33,-199.92,23.87,-0.63,-0.04,21.00,5300.00,-76.00,1.00
12728.00,1970-01-01 00:00:12.728,10.82,7.49,2463.10,0.83,0.00,1.00,1.00,20.12,0.44,12.81,44.71,52.34,-199.92,23.83,-0.63,-0.04,21.00,5300.00,-79.00,1.00
12828.00,1970-01-01 00:00:12.828,11.10,7.84,2503.39,0.82,0.00,1.00,1.00,20.61,0.45,12.71,44.71,52.34,-199.92,23.83,-0.63,-0.05,21.00,5300.00,-80.00,1.00
12990.00,1970-01-01 00:00:12.990,11.57,8.31,2594.37,0.81,0.00,1.00,1.00,21.14,0.47,12.81,44.69,52.31,-199.92,23.83,-0.63,-0.06,21.00,5300.00,-81.00,1.00
13135.00,1970-01-01 00:00:13.135,12.07,8.78,2618.72,0.82,0.00,1.00,1.00,21.65,0.48,12.82,44.69,52.31,-199.92,23.82,-0.66,-0.04,21.00,5300.00,-82.00,1.00
13308.00,1970-01-01 00:00:13.308,12.57,9.48,2745.62,0.80,0.00,1.00,1.00,22.46,0.50,12.80,44.75,52.31,-199.92,23.82,-0.67,-0.05,21.00,5300.00,-84.00,1.00
13474.00,1970-01-01 00:00:13.474,13.02,10.06,2852.25,0.80,0.00,1.00,1.00,22.94,0.52,12.76,44.75,52.31,-199.92,23.82,-0.66,-0.08,21.00,5300.00,-86.00,1.00
13650.00,1970-01-01 00:00:13.650,13.60,10.77,2983.15,0.83,0.00,1.00,1.00,23.43,0.55,12.77,44.77,52.24,-199.92,23.80,-0.66,-0.05,21.00,5300.00,-88.00,1.00
13837.00,1970-01-01 00:00:13.837,14.20,11.47,3089.68,0.83,0.00,1.00,1.00,24.08,0.57,12.75,44.77,52.24,-199.92,23.80,-0.63,-0.06,21.00,5300.00,-90.00,1.00
14008.00,1970-01-01 00:00:14.008,14.91,12.29,3195.99,0.83,0.00,1.00,1.00,24.72,0.59,12.78,44.64,52.24,-199.92,23.80,-0.65,-0.04,21.00,5300.00,-92.00,1.00
14108.00,1970-01-01 00:00:14.108,15.21,12.64,3278.06,0.81,0.00,1.00,1.00,24.81,0.61,12.78,44.64,52.24,-199.92,23.84,-0.64,-0.09,21.00,5300.00,-94.00,1.00
14291.00,1970-01-01 00:00:14.291,15.79,13.46,3452.05,0.80,0.00,1.00,1.00,25.38,0.63,12.67,44.70,52.24,-199.92,23.84,-0.61,-0.06,21.00,5300.00,-97.00,1.00
14433.00,1970-01-01 00:00:14.433,16.44,14.16,3523.30,0.82,0.00,1.00,1.00,25.89,0.65,12.73,44.70,52.24,-199.92,23.84,-0.62,-0.08,21.00,5300.00,-98.00,1.00
14569.00,1970-01-01 00:00:14.569,16.85,14.86,3627.13,0.82,0.00,1.00,1.00,26.37,0.67,12.76,44.75,52.24,-199.92,23.71,-0.63,-0.07,21.00,5300.00,-100.00,1.00
14695.00,1970-01-01 00:00:14.695,17.34,15.45,3750.00,0.83,0.00,1.00,1.00,26.62,0.69,12.78,44.75,52.24,-199.92,23.71,-0.63,-0.06,21.00,5300.00,-102.00,1.00
14868.00,1970-01-01 00:00:14.868,18.08,16.38,3825.43,0.82,0.00,1.00,1.00,27.26,0.71,12.75,44.71,52.38,-199.92,23.71,-0.63,-0.13,21.00,5300.00,-103.00,1.00
15007.00,1970-01-01 00:00:15.007,17.83,16.97,3197.27,0.82,0.00,1.00,1.00,27.47,0.73,12.78,44.71,52.38,-199.92,23.70,-0.63,-0.08,21.00,5300.00,-92.00,1.00
15182.00,1970-01-01 00:00:15.182,17.76,17.91,2791.87,0.83,0.00,2.00,1.00,28.23,0.75,12.79,44.75,52.36,-199.92,23.70,-0.65,-0.09,17.00,5300.00,-85.00,0.00
15382.00,1970-01-01 00:00:15.382,17.67,18.84,1981.64,0.80,0.00,2.00,1.00,28.94,0.77,12.59,44.75,52.36,-199.92,23.70,-0.63,-0.06,17.00,5536.73,-69.00,0.00
15482.00,1970-01-01 00:00:15.482,17.64,19.31,1538.68,0.83,0.00,2.00,1.00,29.42,0.78,12.79,44.69,52.30,-199.92,23.60,-0.62,-0.06,17.00,6845.29,-52.00,0.00
15582.00,1970-01-01 00:00:15.582,17.67,19.78,1343.33,0.81,0.00,2.00,1.00,29.89,0.79,12.80,44.69,52.30,-199.92,23.60,-0.64,-0.07,17.00,7000.00,-45.00,0.00
15709.00,1970-01-01 00:00:15.709,17.49,20.48,1477.38,0.83,0.00,2.00,1.00,30.47,0.80,12.79,44.76,52.23,-199.92,23.60,-0.63,-0.05,17.00,7000.00,-50.00,0.00
15838.00,1970-01-01 00:00:15.838,17.52,21.07,1477.38,0.83,0.00,2.00,1.00,31.34,0.80,12.82,44.76,52.23,-199.92,23.65,-0.61,-0.05,17.00,7000.00,-50.00,0.00
15990.00,1970-01-01 00:00:15.990,17.44,21.77,1477.38,0.83,0.00,2.00,1.00,32.38,0.80,12.81,44.78,52.34,-199.92,23.65,-0.64,-0.06,17.00,7000.00,-50.00,0.00
16162.00,1970-01-01 00:00:16.162,17.39,22.59,950.19,0.80,0.00,2.00,1.00,33.08,0.81,12.85,44.78,52.34,-199.92,23.65,-0.63,-0.05,17.00,7000.00,-37.00,0.00
16338.00,1970-01-01 00:00:16.338,17.48,23.52,1138.20,0.80,0.00,2.00,1.00,34.19,0.82,12.89,44.69,52.29,-199.92,23.80,-0.64,-0.05,17.00,7000.00,-40.00,0.00
16524.00,1970-01-01 00:00:16.524,17.35,24.34,1138.20,0.80,0.00,2.00,1.00,35.38,0.82,12.90,44.69,52.29,-199.92,23.80,-0.63,-0.05,17.00,7000.00,-40.00,0.00
16699.00,1970-01-01 00:00:16.699,17.35,25.28,1138.20,0.81,0.00,2.00,1.00,36.74,0.82,12.90,44.76,52.42,-199.92,23.80,-0.65,-0.05,17.00,7000.00,-40.00,0.00
16799.00,1970-01-01 00:00:16.799,17.25,25.75,0.00,0.80,0.00,2.00,1.00,37.42,0.82,12.90,44.76,52.42,-199.92,23.83,-0.63,-0.05,17.00,7000.00,-40.00,0.00
16984.00,1970-01-01 00:00:16.984,17.29,26.57,0.00,0.80,0.00,2.00,1.00,38.61,0.82,12.90,44.77,52.36,-199.92,23.83,-0.64,-0.06,17.00,7000.00,-40.00,0.00
17143.00,1970-01-01 00:00:17.143,17.12,27.39,0.00,0.80,0.00,2.00,1.00,39.80,0.82,12.91,44.77,52.36,-199.92,23.83,-0.64,-0.05,17.00,7000.00,-40.00,0.00
17313.00,1970-01-01 00:00:17.313,17.21,28.21,0.00,0.80,0.00,2.00,1.00,41.00,0.82,12.90,44.80,52.40,-199.92,23.83,-0.63,-0.06,21.00,7000.00,-40.00,1.00
17469.00,1970-01-01 00:00:17.469,17.13,28.91,0.00,0.80,1.00,2.00,1.00,42.02,0.82,9.95,44.80,52.40,-199.92,23.83,-0.68,-0.08,23.00,7000.00,-40.00,1.00
17641.00,1970-01-01 00:00:17.641,17.10,29.73,91.27,0.84,1.00,2.00,1.00,42.88,0.82,11.50,44.91,52.41,-199.92,23.83,-0.69,-0.08,23.00,7000.00,-21.00,1.00
17820.00,1970-01-01 00:00:17.820,17.03,30.55,1753.36,0.80,0.00,2.00,1.00,43.13,0.84,11.99,44.91,52.41,-199.92,23.94,-0.64,-0.08,21.00,5993.28,-56.00,1.00
17990.00,1970-01-01 00:00:17.990,17.15,31.37,1941.81,0.80,0.00,2.00,1.00,43.49,0.86,12.72,44.87,52.41,-199.92,23.94,-0.61,-0.05,21.00,5616.38,-66.00,1.00
18166.00,1970-01-01 00:00:18.166,17.35,32.18,1984.23,0.80,0.00,2.00,1.00,43.84,0.87,12.74,44.87,52.41,-199.92,23.94,-0.64,-0.06,21.00,5531.55,-69.00,1.00
18266.00,1970-01-01 00:00:18.266,17.37,32.65,2008.87,0.82,0.00,2.00,1.00,44.22,0.88,12.79,44.93,52.47,-199.92,23.85,-0.61,-0.08,21.00,5492.90,-71.00,1.00
18412.00,1970-01-01 00:00:18.412,17.63,33.47,2039.43,0.80,0.00,2.00,1.00,44.55,0.89,12.80,44.93,52.47,-199.92,23.85,-0.60,-0.05,21.00,5468.46,-71.00,1.00
18570.00,1970-01-01 00:00:18.570,17.65,34.17,2046.21,0.84,0.00,2.00,1.00,44.98,0.90,12.79,44.89,52.58,-199.92,23.85,-0.65,-0.06,21.00,5463.03,-71.00,1.00
18743.00,1970-01-01 00:00:18.743,17.87,35.11,2052.83,0.80,0.00,2.00,1.00,45.45,0.92,12.78,44.89,52.58,-199.92,23.91,-0.62,-0.06,21.00,5457.74,-71.00,1.00
18913.00,1970-01-01 00:00:18.913,18.04,35.93,2092.74,0.83,0.00,2.00,1.00,45.75,0.93,12.73,44.88,52.58,-199.92,23.91,-0.62,-0.06,21.00,5425.81,-72.00,1.00
19087.00,1970-01-01 00:00:19.087,18.26,36.75,2110.11,0.81,0.00,2.00,1.00,46.05,0.95,12.74,44.88,52.58,-199.92,23.91,-0.62,-0.05,21.00,5411.91,-72.00,1.00
19255.00,1970-01-01 00:00:19.255,18.43,37.69,2120.78,0.83,0.00,2.00,1.00,46.48,0.96,12.76,44.99,52.58,-199.92,23.89,-0.62,-0.07,21.00,5403.38,-73.00,1.00
19435.00,1970-01-01 00:00:19.435,18.63,38.62,2129.28,0.80,0.00,2.00,1.00,46.66,0.98,12.68,44.99,52.58,-199.92,23.89,-0.62,-0.08,21.00,5396.57,-73.00,1.00
19535.00,1970-01-01 00:00:19.535,18.76,39.09,2137.78,0.83,0.00,2.00,1.00,46.99,0.99,12.80,45.05,52.58,-199.92,23.89,-0.66,-0.07,21.00,5389.78,-73.00,1.00
19712.00,1970-01-01 00:00:19.712,18.81,40.03,2158.58,0.80,0.00,2.00,1.00,47.16,1.01,12.77,45.05,52.58,-199.92,23.89,-0.63,-0.08,21.00,5373.13,-73.00,1.00
19865.00,1970-01-01 00:00:19.865,19.11,40.85,2153.70,1.51,0.00,2.00,1.00,47.65,1.02,12.82,45.08,52.58,-199.92,23.89,-0.64,-0.06,21.00,5377.04,-73.00,1.00
20023.00,1970-01-01 00:00:20.023,19.22,41.78,2199.25,1.51,0.00,2.00,1.00,48.04,1.03,12.75,45.08,52.58,-199.92,23.89,-0.66,-0.09,21.00,5340.60,-74.00,1.00
20189.00,1970-01-01 00:00:20.189,19.53,42.60,2228.04,1.51,0.00,2.00,1.00,48.28,1.05,12.77,45.09,52.58,-199.92,23.83,-0.64,-0.10,21.00,5317.57,-75.00,1.00
20350.00,1970-01-01 00:00:20.350,19.60,43.54,2228.29,1.51,0.00,2.00,1.00,48.65,1.06,12.69,45.09,52.58,-199.92,23.83,-0.64,-0.08,21.00,5317.37,-75.00,1.00
