OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C), Air Temperature (C), Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle, burning
39032.00,1970-01-01 00:00:39.032,12.93,63.55,0.00,1.51,0.00,2.00,1.00,73.02,1.03,12.21,46.20,67.52,-152.17,37.65,-0.40,-0.00,17.00,7828.23,-50.00,0.00
39132.00,1970-01-01 00:00:39.132,14.09,64.02,0.00,1.51,0.00,2.00,1.00,73.56,1.03,12.23,46.18,67.59,-152.17,37.65,-0.45,0.01,17.00,7828.23,-50.00,0.00
39232.00,1970-01-01 00:00:39.232,14.64,64.49,0.00,1.51,0.00,2.00,1.00,74.09,1.03,12.19,46.18,67.59,-150.42,37.77,-0.42,-0.00,17.00,7828.23,-50.00,0.00
39332.00,1970-01-01 00:00:39.332,14.76,64.60,0.00,1.51,0.00,2.00,1.00,74.23,1.03,12.21,46.13,67.66,-150.42,37.77,-0.42,0.01,17.00,7828.23,-50.00,0.00
39432.00,1970-01-01 00:00:39.432,12.90,65.07,0.00,1.51,0.00,2.00,1.00,74.77,1.03,12.20,46.13,67.66,-150.42,37.77,-0.42,-0.01,17.00,7828.23,-50.00,0.00
39532.00,1970-01-01 00:00:39.532,14.03,65.54,0.00,1.51,0.00,2.00,1.00,75.30,1.03,12.22,46.13,67.66,-148.90,37.77,-0.40,-0.00,17.00,7828.23,-50.00,0.00
39632.00,1970-01-01 00:00:39.632,14.49,65.89,0.00,1.51,0.00,2.00,1.00,75.71,1.03,12.18,46.17,67.76,-148.90,37.66,-0.43,-0.00,17.00,7828.23,-50.00,0.00
39732.00,1970-01-01 00:00:39.732,14.75,66.12,0.00,1.51,0.00,2.00,1.00,75.98,1.03,12.19,46.17,67.76,-147.30,37.66,-0.39,0.00,17.00,7828.23,-50.00,0.00
39832.00,1970-01-01 00:00:39.832,12.81,66.59,0.00,1.51,0.00,2.00,1.00,76.51,1.03,12.24,46.13,67.73,-147.30,37.66,-0.41,-0.00,17.00,7828.23,-50.00,0.00
39932.00,1970-01-01 00:00:39.932,14.03,67.06,0.00,1.51,0.00,2.00,1.00,77.05,1.03,12.14,46.13,67.73,-147.30,37.66,-0.43,0.00,17.00,7828.23,-50.00,0.00
40032.00,1970-01-01 00:00:40.032,14.43,67.41,0.00,1.51,0.00,2.00,1.00,77.46,1.03,12.23,46.13,67.73,-145.59,37.55,-0.41,0.00,17.00,7828.23,-50.00,0.00
40132.00,1970-01-01 00:00:40.132,14.65,67.65,0.00,1.51,0.00,2.00,1.00,77.72,1.03,12.22,46.22,67.73,-145.59,37.55,-0.42,0.01,17.00,7828.23,-50.00,0.00
40232.00,1970-01-01 00:00:40.232,12.81,68.11,0.00,1.51,0.00,2.00,1.00,78.26,1.03,12.16,46.22,67.73,-144.17,37.55,-0.39,0.00,17.00,7828.23,-50.00,0.00
40332.00,1970-01-01 00:00:40.332,13.69,68.47,0.00,1.51,0.00,2.00,1.00,78.67,1.03,12.24,46.22,67.73,-144.17,37.55,-0.44,0.00,17.00,7828.23,-50.00,0.00
40432.00,1970-01-01 00:00:40.432,14.43,68.93,0.00,1.51,0.00,2.00,1.00,79.20,1.03,12.19,46.18,67.83,-144.17,37.55,-0.41,-0.01,17.00,7828.23,-50.00,0.00
40532.00,1970-01-01 00:00:40.532,14.58,69.17,0.00,1.51,0.00,2.00,1.00,79.47,1.03,12.19,46.18,67.83,-142.70,37.55,-0.42,-0.01,17.00,7828.23,-50.00,0.00
40632.00,1970-01-01 00:00:40.632,12.33,69.52,0.00,1.51,0.00,2.00,1.00,79.88,1.03,12.21,46.18,67.83,-142.70,37.55,-0.42,0.00,17.00,7828.23,-50.00,0.00
40732.00,1970-01-01 00:00:40.732,13.64,69.99,0.00,1.51,0.00,2.00,1.00,80.41,1.03,12.22,46.18,67.83,-142.70,37.55,-0.41,-0.00,17.00,7828.23,-50.00,0.00
40832.00,1970-01-01 00:00:40.832,14.23,70.34,0.00,1.51,0.00,2.00,1.00,80.82,1.03,12.24,46.18,67.83,-141.20,37.56,-0.42,0.02,17.00,7828.23,-50.00,0.00
40932.00,1970-01-01 00:00:40.932,14.51,70.69,0.00,1.51,0.00,2.00,1.00,81.22,1.03,12.14,46.13,67.84,-141.20,37.56,-0.38,-0.00,17.00,7828.23,-50.00,0.00
41032.00,1970-01-01 00:00:41.032,12.29,71.04,0.00,1.51,0.00,2.00,1.00,81.62,1.03,12.24,46.13,67.84,-139.75,37.56,-0.40,-0.00,17.00,7828.23,-50.00,0.00
41132.00,1970-01-01 00:00:41.132,13.28,71.39,0.00,1.51,0.00,2.00,1.00,82.03,1.03,12.20,46.16,67.84,-139.75,37.56,-0.43,0.00,17.00,7828.23,-50.00,0.00
41232.00,1970-01-01 00:00:41.232,14.20,71.86,0.00,1.51,0.00,2.00,1.00,82.57,1.03,12.18,46.16,67.84,-139.75,37.48,-0.41,0.01,17.00,7828.23,-50.00,0.00
41332.00,1970-01-01 00:00:41.332,14.49,72.21,0.00,1.51,0.00,2.00,1.00,82.97,1.03,12.18,46.16,67.84,-138.49,37.48,-0.40,0.02,17.00,7828.23,-50.00,0.00
41432.00,1970-01-01 00:00:41.432,11.71,72.44,0.00,1.51,0.00,2.00,1.00,83.24,1.03,12.24,46.15,67.95,-138.49,37.48,-0.38,-0.00,17.00,7828.23,-50.00,0.00
41532.00,1970-01-01 00:00:41.532,13.27,72.91,0.00,1.51,0.00,2.00,1.00,83.78,1.03,12.13,46.15,67.95,-138.49,37.48,-0.45,0.00,17.00,7828.23,-50.00,0.00
41632.00,1970-01-01 00:00:41.632,13.93,73.26,0.00,1.51,0.00,2.00,1.00,84.18,1.03,12.19,46.18,67.92,-136.98,37.51,-0.42,-0.00,17.00,7828.23,-50.00,0.00
41732.00,1970-01-01 00:00:41.732,14.41,73.73,0.00,1.51,0.00,2.00,1.00,84.72,1.03,12.17,46.18,67.92,-136.98,37.51,-0.42,0.00,17.00,7828.23,-50.00,0.00
41832.00,1970-01-01 00:00:41.832,11.71,73.97,0.00,1.51,0.00,2.00,1.00,84.99,1.03,12.21,46.18,67.92,-135.68,37.51,-0.42,0.00,17.00,7828.23,-50.00,0.00
41932.00,1970-01-01 00:00:41.932,12.90,74.32,0.00,1.51,0.00,2.00,1.00,85.39,1.03,12.22,46.10,67.90,-135.68,37.51,-0.40,-0.00,17.00,7828.23,-50.00,0.00
42032.00,1970-01-01 00:00:42.032,13.94,74.79,0.00,1.51,0.00,2.00,1.00,85.93,1.03,12.15,46.10,67.90,-135.68,37.41,-0.42,0.00,17.00,7828.23,-50.00,0.00
42132.00,1970-01-01 00:00:42.132,14.25,75.14,0.00,1.51,0.00,2.00,1.00,86.33,1.03,12.21,46.10,67.90,-134.48,37.41,-0.36,0.01,17.00,7828.23,-50.00,0.00
42232.00,1970-01-01 00:00:42.232,11.11,75.37,0.00,1.51,0.00,2.00,1.00,86.60,1.03,12.15,46.18,67.99,-134.48,37.41,-0.42,0.00,17.00,7828.23,-50.00,0.00
42332.00,1970-01-01 00:00:42.332,12.90,75.84,0.00,1.51,0.00,2.00,1.00,87.14,1.03,12.13,46.18,67.99,-133.42,37.41,-0.42,0.00,17.00,7828.23,-50.00,0.00
42432.00,1970-01-01 00:00:42.432,13.64,76.19,0.00,1.51,0.00,2.00,1.00,87.54,1.03,12.25,46.10,67.98,-133.42,37.43,-0.40,-0.01,17.00,7828.23,-50.00,0.00
42532.00,1970-01-01 00:00:42.532,14.19,76.66,0.00,1.51,0.00,2.00,1.00,88.08,1.03,12.14,46.10,67.98,-133.42,37.43,-0.43,0.01,17.00,7828.23,-50.00,0.00
42632.00,1970-01-01 00:00:42.632,14.30,76.77,0.00,1.51,0.00,2.00,1.00,88.21,1.03,12.20,46.10,67.98,-132.27,37.43,-0.36,0.01,17.00,7828.23,-50.00,0.00
42732.00,1970-01-01 00:00:42.732,12.45,77.24,0.00,1.51,0.00,2.00,1.00,88.75,1.03,12.16,46.11,68.04,-132.27,37.43,0.25,1.36,17.00,7828.23,-50.00,0.00
42832.00,1970-01-01 00:00:42.832,13.34,77.59,0.00,1.51,0.00,2.00,1.00,89.15,1.03,12.14,46.11,68.04,-132.27,37.40,1.12,2.80,17.00,7828.23,-50.00,0.00
42932.00,1970-01-01 00:00:42.932,13.34,77.59,0.00,1.51,0.00,2.00,1.00,89.15,1.03,12.23,46.13,68.06,-131.15,37.40,1.22,4.45,17.00,7828.23,-50.00,0.00
43032.00,1970-01-01 00:00:43.032,13.34,77.59,0.00,1.51,0.00,2.00,1.00,89.15,1.03,12.17,46.13,68.06,-131.15,37.40,1.15,4.31,17.00,7828.23,-50.00,0.00
43132.00,1970-01-01 00:00:43.132,13.34,77.59,0.00,1.51,0.00,2.00,1.00,89.15,1.03,12.17,46.13,68.06,-130.06,37.40,1.16,4.28,17.00,7828.23,-50.00,0.00
43232.00,1970-01-01 00:00:43.232,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.24,46.09,68.06,-130.06,37.34,1.11,4.26,17.00,7828.23,-50.00,0.00
43332.00,1970-01-01 00:00:43.332,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.18,46.09,68.06,-130.06,37.34,1.14,4.22,17.00,7828.23,-50.00,0.00
43432.00,1970-01-01 00:00:43.432,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.09,46.09,68.06,-128.95,37.34,1.11,4.18,17.00,7828.23,-50.00,0.00
43532.00,1970-01-01 00:00:43.532,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.19,46.16,68.05,-128.95,37.34,1.10,4.18,17.00,7828.23,-50.00,0.00
43632.00,1970-01-01 00:00:43.632,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.13,46.16,68.05,-127.94,37.30,1.11,4.17,17.00,7828.23,-50.00,0.00
43732.00,1970-01-01 00:00:43.732,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.21,46.08,68.06,-127.94,37.30,1.09,4.14,17.00,7828.23,-50.00,0.00
43832.00,1970-01-01 00:00:43.832,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.15,46.08,68.06,-127.94,37.30,1.13,4.14,17.00,7828.23,-50.00,0.00
43932.00,1970-01-01 00:00:43.932,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.15,46.08,68.06,-126.91,37.30,1.06,4.16,17.00,7828.23,-50.00,0.00
44032.00,1970-01-01 00:00:44.032,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.19,46.15,68.12,-126.91,37.28,1.08,4.18,17.00,7828.23,-50.00,0.00
44132.00,1970-01-01 00:00:44.132,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.18,46.15,68.12,-126.91,37.28,1.11,4.16,17.00,7828.23,-50.00,0.00
44232.00,1970-01-01 00:00:44.232,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.09,46.02,68.16,-126.07,37.28,1.09,4.14,17.00,7828.23,-50.00,0.00
44332.00,1970-01-01 00:00:44.332,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.21,46.02,68.16,-126.07,37.28,1.12,4.18,17.00,7828.23,-50.00,0.00
44432.00,1970-01-01 00:00:44.432,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.17,46.02,68.16,-125.10,37.25,1.08,4.19,17.00,7828.23,-50.00,0.00
44532.00,1970-01-01 00:00:44.532,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.07,46.10,68.16,-125.10,37.25,1.14,4.19,17.00,7828.23,-50.00,0.00
44632.00,1970-01-01 00:00:44.632,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.24,46.10,68.16,-125.10,37.25,1.11,4.20,17.00,7828.23,-50.00,0.00
44732.00,1970-01-01 00:00:44.732,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.18,46.02,68.16,-124.01,37.25,1.11,4.23,17.00,7828.23,-50.00,0.00
44832.00,1970-01-01 00:00:44.832,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.13,46.02,68.16,-124.01,37.28,1.11,4.22,17.00,7828.23,-50.00,0.00
44932.00,1970-01-01 00:00:44.932,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.14,46.02,68.16,-123.16,37.28,1.11,4.24,17.00,7828.23,-50.00,0.00
45032.00,1970-01-01 00:00:45.032,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.20,46.09,68.16,-123.16,37.28,1.13,4.23,17.00,7828.23,-50.00,0.00
45132.00,1970-01-01 00:00:45.132,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.10,46.09,68.16,-123.16,37.28,1.07,4.15,17.00,7828.23,-50.00,0.00
45232.00,1970-01-01 00:00:45.232,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.20,46.09,68.16,-122.23,37.18,1.09,4.13,17.00,7828.23,-50.00,0.00
45332.00,1970-01-01 00:00:45.332,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.19,46.02,68.14,-122.23,37.18,1.08,4.10,17.00,7828.23,-50.00,0.00
45432.00,1970-01-01 00:00:45.432,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.08,46.02,68.14,-122.23,37.18,1.08,4.14,17.00,7828.23,-50.00,0.00
45532.00,1970-01-01 00:00:45.532,0.00,77.59,0.00,1.51,0.00,1.00,1.00,89.15,1.03,12.23,46.09,68.23,-121.48,37.18,1.08,4.10,17.00,7828.23,-50.00,0.00
45632.00,1970-01-01 00:00:45.632,1.07,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.13,46.09,68.23,-121.48,37.16,1.08,4.12,17.00,7828.23,-50.00,0.00
45732.00,1970-01-01 00:00:45.732,1.07,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.12,46.09,68.23,-120.63,37.16,1.13,4.21,17.00,7828.23,-50.00,0.00
45832.00,1970-01-01 00:00:45.832,1.07,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.21,46.09,68.18,-120.63,37.16,1.10,4.25,17.00,7828.23,-50.00,0.00
45932.00,1970-01-01 00:00:45.932,1.07,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.09,46.09,68.18,-120.63,37.16,1.12,4.42,17.00,7828.23,-50.00,0.00
46032.00,1970-01-01 00:00:46.032,0.00,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.17,46.13,68.20,-119.70,37.17,1.14,4.50,17.00,7828.23,-50.00,0.00
46132.00,1970-01-01 00:00:46.132,0.00,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.20,46.13,68.20,-119.70,37.17,1.18,4.86,17.00,7828.23,-50.00,0.00
46232.00,1970-01-01 00:00:46.232,0.00,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.11,46.13,68.20,-118.90,37.17,1.23,4.85,17.00,7828.23,-50.00,0.00
46332.00,1970-01-01 00:00:46.332,0.00,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.20,46.08,68.16,-118.90,37.17,1.18,4.86,17.00,7828.23,-50.00,0.00
46432.00,1970-01-01 00:00:46.432,0.00,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.16,46.08,68.16,-118.90,37.11,1.20,4.74,17.00,7828.23,-50.00,0.00
46532.00,1970-01-01 00:00:46.532,0.00,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.13,46.08,68.16,-118.13,37.11,1.19,4.57,17.00,7828.23,-50.00,0.00
46632.00,1970-01-01 00:00:46.632,0.00,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.16,46.08,68.18,-118.13,37.11,1.15,4.56,17.00,7828.23,-50.00,0.00
46732.00,1970-01-01 00:00:46.732,0.00,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.23,46.08,68.18,-118.13,37.11,1.16,4.51,17.00,7828.23,-50.00,0.00
46832.00,1970-01-01 00:00:46.832,0.00,77.71,0.00,1.51,0.00,1.00,1.00,89.29,1.03,12.09,46.05,68.23,-117.32,37.11,1.15,4.50,17.00,7828.23,-50.00,0.00
46932.00,1970-01-01 00:00:46.932,1.80,77.83,0.00,1.51,0.00,1.00,1.00,89.42,1.03,12.19,46.05,68.23,-117.32,37.11,1.17,4.34,17.00,7828.23,-50.00,0.00
47032.00,1970-01-01 00:00:47.032,2.34,77.95,0.00,1.51,0.00,1.00,1.00,89.56,1.03,12.10,46.05,68.23,-116.58,37.11,1.10,4.16,17.00,7828.23,-50.00,0.00
47132.00,1970-01-01 00:00:47.132,2.34,77.95,0.00,1.51,0.00,1.00,1.00,89.56,1.03,12.18,46.05,68.25,-116.58,37.11,1.09,4.08,17.00,7828.23,-50.00,0.00
47232.00,1970-01-01 00:00:47.232,2.34,77.95,0.00,1.51,0.00,1.00,1.00,89.56,1.03,12.13,46.05,68.25,-116.58,37.11,1.10,4.06,17.00,7828.23,-50.00,0.00
47332.00,1970-01-01 00:00:47.332,2.34,77.95,0.00,1.51,0.00,1.00,1.00,89.56,1.03,12.17,46.09,68.19,-115.86,37.11,1.06,3.95,17.00,7828.23,-50.00,0.00
47432.00,1970-01-01 00:00:47.432,0.00,77.95,0.00,1.51,0.00,1.00,1.00,89.56,1.03,12.19,46.09,68.19,-115.86,37.11,1.08,3.81,17.00,7828.23,-50.00,0.00
47532.00,1970-01-01 00:00:47.532,0.00,77.95,0.00,1.51,0.00,1.00,1.00,89.56,1.03,12.14,46.09,68.19,-115.07,37.11,0.90,3.33,17.00,7828.23,-50.00,0.00
47632.00,1970-01-01 00:00:47.632,0.00,77.95,0.00,1.51,0.00,1.00,1.00,89.56,1.03,12.13,46.11,68.30,-115.07,37.07,0.77,2.60,17.00,7828.23,-50.00,0.00
47732.00,1970-01-01 00:00:47.732,0.00,77.95,0.00,1.51,0.00,1.00,1.00,89.56,1.03,12.21,46.11,68.30,-115.07,37.07,0.65,2.15,17.00,7828.23,-50.00,0.00
47832.00,1970-01-01 00:00:47.832,0.00,77.95,0.00,1.51,0.00,1.00,1.00,89.56,1.03,12.10,46.05,68.12,-114.45,37.07,0.60,1.98,17.00,7828.23,-50.00,0.00
47932.00,1970-01-01 00:00:47.932,1.77,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.18,46.05,68.12,-114.45,37.07,0.54,1.69,17.00,7828.23,-50.00,0.00
48032.00,1970-01-01 00:00:48.032,1.77,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.20,46.05,68.12,-114.45,37.07,0.23,0.80,17.00,7828.23,-50.00,0.00
48132.00,1970-01-01 00:00:48.132,1.77,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.09,46.08,68.28,-113.76,37.07,-0.21,-0.01,17.00,7828.23,-50.00,0.00
48232.00,1970-01-01 00:00:48.232,1.77,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.24,46.08,68.28,-113.76,37.07,-0.50,-0.23,17.00,7828.23,-50.00,0.00
48332.00,1970-01-01 00:00:48.332,0.00,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.15,46.08,68.28,-112.98,37.07,-0.49,-0.02,17.00,7828.23,-50.00,0.00
48432.00,1970-01-01 00:00:48.432,0.00,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.12,46.06,68.30,-112.98,36.98,-0.44,-0.04,17.00,7828.23,-50.00,0.00
48532.00,1970-01-01 00:00:48.532,0.00,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.22,46.06,68.30,-112.98,36.98,-0.44,-0.04,17.00,7828.23,-50.00,0.00
48632.00,1970-01-01 00:00:48.632,0.00,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.22,45.98,68.27,-112.45,36.98,-0.39,-0.02,17.00,7828.23,-50.00,0.00
48732.00,1970-01-01 00:00:48.732,0.00,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.22,45.98,68.27,-112.45,36.98,-0.45,-0.02,17.00,7828.23,-50.00,0.00
48832.00,1970-01-01 00:00:48.832,0.00,78.06,0.00,1.51,0.00,1.00,1.00,89.69,1.03,12.19,45.98,68.27,-111.78,36.86,-0.43,-0.01,17.00,7828.23,-50.00,0.00
48932.00,1970-01-01 00:00:48.932,1.41,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.08,46.06,68.27,-111.78,36.86,-0.43,-0.02,17.00,7828.23,-50.00,0.00
49032.00,1970-01-01 00:00:49.032,1.41,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.18,46.06,68.27,-111.78,36.86,-0.44,-0.01,17.00,7828.23,-50.00,0.00
49132.00,1970-01-01 00:00:49.132,1.41,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.21,45.99,68.34,-111.13,36.86,-0.41,-0.02,17.00,7828.23,-50.00,0.00
49232.00,1970-01-01 00:00:49.232,1.41,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.11,45.99,68.34,-111.13,36.93,-0.44,-0.01,17.00,7828.23,-50.00,0.00
49332.00,1970-01-01 00:00:49.332,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.16,45.99,68.34,-111.13,36.93,-0.39,-0.00,17.00,7828.23,-50.00,0.00
49432.00,1970-01-01 00:00:49.432,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.24,46.05,68.28,-110.41,36.93,-0.42,-0.01,17.00,7828.23,-50.00,0.00
49532.00,1970-01-01 00:00:49.532,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.09,46.05,68.28,-110.41,36.93,-0.42,-0.00,17.00,7828.23,-50.00,0.00
49632.00,1970-01-01 00:00:49.632,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.17,46.05,68.28,-109.84,36.89,-0.42,-0.00,17.00,7828.23,-50.00,0.00
49732.00,1970-01-01 00:00:49.732,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.21,45.91,68.23,-109.84,36.89,-0.42,-0.00,17.00,7828.23,-50.00,0.00
49832.00,1970-01-01 00:00:49.832,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.10,45.91,68.23,-109.84,36.89,-0.40,-0.01,17.00,7828.23,-50.00,0.00
49932.00,1970-01-01 00:00:49.932,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.19,45.95,68.26,-109.25,36.89,-0.45,-0.01,17.00,7828.23,-50.00,0.00
50032.00,1970-01-01 00:00:50.032,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.22,45.95,68.26,-109.25,36.82,-0.43,-0.01,17.00,7828.23,-50.00,0.00
50132.00,1970-01-01 00:00:50.132,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.07,45.95,68.26,-108.62,36.82,-0.43,-0.00,17.00,7828.23,-50.00,0.00
50232.00,1970-01-01 00:00:50.232,0.00,78.18,0.00,1.51,0.00,1.00,1.00,89.83,1.03,12.17,46.06,68.25,-108.62,36.82,-0.43,-0.00,17.00,7828.23,-50.00,0.00
50332.00,1970-01-01 00:00:50.332,1.44,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.24,46.06,68.25,-108.62,36.82,-0.41,-0.00,17.00,7828.23,-50.00,0.00
50432.00,1970-01-01 00:00:50.432,1.44,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.03,46.02,68.32,-108.01,36.91,-0.44,-0.00,17.00,7828.23,-50.00,0.00
50532.00,1970-01-01 00:00:50.532,1.44,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.20,46.02,68.32,-108.01,36.91,-0.40,-0.01,17.00,7828.23,-50.00,0.00
50632.00,1970-01-01 00:00:50.632,1.44,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.22,46.02,68.32,-108.01,36.91,-0.41,-0.00,17.00,7828.23,-50.00,0.00
50732.00,1970-01-01 00:00:50.732,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.03,45.99,68.23,-107.48,36.91,-0.42,-0.00,17.00,7828.23,-50.00,0.00
50832.00,1970-01-01 00:00:50.832,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.16,45.99,68.23,-107.48,36.88,-0.42,-0.09,17.00,7828.23,-50.00,0.00
50932.00,1970-01-01 00:00:50.932,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.08,46.02,68.30,-106.95,36.88,-0.43,-0.09,17.00,7828.23,-50.00,0.00
51032.00,1970-01-01 00:00:51.032,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.19,46.02,68.30,-106.95,36.88,-0.38,-0.09,17.00,7828.23,-50.00,0.00
51132.00,1970-01-01 00:00:51.132,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.21,46.02,68.30,-106.95,36.88,-0.45,-0.08,17.00,7828.23,-50.00,0.00
51232.00,1970-01-01 00:00:51.232,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.05,45.98,68.28,-106.40,36.77,-0.41,-0.06,17.00,7828.23,-50.00,0.00
51332.00,1970-01-01 00:00:51.332,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.23,45.98,68.28,-106.40,36.77,-0.41,-0.04,17.00,7828.23,-50.00,0.00
51432.00,1970-01-01 00:00:51.432,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.20,45.98,68.28,-105.86,36.77,-0.43,-0.03,17.00,7828.23,-50.00,0.00
51532.00,1970-01-01 00:00:51.532,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.08,45.99,68.28,-105.86,36.77,-0.42,-0.03,17.00,7828.23,-50.00,0.00
51632.00,1970-01-01 00:00:51.632,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.22,45.99,68.28,-105.86,36.80,-0.42,-0.01,17.00,7828.23,-50.00,0.00
51732.00,1970-01-01 00:00:51.732,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.18,45.97,68.23,-105.34,36.80,-0.37,-0.01,17.00,7828.23,-50.00,0.00
51832.00,1970-01-01 00:00:51.832,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.08,45.97,68.23,-105.34,36.80,-0.41,-0.01,17.00,7828.23,-50.00,0.00
51932.00,1970-01-01 00:00:51.932,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.19,45.97,68.23,-105.34,36.80,-0.41,-0.01,17.00,7828.23,-50.00,0.00
52032.00,1970-01-01 00:00:52.032,0.00,78.30,0.00,1.51,0.00,1.00,1.00,89.96,1.03,12.12,46.02,68.30,-104.84,36.75,-0.41,-0.01,17.00,7828.23,-50.00,0.00
52132.00,1970-01-01 00:00:52.132,0.00,78.30,0.00,1.51,1.00,1.00,1.00,89.96,1.03,7.90,46.02,68.30,-104.84,36.75,0.37,-0.01,23.00,7828.23,-50.00,1.00
52232.00,1970-01-01 00:00:52.232,0.00,78.30,5.72,1.51,1.00,1.00,1.00,89.42,1.04,8.75,46.05,68.25,-104.32,36.75,-0.45,-0.08,23.00,7000.00,-20.00,1.00
