0.00,0.00,1.00,0.00,0.87,12.60,28.02,28.01,-48.13,-0.34,0.09,5.00,8000.00,-68.00,1.00
171913.00,2019-06-19 15:03:07.913,9.69,197.09,2222.96,0.92,0.00,1.00,1.00,21.85,10.72,12.62,32.11,43.59,-199.92,-0.36,0.12,21.00,6001.37,-75.00,1.00
172013.00,2019-06-19 15:03:08.013,10.00,197.44,2217.29,0.93,0.00,1.00,1.00,21.87,10.73,12.66,32.07,43.52,-199.92,-0.34,0.10,21.00,6003.18,-74.00,1.00
172113.00,2019-06-19 15:03:08.113,10.18,197.67,2267.53,0.92,0.00,1.00,1.00,21.87,10.74,12.66,32.07,43.52,-199.92,-0.35,0.08,21.00,5996.82,-75.00,1.00
172213.00,2019-06-19 15:03:08.213,10.43,198.02,2333.36,0.92,0.00,1.00,1.00,21.89,10.75,12.64,32.07,43.52,-199.92,-0.34,0.10,21.00,6011.99,-77.00,1.00
172313.00,2019-06-19 15:03:08.313,10.55,198.26,2335.72,0.93,0.00,1.00,1.00,21.89,10.76,12.68,32.11,43.63,-199.92,-0.35,0.10,21.00,6012.53,-77.00,1.00
172413.00,2019-06-19 15:03:08.413,10.75,198.61,2368.41,0.92,0.00,1.00,1.00,21.92,10.77,12.64,32.11,43.63,-199.92,-0.35,0.06,21.00,6020.06,-77.00,1.00
172513.00,2019-06-19 15:03:08.513,11.07,198.96,2439.77,0.91,0.00,1.00,1.00,21.92,10.78,12.68,32.05,43.52,-199.92,-0.33,0.07,21.00,6036.50,-78.00,1.00
172613.00,2019-06-19 15:03:08.613,11.26,199.19,2446.83,0.93,0.00,1.00,1.00,21.93,10.79,12.65,32.05,43.52,-199.92,-0.38,0.09,21.00,6038.13,-79.00,1.00
172839.00,2019-06-19 15:03:08.839,11.77,200.01,2559.84,0.91,0.00,1.00,1.00,21.97,10.82,12.65,32.07,43.55,-199.92,-0.35,0.09,21.00,5995.97,-81.00,1.00
172939.00,2019-06-19 15:03:08.939,10.17,200.25,2587.99,0.87,0.00,1.00,1.00,21.98,10.83,12.65,32.07,43.55,-199.92,-0.35,0.08,21.00,5970.36,-81.00,1.00
173039.00,2019-06-19 15:03:09.039,11.19,200.60,2659.99,0.87,0.00,1.00,1.00,21.98,10.84,12.61,32.07,43.55,-199.92,-0.34,0.07,21.00,5904.89,-82.00,1.00
173139.00,2019-06-19 15:03:09.139,11.85,200.95,2675.82,0.85,0.00,1.00,1.00,22.00,10.85,12.67,32.09,43.69,-199.92,-0.35,0.08,21.00,5890.49,-83.00,1.00
173239.00,2019-06-19 15:03:09.239,12.35,201.30,2705.93,0.85,0.00,1.00,1.00,22.01,10.86,12.65,32.09,43.69,-199.92,-0.34,0.08,21.00,5863.11,-83.00,1.00
173339.00,2019-06-19 15:03:09.339,12.67,201.65,2820.48,0.88,0.00,1.00,1.00,22.02,10.88,12.66,32.09,43.69,-199.92,-0.35,0.08,21.00,5988.84,-85.00,1.00
173439.00,2019-06-19 15:03:09.439,11.15,201.89,2836.75,0.88,0.00,1.00,1.00,22.02,10.89,12.65,32.03,43.71,-199.92,-0.37,0.07,21.00,6027.11,-86.00,1.00
173539.00,2019-06-19 15:03:09.539,12.38,202.35,2855.38,0.85,0.00,1.00,1.00,22.05,10.90,12.67,32.03,43.71,-199.92,-0.35,0.06,21.00,6070.94,-86.00,1.00
173639.00,2019-06-19 15:03:09.639,13.03,202.70,2902.62,0.83,0.00,1.00,1.00,22.06,10.92,12.65,32.05,43.70,-199.92,-0.38,0.04,21.00,6182.09,-87.00,1.00
173739.00,2019-06-19 15:03:09.739,13.45,203.06,2985.67,0.86,0.00,1.00,1.00,22.07,10.93,12.64,32.05,43.70,-199.92,-0.33,0.05,21.00,6377.48,-88.00,1.00
173964.00,2019-06-19 15:03:09.964,11.68,203.76,3064.82,0.85,0.00,1.00,1.00,22.08,10.97,12.65,32.11,43.68,-199.92,-0.36,0.09,21.00,6309.71,-90.00,1.00
174064.00,2019-06-19 15:03:10.064,13.19,204.23,3099.97,0.83,0.00,1.00,1.00,22.10,10.98,12.66,32.11,43.68,-199.92,-0.34,0.09,21.00,6254.67,-90.00,1.00
174164.00,2019-06-19 15:03:10.164,13.89,204.58,3172.09,0.82,0.00,1.00,1.00,22.11,10.99,12.66,32.11,43.68,-199.92,-0.35,0.07,21.00,6141.77,-92.00,1.00
174264.00,2019-06-19 15:03:10.264,14.35,204.93,3235.98,0.83,0.00,1.00,1.00,22.11,11.01,12.67,32.06,43.70,-199.92,-0.35,0.11,21.00,6041.73,-93.00,1.00
174364.00,2019-06-19 15:03:10.364,12.34,205.28,3256.80,0.80,0.00,1.00,1.00,22.13,11.02,12.69,32.06,43.70,-199.92,-0.34,0.09,21.00,6022.26,-93.00,1.00
174464.00,2019-06-19 15:03:10.464,13.92,205.75,3271.54,0.80,0.00,1.00,1.00,22.15,11.04,12.68,32.06,43.70,-199.92,-0.36,0.07,21.00,6027.63,-93.00,1.00
174564.00,2019-06-19 15:03:10.564,14.61,206.10,3368.23,0.82,0.00,1.00,1.00,22.15,11.05,12.67,32.11,43.76,-199.92,-0.34,0.07,21.00,6062.87,-95.00,1.00
174664.00,2019-06-19 15:03:10.664,15.12,206.45,3413.36,0.81,0.00,1.00,1.00,22.16,11.07,12.66,32.11,43.76,-199.92,-0.37,0.06,21.00,6079.32,-96.00,1.00
174764.00,2019-06-19 15:03:10.764,14.60,206.92,3442.64,0.81,0.00,1.00,1.00,22.17,11.09,12.62,32.00,43.76,-199.92,-0.34,0.08,21.00,6089.99,-96.00,1.00
174864.00,2019-06-19 15:03:10.864,15.49,207.39,3476.04,0.82,0.00,1.00,1.00,22.19,11.10,12.64,32.00,43.76,-199.92,-0.36,0.05,21.00,6102.16,-97.00,1.00
175082.00,2019-06-19 15:03:11.082,11.55,208.09,3608.48,0.82,0.00,1.00,1.00,22.20,11.14,12.69,32.16,43.73,-199.92,-0.32,0.06,21.00,6136.41,-99.00,1.00
175182.00,2019-06-19 15:03:11.182,13.84,208.56,3598.09,0.82,0.00,1.00,1.00,22.21,11.16,12.62,32.16,43.73,-199.92,-0.38,0.06,21.00,6133.97,-99.00,1.00
175282.00,2019-06-19 15:03:11.282,15.62,209.14,3672.98,0.80,0.00,1.00,1.00,22.24,11.17,12.68,32.16,43.73,-199.92,-0.33,0.07,21.00,6151.59,-101.00,1.00
175382.00,2019-06-19 15:03:11.382,16.04,209.38,3739.37,0.82,0.00,1.00,1.00,22.23,11.19,12.65,32.12,43.84,-199.92,-0.35,0.10,21.00,6167.20,-102.00,1.00
175482.00,2019-06-19 15:03:11.482,13.06,209.73,3748.83,0.80,0.00,1.00,1.00,22.24,11.21,12.69,32.12,43.84,-199.92,-0.35,0.08,21.00,6169.43,-102.00,1.00
175582.00,2019-06-19 15:03:11.582,15.41,210.31,3785.73,0.80,0.00,1.00,1.00,22.25,11.23,12.69,32.12,43.84,-199.92,-0.33,0.05,21.00,6126.37,-103.00,1.00
175682.00,2019-06-19 15:03:11.682,16.53,210.78,3874.34,0.82,0.00,1.00,1.00,22.27,11.24,12.66,32.13,43.82,-199.92,-0.35,0.10,21.00,6018.88,-104.00,1.00
175782.00,2019-06-19 15:03:11.782,16.00,211.25,3901.42,0.82,0.00,1.00,1.00,22.29,11.26,12.65,32.13,43.82,-199.92,-0.33,0.05,21.00,5986.03,-105.00,1.00
175882.00,2019-06-19 15:03:11.882,17.13,211.72,3899.27,0.82,0.00,1.00,1.00,22.31,11.28,12.64,32.09,43.77,-199.92,-0.36,0.03,21.00,5988.65,-105.00,1.00
175982.00,2019-06-19 15:03:11.982,18.04,212.30,3997.60,0.80,0.00,1.00,1.00,22.32,11.30,12.64,32.09,43.77,-199.92,-0.33,0.04,21.00,5869.38,-106.00,1.00
176212.00,2019-06-19 15:03:12.212,14.47,213.00,3186.07,0.80,0.00,1.00,1.00,22.33,11.33,12.70,32.13,43.89,-199.92,-0.38,0.09,21.00,6119.88,-92.00,1.00
176312.00,2019-06-19 15:03:12.312,16.08,213.47,2848.19,1.22,0.00,1.00,1.00,22.35,11.35,12.68,32.13,43.89,-199.92,-0.33,0.09,21.00,6054.04,-86.00,1.00
176412.00,2019-06-19 15:03:12.412,16.32,213.59,2610.80,1.51,0.00,2.00,1.00,22.34,11.36,12.63,32.13,43.89,-199.92,-0.37,0.04,21.00,5698.04,-81.00,1.00
176512.00,2019-06-19 15:03:12.512,11.58,213.94,2352.20,1.51,0.00,2.00,1.00,22.35,11.37,12.67,32.09,43.96,-199.92,-0.34,0.08,21.00,5702.52,-77.00,1.00
176612.00,2019-06-19 15:03:12.612,14.80,214.52,2168.57,1.51,0.00,2.00,1.00,22.39,11.38,12.56,32.09,43.96,-199.92,-0.35,0.06,21.00,6130.36,-74.00,1.00
176712.00,2019-06-19 15:03:12.712,15.66,214.76,2147.84,1.51,0.00,2.00,1.00,22.41,11.39,12.70,32.09,43.96,-199.92,-0.35,0.09,21.00,6241.42,-73.00,1.00
176812.00,2019-06-19 15:03:12.812,10.48,214.99,2198.93,1.51,0.00,1.00,1.00,22.41,11.40,12.67,32.13,43.91,-199.92,-0.34,0.08,21.00,5967.69,-74.00,1.00
176912.00,2019-06-19 15:03:12.912,14.14,215.58,1858.07,1.34,0.00,1.00,1.00,22.46,11.40,12.71,32.13,43.91,-199.92,-0.38,0.08,21.00,6199.34,-62.00,1.00
177012.00,2019-06-19 15:03:13.012,15.55,215.93,1473.48,1.14,0.00,1.00,1.00,22.47,11.42,12.64,32.16,43.96,-199.92,-0.37,0.06,21.00,6569.11,-50.00,1.00
177112.00,2019-06-19 15:03:13.112,9.32,216.05,1625.66,1.21,0.00,1.00,1.00,22.47,11.42,12.69,32.16,43.96,-199.92,-0.36,0.09,21.00,6406.45,-54.00,1.00
177212.00,2019-06-19 15:03:13.212,12.92,216.51,2457.46,1.51,0.00,1.00,1.00,22.50,11.43,12.56,32.16,43.96,-199.92,-0.36,0.06,21.00,6040.58,-79.00,1.00
177338.00,2019-06-19 15:03:13.338,15.83,217.22,3595.18,1.51,0.00,1.00,1.00,22.53,11.46,12.56,32.16,44.03,-199.92,-0.33,0.06,21.00,6133.29,-99.00,1.00
177438.00,2019-06-19 15:03:13.438,15.83,217.22,4174.49,1.16,0.00,1.00,1.00,22.50,11.47,12.65,32.16,44.03,-199.92,-0.34,0.07,21.00,5471.09,-110.00,1.00
177538.00,2019-06-19 15:03:13.538,13.75,217.80,3951.66,1.11,0.00,1.00,1.00,22.52,11.49,12.65,32.16,44.03,-199.92,-0.36,0.09,21.00,5925.10,-106.00,1.00
177638.00,2019-06-19 15:03:13.638,16.09,218.39,3976.54,1.19,0.00,1.00,1.00,22.55,11.51,12.54,32.14,44.05,-199.92,-0.34,0.04,21.00,5894.92,-106.00,1.00
177738.00,2019-06-19 15:03:13.738,16.41,218.50,3991.35,1.42,0.00,1.00,1.00,22.53,11.52,12.70,32.14,44.05,-199.92,-0.37,0.06,21.00,5876.96,-106.00,1.00
177838.00,2019-06-19 15:03:13.838,13.47,218.97,3916.07,1.24,0.00,1.00,1.00,22.54,11.54,12.70,32.14,44.05,-199.92,-0.33,0.09,21.00,5968.28,-105.00,1.00
177938.00,2019-06-19 15:03:13.938,15.93,219.56,3967.34,1.29,0.00,1.00,1.00,22.56,11.56,12.69,32.09,44.13,-199.92,-0.35,0.07,21.00,5906.09,-106.00,1.00
178038.00,2019-06-19 15:03:14.038,16.27,219.67,3897.12,1.51,0.00,1.00,1.00,22.54,11.58,12.67,32.09,44.13,-199.92,-0.34,0.06,21.00,5991.26,-105.00,1.00
178138.00,2019-06-19 15:03:14.138,11.72,220.03,3941.27,1.51,0.00,1.00,1.00,22.55,11.59,12.71,32.14,44.04,-199.92,-0.34,0.06,21.00,5937.70,-105.00,1.00
178238.00,2019-06-19 15:03:14.238,14.52,220.49,3999.07,1.51,0.00,1.00,1.00,22.55,11.62,12.68,32.14,44.04,-199.92,-0.35,0.05,21.00,5867.60,-106.00,1.00
178468.00,2019-06-19 15:03:14.468,12.58,221.31,4008.82,1.50,0.00,1.00,1.00,22.56,11.65,12.67,32.05,44.17,-199.92,-0.35,0.08,21.00,5846.48,-107.00,1.00
178568.00,2019-06-19 15:03:14.568,15.46,221.90,3928.37,1.51,0.00,1.00,1.00,22.58,11.68,12.68,32.05,44.17,-199.92,-0.35,0.06,21.00,5953.35,-105.00,1.00
178676.00,2019-06-19 15:03:14.676,16.19,222.13,3868.47,1.51,0.00,1.00,1.00,22.57,11.69,12.68,32.05,44.17,-199.92,-0.35,0.09,17.00,6026.00,-104.00,1.00
178776.00,2019-06-19 15:03:14.776,8.75,222.25,3561.99,1.51,0.00,1.00,1.00,22.55,11.71,12.71,32.09,44.20,-199.92,-0.35,0.08,21.00,6125.48,-99.00,1.00
178876.00,2019-06-19 15:03:14.876,13.23,222.83,3241.14,1.51,0.00,1.00,1.00,22.58,11.73,12.55,32.09,44.20,-199.92,-0.33,0.03,21.00,6033.65,-93.00,1.00
178976.00,2019-06-19 15:03:14.976,14.89,223.19,3025.95,1.51,0.00,1.00,1.00,22.59,11.74,12.69,32.09,44.28,-199.92,-0.35,0.07,21.00,6370.57,-89.00,1.00
179076.00,2019-06-19 15:03:15.076,9.13,223.30,2682.22,1.51,0.00,2.00,1.00,22.57,11.75,12.61,32.09,44.28,-199.92,-0.35,0.05,21.00,5687.26,-83.00,1.00
179176.00,2019-06-19 15:03:15.176,12.75,223.77,2425.91,1.51,0.00,2.00,1.00,22.60,11.76,12.49,32.09,44.28,-199.92,-0.34,0.08,21.00,5708.62,-78.00,1.00
179276.00,2019-06-19 15:03:15.276,15.51,224.36,2051.56,1.51,0.00,2.00,1.00,22.64,11.78,12.72,32.16,44.27,-199.92,-0.35,0.08,21.00,6757.31,-71.00,1.00
179376.00,2019-06-19 15:03:15.376,15.51,224.36,2124.27,1.51,0.00,2.00,1.00,22.63,11.78,12.69,32.16,44.27,-199.92,-0.34,0.05,21.00,6367.73,-73.00,1.00
179593.00,2019-06-19 15:03:15.593,15.66,225.53,1665.39,1.51,0.00,1.00,1.00,22.70,11.80,12.62,32.32,44.28,-199.92,-0.34,0.04,21.00,6371.19,-54.00,1.00
179693.00,2019-06-19 15:03:15.693,15.66,225.53,1550.43,1.51,0.00,1.00,1.00,22.69,11.81,12.70,32.32,44.28,-199.92,-0.34,0.07,21.00,6473.22,-52.00,1.00
179793.00,2019-06-19 15:03:15.793,12.32,225.99,2148.11,1.51,0.00,1.00,1.00,22.72,11.82,12.71,32.32,44.28,-199.92,-0.34,0.08,21.00,6025.17,-73.00,1.00
179893.00,2019-06-19 15:03:15.893,15.27,226.58,2784.48,1.51,0.00,1.00,1.00,22.75,11.83,12.58,32.50,44.42,-199.92,-0.33,0.07,21.00,5904.15,-85.00,1.00
179993.00,2019-06-19 15:03:15.993,15.67,226.70,3502.83,1.47,0.00,1.00,1.00,22.73,11.85,12.63,32.50,44.42,-199.92,-0.34,0.11,21.00,6111.56,-98.00,1.00
180093.00,2019-06-19 15:03:16.093,11.43,227.05,4015.66,1.35,0.00,1.00,1.00,22.74,11.86,12.64,32.50,44.42,-199.92,-0.33,0.08,21.00,5830.98,-107.00,1.00
180193.00,2019-06-19 15:03:16.193,14.28,227.52,3954.26,1.35,0.00,1.00,1.00,22.74,11.89,12.69,32.59,44.47,-199.92,-0.34,0.08,21.00,5921.94,-106.00,1.00
180293.00,2019-06-19 15:03:16.293,15.65,227.87,4002.67,1.51,0.00,1.00,1.00,22.75,11.90,12.62,32.59,44.47,-199.92,-0.35,0.06,21.00,5860.42,-107.00,1.00
181293.00,2019-06-19 15:03:17.293,15.53,231.38,1681.52,1.51,0.00,1.00,1.00,22.84,12.03,12.73,33.12,44.65,-199.92,-0.31,0.09,17.00,6356.88,-55.00,0.00
182293.00,2019-06-19 15:03:18.293,15.76,235.01,0.00,1.51,0.00,1.00,1.00,23.15,12.06,12.71,33.93,44.75,-189.71,-0.30,0.08,17.00,6576.11,-50.00,0.00
183293.00,2019-06-19 15:03:19.293,15.27,238.52,0.00,1.51,0.00,1.00,1.00,23.50,12.06,12.61,35.14,44.95,-171.33,-0.34,0.07,17.00,6576.11,-50.00,0.00
184293.00,2019-06-19 15:03:20.293,15.17,242.03,0.00,1.51,0.00,1.00,1.00,23.85,12.06,12.73,35.47,45.08,-163.13,-0.38,0.08,17.00,6576.11,-50.00,0.00
185293.00,2019-06-19 15:03:21.293,15.07,245.54,0.00,1.51,0.00,1.00,1.00,24.19,12.06,12.60,35.82,45.26,-153.73,-0.34,0.07,17.00,6576.11,-50.00,0.00
186314.00,2019-06-19 15:03:22.314,14.99,249.17,0.00,1.51,0.00,1.00,1.00,24.55,12.06,12.58,36.62,45.57,-145.90,-0.35,0.08,17.00,6576.11,-50.00,0.00
187431.00,2019-06-19 15:03:23.431,14.80,252.68,0.00,1.51,0.00,1.00,1.00,24.89,12.06,12.74,37.43,45.77,-139.07,-0.34,0.08,17.00,6576.11,-50.00,0.00
188551.00,2019-06-19 15:03:24.551,8.54,256.31,0.00,1.51,0.00,1.00,1.00,25.25,12.06,12.75,38.10,45.88,-133.37,-0.35,0.09,17.00,6576.11,-50.00,0.00
189657.00,2019-06-19 15:03:25.657,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.74,38.46,46.08,-127.94,0.84,2.71,17.00,6576.11,-50.00,0.00
190782.00,2019-06-19 15:03:26.782,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.60,38.82,46.26,-123.21,0.90,3.07,17.00,6576.11,-50.00,0.00
191908.00,2019-06-19 15:03:27.908,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.75,39.05,46.29,-118.84,0.97,3.20,17.00,6576.11,-50.00,0.00
193020.00,2019-06-19 15:03:29.020,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.74,39.06,46.41,-115.00,1.26,3.19,17.00,6576.11,-50.00,0.00
194145.00,2019-06-19 15:03:30.145,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.62,39.05,46.52,-111.56,1.61,6.26,17.00,6576.11,-50.00,0.00
195251.00,2019-06-19 15:03:31.251,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.76,38.96,46.63,-108.38,1.59,6.20,17.00,6576.11,-50.00,0.00
196364.00,2019-06-19 15:03:32.364,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.76,38.89,46.65,-105.53,1.58,6.10,17.00,6576.11,-50.00,0.00
197475.00,2019-06-19 15:03:33.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.61,38.69,46.70,-102.66,0.87,4.44,17.00,6576.11,-50.00,0.00
198475.00,2019-06-19 15:03:34.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,38.60,46.73,-100.78,-0.37,0.07,17.00,6576.11,-50.00,0.00
199475.00,2019-06-19 15:03:35.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,38.35,46.76,-98.48,-0.35,0.07,17.00,6576.11,-50.00,0.00
200475.00,2019-06-19 15:03:36.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.75,38.26,46.76,-96.66,-0.34,0.07,17.00,6576.11,-50.00,0.00
201475.00,2019-06-19 15:03:37.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.63,37.95,46.81,-94.49,-0.34,0.07,17.00,6576.11,-50.00,0.00
202475.00,2019-06-19 15:03:38.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.73,37.76,46.87,-92.39,-0.38,0.08,17.00,6576.11,-50.00,0.00
203475.00,2019-06-19 15:03:39.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.76,37.67,46.84,-91.00,-0.37,0.08,17.00,6576.11,-50.00,0.00
204475.00,2019-06-19 15:03:40.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,37.49,46.91,-89.23,-0.36,0.08,17.00,6576.11,-50.00,0.00
205475.00,2019-06-19 15:03:41.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.74,37.25,46.81,-88.03,-0.35,0.08,17.00,6576.11,-50.00,0.00
206475.00,2019-06-19 15:03:42.475,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.75,36.99,46.84,-86.38,-0.33,0.08,17.00,6576.11,-50.00,0.00
207490.00,2019-06-19 15:03:43.490,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.59,36.93,46.86,-84.93,-0.34,0.08,17.00,6576.11,-50.00,0.00
208602.00,2019-06-19 15:03:44.602,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.76,36.73,46.81,-83.47,-0.36,0.08,17.00,6576.11,-50.00,0.00
209714.00,2019-06-19 15:03:45.714,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.76,36.50,46.86,-82.16,-0.36,0.08,17.00,6576.11,-50.00,0.00
210826.00,2019-06-19 15:03:46.826,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.75,36.41,46.87,-80.85,-0.36,0.08,17.00,6576.11,-50.00,0.00
211940.00,2019-06-19 15:03:47.940,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.62,36.34,46.93,-79.73,-0.34,0.07,17.00,6576.11,-50.00,0.00
213052.00,2019-06-19 15:03:49.052,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.75,36.07,46.87,-78.67,-0.37,0.08,17.00,6576.11,-50.00,0.00
214164.00,2019-06-19 15:03:50.164,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.75,35.87,46.82,-77.55,-0.35,0.08,17.00,6576.11,-50.00,0.00
215276.00,2019-06-19 15:03:51.276,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.62,35.66,46.84,-76.47,-0.35,0.08,17.00,6576.11,-50.00,0.00
216389.00,2019-06-19 15:03:52.389,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.75,35.60,46.79,-75.45,-0.35,0.08,17.00,6576.11,-50.00,0.00
217501.00,2019-06-19 15:03:53.501,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,35.42,46.79,-74.47,-0.35,0.08,17.00,6576.11,-50.00,0.00
218616.00,2019-06-19 15:03:54.616,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.59,35.24,46.65,-73.42,-0.36,0.08,17.00,6576.11,-50.00,0.00
219731.00,2019-06-19 15:03:55.731,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.59,35.15,46.70,-72.46,-0.36,0.08,17.00,6576.11,-50.00,0.00
220845.00,2019-06-19 15:03:56.845,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,35.08,46.66,-71.55,-0.35,0.08,17.00,6576.11,-50.00,0.00
221957.00,2019-06-19 15:03:57.957,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,34.94,46.70,-70.66,-0.35,0.08,17.00,6576.11,-50.00,0.00
223069.00,2019-06-19 15:03:59.069,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.59,34.79,46.67,-69.77,-0.35,0.08,17.00,6576.11,-50.00,0.00
224181.00,2019-06-19 15:04:00.181,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.78,34.70,46.65,-69.01,-0.36,0.08,17.00,6576.11,-50.00,0.00
225296.00,2019-06-19 15:04:01.296,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.74,34.55,46.66,-68.17,-0.34,0.08,17.00,6576.11,-50.00,0.00
226405.00,2019-06-19 15:04:02.405,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.63,34.51,46.69,-67.38,-0.34,0.08,17.00,6576.11,-50.00,0.00
227516.00,2019-06-19 15:04:03.516,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.74,34.40,46.55,-66.69,-0.35,0.08,17.00,6576.11,-50.00,0.00
228628.00,2019-06-19 15:04:04.628,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,34.36,46.55,-65.86,-0.36,0.08,17.00,6576.11,-50.00,0.00
229740.00,2019-06-19 15:04:05.740,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,34.20,46.55,-65.18,-0.34,0.08,17.00,6576.11,-50.00,0.00
230855.00,2019-06-19 15:04:06.855,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.61,34.13,46.56,-64.52,-0.34,0.08,17.00,6576.11,-50.00,0.00
231965.00,2019-06-19 15:04:07.965,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,34.14,46.51,-63.86,-0.37,0.08,17.00,6576.11,-50.00,0.00
233080.00,2019-06-19 15:04:09.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,34.09,46.42,-63.16,-0.34,0.09,17.00,6576.11,-50.00,0.00
234080.00,2019-06-19 15:04:10.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.62,34.06,46.40,-62.74,-0.32,0.09,17.00,6576.11,-50.00,0.00
235080.00,2019-06-19 15:04:11.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.60,33.98,46.34,-62.07,-0.35,0.08,17.00,6576.11,-50.00,0.00
236080.00,2019-06-19 15:04:12.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.73,33.89,46.35,-61.63,-0.34,0.08,17.00,6576.11,-50.00,0.00
237080.00,2019-06-19 15:04:13.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.61,33.84,46.29,-61.11,-0.37,0.08,17.00,6576.11,-50.00,0.00
238080.00,2019-06-19 15:04:14.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.73,33.77,46.27,-60.55,-0.34,0.09,17.00,6576.11,-50.00,0.00
239080.00,2019-06-19 15:04:15.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.73,33.80,46.18,-60.14,-0.35,0.09,17.00,6576.11,-50.00,0.00
240080.00,2019-06-19 15:04:16.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.74,33.60,46.20,-59.55,-0.33,0.08,17.00,6576.11,-50.00,0.00
241080.00,2019-06-19 15:04:17.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.59,33.66,46.20,-59.23,-0.35,0.08,17.00,6576.11,-50.00,0.00
242080.00,2019-06-19 15:04:18.080,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.76,33.66,46.20,-58.66,-0.34,0.09,17.00,6576.11,-50.00,0.00
243089.00,2019-06-19 15:04:19.089,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.73,33.62,46.10,-58.19,-0.38,0.08,17.00,6576.11,-50.00,0.00
244194.00,2019-06-19 15:04:20.194,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.77,33.57,46.10,-57.74,-0.33,0.09,17.00,6576.11,-50.00,0.00
245194.00,2019-06-19 15:04:21.194,0.00,257.94,0.00,1.51,0.00,1.00,1.00,25.41,12.06,12.64,33.40,46.08,-57.45,-0.34,0.09,17.00,6576.11,-50.00,0.00
