OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle,burning
66326.00,1970-01-01 00:01:06.326,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.77,26.57,26.84,27.58,-0.48,0.09,1.00,10.00,0.00,0.00
67326.00,1970-01-01 00:01:07.326,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.74,26.63,26.83,27.55,-0.35,0.10,1.00,10.00,0.00,0.00
68326.00,1970-01-01 00:01:08.326,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,26.66,26.77,27.58,-0.50,0.09,1.00,10.00,0.00,0.00
69326.00,1970-01-01 00:01:09.326,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.77,26.63,26.87,27.55,-0.36,0.10,1.00,10.00,0.00,0.00
70326.00,1970-01-01 00:01:10.326,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.77,26.70,26.81,27.54,-0.33,0.10,1.00,10.00,0.00,0.00
71326.00,1970-01-01 00:01:11.326,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.73,26.68,26.80,27.55,-0.35,0.09,1.00,10.00,0.00,0.00
72326.00,1970-01-01 00:01:12.326,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.76,26.63,26.81,27.63,-0.35,0.07,1.00,10.00,0.00,0.00
73326.00,1970-01-01 00:01:13.326,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.61,26.65,26.85,27.64,-0.39,0.09,17.00,10.00,0.00,0.00
74326.00,1970-01-01 00:01:14.326,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.71,26.59,26.87,27.63,-0.36,0.09,17.00,10.00,0.00,0.00
75351.00,1970-01-01 00:01:15.351,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.77,26.63,26.83,27.59,-0.34,0.07,17.00,10.00,0.00,0.00
76444.00,1970-01-01 00:01:16.444,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.60,26.66,26.95,27.58,-0.35,0.09,17.00,10.00,0.00,0.00
77531.00,1970-01-01 00:01:17.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.75,26.66,26.85,27.63,-0.31,0.10,17.00,10.00,0.00,0.00
78531.00,1970-01-01 00:01:18.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.77,26.61,26.89,27.60,-0.35,0.09,17.00,10.00,0.00,0.00
79531.00,1970-01-01 00:01:19.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.64,26.67,26.93,27.60,-0.36,0.08,17.00,10.00,0.00,0.00
80531.00,1970-01-01 00:01:20.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.63,26.67,26.96,27.64,-0.38,0.08,17.00,10.00,0.00,0.00
81531.00,1970-01-01 00:01:21.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.74,26.70,26.94,27.66,-0.37,0.09,17.00,10.00,0.00,0.00
82531.00,1970-01-01 00:01:22.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.73,26.61,26.93,27.70,-0.36,0.10,17.00,10.00,0.00,0.00
83531.00,1970-01-01 00:01:23.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.60,26.65,26.93,27.60,-0.33,0.09,17.00,10.00,0.00,0.00
84531.00,1970-01-01 00:01:24.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.78,26.70,26.91,27.63,-0.35,0.07,17.00,10.00,0.00,0.00
85531.00,1970-01-01 00:01:25.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.76,26.66,26.96,27.63,-0.35,0.10,17.00,10.00,0.00,0.00
86531.00,1970-01-01 00:01:26.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.72,26.61,26.89,27.78,-0.38,0.08,17.00,10.00,0.00,0.00
87531.00,1970-01-01 00:01:27.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.70,26.67,26.93,27.73,-0.71,0.09,17.00,10.00,0.00,0.00
88531.00,1970-01-01 00:01:28.531,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,26.70,27.03,27.74,-0.71,0.09,17.00,10.00,0.00,0.00
89540.00,1970-01-01 00:01:29.540,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.73,26.73,26.98,27.73,-0.68,0.10,17.00,10.00,0.00,0.00
90633.00,1970-01-01 00:01:30.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.73,26.67,26.95,27.73,-0.70,0.09,17.00,10.00,0.00,0.00
91633.00,1970-01-01 00:01:31.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.57,26.70,26.96,27.77,-0.67,0.09,17.00,10.00,0.00,0.00
92633.00,1970-01-01 00:01:32.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.66,26.72,26.98,27.75,-0.71,0.09,17.00,10.00,0.00,0.00
93633.00,1970-01-01 00:01:33.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.67,26.70,26.98,27.77,-0.70,0.09,17.00,10.00,0.00,0.00
94633.00,1970-01-01 00:01:34.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.67,26.66,27.00,27.75,-0.69,0.08,17.00,10.00,0.00,0.00
95633.00,1970-01-01 00:01:35.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.63,26.65,27.00,27.85,-0.70,0.10,17.00,10.00,0.00,0.00
96633.00,1970-01-01 00:01:36.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.69,26.65,27.01,27.79,-0.71,0.10,17.00,10.00,0.00,0.00
97633.00,1970-01-01 00:01:37.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.55,26.70,26.98,27.79,-0.73,0.09,17.00,10.00,0.00,0.00
98633.00,1970-01-01 00:01:38.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.67,26.67,26.95,27.78,-0.68,0.09,17.00,10.00,0.00,0.00
99633.00,1970-01-01 00:01:39.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.68,26.74,27.00,27.80,-0.70,0.08,17.00,10.00,0.00,0.00
100633.00,1970-01-01 00:01:40.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,26.70,27.00,27.80,-0.37,0.10,17.00,10.00,0.00,0.00
101633.00,1970-01-01 00:01:41.633,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.76,26.61,27.05,27.85,-0.35,0.10,17.00,10.00,0.00,0.00
102660.00,1970-01-01 00:01:42.660,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.77,26.73,27.10,27.83,-0.35,0.10,17.00,10.00,0.00,0.00
103747.00,1970-01-01 00:01:43.747,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.74,26.70,27.02,27.89,-0.37,0.09,17.00,10.00,0.00,0.00
104840.00,1970-01-01 00:01:44.840,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.58,26.76,27.03,27.88,-0.34,0.07,17.00,10.00,0.00,0.00
105933.00,1970-01-01 00:01:45.933,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.72,26.67,27.05,27.94,-0.36,0.09,17.00,10.00,0.00,0.00
107020.00,1970-01-01 00:01:47.020,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.70,26.70,26.98,27.90,-0.41,0.09,17.00,10.00,0.00,0.00
108113.00,1970-01-01 00:01:48.113,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.60,26.70,27.05,27.88,-0.33,0.09,17.00,10.00,0.00,0.00
109206.00,1970-01-01 00:01:49.206,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.73,26.73,27.09,27.97,-0.37,0.10,17.00,10.00,0.00,0.00
110299.00,1970-01-01 00:01:50.299,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.70,26.65,27.10,27.92,-0.37,0.10,17.00,10.00,0.00,0.00
111392.00,1970-01-01 00:01:51.392,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.58,26.73,27.04,27.94,-0.33,0.09,17.00,10.00,0.00,0.00
112485.00,1970-01-01 00:01:52.485,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.72,26.63,27.10,27.95,-0.39,0.09,17.00,10.00,0.00,0.00
113578.00,1970-01-01 00:01:53.578,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.73,26.73,27.04,27.95,-0.34,0.10,17.00,10.00,0.00,0.00
114671.00,1970-01-01 00:01:54.671,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.56,26.72,27.03,27.94,-0.35,0.10,17.00,10.00,0.00,0.00
115764.00,1970-01-01 00:01:55.764,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.76,26.73,27.06,27.97,-0.38,0.10,17.00,10.00,0.00,0.00
116857.00,1970-01-01 00:01:56.857,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.77,26.83,27.17,27.98,-0.35,0.09,17.00,10.00,0.00,0.00
117950.00,1970-01-01 00:01:57.950,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.63,26.70,27.14,27.97,-0.36,0.07,17.00,10.00,0.00,0.00
119043.00,1970-01-01 00:01:59.043,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.75,26.81,27.09,28.00,-0.38,0.09,17.00,10.00,0.00,0.00
120136.00,1970-01-01 00:02:00.136,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.70,26.77,27.06,28.03,-0.35,0.10,17.00,10.00,0.00,0.00
121229.00,2019-06-18 13:56:09.229,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.73,26.74,27.13,28.02,-0.34,0.08,17.00,10.00,0.00,0.00
122322.00,2019-06-18 13:56:10.322,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.71,26.77,27.09,27.98,-0.35,0.09,17.00,10.00,0.00,0.00
123415.00,2019-06-18 13:56:11.415,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.57,26.70,27.15,28.01,-0.36,0.09,17.00,10.00,0.00,0.00
124510.00,2019-06-18 13:56:12.510,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.77,26.72,27.13,28.07,-0.35,0.10,17.00,10.00,0.00,0.00
125603.00,2019-06-18 13:56:13.603,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.72,26.81,27.30,28.09,-0.42,0.08,17.00,10.00,0.00,0.00
126696.00,2019-06-18 13:56:14.696,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.72,26.77,27.20,28.02,-0.39,0.09,17.00,10.00,0.00,0.00
127789.00,2019-06-18 13:56:15.789,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.72,26.68,27.17,28.12,-0.34,0.09,17.00,10.00,0.00,0.00
128882.00,2019-06-18 13:56:16.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.51,26.73,27.17,28.07,-0.70,0.10,17.00,10.00,0.00,0.00
129882.00,2019-06-18 13:56:17.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.70,26.72,27.15,28.13,-0.70,0.09,17.00,10.00,0.00,0.00
130882.00,2019-06-18 13:56:18.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.73,26.76,27.28,28.09,-0.37,0.09,17.00,10.00,0.00,0.00
131882.00,2019-06-18 13:56:19.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.76,26.78,27.20,28.13,-0.36,0.10,17.00,10.00,0.00,0.00
132882.00,2019-06-18 13:56:20.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.59,26.76,27.19,28.16,-0.36,0.09,17.00,10.00,0.00,0.00
133882.00,2019-06-18 13:56:21.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.69,26.76,27.21,28.14,-0.32,0.08,17.00,10.00,0.00,0.00
134882.00,2019-06-18 13:56:22.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.77,26.76,27.26,28.16,-0.32,0.09,17.00,10.00,0.00,0.00
135882.00,2019-06-18 13:56:23.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.78,26.79,27.27,28.16,-0.37,0.10,17.00,10.00,0.00,0.00
136882.00,2019-06-18 13:56:24.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.71,26.78,27.20,28.23,-0.37,0.10,17.00,10.00,0.00,0.00
137882.00,2019-06-18 13:56:25.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.59,26.78,27.17,28.19,-0.36,0.07,17.00,10.00,0.00,0.00
138882.00,2019-06-18 13:56:26.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.73,26.72,27.26,28.20,-0.34,0.10,1.00,10.00,0.00,0.00
139882.00,2019-06-18 13:56:27.882,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.71,26.79,27.25,28.16,-0.33,0.09,17.00,10.00,0.00,0.00
140903.00,2019-06-18 13:56:28.903,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.76,26.81,27.23,28.29,-0.33,0.09,1.00,10.00,0.00,0.00
141996.00,2019-06-18 13:56:29.996,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.78,26.81,27.27,28.23,-0.37,0.08,1.00,10.00,0.00,0.00
143089.00,2019-06-18 13:56:31.089,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.63,26.83,27.23,28.25,-0.35,0.08,1.00,10.00,0.00,0.00
144182.00,2019-06-18 13:56:32.182,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.75,26.76,27.30,28.36,-0.36,0.07,1.00,10.00,0.00,0.00
145275.00,2019-06-18 13:56:33.275,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.75,26.85,27.27,28.30,-0.38,0.09,1.00,10.00,0.00,0.00
146368.00,2019-06-18 13:56:34.368,0.00,0.00,0.00,1.51,0.00,1.00,1.00,0.00,0.00,12.54,26.89,27.32,28.34,-0.34,0.09,1.00,10.00,0.00,0.00
