Time,Speed [km/h],Distance [m],RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption [km/l],Fuel consumed [g],Battery voltage [V],Oil temperature [°C],Water temperature [°C],Exhaust temperature [°C],Brake front [bar],Brake rear [bar],TestState
2018-06-27 17:24:58.765,0.0,0.0,0.0,1.4677,false,A1,1.279,0.0,0.0,12.19913,54.33594,44.85156,122.5078,-7.0,-7.0,TEST_STOPPED
2018-06-27 17:24:58.923,-1099.39,0.0,0.0,1.4677,true,A1,1.279,0.0,0.0,9.819409,54.36719,44.85156,122.1719,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.023,-1099.39,0.0,689.4567,1.4677,true,A1,1.279,0.0,8.1E-4,11.03868,54.36719,44.85156,122.1719,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.118,-1099.39,0.0,844.7738,1.4677,true,A1,1.279,0.0,8.1E-4,11.46532,54.32031,44.80469,121.9609,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.221,-1099.39,0.0,1034.185,1.4677,true,A1,1.279,0.0,0.008603,11.31952,54.32031,44.80469,121.9609,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.321,1.36,0.0,1140.255,1.4677,false,A1,1.279,0.0,0.016397,11.24216,54.32031,44.80469,121.9609,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.423,1.36,0.0,1875.171,1.4677,false,A1,1.279,0.0,0.02419,12.02769,54.32031,44.78125,121.2734,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.514,1.36,0.0,1822.135,1.4677,false,A1,1.279,0.0,0.034527,12.06569,54.32031,44.78125,121.2734,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.688,1.1,0.117035,2098.676,1.4677,false,A1,1.279,0.005737,0.044749,12.04784,54.33594,44.78125,121.8984,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.738,1.1,0.117035,2170.652,1.4677,false,A1,1.279,0.005148,0.04987,12.09155,54.33594,44.78125,121.8984,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.833,1.1,0.117035,1727.43,1.4677,false,A1,1.279,0.004269,0.060128,12.06111,54.33594,44.78125,121.8984,-7.0,-7.0,TEST_BURNING
2018-06-27 17:24:59.941,1.1,0.117035,2068.37,1.4677,false,A1,1.279,0.003934,0.065258,12.08949,54.33594,44.73438,132.0547,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.014,1.1,0.117035,1913.053,1.4677,false,A1,1.279,0.0034,0.075515,12.09865,54.33594,44.73438,132.0547,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.115,1.08,0.23407,2102.464,1.4677,false,A1,1.279,0.006367,0.080636,12.10254,54.33594,44.73438,132.0547,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.223,1.08,0.23407,1484.983,1.4677,false,A1,1.279,0.005648,0.090897,12.09705,54.39844,44.67188,141.1484,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.321,1.65,0.351104,1928.206,1.4677,false,A1,1.279,0.007615,0.101133,12.09545,54.39844,44.67188,141.1484,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.421,1.65,0.351104,2208.534,1.4677,false,A1,1.279,0.007248,0.10626,12.0856,54.39844,44.67188,141.1484,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.539,2.09,0.468139,1507.713,1.4677,false,A1,1.279,0.008813,0.116517,12.10414,54.30469,44.61719,150.1172,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.640,2.47,0.585174,1806.983,1.4677,false,A1,1.279,0.010123,0.126792,12.08309,54.30469,44.61719,150.1172,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.812,2.8,0.702209,2151.711,1.4677,false,A1,1.279,0.011237,0.137071,12.10575,54.44531,44.57031,158.4922,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.861,3.07,0.819244,2208.534,1.4677,false,A1,1.279,0.012637,0.142197,12.09155,54.44531,44.57031,158.4922,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:00.973,3.07,0.819244,1791.829,1.4677,false,A1,1.279,0.011785,0.152476,12.09384,54.44531,44.57031,158.4922,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.065,3.34,0.936278,2185.805,1.4677,false,A1,1.279,0.013031,0.157608,12.12016,54.35938,44.55469,167.7109,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.165,3.55,1.053313,1746.371,1.4677,false,A1,1.279,0.013764,0.167864,12.10941,54.35938,44.55469,167.7109,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.275,3.74,1.170348,1882.747,1.380444,false,A1,1.279,0.014839,0.172999,12.10826,54.35938,44.55469,167.7109,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.371,3.96,1.287383,1913.053,1.423366,false,A1,1.279,0.015407,0.183278,12.11124,54.33594,44.57031,174.3672,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.467,4.14,1.404418,1867.594,1.4677,false,A1,1.279,0.015914,0.193579,12.11078,54.33594,44.57031,174.3672,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.573,4.55,1.638487,2185.805,1.465303,false,A1,1.279,0.018088,0.198694,12.11147,54.33594,44.57031,174.3672,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.674,4.75,1.755522,1697.432,1.348856,false,A1,1.279,0.018428,0.208961,12.04944,54.35938,44.50781,180.4063,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.773,4.96,1.872557,2041.852,1.255469,false,A1,1.279,0.019185,0.214096,12.12108,54.35938,44.50781,180.4063,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.918,5.4,2.106626,1863.806,1.288989,false,A1,1.279,0.020135,0.229498,12.11971,54.28125,44.57813,186.0547,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:01.971,5.59,2.223661,1890.323,1.317027,false,A1,1.279,0.021253,0.229498,12.1014,54.28125,44.57813,186.0547,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:02.075,5.87,2.457731,1647.877,1.240976,false,A1,1.279,0.022482,0.239786,12.11101,54.28125,44.57813,186.0547,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:02.170,5.99,2.574766,1886.535,1.145303,false,A1,1.279,0.022583,0.250088,12.09522,54.34375,44.5,192.3359,-7.0,-7.0,TEST_BURNING
2018-06-27 17:25:02.272,6.28,2.808835,2174.44,1.295343,false,A1,1.279,0.02414,0.255224,12.11627,54.34375,44.5,192.3359,-7.0,-7.0,TEST_BURNING
