Time,Speed [km/h],Distance [m],RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption [km/l],Fuel consumed [g],Battery voltage [V],Oil temperature [°C],Water temperature [°C],Exhaust temperature [°C],Brake front [bar],Brake rear [bar],TestState
2018-06-27 23:10:57.602,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.36187,39.16406,33.65625,57.22656,-9.747244,-0.224356,TEST_STOPPED
2018-06-27 23:10:57.753,-12006.45,0.0,0.0,1.4677,true,A1,2.058,0.0,0.0,9.474251,39.16406,33.65625,57.22656,-9.747244,-0.302343,TEST_BURNING
2018-06-27 23:10:57.867,-12006.45,0.0,0.0,1.4677,true,A1,2.058,0.0,0.0,10.81254,39.14063,33.67969,57.17188,-9.747244,-0.324814,TEST_BURNING
2018-06-27 23:10:57.949,-12006.45,0.0,0.24234,1.4677,true,A1,2.058,0.0,0.012047,11.42573,39.14063,33.67969,57.17188,-9.745866,-0.360502,TEST_BURNING
2018-06-27 23:10:58.049,-12006.45,0.0,1253.185,1.4677,false,A1,2.058,0.0,0.024093,11.57038,39.14063,33.67969,57.17188,-9.747244,-0.274585,TEST_BURNING
2018-06-27 23:10:58.150,15.0,0.0,1379.342,1.4677,false,A1,2.058,0.0,0.03614,12.20233,39.14063,33.67969,57.17969,-9.747244,-0.262689,TEST_BURNING
2018-06-27 23:10:58.265,15.0,0.0,1431.708,1.4677,false,A1,2.058,0.0,0.048187,12.2195,39.14063,33.67969,57.17969,-9.745866,-0.230304,TEST_BURNING
2018-06-27 23:10:58.354,15.0,0.0,1745.861,1.4677,false,A1,2.058,0.0,0.065179,12.19158,39.14063,33.67969,57.17969,-9.747244,-0.28516,TEST_BURNING
2018-06-27 23:10:58.449,15.0,0.0,1780.125,1.4677,false,A1,2.058,0.0,0.073033,12.23873,39.14063,33.66406,59.44531,-9.747244,-0.238236,TEST_BURNING
2018-06-27 23:10:58.548,2.01,0.117035,1796.219,1.4677,false,A1,2.058,1.605806,0.08873,12.21538,39.14063,33.66406,59.44531,-9.74311,-0.231627,TEST_BURNING
2018-06-27 23:10:58.716,2.01,0.117035,1785.98,1.4677,false,A1,2.058,1.3644,0.104429,12.24353,39.21875,33.71094,68.09375,-9.747244,-0.25542,TEST_BURNING
2018-06-27 23:10:58.792,2.01,0.117035,1805.951,1.4677,false,A1,2.058,1.269153,0.112266,12.26093,39.21875,33.71094,68.09375,-9.747244,-0.217747,TEST_BURNING
2018-06-27 23:10:58.898,1.99,0.23407,1814.964,1.4677,false,A1,2.058,2.227445,0.127934,12.27008,39.21875,33.71094,68.09375,-9.747244,-0.198581,TEST_BURNING
2018-06-27 23:10:58.998,1.99,0.23407,1797.645,1.4677,false,A1,2.058,2.098787,0.135776,12.25589,39.11719,33.67969,79.90625,-9.747244,-0.272603,TEST_BURNING
2018-06-27 23:10:59.099,1.99,0.23407,1797.322,1.4677,false,A1,2.058,1.881409,0.151464,12.21721,39.11719,33.67969,79.90625,-9.747244,-0.262028,TEST_BURNING
2018-06-27 23:10:59.198,1.74,0.351104,1810.829,1.4677,false,A1,2.058,2.683326,0.159298,12.26848,39.11719,33.67969,79.90625,-9.74311,-0.264673,TEST_BURNING
2018-06-27 23:10:59.299,1.74,0.351104,1802.099,1.4677,false,A1,2.058,2.443059,0.174964,12.24491,39.16406,33.64063,89.22656,-9.747244,-0.248148,TEST_BURNING
2018-06-27 23:10:59.399,2.01,0.468139,1812.306,1.4677,false,A1,2.058,3.117828,0.182797,12.2845,39.16406,33.64063,89.22656,-9.747244,-0.209817,TEST_BURNING
2018-06-27 23:10:59.499,2.01,0.468139,1828.181,1.449286,false,A1,2.058,2.87201,0.198443,12.26963,39.14844,33.72656,98.17969,-9.747244,-0.220392,TEST_BURNING
2018-06-27 23:10:59.601,2.33,0.585174,1822.573,1.303723,false,A1,2.058,3.453797,0.20627,12.29274,39.14844,33.72656,98.17969,-9.747244,-0.213121,TEST_BURNING
2018-06-27 23:10:59.815,2.9,0.819244,1831.278,1.297332,false,A1,2.058,4.198476,0.237557,12.26001,39.10156,33.71094,107.0,-9.747244,-0.202547,TEST_BURNING
2018-06-27 23:10:59.898,2.9,0.819244,1830.328,1.054776,false,A1,2.058,4.064649,0.245379,12.24697,39.10156,33.71094,107.0,-9.747244,-0.169501,TEST_BURNING
