Time,Speed [km/h],Distance [m],RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption [km/l],Fuel consumed [g],Battery voltage [V],Oil temperature [°C],Water temperature [°C],Exhaust temperature [°C],Brake front [bar],Brake rear [bar],TestState
2018-06-27 23:02:21.115,1.91,0.351104,1820.969,1.4677,false,A1,2.058,2.38212,0.17944,12.3003,38.28125,31.67188,107.0234,-9.747244,-0.378348,TEST_BURNING
2018-06-27 23:02:21.217,2.28,0.468139,1828.962,1.4677,false,A1,2.058,3.043485,0.187263,12.28496,38.28125,31.67188,107.0234,-9.747244,-0.347285,TEST_BURNING
2018-06-27 23:02:21.422,2.61,0.585174,1828.321,1.403484,false,A1,2.058,3.380714,0.210729,12.28656,38.21875,31.78125,114.7891,-9.747244,-0.395531,TEST_BURNING
2018-06-27 23:02:21.505,2.9,0.702209,1830.859,1.179287,false,A1,2.058,3.911676,0.21855,12.30076,38.21875,31.78125,114.7891,-9.747244,-0.360502,TEST_BURNING
2018-06-27 23:02:21.590,2.9,0.702209,1824.79,1.205839,false,A1,2.058,3.65033,0.234197,12.21813,38.21875,31.78125,114.7891,-9.747244,-0.37372,TEST_BURNING
2018-06-27 23:02:21.691,3.19,0.819244,1832.565,1.148945,false,A1,2.058,4.121111,0.242017,12.29938,38.26563,31.73438,123.8125,-9.747244,-0.371738,TEST_BURNING
2018-06-27 23:02:21.793,3.45,0.936278,1834.133,1.153441,false,A1,2.058,4.423936,0.257658,12.30762,38.26563,31.73438,123.8125,-9.747244,-0.354555,TEST_BURNING
2018-06-27 23:02:21.905,3.68,1.053313,1833.293,1.154965,false,A1,2.058,4.830334,0.265477,12.29732,38.26563,31.73438,123.8125,-9.745866,-0.356539,TEST_BURNING
2018-06-27 23:02:22.008,4.13,1.287383,1834.161,1.110278,false,A1,2.058,5.575313,0.281116,12.27214,38.30469,31.67188,130.6953,-9.747244,-0.346624,TEST_BURNING
2018-06-27 23:02:22.109,4.36,1.404418,1835.873,0.974488,false,A1,2.058,5.761683,0.296752,12.29389,38.30469,31.67188,130.6953,-9.747244,-0.337371,TEST_BURNING
2018-06-27 23:02:22.210,4.59,1.521452,1833.853,0.924636,false,A1,2.058,6.081579,0.304571,12.31563,38.23438,31.72656,137.0547,-9.745866,-0.357199,TEST_BURNING
2018-06-27 23:02:22.312,4.79,1.638487,1833.657,0.827532,false,A1,2.058,6.229485,0.320212,12.27466,38.23438,31.72656,137.0547,-9.747244,-0.351912,TEST_BURNING
2018-06-27 23:02:22.414,5.24,1.872557,1830.692,0.672697,false,A1,2.058,6.949665,0.328033,12.26734,38.23438,31.72656,137.0547,-9.747244,-0.349929,TEST_BURNING
2018-06-27 23:02:22.559,5.64,2.106626,1830.999,0.729183,false,A1,2.058,7.296588,0.351491,12.29595,38.28125,31.66406,142.9141,-9.745866,-0.347285,TEST_BURNING
2018-06-27 23:02:22.608,5.64,2.106626,1830.999,0.700383,false,A1,2.058,7.296588,0.351491,12.25429,38.28125,31.66406,142.9141,-9.747244,-0.382975,TEST_BURNING
2018-06-27 23:02:22.722,5.98,2.340696,1831.614,0.672957,false,A1,2.058,7.761825,0.367137,12.25544,38.28125,31.66406,142.9141,-9.747244,-0.361825,TEST_BURNING
2018-06-27 23:02:22.810,6.27,2.574766,1837.729,0.620931,false,A1,2.058,8.360015,0.374954,12.26459,38.14844,31.64063,149.9141,-9.747244,-0.37372,TEST_BURNING
2018-06-27 23:02:22.913,6.41,2.6918,1838.094,0.628753,false,A1,2.058,8.390274,0.390583,12.27672,38.14844,31.64063,149.9141,-9.747244,-0.326136,TEST_BURNING
2018-06-27 23:02:23.023,6.69,2.92587,1844.48,0.6326,false,A1,2.058,8.768916,0.406215,12.28313,38.14844,31.64063,149.9141,-9.747244,-0.37372,TEST_BURNING
2018-06-27 23:02:23.106,6.84,3.042905,1849.312,0.517993,false,A1,2.058,8.947657,0.414024,12.29801,38.19531,31.75,154.9141,-9.747244,-0.355878,TEST_BURNING
2018-06-27 23:02:23.206,7.14,3.276974,1868.199,0.48005,false,A1,2.058,9.457823,0.421822,12.27237,38.19531,31.75,154.9141,-9.747244,-0.341998,TEST_BURNING
2018-06-27 23:02:23.305,7.45,3.511044,1926.411,0.487241,false,A1,2.058,9.773267,0.437365,12.26436,38.19531,31.75,154.9141,-9.747244,-0.32151,TEST_BURNING
2018-06-27 23:02:23.406,7.77,3.745114,1962.548,0.504503,false,A1,2.058,10.06837,0.452848,12.20714,38.28125,31.70313,159.6094,-9.747244,-0.312918,TEST_BURNING
2018-06-27 23:02:23.522,8.09,3.979183,2024.018,0.546942,false,A1,2.058,10.34524,0.468274,12.25132,38.28125,31.70313,159.6094,-9.747244,-0.337371,TEST_BURNING
2018-06-27 23:02:23.697,8.71,4.447322,2148.343,0.52522,false,A1,2.058,11.02021,0.49131,12.27512,38.23438,31.77344,164.5,-9.747244,-0.349929,TEST_BURNING
2018-06-27 23:02:23.751,9.02,4.681392,2180.866,0.501214,false,A1,2.058,11.42226,0.498965,12.25498,38.23438,31.77344,164.5,-9.747244,-0.36513,TEST_BURNING
2018-06-27 23:02:23.822,9.13,4.798427,2187.665,0.376016,false,A1,2.058,11.53098,0.506617,12.252,38.23438,31.77344,164.5,-9.747244,-0.391567,TEST_BURNING
2018-06-27 23:02:23.925,9.57,5.149531,2216.558,0.250037,false,A1,2.058,12.01206,0.521912,12.24994,38.23438,31.77344,164.5,-9.740354,-0.33671,TEST_BURNING
2018-06-27 23:02:24.026,9.85,5.383601,2351.558,0.250037,false,A1,2.058,12.20169,0.537155,12.19295,38.28125,31.77344,172.3906,-9.747244,-0.243522,TEST_BURNING
2018-06-27 23:02:24.126,10.5,5.734705,2453.938,0.253698,false,A1,2.058,12.63964,0.552361,12.24308,38.28125,31.77344,172.3906,-9.747244,-0.289786,TEST_BURNING
2018-06-27 23:02:24.240,11.04,6.085809,2535.176,0.250037,false,A1,2.058,13.05461,0.567547,12.26184,38.25781,31.80469,179.5625,-9.747244,-0.35125,TEST_BURNING
2018-06-27 23:02:24.329,11.41,6.436914,2577.098,0.250037,false,A1,2.058,13.44797,0.582731,12.30739,38.25781,31.80469,179.5625,-9.745866,-0.35852,TEST_BURNING
2018-06-27 23:02:24.428,11.77,6.788019,2639.393,0.250037,false,A1,2.058,13.64805,0.605507,12.30877,38.25781,31.80469,179.5625,-9.747244,-0.282517,TEST_BURNING
2018-06-27 23:02:24.529,12.17,7.139123,2739.601,0.250037,false,A1,2.058,14.00284,0.620692,12.23003,38.30469,31.70313,187.6719,-9.747244,-0.309613,TEST_BURNING
2018-06-27 23:02:24.640,12.71,7.490227,2824.26,0.252025,false,A1,2.058,14.34068,0.635876,12.31563,38.30469,31.70313,187.6719,-9.747244,-0.308292,TEST_BURNING
2018-06-27 23:02:24.811,13.59,8.192435,3097.014,0.291807,false,A1,2.058,14.80149,0.673837,12.24582,38.26563,31.79688,195.6719,-9.747244,-0.303666,TEST_BURNING
2018-06-27 23:02:24.889,14.1,8.54354,3167.982,0.344874,false,A1,2.058,15.09568,0.689021,12.2916,38.26563,31.79688,195.6719,-9.747244,-0.324814,TEST_BURNING
2018-06-27 23:02:24.990,14.8,9.011679,3282.994,0.257358,false,A1,2.058,15.5795,0.704205,12.33806,38.26563,31.79688,195.6719,-9.747244,-0.334728,TEST_BURNING
2018-06-27 23:02:25.106,15.55,9.479818,3515.247,0.250037,false,A1,2.058,15.71128,0.734574,12.19638,38.25781,31.82031,206.2344,-9.747244,-0.298378,TEST_BURNING
2018-06-27 23:02:25.206,16.26,9.947957,3679.853,0.250037,false,A1,2.058,15.99132,0.75735,12.28862,38.25781,31.82031,206.2344,-9.745866,-0.284498,TEST_BURNING
2018-06-27 23:02:25.305,17.05,10.53313,3762.463,0.250037,false,A1,2.058,16.43735,0.78014,12.3106,38.25781,31.82031,206.2344,-9.740354,-0.316884,TEST_BURNING
2018-06-27 23:02:25.406,17.66,11.00127,3906.377,0.314327,false,A1,2.058,16.67368,0.803264,12.31128,38.10156,31.77344,216.4297,-9.747244,-0.283838,TEST_BURNING
2018-06-27 23:02:25.522,18.0,11.58644,3470.214,0.268822,false,A1,2.058,16.90949,0.834193,12.32799,38.10156,31.77344,216.4297,-9.747244,-0.349929,TEST_BURNING
2018-06-27 23:02:25.601,16.97,11.93755,2798.442,0.369308,false,A1,2.058,17.11045,0.849378,12.33967,38.21875,31.75781,227.9375,-9.747244,-0.363807,TEST_BURNING
2018-06-27 23:02:25.705,16.28,12.40569,2542.481,1.4677,false,A1,2.058,17.46915,0.864562,12.33806,38.21875,31.75781,227.9375,-9.745866,-0.308952,TEST_BURNING
2018-06-27 23:02:25.905,15.7,13.22493,2162.279,1.4677,false,A2,2.058,18.14244,0.887452,12.36095,38.1875,31.70313,227.7344,-9.747244,-0.315561,TEST_BURNING
2018-06-27 23:02:25.997,15.78,13.69307,2102.46,1.4677,false,A2,2.058,18.46454,0.902837,12.33852,38.1875,31.70313,227.7344,-9.747244,-0.267316,TEST_BURNING
2018-06-27 23:02:26.108,15.72,14.16121,1860.379,1.4677,false,A2,2.058,18.77197,0.918412,12.30373,38.1875,31.70313,227.7344,-9.747244,-0.281195,TEST_BURNING
2018-06-27 23:02:26.211,15.75,14.51231,1904.762,1.4677,false,A2,2.058,19.07593,0.926186,12.31861,38.23438,31.73438,214.2578,-9.747244,-0.281195,TEST_BURNING
2018-06-27 23:02:26.305,15.92,14.98045,1949.666,1.4677,false,A2,2.058,19.36716,0.941686,12.31838,38.23438,31.73438,214.2578,-9.747244,-0.356539,TEST_BURNING
2018-06-27 23:02:26.406,15.86,15.44859,1909.551,1.4677,false,A2,2.058,19.64825,0.957221,12.2781,38.23438,31.73438,214.2578,-9.747244,-0.2997,TEST_BURNING
2018-06-27 23:02:26.507,16.0,15.91673,1932.958,1.375799,false,A2,2.058,20.08095,0.964976,12.3154,38.16406,31.86719,211.9844,-9.747244,-0.318205,TEST_BURNING
2018-06-27 23:02:26.609,16.21,16.38487,1940.052,1.43169,false,A2,2.058,20.34491,0.98047,12.2678,38.16406,31.86719,211.9844,-9.745866,-0.27128,TEST_BURNING
2018-06-27 23:02:26.721,16.34,16.85301,1969.247,1.110296,false,A2,2.058,20.60086,0.995953,12.23072,38.23438,31.75,212.6016,-9.747244,-0.32151,TEST_BURNING
2018-06-27 23:02:26.810,16.27,17.32115,1975.309,1.009328,false,A2,2.058,21.01008,1.003682,12.28405,38.23438,31.75,212.6016,-9.747244,-0.295734,TEST_BURNING
2018-06-27 23:02:27.009,16.74,18.25743,1991.371,0.95037,false,A2,2.058,21.48416,1.03459,12.21172,38.125,31.75,213.9297,-9.747244,-0.332745,TEST_BURNING
2018-06-27 23:02:27.090,16.78,18.60853,1982.357,0.982237,false,A2,2.058,21.73505,1.042314,12.25269,38.125,31.75,213.9297,-9.747244,-0.311596,TEST_BURNING
2018-06-27 23:02:27.184,16.8,19.07667,1998.035,0.829669,false,A2,2.058,22.11815,1.050028,12.29366,38.125,31.75,213.9297,-9.741732,-0.299039,TEST_BURNING
2018-06-27 23:02:27.289,17.01,19.54481,2018.707,0.636167,false,A2,2.058,22.33305,1.065443,12.31334,38.23438,31.71094,216.2734,-9.747244,-0.256741,TEST_BURNING
2018-06-27 23:02:27.388,17.21,20.01295,2019.42,0.607348,false,A2,2.058,22.54189,1.080856,12.26688,38.23438,31.71094,216.2734,-9.747244,-0.260706,TEST_BURNING
2018-06-27 23:02:27.488,17.26,20.48109,2030.938,0.526911,false,A2,2.058,22.74501,1.096261,12.24743,38.23438,31.71094,216.2734,-9.747244,-0.249471,TEST_BURNING
2018-06-27 23:02:27.605,17.32,21.06626,2038.217,0.487798,false,A2,2.058,23.07059,1.11167,12.29984,38.24219,31.64063,218.6719,-9.747244,-0.316884,TEST_BURNING
2018-06-27 23:02:27.705,17.66,21.65144,2060.051,0.252638,false,A2,2.058,23.54847,1.119363,12.29549,38.24219,31.64063,218.6719,-9.747244,-0.327458,TEST_BURNING
2018-06-27 23:02:27.806,17.75,22.11958,2047.223,0.271888,false,A2,2.058,23.73137,1.134752,12.30831,38.24219,31.64063,220.9922,-9.747244,-0.232949,TEST_BURNING
2018-06-27 23:02:27.922,17.75,22.58772,2068.93,0.250037,false,A2,2.058,23.90941,1.150139,12.23941,38.24219,31.64063,220.9922,-9.747244,-0.238896,TEST_BURNING
2018-06-27 23:02:28.007,18.07,23.17289,2082.574,0.250037,false,A2,2.058,24.36599,1.157825,12.29297,38.24219,31.64063,220.9922,-9.747244,-0.290447,TEST_BURNING
2018-06-27 23:02:28.156,18.26,23.8751,2108.778,0.250037,false,A2,2.058,24.61435,1.180875,12.31312,38.26563,31.54688,222.8047,-9.747244,-0.295074,TEST_BURNING
2018-06-27 23:02:28.217,18.36,24.10917,2126.152,0.250557,false,A2,2.058,24.69522,1.188547,12.24216,38.26563,31.54688,222.8047,-9.747244,-0.267316,TEST_BURNING
2018-06-27 23:02:28.305,18.45,24.69434,2109.408,0.250037,false,A2,2.058,24.97192,1.203906,12.26848,38.26563,31.54688,222.8047,-9.747244,-0.317545,TEST_BURNING
2018-06-27 23:02:28.405,18.7,25.16248,2149.459,0.250037,false,A2,2.058,25.12535,1.219237,12.27924,38.25781,31.51563,225.1563,-9.747244,-0.281195,TEST_BURNING
2018-06-27 23:02:28.508,18.66,25.74766,2123.18,0.250037,false,A2,2.058,25.54888,1.22691,12.30716,38.25781,31.51563,225.1563,-9.747244,-0.266654,TEST_BURNING
2018-06-27 23:02:28.609,18.85,26.21579,2145.424,0.250037,false,A2,2.058,25.69219,1.242249,12.28931,38.25781,31.51563,225.1563,-9.747244,-0.287803,TEST_BURNING
2018-06-27 23:02:28.723,19.06,26.91801,2159.205,0.250037,false,A2,2.058,26.05904,1.257568,12.25521,38.25781,31.49219,227.1953,-9.747244,-0.339355,TEST_BURNING
2018-06-27 23:02:28.821,19.34,27.38614,2198.729,0.250037,false,A2,2.058,26.19341,1.272875,12.25544,38.25781,31.49219,227.1953,-9.74311,-0.292429,TEST_BURNING
2018-06-27 23:02:28.925,19.36,27.97132,2177.7,0.250037,false,A2,2.058,26.43521,1.288182,12.26207,38.3125,31.54688,228.6328,-9.747244,-0.300361,TEST_BURNING
2018-06-27 23:02:29.025,19.68,28.55649,2230.359,0.250037,false,A2,2.058,26.6717,1.30347,12.27192,38.3125,31.54688,228.6328,-9.747244,-0.279872,TEST_BURNING
2018-06-27 23:02:29.139,19.74,29.02463,2209.904,0.250111,false,A2,2.058,26.79477,1.318753,12.26368,38.3125,31.54688,228.6328,-9.747244,-0.269299,TEST_BURNING
2018-06-27 23:02:29.271,19.87,29.84387,2245.341,0.250037,false,A2,2.058,27.2356,1.334029,12.30716,38.35156,31.54688,230.3828,-9.747244,-0.23361,TEST_BURNING
2018-06-27 23:02:29.316,20.0,30.19498,2244.459,0.250037,false,A2,2.058,27.39922,1.341663,12.29526,38.35156,31.54688,230.3828,-9.747244,-0.333406,TEST_BURNING
2018-06-27 23:02:29.423,20.19,30.66312,2253.902,0.250037,false,A2,2.058,27.51104,1.356926,12.28634,38.35156,31.54688,230.3828,-9.747244,-0.277229,TEST_BURNING
2018-06-27 23:02:29.521,20.29,31.24829,2271.523,0.250037,false,A2,2.058,27.72436,1.372182,12.1902,38.33594,31.46094,232.8516,-9.747244,-0.269959,TEST_BURNING
2018-06-27 23:02:29.621,20.48,31.83346,2296.035,0.250037,false,A2,2.058,27.93304,1.387435,12.2884,38.33594,31.46094,232.8516,-9.747244,-0.327458,TEST_BURNING
2018-06-27 23:02:29.722,20.73,32.53567,2321.937,0.250037,false,A2,2.058,28.23897,1.402678,12.29114,38.33594,31.46094,232.8516,-9.747244,-0.262028,TEST_BURNING
2018-06-27 23:02:29.838,20.81,33.12085,2317.005,0.25026,false,A2,2.058,28.43778,1.417923,12.17441,38.33594,31.54688,234.3672,-9.747244,-0.262689,TEST_BURNING
2018-06-27 23:02:29.939,21.02,33.70602,2336.312,0.250037,false,A2,2.058,28.63254,1.43316,12.10872,38.33594,31.54688,234.3672,-9.744488,-0.256741,TEST_BURNING
2018-06-27 23:02:30.039,21.21,34.29119,2363.228,0.250037,false,A2,2.058,28.82329,1.448392,12.21538,38.3125,31.48438,235.9766,-9.747244,-0.275907,TEST_BURNING
2018-06-27 23:02:30.138,21.25,34.87637,2353.264,0.250037,false,A2,2.058,29.01014,1.46362,12.23484,38.3125,31.48438,235.9766,-9.747244,-0.23493,TEST_BURNING
2018-06-27 23:02:30.238,21.53,35.57858,2400.864,0.250037,false,A2,2.058,29.2896,1.478843,12.25315,38.3125,31.48438,235.9766,-9.747244,-0.286481,TEST_BURNING
2018-06-27 23:02:30.377,21.6,36.39782,2383.743,0.250037,false,A2,2.058,29.50854,1.50167,12.15473,38.40625,31.61719,237.5156,-9.747244,-0.313579,TEST_BURNING
2018-06-27 23:02:30.429,21.6,36.63189,2413.224,0.254069,false,A2,2.058,29.54865,1.509276,12.17624,38.40625,31.61719,237.5156,-9.727951,-0.306309,TEST_BURNING
2018-06-27 23:02:30.528,21.93,37.3341,2426.301,0.250037,false,A2,2.058,29.81464,1.524485,12.17258,38.40625,31.61719,237.5156,-9.747244,-0.302343,TEST_BURNING
2018-06-27 23:02:30.639,22.13,37.91927,2454.64,0.250037,false,A2,2.058,29.98296,1.539687,12.19982,38.39844,31.67188,239.7734,-9.747244,-0.300361,TEST_BURNING
2018-06-27 23:02:30.737,22.18,38.62148,2442.102,0.250037,false,A2,2.058,30.23961,1.55489,12.1577,38.39844,31.67188,239.7734,-9.747244,-0.253435,TEST_BURNING
2018-06-27 23:02:30.833,22.46,39.20666,2484.832,0.250037,false,A2,2.058,30.40074,1.570083,12.14145,38.39844,31.67188,239.7734,-9.747244,-0.304987,TEST_BURNING
2018-06-27 23:02:30.945,22.4,39.90887,2476.678,0.250037,false,A2,2.058,30.64867,1.585275,12.28153,38.39844,31.72656,240.8672,-9.747244,-0.340015,TEST_BURNING
2018-06-27 23:02:31.056,22.64,40.61108,2491.643,0.250037,false,A2,2.058,30.89199,1.600463,12.29046,38.39844,31.72656,240.8672,-9.747244,-0.244845,TEST_BURNING
2018-06-27 23:02:31.155,22.92,41.19625,2529.564,0.250037,false,A2,2.058,30.89741,1.623239,12.27008,38.48438,31.82813,242.5781,-9.747244,-0.230304,TEST_BURNING
2018-06-27 23:02:31.249,22.95,41.89846,2515.196,0.250037,false,A2,2.058,31.13285,1.638423,12.22774,38.48438,31.82813,242.5781,-9.747244,-0.258724,TEST_BURNING
2018-06-27 23:02:31.354,23.13,42.48363,2561.311,0.250037,false,A2,2.058,31.2778,1.653608,12.28244,38.48438,31.82813,242.5781,-9.747244,-0.259385,TEST_BURNING
2018-06-27 23:02:31.505,23.33,43.41991,2568.163,0.250037,false,A2,2.058,31.53279,1.676384,12.21424,38.46094,31.79688,243.9609,-9.747244,-0.297717,TEST_BURNING
2018-06-27 23:02:31.554,23.35,43.77102,2564.979,0.250037,false,A2,2.058,31.64446,1.683976,12.22271,38.46094,31.79688,243.9609,-9.747244,-0.269299,TEST_BURNING
2018-06-27 23:02:31.641,23.65,44.47322,2595.156,0.250111,false,A2,2.058,31.86481,1.69916,12.21515,38.46094,31.79688,243.9609,-9.747244,-0.310274,TEST_BURNING
2018-06-27 23:02:31.743,23.74,45.0584,2613.696,0.250037,false,A2,2.058,31.99814,1.714344,12.21996,38.44531,31.85938,245.9844,-9.747244,-0.306309,TEST_BURNING
2018-06-27 23:02:31.855,23.9,45.76061,2636.32,0.250037,false,A2,2.058,32.07073,1.737121,12.21469,38.44531,31.85938,245.9844,-9.747244,-0.302343,TEST_BURNING
2018-06-27 23:02:31.954,24.14,46.46282,2631.81,0.250037,false,A2,2.058,32.2807,1.752305,12.1474,38.44531,31.85938,245.9844,-9.747244,-0.305648,TEST_BURNING
2018-06-27 23:02:32.032,24.18,47.04799,2656.689,0.250037,false,A2,2.058,32.40644,1.767489,12.23758,38.48438,32.11719,248.0781,-9.747244,-0.259385,TEST_BURNING
2018-06-27 23:02:32.138,24.45,47.75019,2659.044,0.250037,false,A2,2.058,32.60997,1.782673,12.26757,38.48438,32.11719,248.0781,-9.747244,-0.258724,TEST_BURNING
2018-06-27 23:02:32.237,24.58,48.4524,2695.357,0.250576,false,A2,2.058,32.81006,1.797857,12.24743,38.48438,32.11719,248.0781,-9.747244,-0.31424,TEST_BURNING
2018-06-27 23:02:32.338,24.67,49.15462,2675.943,0.250037,false,A2,2.058,33.00681,1.813041,12.2813,38.48438,32.26563,250.1094,-9.747244,-0.257402,TEST_BURNING
2018-06-27 23:02:32.439,25.02,49.85682,2714.195,0.250037,false,A2,2.058,33.06298,1.835818,12.21332,38.48438,32.26563,250.1094,-9.747244,-0.275246,TEST_BURNING
2018-06-27 23:02:32.604,25.06,51.02717,2738.038,0.250037,false,A2,2.058,33.28845,1.866186,12.29,38.64844,32.33594,251.6797,-9.747244,-0.242863,TEST_BURNING
2018-06-27 23:02:32.654,25.33,51.37828,2765.933,0.250037,false,A2,2.058,33.38169,1.873778,12.28313,38.64844,32.33594,251.6797,-9.747244,-0.258724,TEST_BURNING
2018-06-27 23:02:32.755,25.4,52.08049,2756.909,0.250037,false,A2,2.058,33.56594,1.888962,12.24765,38.64844,32.33594,251.6797,-9.747244,-0.238896,TEST_BURNING
2018-06-27 23:02:32.855,25.57,52.7827,2774.502,0.250037,false,A2,2.058,33.74723,1.904146,12.2932,38.60156,32.39844,254.7422,-9.747244,-0.297056,TEST_BURNING
2018-06-27 23:02:32.954,27.03,53.71898,2789.919,0.250037,false,A2,2.058,33.93989,1.926923,12.28405,38.60156,32.39844,254.7422,-9.747244,-0.287803,TEST_BURNING
2018-06-27 23:02:33.055,26.65,54.42118,2814.589,0.250037,false,A2,2.058,34.11472,1.942107,12.18128,38.60156,32.39844,254.7422,-9.747244,-0.288464,TEST_BURNING
2018-06-27 23:02:33.154,26.64,55.12339,2846.165,0.250037,false,A2,2.058,34.28685,1.957291,12.22774,38.61719,32.55469,256.9531,-9.747244,-0.301682,TEST_BURNING
2018-06-27 23:02:33.246,26.5,55.8256,2830.456,0.250037,false,A2,2.058,34.3242,1.980067,12.23346,38.61719,32.55469,256.9531,-9.747244,-0.295734,TEST_BURNING
2018-06-27 23:02:33.354,26.67,56.52781,2883.991,0.250037,false,A2,2.058,34.49146,1.995251,12.23735,38.61719,32.55469,256.9531,-9.747244,-0.262028,TEST_BURNING
2018-06-27 23:02:33.455,26.72,57.34705,2884.754,0.250037,false,A2,2.058,34.72705,2.010436,12.25887,38.67188,32.64844,259.6094,-9.747244,-0.235591,TEST_BURNING
2018-06-27 23:02:33.553,26.78,58.04926,2885.378,0.250037,false,A2,2.058,34.75849,2.033212,12.23117,38.67188,32.64844,259.6094,-9.747244,-0.260045,TEST_BURNING
2018-06-27 23:02:33.722,27.13,59.33664,2914.673,0.250037,false,A2,2.058,35.00648,2.063581,12.24788,38.61719,32.74219,262.5703,-9.747244,-0.297056,TEST_BURNING
2018-06-27 23:02:33.804,27.23,59.92182,2952.756,0.250037,false,A2,2.058,35.09348,2.078765,12.2298,38.61719,32.74219,262.5703,-9.747244,-0.347285,TEST_BURNING
2018-06-27 23:02:33.905,27.44,60.74105,2961.647,0.250037,false,A2,2.058,35.31531,2.09395,12.28565,38.61719,32.74219,262.5703,-9.745866,-0.279211,TEST_BURNING
2018-06-27 23:02:33.998,27.62,61.56031,2954.428,0.250037,false,A2,2.058,35.40651,2.116726,12.27649,38.79688,32.89844,266.6172,-9.744488,-0.297717,TEST_BURNING
2018-06-27 23:02:34.105,27.79,62.26251,3038.513,0.250037,false,A2,2.058,35.55532,2.131911,12.2726,38.79688,32.89844,266.6172,-9.747244,-0.331422,TEST_BURNING
2018-06-27 23:02:34.222,27.91,63.19879,3005.635,0.250037,false,A2,2.058,35.70849,2.154687,12.2678,38.79688,32.89844,266.6172,-9.747244,-0.311596,TEST_BURNING
2018-06-27 23:02:34.320,28.19,64.01804,3058.805,0.250037,false,A2,2.058,35.79302,2.177464,12.14557,38.75781,32.94531,269.6641,-9.747244,-0.23427,TEST_BURNING
2018-06-27 23:02:34.414,28.24,64.83728,3061.771,0.250037,false,A2,2.058,36.00002,2.192648,12.23117,38.75781,32.94531,269.6641,-9.740354,-0.210477,TEST_BURNING
2018-06-27 23:02:34.522,28.64,65.65652,3106.876,0.250037,false,A2,2.058,36.0801,2.215425,12.2179,38.84375,33.125,272.6797,-9.747244,-0.261367,TEST_BURNING
