Time,Speed [km/h],Distance [m],RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption [km/l],Fuel consumed [g],Battery voltage [V],Oil temperature [°C],Water temperature [°C],Exhaust temperature [°C],Brake front [bar],Brake rear [bar],TestState
2018-06-27 22:58:53.272,0.0,0.0,0.0,0.269956,false,A1,2.058,0.0,0.0,12.42573,32.42969,30.1875,40.63281,-9.75,-0.185363,TEST_STOPPED
2018-06-27 22:58:53.370,0.0,0.0,0.0,0.26977,false,A1,2.058,0.0,0.0,12.4477,32.42969,30.1875,40.63281,-9.75,-0.223035,TEST_STOPPED
2018-06-27 22:58:53.473,0.0,0.0,0.0,0.270346,false,A1,2.058,0.0,0.0,12.44198,32.42969,30.1875,40.63281,-9.747244,-0.221052,TEST_STOPPED
2018-06-27 22:58:53.573,0.0,0.0,0.0,0.262858,false,A1,2.058,0.0,0.0,12.43374,32.38281,30.14844,40.64844,-9.75,-0.215104,TEST_STOPPED
2018-06-27 22:58:53.686,0.0,0.0,0.0,0.269863,false,A1,2.058,0.0,0.0,12.42412,32.38281,30.14844,40.64844,-9.75,-0.218409,TEST_STOPPED
2018-06-27 22:58:53.774,0.0,0.0,0.0,0.250632,false,A1,2.058,0.0,0.0,12.41794,32.42188,30.19531,40.63281,-9.75,-0.186684,TEST_STOPPED
2018-06-27 22:58:53.891,0.0,0.0,0.0,0.250372,false,A1,2.058,0.0,0.0,12.40787,32.42188,30.19531,40.63281,-9.75,-0.186684,TEST_STOPPED
2018-06-27 22:58:54.005,0.0,0.0,0.0,0.257451,false,A1,2.058,0.0,0.0,12.41245,32.42188,30.19531,40.63281,-9.75,-0.186684,TEST_STOPPED
2018-06-27 22:58:54.092,0.0,0.0,0.0,0.269937,false,A1,2.058,0.0,0.0,12.4168,32.34375,30.23438,40.64844,-9.75,-0.188006,TEST_STOPPED
2018-06-27 22:58:54.192,0.0,0.0,0.0,0.270012,false,A1,2.058,0.0,0.0,12.42458,32.34375,30.23438,40.64844,-9.75,-0.186023,TEST_STOPPED
2018-06-27 22:58:54.326,0.0,0.0,0.0,0.250576,false,A1,2.058,0.0,0.0,12.41177,32.33594,30.11719,40.58594,-9.75,-0.225678,TEST_STOPPED
2018-06-27 22:58:54.387,0.0,0.0,0.0,0.267076,false,A1,2.058,0.0,0.0,12.41474,32.33594,30.11719,40.58594,-9.75,-0.21907,TEST_STOPPED
2018-06-27 22:58:54.478,0.0,0.0,0.0,0.269268,false,A1,2.058,0.0,0.0,12.41909,32.33594,30.11719,40.58594,-9.75,-0.231627,TEST_STOPPED
2018-06-27 22:58:54.579,0.0,0.0,0.0,0.26951,false,A1,2.058,0.0,0.0,12.42802,32.44531,30.17188,40.64063,-9.745866,-0.223035,TEST_STOPPED
2018-06-27 22:58:54.688,0.0,0.0,0.0,0.270866,false,A1,2.058,0.0,0.0,12.4374,32.44531,30.17188,40.64063,-9.75,-0.213782,TEST_STOPPED
2018-06-27 22:58:54.788,0.0,0.0,0.0,0.269826,false,A1,2.058,0.0,0.0,12.44747,32.44531,30.17188,40.64063,-9.75,-0.216427,TEST_STOPPED
2018-06-27 22:58:54.894,0.0,0.0,0.0,0.270253,false,A1,2.058,0.0,0.0,12.43603,32.34375,30.16406,40.58594,-9.75,-0.185363,TEST_STOPPED
2018-06-27 22:58:54.994,0.0,0.0,0.0,0.258566,false,A1,2.058,0.0,0.0,12.42824,32.34375,30.16406,40.58594,-9.75,-0.185363,TEST_STOPPED
2018-06-27 22:58:55.105,0.0,0.0,0.0,0.250557,false,A1,2.058,0.0,0.0,12.42298,32.42188,30.21875,40.60938,-9.75,-0.185363,TEST_STOPPED
2018-06-27 22:58:55.204,0.0,0.0,0.0,0.269547,false,A1,2.058,0.0,0.0,12.43282,32.42188,30.21875,40.60938,-9.745866,-0.187346,TEST_STOPPED
2018-06-27 22:58:55.297,0.0,0.0,0.0,0.250242,false,A1,2.058,0.0,0.0,12.42733,32.42188,30.21875,40.60938,-9.75,-0.211799,TEST_STOPPED
2018-06-27 22:58:55.412,0.0,0.0,0.0,0.250595,false,A1,2.058,0.0,0.0,12.41772,32.375,30.21875,40.54688,-9.75,-0.186684,TEST_STOPPED
2018-06-27 22:58:55.521,0.0,0.0,0.0,0.269863,false,A1,2.058,0.0,0.0,12.41451,32.375,30.21875,40.54688,-9.744488,-0.188667,TEST_STOPPED
2018-06-27 22:58:55.621,0.0,0.0,0.0,0.269733,false,A1,2.058,0.0,0.0,12.40581,32.375,30.21875,40.54688,-9.75,-0.187346,TEST_STOPPED
2018-06-27 22:58:55.717,0.0,0.0,0.0,0.270272,false,A1,2.058,0.0,0.0,12.41016,32.33594,30.14063,40.48438,-9.75,-0.186684,TEST_STOPPED
2018-06-27 22:58:55.821,0.0,0.0,0.0,0.269603,false,A1,2.058,0.0,0.0,12.42206,32.33594,30.14063,40.48438,-9.75,-0.186023,TEST_STOPPED
2018-06-27 22:58:55.905,0.0,0.0,0.0,0.254905,false,A1,2.058,0.0,0.0,12.41154,32.33594,30.14063,40.48438,-9.748622,-0.184703,TEST_STOPPED
2018-06-27 22:58:56.006,0.0,0.0,0.0,0.270811,false,A1,2.058,0.0,0.0,12.43099,32.375,30.21094,40.58594,-9.748622,-0.186684,TEST_STOPPED
2018-06-27 22:58:56.107,0.0,0.0,0.0,0.268934,false,A1,2.058,0.0,0.0,12.44472,32.375,30.21094,40.58594,-9.75,-0.186023,TEST_STOPPED
2018-06-27 22:58:56.209,0.0,0.0,0.0,0.269231,false,A1,2.058,0.0,0.0,12.44129,32.34375,30.21094,40.53125,-9.75,-0.186684,TEST_STOPPED
2018-06-27 22:58:56.310,0.0,0.0,0.0,0.270941,false,A1,2.058,0.0,0.0,12.4358,32.34375,30.21094,40.53125,-9.75,-0.186684,TEST_STOPPED
2018-06-27 22:58:56.471,0.0,0.0,0.0,0.250316,false,A1,2.058,0.0,0.0,12.41131,32.39844,30.17188,40.54688,-9.75,-0.188667,TEST_STOPPED
2018-06-27 22:58:56.523,0.0,0.0,0.0,0.250595,false,A1,2.058,0.0,0.0,12.41588,32.39844,30.17188,40.54688,-9.75,-0.189989,TEST_STOPPED
2018-06-27 22:58:56.620,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.42092,32.39844,30.17188,40.54688,-9.75,-0.187346,TEST_STOPPED
2018-06-27 22:58:56.721,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.42985,32.39844,30.17188,40.54688,-9.75,-0.188006,TEST_STOPPED
2018-06-27 22:58:56.822,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.4406,32.35938,30.25781,40.50781,-9.75,-0.186023,TEST_STOPPED
2018-06-27 22:58:56.922,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.41772,32.35938,30.25781,40.50781,-9.745866,-0.187346,TEST_STOPPED
2018-06-27 22:58:57.036,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.439,32.32031,30.28125,40.5625,-9.75,-0.188667,TEST_STOPPED
2018-06-27 22:58:57.137,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.4342,32.32031,30.28125,40.5625,-9.75,-0.186023,TEST_STOPPED
2018-06-27 22:58:57.237,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.42252,32.32031,30.28125,40.5625,-9.75,-0.185363,TEST_STOPPED
2018-06-27 22:58:57.341,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.41657,32.39844,30.19531,40.47656,-9.75,-0.188667,TEST_STOPPED
2018-06-27 22:58:57.442,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.40558,32.39844,30.19531,40.47656,-9.75,-0.188667,TEST_STOPPED
2018-06-27 22:58:57.571,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.41268,32.42969,30.14063,40.5,-9.75,-0.189989,TEST_STOPPED
2018-06-27 22:58:57.669,0.0,0.0,0.0,1.4677,false,A1,2.058,0.0,0.0,12.44541,32.42969,30.14063,40.5,-9.75,-0.187346,TEST_STOPPED
