Time,Speed [km/h],Distance [m],RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption [km/l],Fuel consumed [g],Battery voltage [V],Oil temperature [°C],Water temperature [°C],Exhaust temperature [°C],Brake front [bar],Brake rear [bar],TestState
2018-06-27 23:19:28.663,0.0,0.0,0.0,1.4677,false,A1,1.2,0.0,0.0,12.39734,36.15625,33.63281,40.91406,-9.75,-0.184703,TEST_STOPPED
2018-06-27 23:19:28.819,0.0,0.0,0.0,1.4677,true,A1,1.2,0.0,0.0,12.3225,36.16406,33.57813,40.92969,-9.75,-0.213121,TEST_BURNING
2018-06-27 23:19:28.896,0.0,0.0,0.0,1.4677,true,A1,1.2,0.0,0.0,9.800183,36.16406,33.57813,40.92969,-9.75,-0.267977,TEST_BURNING
2018-06-27 23:19:28.998,0.0,0.0,0.0,1.4677,true,A1,1.2,0.0,0.0,11.36301,36.16406,33.57813,40.92969,-9.748622,-0.228984,TEST_BURNING
2018-06-27 23:19:29.100,0.0,0.0,1.86955,1.084357,true,A1,1.2,0.0,0.007362,11.25544,36.25,33.66406,40.875,-9.75,-0.221712,TEST_BURNING
2018-06-27 23:19:29.202,0.0,0.0,1648.963,0.564612,false,A1,1.2,0.0,0.020636,12.19135,36.25,33.66406,40.875,-9.75,-0.193956,TEST_BURNING
2018-06-27 23:19:29.314,0.0,0.0,1759.144,0.434434,false,A1,1.2,0.0,0.025561,12.27489,36.25,33.66406,53.07813,-9.75,-0.189329,TEST_BURNING
2018-06-27 23:19:29.414,0.0,0.0,1801.261,0.88504,false,A1,1.2,0.0,0.035381,12.26986,36.25,33.66406,53.07813,-9.75,-0.165535,TEST_BURNING
2018-06-27 23:19:29.516,0.0,0.0,1813.017,1.420486,false,A1,1.2,0.0,0.040286,12.30396,36.25,33.66406,53.07813,-9.75,-0.186684,TEST_BURNING
2018-06-27 23:19:29.616,0.0,0.0,1757.16,1.4677,false,A1,1.2,0.0,0.050118,12.2504,36.10156,33.64063,68.14063,-9.745866,-0.171485,TEST_BURNING
2018-06-27 23:19:29.716,0.0,0.0,1746.776,1.4677,false,A1,1.2,0.0,0.055078,12.29297,36.10156,33.64063,68.14063,-9.748622,-0.197921,TEST_BURNING
2018-06-27 23:19:29.897,1.12,0.117035,1706.679,1.4677,false,A1,1.2,2.010307,0.070876,12.30442,36.11719,33.66406,78.89063,-9.75,-0.205851,TEST_BURNING
2018-06-27 23:19:29.948,1.12,0.117035,1706.679,1.4677,false,A1,1.2,2.010307,0.070876,12.31746,36.11719,33.66406,78.89063,-9.75,-0.174788,TEST_BURNING
2018-06-27 23:19:30.013,1.12,0.117035,1690.617,1.4677,false,A1,1.2,1.865383,0.076383,12.31609,36.11719,33.66406,78.89063,-9.75,-0.184703,TEST_BURNING
2018-06-27 23:19:30.114,1.34,0.23407,1664.632,1.4677,false,A1,1.2,3.246673,0.087771,12.32593,36.11719,33.66406,78.89063,-9.75,-0.197259,TEST_BURNING
2018-06-27 23:19:30.214,1.34,0.23407,1675.089,1.4677,false,A1,1.2,3.05007,0.093429,12.33761,36.11719,33.60156,88.32031,-9.75,-0.191972,TEST_BURNING
2018-06-27 23:19:30.315,1.64,0.351104,1685.938,1.4677,false,A1,1.2,4.081755,0.104722,12.33875,36.11719,33.60156,88.32031,-9.75,-0.186684,TEST_BURNING
2018-06-27 23:19:30.430,1.64,0.351104,1685.346,1.4677,false,A1,1.2,3.876046,0.110279,12.33188,36.21094,33.64063,94.17969,-9.75,-0.184703,TEST_BURNING
2018-06-27 23:19:30.529,1.9,0.468139,1674.271,1.4677,false,A1,1.2,4.696533,0.121351,12.32158,36.21094,33.64063,94.17969,-9.75,-0.188667,TEST_BURNING
2018-06-27 23:19:30.630,1.9,0.468139,1698.418,1.4677,false,A1,1.2,4.495364,0.126782,12.32067,36.21094,33.64063,94.17969,-9.75,-0.160909,TEST_BURNING
2018-06-27 23:19:30.730,2.17,0.585174,1707.505,1.4677,false,A1,1.2,5.182361,0.137469,12.31769,36.15625,33.6875,99.5625,-9.75,-0.199902,TEST_BURNING
2018-06-27 23:19:30.833,2.17,0.585174,1695.802,1.4677,false,A1,1.2,4.98453,0.142925,12.32227,36.15625,33.6875,99.5625,-9.75,-0.183381,TEST_BURNING
2018-06-27 23:19:31.014,2.61,0.819244,1716.1,1.4677,false,A1,1.2,6.262435,0.159264,12.32937,36.16406,33.6875,104.7813,-9.75,-0.194615,TEST_BURNING
2018-06-27 23:19:31.062,2.61,0.819244,1716.1,1.4677,false,A1,1.2,6.262435,0.159264,12.34859,36.16406,33.6875,104.7813,-9.75,-0.181397,TEST_BURNING
2018-06-27 23:19:31.138,2.61,0.819244,1662.764,1.4677,false,A1,1.2,6.043206,0.165041,12.34424,36.16406,33.6875,104.7813,-9.75,-0.181397,TEST_BURNING
2018-06-27 23:19:31.248,2.8,0.936278,1727.862,1.4677,false,A1,1.2,6.493604,0.175536,12.27214,36.16406,33.6875,104.7813,-9.75,-0.18272,TEST_BURNING
2018-06-27 23:19:31.347,3.03,1.053313,1729.082,1.4677,false,A1,1.2,7.09779,0.180668,12.35363,36.14063,33.57813,110.3984,-9.75,-0.184703,TEST_BURNING
2018-06-27 23:19:31.446,3.18,1.170348,1702.248,1.4677,false,A1,1.2,7.442197,0.191452,12.34722,36.14063,33.57813,110.3984,-9.745866,-0.189329,TEST_BURNING
2018-06-27 23:19:31.556,3.37,1.287383,1643.836,1.4677,false,A1,1.2,7.93919,0.197414,12.33783,36.22656,33.60156,114.5,-9.75,-0.196599,TEST_BURNING
2018-06-27 23:19:31.664,3.55,1.404418,1663.755,1.4677,false,A1,1.2,8.194533,0.20865,12.29778,36.22656,33.60156,114.5,-9.75,-0.193295,TEST_BURNING
2018-06-27 23:19:31.763,3.73,1.521452,1704.594,1.4677,false,A1,1.2,8.654651,0.214021,12.35615,36.22656,33.60156,114.5,-9.75,-0.166858,TEST_BURNING
2018-06-27 23:19:31.863,3.86,1.638487,1694.389,1.4677,false,A1,1.2,9.088127,0.21949,12.34264,36.14063,33.54688,118.1797,-9.75,-0.176771,TEST_BURNING
2018-06-27 23:19:31.958,4.03,1.755522,1685.535,1.4677,false,A1,1.2,9.27481,0.230435,12.34882,36.14063,33.54688,118.1797,-9.748622,-0.191311,TEST_BURNING
2018-06-27 23:19:32.148,4.38,1.989592,1738.576,1.4677,false,A1,1.2,10.05526,0.240889,12.33852,36.14063,33.60156,121.5469,-9.75,-0.168839,TEST_BURNING
2018-06-27 23:19:32.196,4.38,1.989592,1746.445,1.4677,false,A1,1.2,9.852275,0.245852,12.35866,36.14063,33.60156,121.5469,-9.75,-0.205851,TEST_BURNING
2018-06-27 23:19:32.279,4.52,2.106626,1735.91,1.4677,false,A1,1.2,10.22122,0.250918,12.35843,36.14063,33.60156,121.5469,-9.75,-0.178754,TEST_BURNING
2018-06-27 23:19:32.366,4.67,2.223661,1715.487,1.4677,false,A1,1.2,10.35713,0.261382,12.2884,36.14063,33.60156,121.5469,-9.74311,-0.167519,TEST_BURNING
2018-06-27 23:19:32.469,4.94,2.457731,1725.65,1.4677,false,A1,1.2,11.22552,0.266548,12.35477,36.15625,33.63281,126.3047,-9.75,-0.176771,TEST_BURNING
2018-06-27 23:19:32.563,5.07,2.574766,1737.091,1.4677,false,A1,1.2,11.54123,0.271602,12.35592,36.15625,33.63281,126.3047,-9.747244,-0.160909,TEST_BURNING
2018-06-27 23:19:32.664,5.18,2.6918,1746.42,1.4677,false,A1,1.2,11.63952,0.281549,12.34402,36.14063,33.60156,129.9844,-9.75,-0.16157,TEST_BURNING
2018-06-27 23:19:32.759,5.31,2.808835,1739.685,1.4677,false,A1,1.2,11.93246,0.286578,12.33234,36.14063,33.60156,129.9844,-9.75,-0.191972,TEST_BURNING
2018-06-27 23:19:32.863,5.56,3.042905,1737.796,1.4677,false,A1,1.2,12.4794,0.296853,12.32433,36.14063,33.60156,129.9844,-9.75,-0.174788,TEST_BURNING
2018-06-27 23:19:32.964,5.67,3.15994,1718.631,1.4677,false,A1,1.2,12.73485,0.302087,12.36187,36.14063,33.60156,133.8281,-9.75,-0.188667,TEST_BURNING
2018-06-27 23:19:33.063,5.95,3.394009,1728.633,1.4677,false,A1,1.2,13.23018,0.312316,12.29412,36.14063,33.60156,133.8281,-9.75,-0.170163,TEST_BURNING
2018-06-27 23:19:33.251,8.13,3.862148,1742.565,1.4677,false,A1,1.2,14.35135,0.32763,12.34836,36.0625,33.60156,137.0703,-9.75,-0.181397,TEST_BURNING
2018-06-27 23:19:33.351,7.81,3.979183,1770.93,1.4677,false,A1,1.2,14.56746,0.33255,12.33692,36.0625,33.60156,137.0703,-9.75,-0.16157,TEST_BURNING
2018-06-27 23:19:33.464,7.39,4.213253,1756.312,1.4677,false,A1,1.2,15.19922,0.337476,12.33371,36.0625,33.60156,137.0703,-9.75,-0.179415,TEST_BURNING
2018-06-27 23:19:33.531,7.32,4.330287,1789.389,1.4677,false,A1,1.2,15.17925,0.347307,12.34424,36.11719,33.59375,141.2188,-9.75,-0.181397,TEST_BURNING
2018-06-27 23:19:33.632,7.3,4.564357,1802.912,1.4677,false,A1,1.2,15.77677,0.352216,12.35843,36.11719,33.59375,141.2188,-9.75,-0.20519,TEST_BURNING
2018-06-27 23:19:33.734,7.31,4.798427,1819.947,1.4677,false,A1,1.2,16.13652,0.362023,12.30831,36.11719,33.59375,141.2188,-9.75,-0.166196,TEST_BURNING
2018-06-27 23:19:33.845,7.46,5.032496,1832.313,1.4677,false,A1,1.2,16.69777,0.36692,12.33417,36.0625,33.64063,144.5547,-9.75,-0.193295,TEST_BURNING
2018-06-27 23:19:33.935,7.64,5.266566,1867.326,1.4677,false,A1,1.2,17.02024,0.376712,12.31998,36.0625,33.64063,144.5547,-9.75,-0.170823,TEST_BURNING
2018-06-27 23:19:34.037,7.83,5.500636,1846.807,1.4677,false,A1,1.2,17.5488,0.381604,12.3447,36.07813,33.59375,147.6406,-9.75,-0.170823,TEST_BURNING
2018-06-27 23:19:34.146,8.01,5.734705,1886.97,1.4677,false,A1,1.2,17.83829,0.391386,12.34379,36.07813,33.59375,147.6406,-9.747244,-0.184703,TEST_BURNING
2018-06-27 23:19:34.330,8.25,6.085809,1890.419,1.4677,false,A1,1.2,18.24931,0.405993,12.32639,36.09375,33.64063,150.4531,-9.75,-0.215766,TEST_BURNING
2018-06-27 23:19:34.431,8.44,6.436914,1932.523,1.4677,false,A1,1.2,18.85003,0.415731,12.29915,36.09375,33.64063,150.4531,-9.75,-0.203207,TEST_BURNING
2018-06-27 23:19:34.533,8.47,6.670983,1848.03,1.4677,false,A1,1.2,19.30829,0.420623,12.34379,36.09375,33.64063,150.4531,-9.75,-0.220392,TEST_BURNING
2018-06-27 23:19:34.646,8.57,6.905053,2005.448,1.4677,false,A1,1.2,19.53287,0.430376,12.32937,36.17969,33.61719,153.8906,-9.75,-0.177432,TEST_BURNING
2018-06-27 23:19:34.733,8.81,7.139123,1999.367,1.4677,false,A1,1.2,19.75199,0.440029,12.31174,36.17969,33.61719,153.8906,-9.75,-0.225018,TEST_BURNING
2018-06-27 23:19:34.835,8.9,7.373192,1906.669,1.4677,false,A1,1.2,20.17631,0.444898,12.3257,36.17969,33.61719,153.8906,-9.75,-0.188667,TEST_BURNING
