Time,Speed [km/h],Distance [m],RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption [km/l],Fuel consumed [g],Battery voltage [V],Oil temperature [°C],Water temperature [°C],Exhaust temperature [°C],Brake front [bar],Brake rear [bar],TestState
2018-06-27 23:52:18.285,0.0,0.0,0.0,1.4677,false,A1,1.0,0.0,0.0,12.2781,55.79688,42.65625,105.2969,-9.75,-0.275907,TEST_STOPPED
2018-06-27 23:52:18.388,0.0,0.0,0.0,1.4677,false,A1,1.0,0.0,0.0,12.2726,55.79688,42.65625,105.2969,-9.75,-0.277229,TEST_STOPPED
2018-06-27 23:52:18.490,0.0,0.0,0.0,1.4677,false,A1,1.0,0.0,0.0,12.27169,55.79688,42.65625,105.2969,-9.75,-0.278551,TEST_STOPPED
2018-06-27 23:52:18.601,0.0,0.0,0.0,1.4677,false,A1,1.0,0.0,0.0,12.27123,55.82031,42.70313,105.2734,-9.748622,-0.273924,TEST_STOPPED
2018-06-27 23:52:18.694,-9621.58,0.0,0.0,1.4677,false,A1,1.0,0.0,0.0,12.27466,55.82031,42.70313,105.2734,-9.75,-0.271942,TEST_STOPPED
2018-06-27 23:52:18.854,-9621.58,0.0,0.0,1.4677,true,A1,1.0,0.0,0.0,9.183108,55.76563,42.67969,105.1563,-9.75,-0.290447,TEST_BURNING
2018-06-27 23:52:18.954,-9621.58,0.0,0.0,1.4677,true,A1,1.0,0.0,0.0,10.355,55.76563,42.67969,105.1563,-9.75,-0.310935,TEST_BURNING
2018-06-27 23:52:19.068,12.01,0.0,0.646412,1.4677,true,A1,1.0,0.0,0.00627,11.36049,55.86719,42.66406,105.1719,-9.75,-0.341337,TEST_BURNING
2018-06-27 23:52:19.158,12.01,0.0,0.646412,1.4677,true,A1,1.0,0.0,0.00627,11.40421,55.86719,42.66406,105.1719,-9.75,-0.337371,TEST_BURNING
2018-06-27 23:52:19.267,12.01,0.0,909.8008,1.4677,true,A1,1.0,0.0,0.01254,11.30945,55.86719,42.66406,105.1719,-9.75,-0.328779,TEST_BURNING
2018-06-27 23:52:19.384,12.01,0.0,1625.972,1.4677,false,A1,1.0,0.0,0.024687,12.10964,55.86719,42.66406,104.7891,-9.75,-0.269299,TEST_BURNING
2018-06-27 23:52:19.467,-0.01,0.0,1740.72,1.4677,false,A1,1.0,0.0,0.030206,12.15335,55.86719,42.66406,104.7891,-9.75,-0.307631,TEST_BURNING
