Time,Speed [km/h],Distance [m],RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption [km/l],Fuel consumed [g],Battery voltage [V],Oil temperature [°C],Water temperature [°C],Exhaust temperature [°C],Brake front [bar],Brake rear [bar],TestState
2018-06-27 23:36:04.398,-1360.23,0.0,0.0,1.4677,false,A1,1.019,0.0,0.0,12.29549,46.71875,38.21094,85.58594,-9.75,-0.198581,TEST_STOPPED
2018-06-27 23:36:04.561,-1360.23,0.0,0.0,1.4677,true,A1,1.019,0.0,0.0,8.812772,46.71875,38.21094,85.58594,-9.75,-0.230304,TEST_BURNING
2018-06-27 23:36:04.697,-1360.23,0.0,0.0,1.4677,true,A1,1.019,0.0,0.0,9.730145,46.71094,38.17188,85.52344,-9.75,-0.211799,TEST_BURNING
2018-06-27 23:36:04.747,-1360.23,0.0,1.181924,1.4677,true,A1,1.019,0.0,0.006374,11.40971,46.71094,38.17188,85.52344,-9.744488,-0.227,TEST_BURNING
2018-06-27 23:36:04.848,1.69,0.0,1231.312,1.4677,false,A1,1.019,0.0,0.012747,11.47608,46.71094,38.17188,85.52344,-9.75,-0.201224,TEST_BURNING
2018-06-27 23:36:04.963,1.69,0.0,1698.754,1.4677,false,A1,1.019,0.0,0.0183,12.12108,46.71094,38.17188,85.39844,-9.75,-0.21907,TEST_BURNING
2018-06-27 23:36:05.052,1.69,0.0,1818.816,0.25,false,A1,1.019,0.0,0.028981,12.07462,46.71094,38.17188,85.39844,-9.75,-0.21907,TEST_BURNING
2018-06-27 23:36:05.162,1.69,0.0,1783.883,1.063119,false,A1,1.019,0.0,0.034321,12.19638,46.71094,38.17188,85.39844,-9.75,-0.237574,TEST_BURNING
2018-06-27 23:36:05.247,1.95,0.117035,1721.393,1.4677,false,A1,1.019,3.153114,0.045188,12.19295,46.75781,38.26563,91.67969,-9.75,-0.213782,TEST_BURNING
2018-06-27 23:36:05.360,1.95,0.117035,1711.767,1.4677,false,A1,1.019,2.811062,0.050686,12.19959,46.75781,38.26563,91.67969,-9.75,-0.254759,TEST_BURNING
2018-06-27 23:36:05.449,1.95,0.117035,1748.201,1.4677,false,A1,1.019,2.319234,0.061435,12.20966,46.75781,38.26563,91.67969,-9.75,-0.27062,TEST_BURNING
