Time,Speed [km/h],Distance [m],RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption [km/l],Fuel consumed [g],Battery voltage [V],Oil temperature [°C],Water temperature [°C],Exhaust temperature [°C],Brake front [bar],Brake rear [bar],TestState
2018-06-27 23:39:30.252,-2567.92,0.0,0.0,1.4677,false,A1,1.0,0.0,0.0,12.29984,45.39063,38.07813,70.69531,-9.748622,-0.197259,TEST_STOPPED
2018-06-27 23:39:30.435,-2567.92,0.0,0.0,1.4677,true,A1,1.0,0.0,0.0,9.769741,45.30469,38.07813,70.67188,-9.75,-0.256081,TEST_BURNING
2018-06-27 23:39:30.506,-2567.92,0.0,0.0,1.4677,true,A1,1.0,0.0,0.0,10.83635,45.30469,38.05469,70.67188,-9.747244,-0.226339,TEST_BURNING
2018-06-27 23:39:30.619,-2567.92,0.0,0.604544,1.4677,true,A1,1.0,0.0,0.00627,11.45251,45.28906,38.05469,70.60156,-9.75,-0.225678,TEST_BURNING
2018-06-27 23:39:30.707,0.0,0.0,1208.824,1.4677,false,A1,1.0,0.0,0.01254,11.45685,45.28906,38.05469,70.60156,-9.75,-0.191972,TEST_BURNING
2018-06-27 23:39:30.853,0.0,0.0,1367.35,1.4677,false,A1,1.0,0.0,0.01881,12.16869,45.28906,38.08594,70.55469,-9.75,-0.182058,TEST_BURNING
2018-06-27 23:39:30.904,0.0,0.0,1300.024,1.4677,false,A1,1.0,0.0,0.02508,12.18242,45.28906,38.08594,70.55469,-9.75,-0.189329,TEST_BURNING
2018-06-27 23:39:31.006,0.0,0.0,1438.556,1.4677,false,A1,1.0,0.0,0.03135,12.19776,45.28906,38.08594,70.55469,-9.75,-0.180738,TEST_BURNING
2018-06-27 23:39:31.102,0.0,0.0,1610.457,1.4677,false,A1,1.0,0.0,0.04369,12.22705,45.28906,38.10156,72.73438,-9.747244,-0.172145,TEST_BURNING
2018-06-27 23:39:31.201,0.0,0.0,1670.611,1.4677,false,A1,1.0,0.0,0.049694,12.2179,45.28906,38.10156,72.73438,-9.75,-0.168179,TEST_BURNING
2018-06-27 23:39:31.301,0.0,0.0,1703.142,1.4677,false,A1,1.0,0.0,0.055647,12.21263,45.28906,38.10156,72.73438,-9.747244,-0.191972,TEST_BURNING
2018-06-27 23:39:31.402,0.0,0.0,1714.433,1.4677,false,A1,1.0,0.0,0.06749,12.17968,45.36719,38.03906,77.82031,-9.747244,-0.170823,TEST_BURNING
2018-06-27 23:39:31.502,2.06,0.117035,1737.192,1.4677,false,A1,1.0,1.941454,0.07339,12.2282,45.36719,38.03906,77.82031,-9.75,-0.178093,TEST_BURNING
2018-06-27 23:39:31.603,2.06,0.117035,1749.016,1.4677,false,A1,1.0,1.67329,0.085151,12.12314,45.36719,38.03906,77.82031,-9.75,-0.176771,TEST_BURNING
2018-06-27 23:39:31.706,2.06,0.117035,1759.324,1.4677,false,A1,1.0,1.565207,0.091031,12.22156,45.3125,38.05469,86.25781,-9.75,-0.193956,TEST_BURNING
2018-06-27 23:39:31.818,2.06,0.117035,1782.875,1.4677,false,A1,1.0,1.386137,0.102791,12.15633,45.3125,38.05469,86.25781,-9.75,-0.176771,TEST_BURNING
2018-06-27 23:39:31.961,1.09,0.23407,1793.213,1.4677,false,A1,1.0,2.487668,0.114551,12.17945,45.41406,38.05469,95.125,-9.75,-0.197259,TEST_BURNING
2018-06-27 23:39:32.018,1.09,0.23407,1783.538,1.4677,false,A1,1.0,2.366208,0.120431,12.16732,45.41406,38.05469,95.125,-9.745866,-0.171485,TEST_BURNING
2018-06-27 23:39:32.101,1.58,0.351104,1789.176,1.4677,false,A1,1.0,3.384086,0.126311,12.2076,45.41406,38.05469,95.125,-9.75,-0.142404,TEST_BURNING
2018-06-27 23:39:32.202,1.58,0.351104,1794.419,1.4677,false,A1,1.0,3.095852,0.138071,12.16915,45.33594,38.08594,105.3438,-9.75,-0.163552,TEST_BURNING
