OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
816.00,1970-00-00 00:00:00.816,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.12,0.00,0.00,0.00,0.00,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4042.00,1970-01-01 00:00:04.042,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.12,33.57,34.79,3.49,31.78,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4142.00,1970-01-01 00:00:04.142,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.87,33.57,34.79,3.49,31.78,0.00,0.15,17.00,10.00,0.00,0.00,0.00
4242.00,1970-01-01 00:00:04.242,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.03,33.57,34.79,3.49,31.78,0.00,0.15,17.00,10.00,0.00,0.00,0.00
4342.00,1970-01-01 00:00:04.342,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.87,33.63,34.67,8.23,31.78,0.00,0.15,17.00,10.00,0.00,0.00,0.00
4442.00,1970-01-01 00:00:04.442,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,33.63,34.67,8.23,31.80,0.00,0.15,17.00,10.00,0.00,0.00,0.00
4542.00,1970-01-01 00:00:04.542,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.92,33.63,34.85,8.23,31.80,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4642.00,1970-01-01 00:00:04.642,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,33.63,34.85,8.63,31.80,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4742.00,1970-01-01 00:00:04.742,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,12.99,33.63,34.85,8.63,31.80,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4842.00,1970-01-01 00:00:04.842,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.87,33.66,34.73,8.83,31.91,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4942.00,1970-01-01 00:00:04.942,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.01,33.66,34.73,8.83,31.91,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5042.00,1970-01-01 00:00:05.042,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.90,33.66,34.76,8.83,31.91,0.00,0.17,17.00,10.00,0.00,0.00,0.00
5142.00,1970-01-01 00:00:05.142,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.95,33.58,34.76,9.21,31.91,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5242.00,1970-01-01 00:00:05.242,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.95,33.58,34.76,9.21,31.88,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5342.00,1970-01-01 00:00:05.342,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.87,33.68,34.79,9.41,31.88,0.00,0.15,17.00,10.00,0.00,0.00,0.00
5442.00,1970-01-01 00:00:05.442,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.02,33.68,34.79,9.41,31.88,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5542.00,1970-01-01 00:00:05.542,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.88,33.68,34.77,9.41,31.88,0.00,0.15,17.00,10.00,0.00,0.00,0.00
5642.00,1970-01-01 00:00:05.642,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.98,33.73,34.77,9.76,31.86,0.00,0.15,17.00,10.00,0.00,0.00,0.00
5742.00,1970-01-01 00:00:05.742,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.92,33.73,34.77,9.76,31.86,0.00,0.15,17.00,10.00,0.00,0.00,0.00
5842.00,1970-01-01 00:00:05.842,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,33.73,34.84,9.76,31.86,0.00,0.15,17.00,10.00,0.00,0.00,0.00
5942.00,1970-01-01 00:00:05.942,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.99,33.69,34.84,10.00,31.86,0.00,0.16,17.00,10.00,0.00,0.00,0.00
6042.00,1970-01-01 00:00:06.042,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.88,33.69,34.85,10.00,31.94,0.00,0.16,17.00,10.00,0.00,0.00,0.00
6142.00,1970-01-01 00:00:06.142,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.00,33.73,34.85,10.23,31.94,0.00,0.16,17.00,10.00,0.00,0.00,0.00
6242.00,1970-01-01 00:00:06.242,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.90,33.73,34.85,10.23,31.94,0.00,0.17,17.00,10.00,0.00,0.00,0.00
6342.00,1970-01-01 00:00:06.342,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.94,33.73,34.81,10.23,31.94,0.00,0.16,17.00,10.00,0.00,0.00,0.00
6442.00,1970-01-01 00:00:06.442,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.95,33.63,34.81,10.52,31.96,0.00,0.16,17.00,10.00,0.00,0.00,0.00
6542.00,1970-01-01 00:00:06.542,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.87,33.63,34.86,10.52,31.96,0.00,0.15,17.00,10.00,0.00,0.00,0.00
