OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
785.00,1970-00-00 00:00:00.785,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.17,0.00,0.00,0.00,0.00,0.00,1.45,17.00,10.00,0.00,0.00,0.00
4548.00,1970-01-01 00:00:04.548,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.17,37.13,24.88,19.06,21.42,0.92,1.45,17.00,10.00,0.00,0.00,0.00
4648.00,1970-01-01 00:00:04.648,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.92,37.13,24.88,19.06,21.42,0.83,1.43,16.00,10.00,0.00,0.00,0.00
4748.00,1970-01-01 00:00:04.748,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.88,37.13,24.88,19.06,21.42,0.82,1.42,16.00,10.00,0.00,0.00,0.00
4848.00,1970-01-01 00:00:04.848,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.97,36.91,24.88,19.07,21.42,0.87,1.43,16.00,10.00,0.00,0.00,0.00
4948.00,1970-01-01 00:00:04.948,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.92,36.91,24.88,19.07,21.36,0.80,1.42,16.00,10.00,0.00,0.00,0.00
5048.00,1970-01-01 00:00:05.048,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.97,36.91,24.97,19.07,21.36,0.91,1.43,16.00,10.00,0.00,0.00,0.00
5148.00,1970-01-01 00:00:05.148,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.86,36.97,24.97,19.20,21.36,0.82,1.43,16.00,10.00,0.00,0.00,0.00
5248.00,1970-01-01 00:00:05.248,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.06,36.97,24.97,19.20,21.36,0.79,1.43,16.00,10.00,0.00,0.00,0.00
5348.00,1970-01-01 00:00:05.348,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.85,36.97,24.98,19.11,21.42,0.84,1.43,16.00,10.00,0.00,0.00,0.00
5448.00,1970-01-01 00:00:05.448,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.95,36.97,24.98,19.11,21.42,0.82,1.42,16.00,10.00,0.00,0.00,0.00
5548.00,1970-01-01 00:00:05.548,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.02,36.97,24.95,19.11,21.42,0.90,1.42,16.00,10.00,0.00,0.00,0.00
5648.00,1970-01-01 00:00:05.648,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.04,36.99,24.95,19.17,21.42,0.77,1.41,16.00,10.00,0.00,0.00,0.00
5748.00,1970-01-01 00:00:05.748,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.06,36.99,24.95,19.17,21.54,0.93,1.40,16.00,10.00,0.00,0.00,0.00
