OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
795.00,1970-00-00 00:00:00.795,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.10,0.00,0.00,0.00,0.00,0.00,0.17,17.00,10.00,0.00,0.00,0.00
3986.00,1970-01-01 00:00:03.986,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.10,33.48,34.32,29.13,30.06,0.00,0.17,17.00,10.00,0.00,0.00,0.00
4086.00,1970-01-01 00:00:04.086,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.02,33.48,34.32,29.13,30.06,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4186.00,1970-01-01 00:00:04.186,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.91,33.48,34.32,29.13,30.06,0.00,0.15,17.00,10.00,0.00,0.00,0.00
4286.00,1970-01-01 00:00:04.286,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.97,33.60,34.45,29.25,30.06,0.00,0.17,17.00,10.00,0.00,0.00,0.00
4386.00,1970-01-01 00:00:04.386,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.96,33.60,34.45,29.25,30.26,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4486.00,1970-01-01 00:00:04.486,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.89,33.60,34.31,29.25,30.26,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4586.00,1970-01-01 00:00:04.586,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.02,33.58,34.31,29.31,30.26,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4686.00,1970-01-01 00:00:04.686,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.90,33.58,34.31,29.31,30.26,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4786.00,1970-01-01 00:00:04.786,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.99,33.63,34.43,29.30,30.23,0.00,0.15,17.00,10.00,0.00,0.00,0.00
4886.00,1970-01-01 00:00:04.886,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.93,33.63,34.43,29.30,30.23,0.00,0.16,17.00,10.00,0.00,0.00,0.00
4986.00,1970-01-01 00:00:04.986,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.93,33.63,34.42,29.30,30.23,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5086.00,1970-01-01 00:00:05.086,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,33.66,34.42,29.37,30.23,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5186.00,1970-01-01 00:00:05.186,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.89,33.66,34.42,29.37,30.37,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5286.00,1970-01-01 00:00:05.286,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.01,33.73,34.45,29.41,30.37,0.00,0.15,17.00,10.00,0.00,0.00,0.00
5386.00,1970-01-01 00:00:05.386,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.91,33.73,34.45,29.41,30.37,0.00,0.15,17.00,10.00,0.00,0.00,0.00
5486.00,1970-01-01 00:00:05.486,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.95,33.73,34.49,29.41,30.37,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5586.00,1970-01-01 00:00:05.586,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.96,33.60,34.49,29.41,30.28,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5686.00,1970-01-01 00:00:05.686,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.89,33.60,34.49,29.41,30.28,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5786.00,1970-01-01 00:00:05.786,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.01,33.60,34.49,29.41,30.28,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5886.00,1970-01-01 00:00:05.886,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.90,33.58,34.49,29.50,30.28,0.00,0.16,17.00,10.00,0.00,0.00,0.00
5986.00,1970-01-01 00:00:05.986,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.98,33.58,34.48,29.50,30.34,0.00,0.16,17.00,10.00,0.00,0.00,0.00
6086.00,1970-01-01 00:00:06.086,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.93,33.73,34.48,29.45,30.34,0.00,0.16,17.00,10.00,0.00,0.00,0.00
6186.00,1970-01-01 00:00:06.186,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.91,33.73,34.48,29.45,30.34,0.00,0.16,17.00,10.00,0.00,0.00,0.00
6286.00,1970-01-01 00:00:06.286,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,33.73,34.45,29.45,30.34,0.00,0.16,17.00,10.00,0.00,0.00,0.00
6386.00,1970-01-01 00:00:06.386,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.89,33.66,34.45,29.49,30.48,0.00,0.15,17.00,10.00,0.00,0.00,0.00
6486.00,1970-01-01 00:00:06.486,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,33.66,34.42,29.49,30.48,0.00,0.15,17.00,10.00,0.00,0.00,0.00
6586.00,1970-01-01 00:00:06.586,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.91,33.69,34.42,29.56,30.48,0.00,0.15,17.00,10.00,0.00,0.00,0.00
