OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
894.00,2019-07-05 11:22:40.894,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.12,0.00,0.00,0.00,0.00,0.80,1.41,17.00,10.00,0.00,0.00,0.00
4863.00,2019-07-05 11:22:44.863,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.12,37.06,25.69,20.29,21.98,0.80,1.41,17.00,10.00,0.00,0.00,0.00
4963.00,2019-07-05 11:22:44.963,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.07,37.06,25.69,20.29,21.98,0.69,1.41,16.00,10.00,0.00,0.00,0.00
5063.00,2019-07-05 11:22:45.063,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.79,37.06,25.69,20.29,21.98,0.82,1.40,16.00,10.00,0.00,0.00,0.00
5163.00,2019-07-05 11:22:45.163,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.01,36.95,25.71,20.25,21.98,0.79,1.41,16.00,10.00,0.00,0.00,0.00
5263.00,2019-07-05 11:22:45.263,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.98,36.95,25.71,20.25,22.13,0.76,1.42,16.00,10.00,0.00,0.00,0.00
5363.00,2019-07-05 11:22:45.363,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.85,36.95,25.68,20.25,22.13,0.80,1.41,16.00,10.00,0.00,0.00,0.00
5463.00,2019-07-05 11:22:45.463,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.99,37.04,25.68,20.30,22.13,0.74,1.42,16.00,10.00,0.00,0.00,0.00
5563.00,2019-07-05 11:22:45.563,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.93,37.04,25.68,20.30,22.13,0.81,1.41,16.00,10.00,0.00,0.00,0.00
5663.00,2019-07-05 11:22:45.663,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.94,37.06,25.71,20.40,22.09,0.75,1.41,16.00,10.00,0.00,0.00,0.00
5763.00,2019-07-05 11:22:45.763,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.92,37.06,25.71,20.40,22.09,0.75,1.41,16.00,10.00,0.00,0.00,0.00
5863.00,2019-07-05 11:22:45.863,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.01,37.06,25.73,20.40,22.09,0.75,1.41,16.00,10.00,0.00,0.00,0.00
5963.00,2019-07-05 11:22:45.963,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.85,37.02,25.73,20.35,22.09,0.73,1.40,16.00,10.00,0.00,0.00,0.00
6063.00,2019-07-05 11:22:46.063,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.90,37.02,25.73,20.35,22.15,0.78,1.40,16.00,10.00,0.00,0.00,0.00
6163.00,2019-07-05 11:22:46.163,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.07,37.04,25.73,20.43,22.15,0.70,1.41,16.00,10.00,0.00,0.00,0.00
6263.00,2019-07-05 11:22:46.263,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.79,37.04,25.73,20.43,22.15,0.81,1.40,16.00,10.00,0.00,0.00,0.00
6363.00,2019-07-05 11:22:46.363,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.00,37.04,25.71,20.43,22.15,0.76,1.41,16.00,10.00,0.00,0.00,0.00
6463.00,2019-07-05 11:22:46.463,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.98,37.05,25.71,20.40,22.20,0.75,1.41,16.00,10.00,0.00,0.00,0.00
6563.00,2019-07-05 11:22:46.563,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.80,37.05,25.71,20.40,22.20,0.78,1.41,16.00,10.00,0.00,0.00,0.00
6663.00,2019-07-05 11:22:46.663,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.99,37.05,25.71,20.40,22.20,0.74,1.41,16.00,10.00,0.00,0.00,0.00
6763.00,2019-07-05 11:22:46.763,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,12.93,37.05,25.71,20.42,22.20,0.80,1.41,16.00,10.00,0.00,0.00,0.00
6863.00,2019-07-05 11:22:46.863,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.93,37.05,25.69,20.42,22.27,0.76,1.41,16.00,10.00,0.00,0.00,0.00
6963.00,2019-07-05 11:22:46.963,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,12.92,37.04,25.69,20.47,22.27,0.75,1.41,16.00,10.00,0.00,0.00,0.00
7063.00,2019-07-05 11:22:47.063,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.00,37.04,25.69,20.47,22.27,0.76,1.41,16.00,10.00,0.00,0.00,0.00
7163.00,2019-07-05 11:22:47.163,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,12.88,37.04,25.68,20.47,22.27,0.72,1.41,16.00,10.00,0.00,0.00,0.00
