OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1109,1970-01-01 00:00:01,23.28,5.68,0,0.37,0,2,1,999,0,12.63,49.84,67.71,151.07,0,-0.09,17,10,0
2215,1970-01-01 00:00:02,23.67,12.93,0,0.36,0,2,1,999,0,12.6,49.81,67.68,150.63,0,-0.1,17,10,0
3321,1970-01-01 00:00:03,23.37,20.13,0,0.36,0,2,1,999,0,12.59,49.79,67.76,150.07,0,-0.12,17,10,0
4433,1970-01-01 00:00:04,23.22,27.39,0,0.35,0,2,1,999,0,12.58,49.72,67.66,149.62,0,-0.1,17,10,0
5433,1970-01-01 00:00:05,23.2,33.76,0,0.36,0,2,1,999,0,12.6,49.7,67.64,149.23,0,-0.09,17,10,0
6433,1970-01-01 00:00:06,23.14,40.26,0,0.36,0,2,1,999,0,12.59,49.71,67.66,148.66,0,-0.11,17,10,0
7433,1970-01-01 00:00:07,23.16,46.7,0,0.37,0,2,1,999,0,12.59,49.69,67.64,148.2,0,-0.08,17,10,0
8433,1970-01-01 00:00:08,23.5,53.25,0,0.36,0,2,1,999,0,12.59,49.59,67.52,147.78,0,-0.12,17,10,0
9433,1970-01-01 00:00:09,23.82,59.86,0,0.37,0,2,1,999,0,12.61,49.64,67.53,147.34,0,-0.08,17,10,0
10433,1970-01-01 00:00:10,23.15,66.36,0,0.36,0,2,1,999,0,12.58,49.57,67.43,146.9,0,-0.1,17,10,0
11433,1970-01-01 00:00:11,22.66,72.68,0,0.36,0,2,1,999,0,12.6,49.52,67.38,146.4,0,-0.1,17,10,0
12433,1970-01-01 00:00:12,22.48,79,0,0.36,0,2,1,999,0,12.59,49.47,67.38,146.18,0,-0.1,17,10,0
13433,1970-01-01 00:00:13,22.27,85.14,0,0.36,0,2,1,999,0,12.6,49.57,67.34,145.71,0,-0.1,17,10,0
14433,1970-01-01 00:00:14,21.85,91.29,0,0.35,0,2,1,999,0,12.59,49.51,67.37,145.36,0,-0.11,17,10,0
15509,1970-01-01 00:00:15,21.72,97.84,0,0.36,0,2,1,999,0,12.59,49.44,67.36,144.74,0,-0.11,17,10,0
16621,1970-01-01 00:00:16,21.51,104.51,0,0.36,0,2,1,999,0,12.6,49.41,67.27,144.33,0,-0.1,17,10,0
17727,1970-01-01 00:00:17,21.49,111.12,0,0.36,0,2,1,999,0,12.59,49.4,67.2,144,0,-0.1,17,10,0
18727,1970-01-01 00:00:18,21.14,117.03,0,0.37,0,2,1,999,0,12.61,49.42,67.16,143.64,0,-0.11,17,10,0
19727,1970-01-01 00:00:19,20.93,122.89,0,0.36,0,2,1,999,0,12.6,49.35,67.09,143.19,0,-0.09,17,10,0
20727,1970-01-01 00:00:20,20.95,128.68,0,0.36,0,2,1,999,0,12.59,49.38,67.13,142.89,0,-0.09,17,10,0
21727,1970-01-01 00:00:21,20.68,134.47,0,0.36,0,2,1,999,0,12.6,49.35,67.04,142.58,0,-0.1,17,10,0
22727,1970-01-01 00:00:22,20.55,140.21,0,0.36,0,2,1,999,0,12.6,49.31,66.97,142.05,0,-0.11,17,10,0
23727,1970-01-01 00:00:23,20.49,145.88,0,0.29,0,2,1,999,0,12.56,49.26,66.99,141.7,0,-0.1,17,10,0
24727,1970-01-01 00:00:24,20.22,151.5,0,0.35,0,2,1,999,0,12.56,49.31,66.9,141.28,0,-0.09,17,10,0
25727,1970-01-01 00:00:25,20.09,157.12,0,0.36,0,2,1,999,0,12.58,49.33,66.88,141.05,0,-0.11,17,10,0
26727,1970-01-01 00:00:26,19.8,162.62,0,0.36,0,2,1,999,0,12.54,49.34,66.91,140.66,0,-0.12,17,10,0
27727,1970-01-01 00:00:27,18.81,167.89,0,0.36,0,2,1,999,0,12.59,49.26,66.83,140.27,0,-0.11,17,10,0
28811,1970-01-01 00:00:28,18.23,173.45,0,0.36,0,2,1,999,0,12.59,49.21,66.8,139.95,0,-0.12,17,10,0
29923,1970-01-01 00:00:29,18.17,179,0,0.37,0,2,1,999,0,12.6,49.24,66.75,139.52,0,-0.1,17,10,0
31029,1970-01-01 00:00:31,17.8,184.56,0,0.36,0,2,1,999,0,12.6,49.13,66.73,139.09,0,-0.04,17,10,0
32135,1970-01-01 00:00:32,17.52,190.01,0,0.37,0,2,1,999,0,12.61,49.15,66.73,138.69,0,0.85,17,10,0
33241,1970-01-01 00:00:33,14.31,194.8,0,0.36,0,2,1,999,0,12.58,49.15,66.68,138.38,0,3.44,17,10,0
34346,1970-01-01 00:00:34,7.44,197.73,0,0.33,0,1,1,999,0,12.39,49.08,66.59,138.02,0,3.73,17,10,0
35451,1970-01-01 00:00:35,2.5,198.67,0,0.33,0,1,1,999,0,12.53,49.08,66.54,137.62,0,3.05,17,10,0
36563,1970-01-01 00:00:36,0,198.73,0,0.34,0,1,1,999,0,12.42,49.1,66.57,137.23,0,3.01,1,10,0
37675,1970-01-01 00:00:37,-0,198.73,0,0.34,0,1,1,999,0,12.54,49.02,66.52,136.94,0,0.46,1,10,0
37866,1970-01-01 00:00:37,-0,198.73,0,0.37,0,1,1,999,0,12.57,49.02,66.52,136.94,0,-0.46,5,10,0
37966,1970-01-01 00:00:37,0,198.73,0,0.37,1,1,1,999,0,9.77,49.06,66.45,136.8,0,-0.44,7,10,0
38066,1970-01-01 00:00:38,0,198.73,0,0.36,1,1,1,999,0,11.01,49.06,66.45,136.8,0,-0.4,7,10,0
38166,1970-01-01 00:00:38,0,198.73,3.15,0.36,1,1,1,999,0.01,10.83,49.06,66.45,136.8,0,-0.38,7,7100,-20
38266,1970-01-01 00:00:38,0,198.73,911.11,0.36,1,1,1,999,0.01,11.67,49.08,66.45,136.73,0,-0.36,7,6971.11,-36
38366,1970-01-01 00:00:38,-0,198.73,1322.27,0.36,0,1,1,999,0.02,12.19,49.08,66.45,136.73,0,-0.32,5,6764.22,-44
38466,1970-01-01 00:00:38,0.81,198.78,1739.31,0.36,0,1,1,999,0.02,12.4,49.09,66.45,136.08,0,-0.31,5,5553.47,-56
38566,1970-01-01 00:00:38,0.81,198.78,1855.09,0.36,0,1,1,999,0.03,12.41,49.09,66.45,136.08,0,-0.33,5,5478.98,-62
38666,1970-01-01 00:00:38,0.81,198.78,1821.83,0.36,0,1,1,999,0.04,12.42,49.09,66.45,136.08,0,-0.31,5,5485.63,-59
38794,1970-01-01 00:00:38,0.83,198.84,1814.88,0.36,0,1,1,999,0.05,12.4,49.14,66.45,141.2,0,-0.34,5,5487.02,-59
38894,1970-01-01 00:00:38,1.28,198.9,1825.34,0.35,0,1,1,999,0.06,12.44,49.14,66.45,141.2,0,-0.3,5,5484.93,-60
38994,1970-01-01 00:00:38,1.47,198.96,1822.27,0.35,0,1,1,999,0.07,12.43,49.14,66.45,141.2,0,-0.3,5,5485.55,-59
39094,1970-01-01 00:00:39,1.87,199.02,1810.91,0.34,0,1,1,999,0.07,12.4,49.09,66.45,152.55,0,-0.32,5,5487.82,-59
39194,1970-01-01 00:00:39,2.35,199.13,1794.15,0.36,0,1,1,999,0.08,12.45,49.09,66.45,152.55,0,-0.24,5,5491.17,-58
39294,1970-01-01 00:00:39,2.43,199.19,1805,0.35,0,1,1,999,0.09,12.43,49.09,66.45,152.55,0,-0.29,5,5489,-59
39394,1970-01-01 00:00:39,2.79,199.31,1791.85,0.35,0,1,1,999,0.1,12.43,49.13,66.45,161.19,0,-0.29,5,5491.63,-58
39494,1970-01-01 00:00:39,3.11,199.37,1786.33,0.35,0,1,1,999,0.11,12.43,49.13,66.45,161.19,0,-0.33,5,5492.73,-58
39594,1970-01-01 00:00:39,3.45,199.49,1794.29,0.35,0,1,1,999,0.11,12.44,49.1,66.45,168.67,0,-0.3,5,5491.14,-58
39694,1970-01-01 00:00:39,3.75,199.6,1798.97,0.36,0,1,1,999,0.12,12.44,49.1,66.45,168.67,0,-0.29,5,5490.21,-58
39794,1970-01-01 00:00:39,4.03,199.72,1795.79,0.35,0,1,1,999,0.13,12.45,49.1,66.45,168.67,0,-0.24,5,5490.84,-58
39912,1970-01-01 00:00:39,4.27,199.9,1801.23,0.35,0,1,1,999,0.14,12.45,49.03,66.45,175.52,0,-0.24,5,5489.75,-59
40012,1970-01-01 00:00:40,4.79,200.07,1785.61,0.35,0,1,1,999,0.15,12.45,49.03,66.45,175.52,0,-0.26,5,5492.88,-58
40112,1970-01-01 00:00:40,4.99,200.19,1781.05,0.35,0,1,1,999,0.15,12.47,49.03,66.45,175.52,0,-0.26,5,5493.79,-58
40212,1970-01-01 00:00:40,5.16,200.36,1775.07,0.36,0,1,1,999,0.16,12.43,48.98,66.45,183.83,0,-0.27,5,5494.99,-57
40312,1970-01-01 00:00:40,5.62,200.54,1791.23,0.35,0,1,1,999,0.17,12.45,48.98,66.45,183.83,0,-0.31,5,5491.75,-58
40412,1970-01-01 00:00:40,5.76,200.71,1791.26,0.35,0,1,1,999,0.18,12.43,48.98,66.45,183.83,0,-0.29,5,5491.75,-58
40512,1970-01-01 00:00:40,6.2,200.89,1778.75,0.35,0,1,1,999,0.18,12.45,49.16,66.45,189.48,0,-0.25,5,5494.25,-58
40612,1970-01-01 00:00:40,6.32,201.07,1800.67,0.35,0,1,1,999,0.19,12.44,49.16,66.45,189.48,0,-0.27,5,5489.87,-59
40712,1970-01-01 00:00:40,6.71,201.24,1799.86,0.35,0,1,1,999,0.2,12.46,49.01,66.45,195,0,-0.23,5,5490.03,-58
40812,1970-01-01 00:00:40,7.02,201.48,1827.43,0.35,0,1,1,999,0.21,12.43,49.01,66.45,195,0,-0.23,5,5484.51,-60
41030,1970-01-01 00:00:41,7.55,201.94,1876.32,0.36,0,1,1,999,0.22,12.47,49.04,66.45,200.05,0,-0.24,5,5474.74,-63
41130,1970-01-01 00:00:41,7.78,202.18,1936.01,0.35,0,1,1,999,0.23,12.45,49.04,66.45,200.05,0,-0.24,5,5462.8,-66
41230,1970-01-01 00:00:41,8.04,202.41,1948.53,0.35,0,1,1,999,0.24,12.48,49.04,66.45,200.05,0,-0.31,5,5460.29,-67
41330,1970-01-01 00:00:41,8.29,202.65,1958.16,0.36,0,1,1,971.91,0.25,12.49,49.08,66.45,206.67,0,-0.22,5,5458.37,-68
41430,1970-01-01 00:00:41,8.58,202.88,2056.98,0.36,0,1,1,934.89,0.26,12.48,49.08,66.45,206.67,0,-0.26,5,5438.6,-72
41530,1970-01-01 00:00:41,8.83,203.11,2031.18,0.35,0,1,1,917.97,0.26,12.49,49.08,66.45,206.67,0,-0.25,5,5443.76,-71
41630,1970-01-01 00:00:41,8.91,203.41,2100.73,0.35,0,1,1,885.28,0.27,12.47,49.02,66.45,211.71,0,-0.25,5,5429.85,-72
41730,1970-01-01 00:00:41,9.31,203.7,2124.38,0.35,0,1,1,854.98,0.28,12.45,49.02,66.45,211.71,0,-0.25,5,5425.12,-73
41830,1970-01-01 00:00:41,9.48,203.93,2172.26,0.36,0,1,1,826.55,0.29,12.46,49.1,66.45,216.52,0,-0.21,5,5415.55,-74
41930,1970-01-01 00:00:41,9.56,204.23,2231.15,0.36,0,1,1,800.29,0.3,12.48,49.1,66.45,216.52,0,-0.25,5,5403.77,-75
42151,1970-01-01 00:00:42,10.39,204.87,2329.51,0.35,0,1,1,753.04,0.32,12.47,49.02,66.45,221.38,0,-0.23,5,5368.2,-76
42251,1970-01-01 00:00:42,10.45,205.16,2374.54,0.34,0,1,1,731.55,0.33,12.45,49.02,66.45,221.38,0,-0.29,5,5350.18,-77
42351,1970-01-01 00:00:42,10.82,205.45,2403.85,0.35,0,1,1,711.34,0.34,12.46,49.02,66.45,221.38,0,-0.24,5,5338.46,-78
42451,1970-01-01 00:00:42,11.1,205.81,2463.21,0.35,0,1,1,692.53,0.35,12.49,49.06,66.45,228.59,0,-0.22,5,5314.72,-79
42551,1970-01-01 00:00:42,11.2,206.1,2482.47,0.35,0,1,1,674.61,0.36,12.41,49.06,66.45,228.59,0,-0.21,5,5307.01,-79
42651,1970-01-01 00:00:42,11.51,206.45,2579.54,0.34,0,1,1,657.71,0.37,12.47,49.06,66.45,228.59,0,-0.3,5,5379.54,-81
42751,1970-01-01 00:00:42,11.83,206.8,2624.39,0.34,0,1,1,641.5,0.38,12.49,49.03,66.45,234.23,0,-0.17,5,5424.39,-82
42851,1970-01-01 00:00:42,12.12,207.15,2636.55,0.34,0,1,1,626.1,0.39,12.48,49.03,66.45,234.23,0,-0.26,5,5436.55,-82
42951,1970-01-01 00:00:42,12.35,207.5,2752.93,0.34,0,1,1,603.61,0.41,12.46,49.1,66.45,239.71,0,-0.23,5,5548.83,-84
43051,1970-01-01 00:00:43,12.68,207.85,2786.49,0.35,0,1,1,589.81,0.42,12.46,49.1,66.45,239.71,0,-0.28,5,5535.41,-85
43151,1970-01-01 00:00:43,13.25,208.26,2835.87,0.34,0,1,1,576.87,0.43,12.46,49.1,66.45,239.71,0,-0.22,5,5515.65,-86
