OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
3090,1970-01-01 00:00:03.090,0,0,0,0.31,0,0,1,0,0,13.14,25.91,26.52,30.37,0,-0.08,16,10,0
5090,1970-01-01 00:00:05.090,0,0,0,0.29,0,0,1,0,0,13.13,25.99,26.56,30.44,0,-0.08,16,10,0
6090,1970-01-01 00:00:06.090,0,0,0,0.29,0,0,1,0,0,13.08,25.96,26.46,30.45,0,-0.09,16,10,0
8090,1970-01-01 00:00:08.090,0,0,0,0.28,0,0,1,0,0,13.06,25.98,26.55,30.38,0,-0.08,16,10,0
9090,1970-01-01 00:00:09.090,0,0,0,0.28,0,0,1,0,0,13.09,26.08,26.52,30.38,0,-0.09,16,10,0
10090,1970-01-01 00:00:10.090,0,0,0,0.28,0,0,1,0,0,13.04,25.99,26.52,30.46,0,-0.08,16,10,0
11090,1970-01-01 00:00:11.090,0,0,0,0.28,0,0,1,0,0,13.05,25.94,26.52,30.34,0,-0.09,16,10,0
13090,1970-01-01 00:00:13.090,0,0,0,0.28,0,0,1,0,0,13.02,25.97,26.56,30.35,0,-0.08,16,10,0
14137,1970-01-01 00:00:14.137,0,0,0,0.27,0,0,1,0,0,13.05,25.94,26.54,30.41,0,-0.08,16,10,0
16305,1970-01-01 00:00:16.305,0,0,0,0.26,0,0,1,0,0,13.02,25.96,26.57,30.33,0,-0.08,16,10,0
17389,1970-01-01 00:00:17.389,0,0,0,0.27,0,0,1,0,0,12.99,26.02,26.5,30.32,0,-0.08,16,10,0
18476,1970-01-01 00:00:18.476,0,0,0,0.27,0,0,1,0,0,12.99,25.96,26.52,30.3,0,-0.09,16,10,0
