OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
2580,1970-01-01 00:00:02,0,0,1731.85,0.26,0,1,1.3,0,0.02,12.42,36.91,29.47,87.48,-9.74,-0.11,20,7918.66,-56
2680,1970-01-01 00:00:02,0,0,1831.87,0.28,0,1,1.3,0,0.03,12.46,36.91,29.47,87.48,-9.74,-0.16,20,7610.5,-60
3598,1970-01-01 00:00:03,1.76,0.35,1766.11,0.26,0,1,1.3,2.08,0.13,12.49,36.91,29.32,112.46,-9.74,-0.04,20,7781.99,-56
3698,1970-01-01 00:00:03,2.13,0.47,1761.44,0.26,0,1,1.3,2.63,0.13,12.49,36.91,29.32,112.46,-9.74,-0.12,20,7794.16,-56
3798,1970-01-01 00:00:03,2.37,0.53,1746.47,0.26,0,1,1.3,2.68,0.15,12.49,36.91,29.32,112.46,-9.74,-0.06,20,7842.41,-56
3898,1970-01-01 00:00:03,2.44,0.59,1755.77,0.26,0,1,1.3,2.84,0.15,12.46,36.91,29.31,121.04,-9.74,-0.05,20,7808.95,-56
3998,1970-01-01 00:00:03,2.73,0.7,1746.8,0.26,0,1,1.3,3.26,0.16,12.48,36.91,29.31,121.04,-9.74,-0.07,20,7840.69,-56
4098,1970-01-01 00:00:04,2.92,0.76,1754,0.26,0,1,1.3,3.25,0.17,12.48,36.91,29.26,128.7,-9.74,-0.08,20,7813.56,-56
4716,1970-01-01 00:00:04,4.07,1.46,1722.88,0.27,0,1,1.3,4.6,0.24,12.46,36.91,29.34,143.84,-9.74,-0.04,20,7965.48,-56
4816,1970-01-01 00:00:04,4.22,1.58,1740.95,0.27,0,1,1.3,4.83,0.24,12.47,36.91,29.34,143.84,-9.74,-0.06,20,7871.22,-56
4916,1970-01-01 00:00:04,4.43,1.7,1738.98,0.27,0,1,1.3,4.91,0.26,12.38,36.91,29.34,143.84,-9.74,-0.05,20,7881.48,-56
6916,1970-01-01 00:00:06,2.08,3.86,0,0.26,0,1,1.3,9.98,0.29,12.5,36.91,30.19,136.68,-9.74,1.72,16,9128,-50
7916,1970-01-01 00:00:07,0,3.92,0,0.27,0,1,1.3,10.13,0.29,12.46,36.91,30.41,131.7,-9.74,1.25,16,9128,-50
8916,1970-01-01 00:00:08,0,3.92,0,0.26,0,1,1.3,10.13,0.29,12.52,36.91,30.46,125.91,-9.74,1.26,16,9128,-50
12224,1970-01-01 00:00:12,0,3.92,0,0.26,0,1,1.3,10.13,0.29,12.48,36.91,30.66,113.44,-9.74,1.24,16,9128,-50
14342,1970-01-01 00:00:14,0,3.92,0,0.26,0,1,1.3,10.13,0.29,12.48,36.91,30.41,107.98,-9.74,1.24,16,9128,-50
16342,1970-01-01 00:00:16,0,3.92,0,0.26,0,1,1.3,10.13,0.29,12.49,36.91,30.23,102.89,-9.74,1.24,16,9128,-50
17342,1970-01-01 00:00:17,0,3.92,0,0.26,0,1,1.3,10.13,0.29,12.53,36.91,30.19,101.12,-9.74,1.23,16,9128,-50
19342,1970-01-01 00:00:19,0,3.92,0,0.44,0,1,1.3,10.13,0.29,12.5,36.91,30.02,97.65,-9.74,1.24,16,9128,-50
20342,1970-01-01 00:00:20,0,3.92,0,0.45,0,1,1.3,10.13,0.29,12.53,36.91,29.98,95.92,-9.74,1.24,16,9128,-50
21342,1970-01-01 00:00:21,0,3.92,0,0.45,0,1,1.3,10.13,0.29,12.52,36.91,29.88,94.7,-9.74,1.24,16,9128,-50
22342,1970-01-01 00:00:22,0,3.92,0,0.43,0,1,1.3,10.13,0.29,12.51,36.91,29.77,93.16,-9.74,1.22,16,9128,-50
23342,1970-01-01 00:00:23,0,3.92,0,0.45,0,1,1.3,10.13,0.29,12.53,36.91,29.67,91.77,-9.74,1.24,16,9128,-50
24405,1970-01-01 00:00:24,0,3.92,0,0.45,0,1,1.3,10.13,0.29,12.52,36.91,29.63,90.35,-9.74,1.24,16,9128,-50
25511,1970-01-01 00:00:25,0,3.92,0,0.46,0,1,1.3,10.13,0.29,12.53,36.91,29.5,89.07,-9.74,1.24,16,9128,-50
26617,1970-01-01 00:00:26,0,3.92,0,0.47,0,1,1.3,10.13,0.29,12.51,36.91,29.43,87.98,-9.74,1.23,16,9128,-50
27617,1970-01-01 00:00:27,0,3.92,0,0.47,0,1,1.3,10.13,0.29,12.53,36.91,29.3,87.01,-9.74,1.22,16,9128,-50
28617,1970-01-01 00:00:28,0,3.92,0,0.46,0,1,1.3,10.13,0.29,12.53,36.91,29.26,86,-9.74,1.23,16,9128,-50
29617,1970-01-01 00:00:29,0,3.92,0,0.46,0,1,1.3,10.13,0.29,12.49,36.91,29.16,84.98,-9.74,1.23,16,9128,-50
30617,1970-01-01 00:00:30,0,3.92,0,0.47,0,1,1.3,10.13,0.29,12.52,36.91,29.09,84.19,-9.74,1.23,16,9128,-50
31617,1970-01-01 00:00:31,0,3.92,0,0.46,0,1,1.3,10.13,0.29,12.5,36.91,29.13,83.23,-9.74,1.23,16,9128,-50
