OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1000,1970-01-01 00:00:01.000,13.36,2.4,0,0.38,0,1,1,999,0,12.38,66.78,91.52,202.21,-9.75,-0.16,17,10,0
2000,1970-01-01 00:00:02.000,15.07,6.61,0,0.38,0,1,1,999,0,12.36,66.78,91.54,200.02,-9.75,-0.12,17,10,0
3000,1970-01-01 00:00:03.000,22.41,11.29,0,0.38,0,2,1,999,0,12.37,66.82,91.59,198.39,-9.75,-0.09,17,10,0
4000,1970-01-01 00:00:04.000,25.98,18.37,0,0.37,0,2,1,999,0,12.4,66.73,91.52,196.41,-9.75,-0.15,17,10,0
4448,1970-01-01 00:00:04.448,26.22,21.65,0,0.38,0,2,1,999,0,12.39,66.68,91.59,195.65,-9.75,-0.12,21,10,0
4548,1970-01-01 00:00:04.548,26.47,22.41,0,0.37,1,2,1,999,0,9.75,66.68,91.59,195.65,-9.75,-0.16,23,10,0
4648,1970-01-01 00:00:04.648,26.56,23.11,0,0.35,1,2,1,999,0,10.71,66.68,91.59,195.65,-9.75,-0.18,23,10,0
4748,1970-01-01 00:00:04.748,26.37,23.88,25.44,0.36,1,2,1,999,0.01,11.36,66.64,91.55,195.23,-9.75,-0.2,23,7100,-20
4848,1970-01-01 00:00:04.848,26.43,24.58,25.44,0.35,1,2,1,999,0.01,11.4,66.64,91.55,195.23,-9.75,-0.18,23,7100,-20
4948,1970-01-01 00:00:04.948,26.59,25.34,1360.62,0.35,0,2,1,999,0.02,11.31,66.64,91.55,195.23,-9.75,-0.21,21,7100,-46
5048,1970-01-01 00:00:05.048,26.65,26.04,1876.41,0.36,0,2,1,999,0.02,12.2,66.66,91.55,194.27,-9.75,-0.09,21,5871.34,-63
5148,1970-01-01 00:00:05.148,26.52,26.8,2979.59,0.36,0,2,1,811.76,0.04,12.22,66.66,91.55,194.27,-9.75,-0.19,21,5341.84,-88
5248,1970-01-01 00:00:05.248,26.87,27.56,2804.07,0.36,0,2,1,666.34,0.05,12.24,66.68,91.55,195.94,-9.75,-0.17,21,5271.63,-85
5348,1970-01-01 00:00:05.348,26.9,28.32,2916.37,0.36,0,2,1,570.41,0.06,12.26,66.68,91.55,195.94,-9.75,-0.09,21,5316.55,-87
5573,1970-01-01 00:00:05.573,27.38,30.02,2973.24,0.36,0,2,1,401.78,0.09,12.24,66.63,91.55,208.18,-9.75,-0.18,21,5339.3,-88
5673,1970-01-01 00:00:05.673,27.38,30.78,2906.91,0.35,0,2,1,370.63,0.1,12.26,66.63,91.55,208.18,-9.75,-0.16,21,5312.76,-87
5773,1970-01-01 00:00:05.773,27.66,31.6,2949.42,0.36,0,2,1,330.47,0.11,12.2,66.63,91.55,208.18,-9.75,-0.16,21,5329.77,-88
5873,1970-01-01 00:00:05.873,27.89,32.36,3033.37,0.36,0,2,1,311.16,0.12,12.29,66.68,91.55,225.19,-9.75,-0.15,21,5356.67,-89
5973,1970-01-01 00:00:05.973,27.9,33.12,2953.05,0.36,0,2,1,284.14,0.14,12.21,66.68,91.55,225.19,-9.75,-0.16,21,5331.22,-88
6073,1970-01-01 00:00:06.073,28.17,33.94,3111.31,0.36,0,2,1,271.57,0.15,12.28,66.68,91.55,225.19,-9.75,-0.12,21,5372.26,-91
6173,1970-01-01 00:00:06.173,28.43,34.7,3055.3,0.36,0,2,1,252.25,0.16,12.29,66.57,91.55,237.14,-9.75,-0.12,21,5361.06,-89
6273,1970-01-01 00:00:06.273,28.77,35.52,3087.53,0.36,0,2,1,243.32,0.17,12.3,66.57,91.55,237.14,-9.75,-0.15,21,5367.51,-90
6373,1970-01-01 00:00:06.373,27.9,36.28,3091.91,0.35,0,2,1,228.76,0.19,12.19,66.52,91.55,248.21,-9.75,-0.16,21,5368.38,-90
6473,1970-01-01 00:00:06.473,28.59,37.1,3184.04,0.36,0,2,1,216.68,0.2,12.3,66.52,91.55,248.21,-9.75,-0.14,21,5386.81,-92
6698,1970-01-01 00:00:06.698,29.37,38.97,3139.06,0.36,0,2,1,198.33,0.23,12.32,66.52,91.47,258.48,-9.75,-0.16,21,5377.81,-91
6798,1970-01-01 00:00:06.798,29.57,39.79,3189.37,0.35,0,2,1,194.17,0.24,12.3,66.52,91.47,258.48,-9.75,-0.17,21,5387.87,-92
6898,1970-01-01 00:00:06.898,29.8,40.61,3197.02,0.36,0,2,1,186.64,0.26,12.28,66.52,91.47,258.48,-9.74,-0.11,21,5389.4,-92
6998,1970-01-01 00:00:06.998,29.95,41.43,3161.31,0.36,0,2,1,179.94,0.27,12.32,66.52,91.5,270.78,-9.75,-0.13,21,5382.26,-91
7098,1970-01-01 00:00:07.098,30.13,42.31,3284.79,0.36,0,2,1,177.25,0.28,12.32,66.52,91.5,270.78,-9.75,-0.16,21,5397.22,-94
7198,1970-01-01 00:00:07.198,30.21,43.13,3213.63,0.36,0,2,1,171.57,0.3,12.25,66.52,91.5,270.78,-9.75,-0.12,21,5392.73,-92
7298,1970-01-01 00:00:07.298,30.65,44.01,3261.67,0.37,0,2,1,166.66,0.31,12.33,66.42,91.38,279.3,-9.75,-0.15,21,5399.07,-93
7398,1970-01-01 00:00:07.398,30.53,44.88,3308.88,0.36,0,2,1,164.71,0.32,12.33,66.42,91.38,279.3,-9.75,-0.1,21,5395.29,-94
7498,1970-01-01 00:00:07.498,30.94,45.76,3295.98,0.36,0,2,1,160.47,0.34,12.32,66.45,91.38,287.3,-9.75,-0.15,21,5396.32,-94
7598,1970-01-01 00:00:07.598,31.11,46.58,3280.21,0.36,0,2,1,156.4,0.35,12.29,66.45,91.38,287.3,-9.75,-0.13,21,5397.58,-94
7823,1970-01-01 00:00:07.823,31.46,48.57,3325.76,0.36,0,2,1,150.29,0.38,12.34,66.52,91.5,294.73,-9.75,-0.11,21,5393.94,-94
7923,1970-01-01 00:00:07.923,31.64,49.45,3413.75,0.36,0,2,1,147.24,0.4,12.32,66.52,91.5,294.73,-9.75,-0.13,21,5386.9,-96
8023,1970-01-01 00:00:08.023,31.9,50.32,3386.29,0.36,0,2,1,144.41,0.41,12.33,66.52,91.5,294.73,-9.75,-0.2,21,5389.1,-95
8123,1970-01-01 00:00:08.123,32.16,51.26,3448.18,0.36,0,2,1,141.94,0.43,12.33,66.56,91.43,304.1,-9.75,-0.21,21,5384.15,-97
8223,1970-01-01 00:00:08.223,32.07,52.14,3424.76,0.36,0,2,1,139.49,0.44,12.32,66.56,91.43,304.1,-9.75,-0.14,21,5386.02,-96
8323,1970-01-01 00:00:08.323,32.3,53.08,3474.43,0.36,0,2,1,138.86,0.45,12.35,66.56,91.43,304.1,-9.75,-0.12,21,5382.05,-97
8423,1970-01-01 00:00:08.423,32.53,53.95,3466.6,0.36,0,2,1,136.63,0.47,12.33,66.54,91.45,310.8,-9.74,-0.1,21,5382.67,-97
8523,1970-01-01 00:00:08.523,32.89,54.89,3532.63,0.36,0,2,1,134.69,0.48,12.35,66.54,91.45,310.8,-9.75,-0.12,21,5376.08,-98
8623,1970-01-01 00:00:08.623,33,55.83,3466.2,0.36,0,2,1,132.87,0.5,12.33,66.61,91.38,316.72,-9.75,-0.14,21,5382.7,-97
8723,1970-01-01 00:00:08.723,33.16,56.76,3547.99,0.36,0,2,1,131.16,0.51,12.35,66.61,91.38,316.72,-9.75,-0.15,21,5374.24,-98
8948,1970-01-01 00:00:08.948,33.6,58.87,3571.11,0.36,0,2,1,127.35,0.55,12.35,66.77,91.45,321.89,-9.75,-0.1,21,5371.47,-99
9048,1970-01-01 00:00:09.048,33.82,59.8,3587.77,0.35,0,2,1,125.94,0.56,12.36,66.77,91.45,321.89,-9.75,-0.14,21,5369.47,-99
9148,1970-01-01 00:00:09.148,33.95,60.74,3562.42,0.36,0,2,1,124.6,0.58,12.35,66.77,91.45,321.89,-9.75,-0.06,21,5372.51,-99
9248,1970-01-01 00:00:09.248,34.19,61.68,3682.79,0.36,0,2,1,123.33,0.59,12.36,67.22,91.35,328.76,-9.75,-0.15,21,5358.07,-101
9348,1970-01-01 00:00:09.348,34.18,62.61,3591.31,0.34,0,2,1,122.12,0.61,12.34,67.22,91.35,328.76,-9.75,-0.15,21,5369.04,-99
9448,1970-01-01 00:00:09.448,34.29,63.61,3647.75,0.36,0,2,1,121.08,0.62,12.35,67.22,91.35,328.76,-9.75,-0.15,21,5362.27,-100
9548,1970-01-01 00:00:09.548,34.65,64.6,3687.43,0.36,0,2,1,120.1,0.64,12.33,67.59,91.4,333.78,-9.75,-0.12,21,5357.51,-101
9648,1970-01-01 00:00:09.648,34.73,65.54,3678.95,0.36,0,2,1,119.05,0.65,12.27,67.59,91.4,333.78,-9.75,-0.15,21,5358.53,-101
9748,1970-01-01 00:00:09.748,34.75,66.53,3700.16,0.36,0,2,1,118.15,0.67,12.31,67.88,91.3,338.18,-9.75,-0.12,21,5355.98,-101
9848,1970-01-01 00:00:09.848,34.85,67.47,3733.67,0.36,0,2,1,117.2,0.68,12.36,67.88,91.3,338.18,-9.75,-0.12,21,5351.96,-102
10073,1970-01-01 00:00:10.073,35.3,69.69,3717.47,0.36,0,2,1,115.18,0.72,12.36,68.13,91.34,342.33,-9.75,-0.15,21,5353.9,-101
10173,1970-01-01 00:00:10.173,35.63,70.69,3831.66,0.35,0,2,1,114.43,0.73,12.33,68.13,91.34,342.33,-9.75,-0.15,21,5399,-103
