OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1093,1970-01-01 00:00:01.093,0,0,0,0.37,0,1,1,0,0,12.48,58.26,79.33,141.51,-5.95,-0.2,17,10,0
2093,1970-01-01 00:00:02.093,0,0,0,0.37,0,1,1,0,0,12.47,58.3,79.27,141.38,-5.96,-0.19,17,10,0
3093,1970-01-01 00:00:03.093,0,0,0,0.37,0,1,1,0,0,12.46,58.29,79.24,141.02,-5.95,-0.18,17,10,0
3590,1970-01-01 00:00:03.590,0,0,0,0.37,0,1,1,0,0,12.48,58.3,79.13,140.86,-5.95,-0.18,21,10,0
3690,1970-01-01 00:00:03.690,0,0,0,0.37,1,1,1,0,0,10.09,58.3,79.13,140.86,-5.92,-0.19,23,10,0
3790,1970-01-01 00:00:03.790,0,0,0,0.36,1,1,1,0,0,10.9,58.3,79.13,140.86,-5.99,-0.22,23,10,0
3890,1970-01-01 00:00:03.890,0,0,31.16,0.37,1,1,1,0,0.01,11.17,58.3,79.26,140.9,-5.96,-0.21,23,7100,-20
3990,1970-01-01 00:00:03.990,0,0,903.72,0.36,1,1,1,0,0.01,11.56,58.3,79.26,140.9,-5.96,-0.22,23,6977.02,-36
4090,1970-01-01 00:00:04.090,0,0,1360.48,0.37,0,1,1,0,0.02,11.53,58.24,79.22,140.57,-5.93,-0.2,21,6761.16,-46
4190,1970-01-01 00:00:04.190,0,0,1857.84,0.36,0,1,1,0,0.02,12.26,58.24,79.22,140.57,-5.95,-0.18,21,5478.43,-62
4410,1970-01-01 00:00:04.410,0.91,0.06,1810.61,0.37,0,1,1,1.58,0.04,12.27,58.36,79.22,141.99,-5.95,-0.17,21,5487.88,-59
4510,1970-01-01 00:00:04.510,0.82,0.12,1810.04,0.36,0,1,1,2.83,0.05,12.32,58.36,79.22,141.99,-5.96,-0.18,21,5487.99,-59
4610,1970-01-01 00:00:04.610,0.82,0.12,1827.57,0.36,0,1,1,2.34,0.06,12.3,58.36,79.22,141.99,-5.94,-0.19,21,5484.49,-60
4710,1970-01-01 00:00:04.710,1.26,0.18,1835.51,0.36,0,1,1,3.24,0.06,12.32,58.3,79.22,154.74,-5.95,-0.21,21,5482.9,-61
4810,1970-01-01 00:00:04.810,1.38,0.23,1828.1,0.36,0,1,1,3.73,0.07,12.34,58.3,79.22,154.74,-5.96,-0.19,21,5484.38,-60
4910,1970-01-01 00:00:04.910,1.8,0.29,1796.3,0.36,0,1,1,4.36,0.08,12.33,58.3,79.22,154.74,-5.95,-0.17,21,5490.74,-58
5010,1970-01-01 00:00:05.010,1.85,0.35,1779.33,0.36,0,1,1,4.64,0.09,12.34,58.34,79.22,163.84,-5.96,-0.18,21,5494.13,-58
5110,1970-01-01 00:00:05.110,2.25,0.47,1780.6,0.37,0,1,1,5.86,0.09,12.35,58.34,79.22,163.84,-5.96,-0.16,21,5493.88,-58
5210,1970-01-01 00:00:05.210,2.62,0.53,1779.15,0.37,0,1,1,5.95,0.11,12.35,58.3,79.22,172.09,-5.95,-0.19,21,5494.17,-58
5310,1970-01-01 00:00:05.310,2.94,0.64,1780.65,0.37,0,1,1,6.93,0.11,12.34,58.3,79.22,172.09,-5.95,-0.19,21,5493.87,-58
5410,1970-01-01 00:00:05.410,2.9,0.7,1766.47,0.36,0,1,1,6.93,0.12,12.33,58.3,79.22,172.09,-5.95,-0.18,21,5496.71,-56
5541,1970-01-01 00:00:05.541,3.51,0.88,1775.94,0.36,0,1,1,7.98,0.13,12.33,58.39,79.22,179.66,-5.96,-0.18,21,5494.81,-57
5641,1970-01-01 00:00:05.641,3.77,0.99,1767.62,0.35,0,1,1,8.71,0.14,12.37,58.39,79.22,179.66,-5.96,-0.16,21,5496.48,-56
5741,1970-01-01 00:00:05.741,4.02,1.11,1751.98,0.37,0,1,1,9.05,0.15,12.37,58.39,79.22,179.66,-5.95,-0.2,21,5499.6,-56
5841,1970-01-01 00:00:05.841,4.31,1.23,1761.6,0.37,0,1,1,9.67,0.15,12.37,58.33,79.22,188.65,-5.95,-0.15,21,5497.68,-56
5941,1970-01-01 00:00:05.941,4.52,1.35,1765.02,0.37,0,1,1,9.92,0.16,12.38,58.33,79.22,188.65,-5.95,-0.17,21,5497,-56
6041,1970-01-01 00:00:06.041,4.72,1.46,1750.32,0.37,0,1,1,10.45,0.17,12.35,58.33,79.22,188.65,-5.95,-0.19,21,5499.94,-56
6141,1970-01-01 00:00:06.141,4.89,1.64,1754.98,0.37,0,1,1,11.35,0.17,12.38,58.27,79.22,194.45,-5.95,-0.18,21,5499,-56
6241,1970-01-01 00:00:06.241,5.43,1.81,1748.1,0.37,0,1,1,11.86,0.18,12.38,58.27,79.22,194.45,-5.95,-0.21,21,5509.51,-56
6341,1970-01-01 00:00:06.341,5.48,1.99,1760.54,0.37,0,1,1,12.66,0.19,12.38,58.31,79.22,199.63,-5.94,-0.23,21,5497.89,-56
6441,1970-01-01 00:00:06.441,5.95,2.17,1754.36,0.36,0,1,1,13.06,0.2,12.37,58.31,79.22,199.63,-5.95,-0.2,21,5499.13,-56
6541,1970-01-01 00:00:06.541,6.03,2.34,1766.34,0.37,0,1,1,13.76,0.2,12.39,58.31,79.22,199.63,-5.95,-0.21,21,5496.73,-56
6672,1970-01-01 00:00:06.672,6.34,2.57,1767.02,0.37,0,1,1,14.41,0.21,12.39,58.3,79.22,204.48,-5.95,-0.19,21,5496.6,-56
6772,1970-01-01 00:00:06.772,6.78,2.75,1806.39,0.36,0,1,1,14.69,0.22,12.36,58.3,79.22,204.48,-5.96,-0.2,21,5488.72,-59
6872,1970-01-01 00:00:06.872,7.1,2.98,1848.57,0.36,0,1,1,15.58,0.23,12.4,58.3,79.22,204.48,-5.95,-0.16,21,5480.29,-61
6972,1970-01-01 00:00:06.972,7.44,3.22,1848.2,0.36,0,1,1,16.09,0.24,12.39,58.41,79.22,210.19,-5.95,-0.18,21,5480.36,-61
7072,1970-01-01 00:00:07.072,7.72,3.45,1886.35,0.36,0,1,1,16.9,0.24,12.4,58.41,79.22,210.19,-5.96,-0.16,21,5472.73,-63
7172,1970-01-01 00:00:07.172,8.07,3.69,1919.94,0.36,0,1,1,17.32,0.25,12.39,58.41,79.22,210.19,-5.97,-0.2,21,5466.01,-65
