OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1087,1970-01-01 00:00:01,1.67,0.12,0,0.36,0,1,1,999,0,12.75,41.52,42.37,41.94,0,-0.25,17,10,0
2199,1970-01-01 00:00:02,0,0.12,0,0.37,0,1,1,999,0,12.82,41.55,42.48,42.11,0,-0.21,17,10,0
3311,1970-01-01 00:00:03,-0,0.12,0,0.38,0,1,1,999,0,12.81,41.55,42.44,42.06,0,-0.2,1,10,0
3592,1970-01-01 00:00:03,0,0.12,0,0.37,0,1,1,999,0,12.8,41.6,42.42,42.02,0,-0.19,5,10,0
3692,1970-01-01 00:00:03,0,0.12,0,0.36,1,1,1,999,0,9.83,41.6,42.42,42.02,0,-0.23,7,10,0
3792,1970-01-01 00:00:03,0,0.12,0,0.36,1,1,1,999,0,11.37,41.6,42.42,42.02,0,-0.21,7,10,0
3892,1970-01-01 00:00:03,-0,0.12,31.36,0.36,1,1,1,21.9,0.01,11.19,41.57,42.48,42.01,0,-0.22,7,7100,-20
3992,1970-01-01 00:00:03,-0,0.12,917.61,0.36,1,1,1,11.04,0.01,11.67,41.57,42.48,42.01,0,-0.22,7,6965.91,-36
4092,1970-01-01 00:00:04,-0,0.12,985.98,0.36,1,1,1,7.4,0.02,11.83,41.64,42.48,42.03,0,-0.22,7,6911.21,-37
4192,1970-01-01 00:00:04,-0,0.12,985.98,0.35,1,1,1,7.4,0.02,11.81,41.64,42.48,42.03,0,-0.21,7,6911.21,-37
4292,1970-01-01 00:00:04,0,0.12,1026.4,0.34,1,1,1,5.57,0.02,11.75,41.64,42.48,42.03,0,-0.22,7,6886.27,-38
4436,1970-01-01 00:00:04,0,0.12,1131.87,0.34,1,1,1,3.73,0.04,11.83,41.62,42.48,41.75,0,-0.22,7,6831.43,-40
4536,1970-01-01 00:00:04,0,0.12,1222.94,0.35,0,1,1,3.21,0.04,11.95,41.62,42.48,41.75,0,-0.2,5,6784.07,-42
