OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
3215,1970-01-01 00:00:03.215,8.44,6.67,0,0.26,0,1,1,999,0,12.32,58,79.77,147.34,-5.89,-0.16,17,10,0
5215,1970-01-01 00:00:05.215,8.45,11.35,0,0.26,0,1,1,999,0,12.29,58,79.65,146.62,-5.91,-0.2,1,10,0
6215,1970-01-01 00:00:06.215,8.04,13.63,0,0.26,0,1,1,999,0,12.28,58.07,79.52,146.24,-5.91,-0.14,1,10,0
7215,1970-01-01 00:00:07.215,7.65,15.8,0,0.26,0,1,1,999,0,12.26,57.95,79.57,145.91,-5.91,-0.16,1,10,0
9215,1970-01-01 00:00:09.215,7.33,19.9,0,0.27,0,1,1,999,0,12.28,57.94,79.48,145.21,-5.89,-0.25,1,10,0
10215,1970-01-01 00:00:10.215,7.32,21.94,0,0.26,0,1,1,999,0,12.29,57.91,79.43,144.96,-5.92,-0.16,1,10,0
13383,1970-01-01 00:00:13.383,6.64,28.15,0,0.27,0,1,1,999,0,12.3,57.82,79.24,143.89,-4.94,0.68,1,10,0
14501,1970-01-01 00:00:14.501,4.75,29.9,0,0.27,0,1,1,999,0,12.3,57.91,79.23,143.53,-2.91,3.05,1,10,0
15724,1970-01-01 00:00:15.724,-0,30.37,0,0.26,0,1,1,999,0,12.3,57.77,79.08,143.14,-5.99,-0.49,5,10,0
16224,1970-01-01 00:00:16.224,0,30.37,1354.91,0.27,0,1,1,999,0.02,11.42,57.95,79.21,142.95,-6,-0.33,5,6761.61,-46
16424,1970-01-01 00:00:16.424,-0,30.37,1878.17,0.26,0,1,1,999,0.03,12.15,57.87,79.21,142.54,-5.98,-0.32,5,5474.37,-63
16524,1970-01-01 00:00:16.524,-0,30.37,1812.55,0.26,0,1,1,924.87,0.04,12.15,57.87,79.21,142.54,-5.97,-0.33,5,5487.49,-59
16744,1970-01-01 00:00:16.744,0.69,30.43,1809.22,0.26,0,1,1,608.83,0.06,12.17,57.84,79.21,150.84,-5.98,-0.33,5,5488.16,-59
17444,1970-01-01 00:00:17.444,1.33,30.66,1762.81,0.26,0,1,1,330.21,0.11,12.22,57.84,79.21,172.16,-5.97,-0.3,5,5497.44,-56
18175,1970-01-01 00:00:18.175,2.38,31.13,1761.13,0.26,0,1,1,222.27,0.17,12.23,57.8,79.21,195.43,-5.97,-0.26,5,5497.77,-56
