OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1088,1970-01-01 00:00:01,0,0,0,0.37,0,1,1,0,0,13.02,43.37,47.82,61.2,0,-0.2,17,10,0
2194,1970-01-01 00:00:02,1.22,0.47,0,0.37,0,1,1,999,0,13.01,43.5,47.91,61.23,0,0.03,17,10,0
3300,1970-01-01 00:00:03,1.7,0.94,0,0.37,0,1,1,999,0,12.96,43.48,48,61.15,0,0.68,17,10,0
4406,1970-01-01 00:00:04,1.17,1.29,0,0.33,0,1,1,999,0,12.96,43.48,47.91,61.17,0,0.74,17,10,0
4506,1970-01-01 00:00:04,1.18,1.4,0,0.33,1,0,1,999,0,10.09,43.48,47.91,61.17,0,0.72,7,10,0
4606,1970-01-01 00:00:04,1.18,1.4,0,0.32,1,0,1,999,0,11.28,43.48,47.91,61.17,0,0.76,7,10,0
4706,1970-01-01 00:00:04,1.18,1.4,25.69,0.33,1,0,1,236.68,0.01,11.6,43.52,47.98,61.2,0,0.76,7,8000,-20
4806,1970-01-01 00:00:04,1.18,1.4,923.43,0.33,1,0,1,118.34,0.01,11.98,43.52,47.98,61.2,0,0.76,7,8000,-36
4906,1970-01-01 00:00:04,-0,1.4,923.43,0.33,1,0,1,118.34,0.01,11.88,43.52,47.98,61.2,0,0.77,7,8000,-36
5006,1970-01-01 00:00:05,-0,1.4,995.66,0.34,1,0,1,78.89,0.02,11.77,43.45,47.98,61.08,0,0.78,7,8000,-37
5106,1970-01-01 00:00:05,-0,1.4,1086.39,0.34,1,0,1,59.17,0.03,11.76,43.45,47.98,61.08,0,0.72,7,8000,-39
5206,1970-01-01 00:00:05,-0,1.4,1459.73,0.36,0,0,1,39.45,0.04,12.6,43.51,47.98,60.58,0,0.83,5,8000,-50
5306,1970-01-01 00:00:05,0,1.4,1615.27,0.36,0,0,1,33.81,0.05,12.63,43.51,47.98,60.58,0,0.84,5,8000,-54
5406,1970-01-01 00:00:05,0,1.4,1739.74,0.36,0,0,1,29.59,0.06,12.65,43.51,47.98,60.58,0,0.85,5,8000,-56
5531,1970-01-01 00:00:05,0,1.4,2301.54,0.36,0,0,1,21.52,0.08,12.65,43.5,48.05,62.2,0,0.85,5,8000,-76
5631,1970-01-01 00:00:05,0,1.4,2517.73,0.35,0,0,1,18.21,0.09,12.64,43.5,48.05,62.2,0,0.8,5,8000,-80
5731,1970-01-01 00:00:05,-0,1.4,2279.77,0.36,0,0,1,15.78,0.11,12.61,43.5,48.05,62.2,0,0.82,5,8000,-76
5831,1970-01-01 00:00:05,-0,1.4,2206.98,0.36,0,0,1,13.92,0.12,12.64,43.5,47.98,75.19,0,0.82,5,8000,-74
5931,1970-01-01 00:00:05,-0,1.4,2726.53,0.35,0,0,1,12.46,0.13,12.64,43.5,47.98,75.19,0,0.86,5,8000,-84
6031,1970-01-01 00:00:06,-0,1.4,2625.3,0.35,0,0,1,11.27,0.15,12.65,43.5,47.98,75.19,0,0.85,5,8000,-82
6131,1970-01-01 00:00:06,0,1.4,2378.45,0.36,0,0,1,10.29,0.16,12.64,43.55,47.96,80.01,0,0.84,5,8000,-77
6231,1970-01-01 00:00:06,0,1.4,2110.67,0.36,0,0,1,9.47,0.18,12.61,43.55,47.96,80.01,0,0.82,5,8000,-72
6331,1970-01-01 00:00:06,0,1.4,2240.19,0.35,0,0,1,8.77,0.19,12.64,43.51,47.98,84.84,0,0.85,5,8000,-75
6431,1970-01-01 00:00:06,0,1.4,2544.42,0.36,0,0,1,8.16,0.2,12.64,43.51,47.98,84.84,0,0.81,5,8000,-80
6659,1970-01-01 00:00:06,-0,1.4,2745.37,0.36,0,0,1,7.17,0.23,12.64,43.51,47.98,84.98,0,0.86,5,8000,-84
6759,1970-01-01 00:00:06,-0,1.4,2554.33,0.36,0,0,1,6.57,0.25,12.64,43.51,47.98,84.98,0,0.84,5,8000,-80
6859,1970-01-01 00:00:06,0,1.4,2313.25,0.36,0,0,1,6.23,0.27,12.64,43.51,47.98,84.98,0,0.84,5,8000,-76
6959,1970-01-01 00:00:06,0,1.4,2717.7,0.35,0,0,1,5.92,0.28,12.63,43.46,47.93,90.18,0,0.81,5,8000,-83
7059,1970-01-01 00:00:07,0,1.4,2630.37,0.35,0,0,1,5.64,0.3,12.64,43.46,47.93,90.18,0,0.81,5,8000,-82
7159,1970-01-01 00:00:07,0,1.4,2386.45,0.36,0,0,1,5.38,0.31,12.58,43.46,47.93,90.18,0,0.86,5,8000,-77
7259,1970-01-01 00:00:07,-0,1.4,2127.36,0.36,0,0,1,5.15,0.32,12.64,43.52,48.05,91.41,0,0.84,5,8000,-73
7359,1970-01-01 00:00:07,-0,1.4,2447.28,0.36,0,0,1,4.93,0.34,12.61,43.52,48.05,91.41,0,0.86,5,8000,-79
7459,1970-01-01 00:00:07,-0,1.4,2757.86,0.36,0,0,1,4.73,0.35,12.63,43.48,48.02,91.59,0,0.84,5,8000,-84
7559,1970-01-01 00:00:07,-0,1.4,2521.22,0.35,0,0,1,4.55,0.37,12.63,43.48,48.02,91.59,0,0.79,5,8000,-80
7659,1970-01-01 00:00:07,0,1.4,2275.36,0.35,0,0,1,4.38,0.38,12.6,43.48,48.02,91.59,0,0.86,5,8000,-75
7784,1970-01-01 00:00:07,0,1.4,2694.63,0.35,0,0,1,4.15,0.4,12.63,43.4,47.96,95.41,0,0.86,5,8000,-83
7884,1970-01-01 00:00:07,0,1.4,2450.38,0.35,0,0,1,4.01,0.42,12.63,43.4,47.96,95.41,0,0.82,5,8000,-79
7984,1970-01-01 00:00:07,0,1.4,2203.01,0.35,0,0,1,3.88,0.43,12.64,43.4,47.96,95.41,0,0.84,5,8000,-74
8084,1970-01-01 00:00:08,-0,1.4,2481.75,0.35,0,0,1,3.76,0.44,12.63,43.48,47.89,97.18,0,0.84,5,8000,-79
8184,1970-01-01 00:00:08,-0,1.4,2824.39,0.35,0,0,1,3.64,0.46,12.62,43.48,47.89,97.18,0,0.84,5,8000,-85
8284,1970-01-01 00:00:08,-0,1.4,2587.15,0.35,0,0,1,3.53,0.47,12.63,43.48,47.89,97.18,0,0.9,5,8000,-81
8384,1970-01-01 00:00:08,-0,1.4,2343.43,0.35,0,0,1,3.43,0.49,12.63,43.52,47.98,97.34,0,0.86,5,8000,-77
8484,1970-01-01 00:00:08,0,1.4,2288.98,0.35,0,0,1,3.33,0.5,12.62,43.52,47.98,97.34,0,0.87,5,8000,-76
8584,1970-01-01 00:00:08,0,1.4,2610.68,0.35,0,0,1,3.24,0.51,12.63,43.53,47.88,99.4,0,0.87,5,8000,-81
8684,1970-01-01 00:00:08,0,1.4,2365.84,0.35,0,0,1,3.16,0.53,12.62,43.53,47.88,99.4,0,0.88,5,8000,-77
8902,1970-01-01 00:00:08,-0,1.4,2562.57,0.35,0,0,1,2.96,0.56,12.63,43.48,47.91,99.95,0,0.84,5,8000,-81
9002,1970-01-01 00:00:09,-0,1.4,2319.15,0.35,0,0,1,2.89,0.58,12.52,43.48,47.91,99.95,0,0.85,5,8000,-76
9102,1970-01-01 00:00:09,-0,1.4,2219.18,0.35,0,0,1,2.82,0.59,12.62,43.48,47.91,99.95,0,0.86,5,8000,-74
9202,1970-01-01 00:00:09,-0,1.4,2804.85,0.35,0,0,1,2.75,0.61,12.62,43.42,47.94,101.41,0,0.84,5,8000,-85
9302,1970-01-01 00:00:09,0,1.4,2730.93,0.36,0,0,1,2.69,0.62,12.63,43.42,47.94,101.41,0,0.89,5,8000,-84
10302,1970-01-01 00:00:10,0,1.4,1489.81,0.36,0,0,1,2.43,0.69,12.64,43.52,47.91,98.78,0,0.86,1,6750.81,-50
11302,1970-01-01 00:00:11,0,1.4,0,0.36,0,0,1,2.37,0.71,12.64,43.48,47.93,90.39,0,0.87,1,5474.42,-63
11629,1970-01-01 00:00:11,0,1.4,0,0.36,0,0,1,2.37,0.71,12.64,43.53,47.88,89.44,0,0.87,5,5474.42,-63
11729,1970-01-01 00:00:11,0,1.4,0,0.34,1,0,1,2.37,0.71,9.98,43.46,47.83,88.74,0,0.88,7,5474.42,-63
11829,1970-01-01 00:00:11,0,1.4,0,0.34,1,0,1,2.37,0.71,11.15,43.46,47.83,88.74,0,0.82,7,5474.42,-63
11929,1970-01-01 00:00:11,0,1.4,98.27,0.34,1,0,1,2.34,0.71,8.46,43.57,48,88.05,0,0.84,7,8000,-21
12029,1970-01-01 00:00:12,0,1.4,98.27,0.33,1,0,1,2.34,0.71,7.49,43.57,48,88.05,0,0.81,7,8000,-21
12129,1970-01-01 00:00:12,0,1.4,98.27,0.35,1,0,1,2.34,0.71,8.38,43.57,48,88.05,0,0.78,7,8000,-21
12245,1970-01-01 00:00:12,0,1.4,98.27,0.33,1,0,1,2.34,0.71,8.28,43.57,47.95,86.95,0,0.78,7,8000,-21
12345,1970-01-01 00:00:12,0,1.4,98.27,0.33,1,0,1,2.34,0.71,7.62,43.57,47.95,86.95,0,0.82,7,8000,-21
12445,1970-01-01 00:00:12,0,1.4,0,0.33,1,0,1,2.34,0.71,7.68,43.57,47.95,86.95,0,0.83,7,8000,-21
12545,1970-01-01 00:00:12,0,1.4,0,0.32,1,0,1,2.34,0.71,8.31,43.55,47.88,86.01,0,0.82,7,8000,-21
12645,1970-01-01 00:00:12,0,1.4,0,0.34,1,0,1,2.34,0.71,10.44,43.55,47.88,86.01,0,0.82,7,8000,-21
13645,1970-01-01 00:00:13,0,1.4,0,0.36,0,0,1,2.32,0.72,12.35,43.48,47.85,83.18,0,0.89,1,7100,-22
13745,1970-01-01 00:00:13,0,1.4,0,0.33,1,0,1,2.32,0.72,9.79,43.48,47.85,83.18,0,0.81,7,7100,-22
13845,1970-01-01 00:00:13,0,1.4,0,0.34,1,0,1,2.32,0.72,10.37,43.48,47.85,83.18,0,0.8,7,7100,-22
13945,1970-01-01 00:00:13,0,1.4,104.77,0.34,1,0,1,2.3,0.73,11.56,43.55,47.87,82.72,0,0.81,7,8000,-21
14045,1970-01-01 00:00:14,0,1.4,1238.81,0.36,0,0,1,2.28,0.73,12.26,43.55,47.87,82.72,0,0.88,5,8000,-42
14145,1970-01-01 00:00:14,0,1.4,1513.34,0.36,0,0,1,2.23,0.75,12.3,43.55,47.87,83.09,0,0.89,5,8000,-52
14245,1970-01-01 00:00:14,0,1.4,1662.26,0.35,0,0,1,2.21,0.75,12.3,43.55,47.87,83.09,0,0.9,5,8000,-54
14345,1970-01-01 00:00:14,0,1.4,2066.54,0.35,0,0,1,2.17,0.77,12.34,43.55,47.87,83.09,0,0.89,5,8000,-72
14466,1970-01-01 00:00:14,0,1.4,2516.2,0.36,0,0,1,2.13,0.78,12.29,43.5,47.98,85.84,0,0.89,5,8000,-80
14566,1970-01-01 00:00:14,0,1.4,2407.32,0.35,0,0,1,2.1,0.8,12.33,43.5,47.98,85.84,0,0.89,5,8000,-78
14666,1970-01-01 00:00:14,0,1.4,2412.06,0.35,0,0,1,2.06,0.81,12.34,43.5,47.98,85.84,0,0.89,5,8000,-78
14766,1970-01-01 00:00:14,0,1.4,2677.14,0.35,0,0,1,2.02,0.82,12.34,43.55,47.94,97.53,0,0.82,5,8000,-83
14866,1970-01-01 00:00:14,0,1.4,2434.13,0.35,0,0,1,1.99,0.84,12.35,43.55,47.94,97.53,0,0.88,5,8000,-78
14966,1970-01-01 00:00:14,0,1.4,2413.76,0.35,0,0,1,1.96,0.85,12.36,43.55,47.94,97.53,0,0.9,5,8000,-78
15066,1970-01-01 00:00:15,0,1.4,2572.57,0.35,0,0,1,1.91,0.87,12.36,43.58,47.95,101.73,0,0.83,5,8000,-81
15166,1970-01-01 00:00:15,0,1.4,2331.82,0.35,0,0,1,1.88,0.89,12.36,43.58,47.95,101.73,0,0.88,5,8000,-76
15266,1970-01-01 00:00:15,0,1.4,2707.21,0.35,0,0,1,1.85,0.9,12.37,43.53,47.89,103.37,0,0.93,5,8000,-83
15366,1970-01-01 00:00:15,0,1.4,2646.32,0.35,0,0,1,1.82,0.92,12.38,43.53,47.89,103.37,0,0.92,5,8000,-82
15466,1970-01-01 00:00:15,0,1.4,2410.32,0.35,0,0,1,1.79,0.93,12.35,43.53,47.89,103.37,0,0.88,5,8000,-78
15578,1970-01-01 00:00:15,0,1.4,2164.81,0.35,0,0,1,1.77,0.94,12.35,43.55,47.91,104.53,0,0.88,5,8000,-73
15678,1970-01-01 00:00:15,0,1.4,2637.13,0.35,0,0,1,1.74,0.96,12.38,43.55,47.91,104.53,0,0.93,5,8000,-82
15778,1970-01-01 00:00:15,0,1.4,2564.54,0.35,0,0,1,1.72,0.97,12.4,43.55,47.91,104.53,0,0.89,5,8000,-81
15878,1970-01-01 00:00:15,0,1.4,2330.73,0.35,0,0,1,1.69,0.99,12.4,43.59,47.89,103.59,0,0.84,5,8000,-76
