OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1000,2018-07-07 11:54:41,26.59,5.62,0,0.37,0,2,1,999,0,12.53,54.34,73.39,195.46,0,-0.17,17,10,0
2000,2018-07-07 11:54:42,28.07,13.4,0,0.36,0,2,1,999,0,12.49,54.34,73.51,192.6,0,-0.19,17,10,0
3000,2018-07-07 11:54:43,27.88,21.18,0,0.37,0,1,1,999,0,12.56,54.25,73.65,190.39,0,-0.17,1,10,0
3976,2018-07-07 11:54:43,27.99,28.79,0,0.37,0,1,1,999,0,12.55,54.23,73.71,187.8,0,-0.16,5,10,0
4076,2018-07-07 11:54:44,28.09,29.55,0,0.36,1,1,1,999,0,9.96,54.23,73.71,187.8,0,-0.22,7,10,0
4176,2018-07-07 11:54:44,27.92,30.31,0,0.36,1,1,1,999,0,10.98,54.18,73.79,187.25,0,-0.23,7,10,0
4276,2018-07-07 11:54:44,27.94,31.13,28.35,0.36,1,1,1,999,0.01,11.2,54.18,73.79,187.25,0,-0.2,7,7100,-20
4454,2018-07-07 11:54:44,28.18,32.48,1388.13,0.36,0,1,1,999,0.02,11.42,54.14,73.79,186.6,0,-0.2,7,6758.95,-46
4554,2018-07-07 11:54:44,28.06,33.3,1889.44,0.35,0,1,1,999,0.02,12.34,54.14,73.79,186.6,0,-0.17,5,5472.11,-64
4654,2018-07-07 11:54:44,27.9,34.06,2972.21,0.34,0,1,1,999,0.04,12.34,54.14,73.79,186.6,0,-0.17,5,5461.12,-88
4754,2018-07-07 11:54:44,28.15,34.82,3494.57,0.34,0,1,1,838.77,0.05,12.39,54.19,73.79,186.55,0,-0.19,5,5745.66,-97
4854,2018-07-07 11:54:44,28.08,35.64,4373.82,0.34,0,1,1,605.94,0.07,12.34,54.19,73.79,186.55,0,-0.23,5,5550.47,-113
4954,2018-07-07 11:54:44,27.81,36.4,4434.59,0.36,0,1,1,478.92,0.09,12.42,54.19,73.79,186.55,0,-0.12,5,5526.16,-114
5054,2018-07-07 11:54:45,27.98,37.16,4285.56,0.33,0,1,1,417.39,0.11,12.31,54.2,73.79,198.8,0,-0.22,5,5585.78,-112
