OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
4000,1970-01-01 00:00:04.000,0,0,0,0.34,0,1,0.9,0,0,13.03,32.38,31.91,30.15,0,-0.21,16,10,0
5000,1970-01-01 00:00:05.000,0,0,0,0.32,0,1,0.9,0,0,12.98,32.43,31.93,30.2,0,-0.21,16,10,0
6000,1970-01-01 00:00:06.000,0,0,0,0.31,0,1,0.9,0,0,13.03,32.34,31.88,30.13,0,-0.21,16,10,0
7000,1970-01-01 00:00:07.000,0,0,0,0.28,0,1,0.9,0,0,12.96,32.36,32,30.23,0,-0.21,0,10,0
8000,1970-01-01 00:00:08.000,0,0,0,0.29,0,1,0.9,0,0,12.98,32.36,31.95,30.22,0,-0.22,0,10,0
9000,1970-01-01 00:00:09.000,0,0,0,0.29,0,1,0.9,0,0,12.96,32.45,32,30.23,0,-0.21,0,10,0
11000,1970-01-01 00:00:11.000,0,0,0,0.29,0,1,0.9,0,0,12.94,32.34,32.02,30.15,0,-0.21,0,10,0
12000,1970-01-01 00:00:12.000,0,0,0,0.29,0,2,0.9,0,0,12.94,32.41,31.93,30.17,0,-0.21,0,10,0
14020,1970-01-01 00:00:14.020,0,0,0,0.28,0,2,0.9,0,0,12.93,32.45,31.93,30.17,0,-0.21,0,10,0
15020,1970-01-01 00:00:15.020,0,0,0,0.28,0,1,0.9,0,0,12.92,32.38,32.02,30.23,0,-0.21,16,10,0
16020,1970-01-01 00:00:16.020,0,0,0,0.28,0,1,0.9,0,0,12.94,32.42,32.06,30.2,0,-0.21,0,10,0
17020,1970-01-01 00:00:17.020,0,0,0,0.28,0,1,0.9,0,0,12.92,32.47,32.01,30.2,0,-0.22,0,10,0
18020,1970-01-01 00:00:18.020,0,0,0,0.28,0,1,0.9,0,0,12.93,32.47,31.96,30.16,0,-0.21,16,10,0
19020,1970-01-01 00:00:19.020,0,0,0,0.27,0,1,0.9,0,0,12.9,32.41,32.02,30.2,0,-0.22,16,10,0
22020,1970-01-01 00:00:22.020,0,0,0,0.26,0,1,0.9,0,0,12.99,32.48,32.09,30.13,0,-0.21,0,10,0
