OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1109,1970-01-01 00:00:01,20.72,5.09,0,0.37,0,2,1,999,0,12.55,49.66,66.8,221.59,0,-0.19,17,10,0
2215,1970-01-01 00:00:02,20.42,11.41,0,0.36,0,2,1,999,0,12.55,49.74,66.97,214.48,0,-0.21,17,10,0
3327,1970-01-01 00:00:03,19.62,17.5,0,0.36,0,2,1,999,0,12.55,49.74,67.25,208.15,0,-0.21,17,10,0
3548,1970-01-01 00:00:03,19.43,18.67,0,0.37,0,2,1,999,0,12.55,49.74,67.25,208.15,0,-0.21,21,10,0
3648,1970-01-01 00:00:03,19.17,19.19,0,0.34,1,2,1,999,0,9.7,49.76,67.17,206.45,0,-0.24,23,10,0
3748,1970-01-01 00:00:03,19.16,19.72,0,0.33,1,2,1,999,0,11.07,49.76,67.17,206.45,0,-0.27,23,10,0
3848,1970-01-01 00:00:03,19,20.25,31.66,0.35,1,2,1,999,0.01,10.86,49.72,67.22,204.98,0,-0.26,23,7100,-20
3948,1970-01-01 00:00:03,19.04,20.77,921.21,0.35,1,2,1,999,0.01,11.75,49.72,67.22,204.98,0,-0.25,23,7100,-36
4048,1970-01-01 00:00:04,18.77,21.3,1370.29,0.34,0,2,1,999,0.02,12.24,49.72,67.22,204.98,0,-0.21,21,7100,-46
4148,1970-01-01 00:00:04,18.92,21.83,2181.38,0.36,0,2,1,881.03,0.03,12.34,49.82,67.22,202.85,0,-0.17,21,5296.07,-74
4248,1970-01-01 00:00:04,18.86,22.35,2021.5,0.36,0,2,1,673.7,0.04,12.39,49.82,67.22,202.85,0,-0.17,21,5519.91,-71
4445,1970-01-01 00:00:04,18.84,23.41,2039.22,0.36,0,2,1,511.25,0.05,12.41,49.8,67.41,205.33,0,-0.18,21,5495.09,-71
4545,1970-01-01 00:00:04,19.11,23.93,2180.79,0.34,0,2,1,442.52,0.06,12.37,49.8,67.41,205.33,0,-0.25,21,5296.9,-74
4645,1970-01-01 00:00:04,18.97,24.46,2189.18,0.36,0,2,1,391.43,0.07,12.4,49.8,67.41,205.33,0,-0.18,21,5285.15,-74
4745,1970-01-01 00:00:04,19.12,24.99,2095.41,0.34,0,2,1,352.34,0.08,12.45,49.79,67.43,214.41,0,-0.22,21,5416.42,-72
4845,1970-01-01 00:00:04,19.13,25.51,2244.92,0.34,0,2,1,340.1,0.09,12.39,49.79,67.43,214.41,0,-0.22,21,5207.11,-75
4945,1970-01-01 00:00:04,19.28,26.04,2135.8,0.36,0,2,1,312.35,0.1,12.44,49.79,67.43,214.41,0,-0.24,21,5359.88,-73
5045,1970-01-01 00:00:05,19.32,26.63,2172.3,0.36,0,2,1,290.51,0.11,12.4,49.77,67.43,220.99,0,-0.19,21,5308.78,-74
