OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1112,1970-01-01 00:00:01.112,-0,0.06,0,0.37,0,1,1,999,0,13.03,40.53,40.59,38.95,0,-0.16,16,10,0
2229,1970-01-01 00:00:02.229,0,0.06,0,0.39,0,1,1,999,0,13.04,40.61,40.66,38.92,0,-0.16,16,10,0
3341,1970-01-01 00:00:03.341,0,0.12,0,0.39,0,1,1,999,0,13.04,40.7,40.82,39.02,0,-0.2,16,10,0
4453,1970-01-01 00:00:04.453,0,0.12,0,0.39,0,1,1,999,0,13.01,40.61,40.73,39.02,0,-0.16,16,10,0
5565,1970-01-01 00:00:05.565,-0,0.18,0,0.39,0,1,1,999,0,13.02,40.66,40.78,39.05,0,-0.16,16,10,0
6677,1970-01-01 00:00:06.677,0,0.23,0,0.37,0,1,1,999,0,13.02,40.66,40.83,39.05,0,-0.16,16,10,0
7788,1970-01-01 00:00:07.788,-0,0.23,0,0.37,0,1,1,999,0,13.03,40.63,40.77,39.06,0,-0.16,16,10,0
8900,1970-01-01 00:00:08.900,0,0.23,0,0.38,0,1,1,999,0,13.04,40.72,40.75,39.03,0,-0.16,16,10,0
10012,1970-01-01 00:00:10.012,-0,0.23,0,0.39,0,1,1,999,0,13.03,40.66,40.78,39.01,0,-0.16,16,10,0
11123,1970-01-01 00:00:11.123,0,0.29,0,0.39,0,1,1,999,0,13.03,40.66,40.84,39.01,0,-0.16,16,10,0
12235,1970-01-01 00:00:12.235,0,0.35,0,0.37,0,1,1,999,0,13.01,40.72,40.8,39.05,0,-0.16,16,10,0
13347,1970-01-01 00:00:13.347,-0,0.41,0,0.39,0,1,1,999,0,13.02,40.67,40.83,39.09,0,-0.16,16,10,0
14464,1970-01-01 00:00:14.464,-0,0.41,0,0.39,0,1,1,999,0,13.03,40.71,40.83,38.98,0,-0.18,16,10,0
15576,1970-01-01 00:00:15.576,0,0.47,0,0.39,0,1,1,999,0,13.01,40.7,40.75,39.05,0,-0.17,16,10,0
