OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
4472,1970-01-01 00:00:04.472,9.47,11.47,0,0.28,0,1,1,999,0,12.34,53.45,74.97,158.63,-5.95,-0.27,17,10,0
5590,1970-01-01 00:00:05.590,8.92,14.28,0,0.27,0,1,1,999,0,12.37,53.46,74.97,157.98,-5.94,-0.3,17,10,0
6590,1970-01-01 00:00:06.590,8.67,16.68,0,0.27,0,1,1,999,0,12.27,53.32,74.99,157.52,-5.94,-0.32,17,10,0
7590,1970-01-01 00:00:07.590,8.65,19.08,0,0.27,0,1,1,999,0,12.34,53.35,74.85,156.91,-5.95,-0.14,17,10,0
9590,1970-01-01 00:00:09.590,8.75,23.88,0,0.26,0,1,1,999,0,12.26,53.2,74.85,155.83,-5.95,-0.17,17,10,0
10590,1970-01-01 00:00:10.590,9.06,26.39,0,0.27,0,1,1,999,0,12.34,53.23,74.73,155.27,-5.96,-0.17,17,10,0
11590,1970-01-01 00:00:11.590,9.67,29.02,0,0.26,0,1,1,999,0,12.31,53.23,74.73,154.83,-5.95,-0.17,17,10,0
12590,1970-01-01 00:00:12.590,9.86,31.77,0,0.26,0,1,1,999,0,12.35,53.13,74.7,154.25,-5.93,-0.15,17,10,0
13590,1970-01-01 00:00:13.590,9.96,34.53,0,0.27,0,1,1,999,0,12.37,53.19,74.66,153.89,-5.92,-0.15,17,10,0
14590,1970-01-01 00:00:14.590,10.09,37.28,0,0.27,0,1,1,999,0,12.41,53.14,74.66,153.36,-5.93,-0.16,17,10,0
16761,1970-01-01 00:00:16.761,10.25,43.48,0,0.26,0,1,1,999,0,12.38,53.04,74.56,152.4,-5.95,-0.16,17,10,0
18761,1970-01-01 00:00:18.761,10.22,49.15,0,0.27,0,1,1,999,0,12.38,52.97,74.45,151.53,-5.95,-0.16,17,10,0
19761,1970-01-01 00:00:19.761,10.2,51.96,0,0.26,0,1,1,999,0,12.35,52.91,74.49,151.15,-5.96,-0.23,17,10,0
72711,2018-07-06 20:36:24.711,2.32,167.77,1784.2,1.29,0,1,1,999,0.16,12.32,52.53,72.01,177.59,-6,-0.26,5,5493.16,-58
72911,2018-07-06 20:36:24.911,2.62,167.94,1774.7,1.43,0,1,1,999,0.18,12.29,52.58,72.01,185.82,-5.97,-0.28,5,5495.06,-56
73736,2018-07-06 20:36:25.736,3.82,168.76,1908,1.38,0,1,1,826.09,0.24,12.3,52.63,72.01,201.71,-5.99,-0.25,5,5468.4,-65
73836,2018-07-06 20:36:25.836,3.95,168.88,1947.55,1.4,0,1,1,809.76,0.25,12.32,52.63,72.01,201.71,-5.99,-0.27,5,5460.49,-67
