OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1000,1970-01-01 00:00:01,0,0,0,0.37,0,1,1,0,0,12.62,63.71,86.7,151.35,0,0.26,17,10,0
2000,1970-01-01 00:00:02,0,0.12,0,0.37,0,1,1,999,0,12.61,63.66,86.62,150.98,0,-0.33,17,10,0
2199,1970-01-01 00:00:02,0,0.12,0,0.38,0,1,1,999,0,12.61,63.74,86.64,150.78,0,-0.32,21,10,0
2299,1970-01-01 00:00:02,0,0.12,0,0.37,1,1,1,999,0,9.96,63.74,86.64,150.78,0,-0.35,23,10,0
2399,1970-01-01 00:00:02,-0,0.12,0,0.36,1,1,1,999,0,10.87,63.74,86.64,150.78,0,-0.33,23,10,0
2499,1970-01-01 00:00:02,-0,0.12,48.78,0.36,1,1,1,21.9,0.01,11.13,63.69,86.64,150.7,0,-0.33,23,7100,-20
2599,1970-01-01 00:00:02,1.53,0.23,912.47,0.36,1,1,1,22.08,0.01,11.66,63.69,86.64,150.7,0,-0.33,23,6970.02,-36
2699,1970-01-01 00:00:02,1.53,0.23,1386.64,0.37,0,1,1,14.89,0.02,11.67,63.69,86.64,150.7,0,-0.28,21,6759.07,-46
2799,1970-01-01 00:00:02,1.67,0.35,1871.23,0.36,0,1,1,17.56,0.02,12.31,63.74,86.64,150.27,0,-0.32,21,5475.75,-62
2899,1970-01-01 00:00:02,1.67,0.35,1894.24,0.36,0,1,1,12.3,0.03,12.36,63.74,86.64,150.27,0,-0.3,21,5471.15,-64
2999,1970-01-01 00:00:02,2.08,0.47,1804.54,0.36,0,1,1,14.26,0.04,12.37,63.69,86.62,153.2,0,-0.35,21,5489.09,-59
3099,1970-01-01 00:00:03,2.93,0.59,1809.25,0.36,0,1,1,14.14,0.05,12.33,63.69,86.62,153.2,0,-0.36,21,5488.15,-59
3199,1970-01-01 00:00:03,3.2,0.7,1817.44,0.36,0,1,1,15.37,0.05,12.36,63.69,86.62,153.2,0,-0.32,21,5486.51,-59
3317,1970-01-01 00:00:03,4.2,0.94,1818.18,0.36,0,1,1,17.26,0.06,12.38,63.71,86.54,162.95,0,-0.32,21,5486.36,-59
3417,1970-01-01 00:00:03,4.9,1.05,1813.59,0.36,0,1,1,16.77,0.07,12.39,63.71,86.54,162.95,0,-0.31,21,5487.28,-59
3517,1970-01-01 00:00:03,5.68,1.29,1789.1,0.36,0,1,1,19.19,0.08,12.4,63.71,86.54,162.95,0,-0.42,21,5492.18,-58
3617,1970-01-01 00:00:03,5.75,1.4,1759.56,0.36,0,1,1,18.56,0.09,12.39,63.76,86.54,174.86,0,-0.32,21,5498.09,-56
3717,1970-01-01 00:00:03,6.4,1.64,1764.81,0.35,0,1,1,20.49,0.1,12.41,63.76,86.54,174.86,0,-0.27,21,5497.04,-56
3817,1970-01-01 00:00:03,6.99,1.87,1775.12,0.36,0,1,1,21.15,0.11,12.38,63.76,86.54,174.86,0,-0.33,21,5494.98,-57
3917,1970-01-01 00:00:03,7.56,2.11,1789.31,0.36,0,1,1,22.69,0.11,12.42,63.69,86.54,183.13,0,-0.31,21,5492.14,-58
4017,1970-01-01 00:00:04,8.04,2.34,1760.67,0.36,0,1,1,23.08,0.12,12.41,63.69,86.54,183.13,0,-0.31,21,5497.87,-56
4117,1970-01-01 00:00:04,5.97,2.4,1755.98,0.35,0,1,1,22.7,0.13,12.4,63.72,86.54,190.53,0,-0.37,21,5498.8,-56
4217,1970-01-01 00:00:04,5.67,2.57,1756.31,0.34,0,1,1,22.53,0.14,12.39,63.72,86.54,190.53,0,-0.33,21,5498.74,-56
4317,1970-01-01 00:00:04,5.61,2.69,1759.32,0.35,0,1,1,22.7,0.14,12.41,63.72,86.54,190.53,0,-0.27,21,5498.14,-56
4435,1970-01-01 00:00:04,5.7,2.93,1774.7,0.35,0,1,1,23.01,0.15,12.41,63.83,86.54,197.27,0,-0.27,21,5495.06,-56
4535,1970-01-01 00:00:04,5.82,3.04,1776.88,0.35,0,1,1,23.15,0.16,12.43,63.83,86.54,197.27,0,-0.33,21,5494.62,-57
4635,1970-01-01 00:00:04,6.13,3.28,1769.23,0.36,0,1,1,23.4,0.17,12.41,63.83,86.54,197.27,0,-0.27,21,5496.15,-56
