OnTime_ms_,Time_UTC_,Speed_km_h_,Distance_m_,RPM,Lambda,Starter,Gear,FuelCorrection,FuelConsumption_km_l_,FuelConsumed_g_,BatteryVoltage_V_,OilTemperature_C_,WaterTemperature_C_,ExhaustTemperature_C_,BrakeFront_bar_,BrakeRear_bar_,State,InjectionDuration_us_,InjectionAngle
1109,2018-07-07 11:58:57,24.14,5.79,0,0.37,0,2,1,999,0,12.55,58.01,79.38,200.07,0,-0.13,17,10,0
2109,2018-07-07 11:58:58,24.64,12.64,0,0.36,0,2,1,999,0,12.48,57.93,79.43,197.84,0,-0.22,17,10,0
3109,2018-07-07 11:58:59,24.52,19.49,0,0.35,0,2,1,999,0,12.5,57.93,79.52,194.95,0,-0.2,17,10,0
3622,2018-07-07 11:58:59,24.38,22.94,0,0.34,0,2,1,999,0,12.5,57.84,79.59,193.47,0,-0.18,21,10,0
3722,2018-07-07 11:58:59,24.32,23.64,0,0.35,1,2,1,999,0,10.07,57.84,79.59,193.47,0,-0.21,23,10,0
3822,2018-07-07 11:58:59,24.45,24.28,31.6,0.34,1,2,1,999,0.01,12.22,57.84,79.59,193.47,0,-0.18,23,7100,-20
3922,2018-07-07 11:58:59,24.4,24.99,31.6,0.33,1,2,1,999,0.01,11.15,57.86,79.68,192.84,0,-0.22,23,7100,-20
4022,2018-07-07 11:59:00,24.2,25.63,741.14,0.32,1,2,1,999,0.01,10.81,57.86,79.68,192.84,0,-0.24,23,7100,-33
4122,2018-07-07 11:59:00,24.31,26.33,928.97,0.33,1,2,1,999,0.02,11.63,57.82,79.68,191.55,0,-0.24,23,7100,-36
4222,2018-07-07 11:59:00,24.36,26.98,1361.62,0.35,0,2,1,999,0.03,12.2,57.82,79.68,191.55,0,-0.16,21,7100,-46
4322,2018-07-07 11:59:00,24.38,27.68,2214.64,0.35,0,2,1,920.12,0.04,12.31,57.82,79.68,191.55,0,-0.16,21,5249.51,-74
4450,2018-07-07 11:59:00,24.24,28.56,2598.58,0.35,0,2,1,673.44,0.05,12.29,57.8,79.7,189.91,0,-0.22,21,5189.43,-81
4550,2018-07-07 11:59:00,24.68,29.26,2685.28,0.34,0,2,1,578.44,0.06,12.33,57.8,79.7,189.91,0,-0.18,21,5224.11,-83
4650,2018-07-07 11:59:00,25.2,29.96,2839.97,0.36,0,2,1,474.89,0.07,12.41,57.8,79.7,189.91,0,-0.03,21,5285.99,-86
4750,2018-07-07 11:59:00,24.83,30.66,2510.15,0.33,0,2,1,430.39,0.08,12.31,57.76,79.7,201.99,0,-0.14,21,5154.06,-80
4850,2018-07-07 11:59:00,25.1,31.37,2889.06,0.34,0,2,1,394.25,0.09,12.35,57.76,79.7,201.99,0,-0.19,21,5305.62,-87
4950,2018-07-07 11:59:00,25.02,32.07,2670.23,0.35,0,2,1,365.4,0.1,12.39,57.76,79.7,201.99,0,-0.19,21,5218.09,-83
5050,2018-07-07 11:59:01,25.2,32.77,2725.1,0.35,0,2,1,341.24,0.11,12.37,57.76,79.7,213.85,0,-0.22,21,5240.04,-84
5150,2018-07-07 11:59:01,25.3,33.47,2844.28,0.33,0,2,1,308.72,0.13,12.35,57.76,79.7,213.85,0,-0.14,21,5287.71,-86
5250,2018-07-07 11:59:01,25.35,34.17,2708.93,0.36,0,2,1,292.96,0.14,12.34,57.73,79.7,224.96,0,-0.15,21,5233.57,-83
5350,2018-07-07 11:59:01,25.6,34.88,2784.87,0.35,0,2,1,279.16,0.15,12.4,57.73,79.7,224.96,0,-0.18,21,5263.95,-85
5571,2018-07-07 11:59:01,25.83,36.51,2830.86,0.35,0,2,1,243.81,0.18,12.4,57.63,79.7,235.02,0,-0.19,21,5282.34,-85
5671,2018-07-07 11:59:01,26.08,37.22,2791.28,0.34,0,2,1,235.46,0.19,12.38,57.63,79.7,235.02,0,-0.11,21,5266.51,-85
5771,2018-07-07 11:59:01,26.48,37.98,2971.25,0.33,0,2,1,228.21,0.2,12.39,57.63,79.7,235.02,0,-0.21,21,5338.5,-88
5871,2018-07-07 11:59:01,26.79,38.74,3120.45,0.36,0,2,1,216.5,0.21,12.46,57.7,79.7,246.36,0,-0.13,21,5374.09,-91
5971,2018-07-07 11:59:01,27.81,39.56,2716.35,0.33,0,2,1,211.29,0.22,12.34,57.7,79.7,246.36,0,-0.2,21,5236.54,-83
6071,2018-07-07 11:59:02,27.76,40.32,2802.36,0.35,0,2,1,201.82,0.24,12.42,57.7,79.7,246.36,0,-0.2,21,5270.95,-85
6171,2018-07-07 11:59:02,27.41,41.08,3010.69,0.36,0,2,1,197.4,0.25,12.39,57.75,79.7,254.52,0,-0.14,21,5352.14,-89
6271,2018-07-07 11:59:02,27.63,41.84,2845.42,0.33,0,2,1,193.3,0.26,12.39,57.75,79.7,254.52,0,-0.14,21,5288.17,-86
6371,2018-07-07 11:59:02,27.54,42.6,3023.36,0.33,0,2,1,186.01,0.27,12.33,57.98,79.7,262.55,0,-0.16,21,5354.67,-89
