OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1000.00,1970-01-01 00:00:01.000,0.00,0.00,0.00,0.25,0.00,1.00,0.90,0.00,0.00,13.17,32.25,31.78,30.08,0.00,-0.17,16.00,10.00,0.00
2000.00,1970-01-01 00:00:02.000,0.00,0.00,0.00,0.25,0.00,1.00,0.90,0.00,0.00,13.16,32.27,31.83,30.17,0.00,-0.17,16.00,10.00,0.00
3000.00,1970-01-01 00:00:03.000,0.00,0.00,0.00,0.25,0.00,1.00,0.90,0.00,0.00,13.11,32.38,31.94,30.09,0.00,-0.19,16.00,10.00,0.00
4000.00,1970-01-01 00:00:04.000,0.00,0.00,0.00,0.34,0.00,1.00,0.90,0.00,0.00,13.03,32.38,31.91,30.15,0.00,-0.21,16.00,10.00,0.00
5000.00,1970-01-01 00:00:05.000,0.00,0.00,0.00,0.32,0.00,1.00,0.90,0.00,0.00,12.98,32.43,31.93,30.20,0.00,-0.21,16.00,10.00,0.00
6000.00,1970-01-01 00:00:06.000,0.00,0.00,0.00,0.31,0.00,1.00,0.90,0.00,0.00,13.03,32.34,31.88,30.13,0.00,-0.21,16.00,10.00,0.00
7000.00,1970-01-01 00:00:07.000,0.00,0.00,0.00,0.28,0.00,1.00,0.90,0.00,0.00,12.96,32.36,32.00,30.23,0.00,-0.21,0.00,10.00,0.00
8000.00,1970-01-01 00:00:08.000,0.00,0.00,0.00,0.29,0.00,1.00,0.90,0.00,0.00,12.98,32.36,31.95,30.22,0.00,-0.22,0.00,10.00,0.00
9000.00,1970-01-01 00:00:09.000,0.00,0.00,0.00,0.29,0.00,1.00,0.90,0.00,0.00,12.96,32.45,32.00,30.23,0.00,-0.21,0.00,10.00,0.00
10000.00,1970-01-01 00:00:10.000,0.00,0.00,0.00,0.25,0.00,1.00,0.90,0.00,0.00,12.97,32.36,31.93,30.20,0.00,-0.21,0.00,10.00,0.00
