OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1000.00,1970-01-01 00:00:01.000,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.30,16.52,16.43,16.66,-9.75,1.91,16.00,10.00,0.00
2000.00,1970-01-01 00:00:02.000,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.30,16.67,16.52,16.82,-9.75,1.91,16.00,10.00,0.00
3000.00,1970-01-01 00:00:03.000,0.00,0.00,0.00,0.32,0.00,1.00,0.99,0.00,0.00,13.24,16.63,16.59,16.80,-9.75,1.91,16.00,10.00,0.00
4000.00,1970-01-01 00:00:04.000,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.17,16.63,16.61,16.80,-9.75,1.91,16.00,10.00,0.00
5000.00,1970-01-01 00:00:05.000,0.00,0.00,0.00,0.32,0.00,1.00,0.99,0.00,0.00,13.11,16.67,16.55,16.89,-9.75,1.91,16.00,10.00,0.00
6000.00,1970-01-01 00:00:06.000,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.15,16.73,16.61,16.84,-9.75,1.89,16.00,10.00,0.00
7000.00,1970-01-01 00:00:07.000,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.11,16.70,16.59,16.78,-9.75,1.91,16.00,10.00,0.00
8000.00,1970-01-01 00:00:08.000,0.00,0.00,0.00,0.30,0.00,1.00,0.99,0.00,0.00,13.09,16.71,16.61,16.87,-9.74,1.91,16.00,10.00,0.00
9000.00,1970-01-01 00:00:09.000,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.12,16.66,16.70,16.85,-9.75,1.91,16.00,10.00,0.00
10000.00,1970-01-01 00:00:10.000,0.00,0.00,0.00,0.30,0.00,1.00,0.99,0.00,0.00,13.11,16.73,16.66,16.84,-9.75,1.91,16.00,10.00,0.00
11000.00,2018-07-04 09:12:43.000,0.00,0.00,0.00,0.30,0.00,1.00,0.99,0.00,0.00,13.08,16.71,16.67,16.82,-9.75,1.90,16.00,10.00,0.00
12028.00,2018-07-04 09:12:44.028,0.00,0.00,0.00,0.30,0.00,1.00,0.99,0.00,0.00,13.09,16.66,16.66,16.83,-9.75,1.91,16.00,10.00,0.00
13121.00,2018-07-04 09:12:45.121,0.00,0.00,0.00,0.29,0.00,1.00,0.99,0.00,0.00,13.04,16.67,16.66,16.85,-9.75,1.91,16.00,10.00,0.00
14214.00,2018-07-04 09:12:46.214,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.05,16.76,16.66,16.85,-9.75,1.91,16.00,10.00,0.00
15307.00,2018-07-04 09:12:47.307,0.00,0.00,0.00,0.28,0.00,1.00,0.99,0.00,0.00,13.02,16.71,16.66,16.89,-9.75,1.91,16.00,10.00,0.00
16400.00,2018-07-04 09:12:48.400,0.00,0.00,0.00,0.29,0.00,1.00,0.99,0.00,0.00,13.04,16.70,16.72,16.85,-9.75,1.89,16.00,10.00,0.00
17493.00,2018-07-04 09:12:49.493,0.00,0.00,0.00,0.28,0.00,1.00,0.99,0.00,0.00,13.02,16.71,16.66,16.99,-9.75,1.91,16.00,10.00,0.00
18586.00,2018-07-04 09:12:50.586,0.00,0.00,0.00,0.29,0.00,1.00,0.99,0.00,0.00,13.00,16.74,16.71,16.87,-9.75,1.91,16.00,10.00,0.00
19679.00,2018-07-04 09:12:51.679,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.08,16.74,16.67,16.87,-9.75,1.91,16.00,10.00,0.00
20772.00,2018-07-04 09:12:52.772,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.08,16.76,16.73,16.89,-9.75,1.90,16.00,10.00,0.00
21865.00,2018-07-04 09:12:53.865,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.03,16.80,16.70,16.88,-9.75,1.91,16.00,10.00,0.00
22958.00,2018-07-04 09:12:54.958,0.00,0.00,0.00,0.25,0.00,1.00,0.99,0.00,0.00,13.01,16.83,16.78,16.93,-9.75,1.90,16.00,10.00,0.00
24051.00,2018-07-04 09:12:56.051,0.00,0.00,0.00,0.28,0.00,1.00,0.99,0.00,0.00,13.03,16.73,16.76,16.87,-9.75,1.90,16.00,10.00,0.00
25051.00,2018-07-04 09:12:57.051,0.00,0.00,0.00,0.30,0.00,1.00,0.99,0.00,0.00,13.02,16.74,16.76,16.88,-9.75,1.91,16.00,10.00,0.00
26051.00,2018-07-04 09:12:58.051,0.00,0.00,0.00,0.30,0.00,1.00,0.99,0.00,0.00,12.98,16.72,16.77,16.85,-9.75,1.90,16.00,10.00,0.00
27051.00,2018-07-04 09:12:59.051,0.00,0.00,0.00,0.29,0.00,1.00,0.99,0.00,0.00,12.98,16.80,16.70,16.89,-9.75,1.91,16.00,10.00,0.00
28051.00,2018-07-04 09:13:00.051,0.00,0.00,0.00,0.30,0.00,1.00,0.99,0.00,0.00,12.98,16.74,16.72,16.97,-9.75,1.91,16.00,10.00,0.00
29051.00,2018-07-04 09:13:01.051,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.98,16.80,16.73,16.88,-9.75,1.92,16.00,10.00,0.00
30051.00,2018-07-04 09:13:02.051,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.99,16.73,16.70,16.97,-9.75,1.89,16.00,10.00,0.00
31051.00,2018-07-04 09:13:03.051,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.81,16.80,16.76,16.93,-9.75,1.92,16.00,10.00,0.00
32051.00,2018-07-04 09:13:04.051,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.97,16.77,16.72,16.95,-9.75,1.92,16.00,10.00,0.00
33051.00,2018-07-04 09:13:05.051,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.84,16.78,16.73,16.95,-9.75,1.91,16.00,10.00,0.00
34051.00,2018-07-04 09:13:06.051,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.94,16.72,16.76,16.94,-9.75,1.92,16.00,10.00,0.00
35051.00,2018-07-04 09:13:07.051,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.98,16.78,16.66,16.91,-9.75,1.91,16.00,10.00,0.00
36082.00,2018-07-04 09:13:08.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.80,16.76,16.72,16.94,-9.75,1.92,16.00,10.00,0.00
37082.00,2018-07-04 09:13:09.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.94,16.80,16.80,16.97,-9.75,1.92,16.00,10.00,0.00
38082.00,2018-07-04 09:13:10.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.80,16.78,16.76,16.95,-9.75,1.91,16.00,10.00,0.00
39082.00,2018-07-04 09:13:11.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.78,16.71,16.80,16.91,-9.75,1.92,16.00,10.00,0.00
40082.00,2018-07-04 09:13:12.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.93,16.78,16.77,16.97,-9.75,1.92,16.00,10.00,0.00
41082.00,2018-07-04 09:13:13.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.96,16.77,16.78,16.91,-9.75,1.92,16.00,10.00,0.00
42082.00,2018-07-04 09:13:14.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.77,16.80,16.80,16.98,-9.75,1.92,16.00,10.00,0.00
43082.00,2018-07-04 09:13:15.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.94,16.80,16.82,16.95,-9.75,1.93,16.00,10.00,0.00
44082.00,2018-07-04 09:13:16.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.92,16.73,16.77,16.98,-9.75,1.91,16.00,10.00,0.00
45082.00,2018-07-04 09:13:17.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.95,16.73,16.76,16.94,-9.75,1.92,16.00,10.00,0.00
46082.00,2018-07-04 09:13:18.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.91,16.76,16.82,16.95,-9.74,1.92,16.00,10.00,0.00
47082.00,2018-07-04 09:13:19.082,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.78,16.80,16.77,16.94,-9.75,1.92,16.00,10.00,0.00
48104.00,2018-07-04 09:13:20.104,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.77,16.83,16.83,17.02,-9.75,1.92,16.00,10.00,0.00
49197.00,2018-07-04 09:13:21.197,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.93,16.80,16.73,17.02,-9.75,1.91,16.00,10.00,0.00
50290.00,2018-07-04 09:13:22.290,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.78,16.85,16.87,17.09,-9.75,1.92,16.00,10.00,0.00
51383.00,2018-07-04 09:13:23.383,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.91,16.78,16.91,16.99,-9.75,1.94,16.00,10.00,0.00
52476.00,2018-07-04 09:13:24.476,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.92,16.82,16.85,17.02,-9.74,1.92,16.00,10.00,0.00
53569.00,2018-07-04 09:13:25.569,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.75,16.91,16.91,17.04,-9.75,1.93,16.00,10.00,0.00
54662.00,2018-07-04 09:13:26.662,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.90,16.84,16.78,16.98,-9.75,1.93,16.00,10.00,0.00
55755.00,2018-07-04 09:13:27.755,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.89,16.82,16.87,16.97,-9.75,1.91,16.00,10.00,0.00
56848.00,2018-07-04 09:13:28.848,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.75,16.85,16.85,17.02,-9.75,1.93,16.00,10.00,0.00
57941.00,2018-07-04 09:13:29.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.92,16.72,16.80,17.09,-9.75,1.93,16.00,10.00,0.00
58941.00,2018-07-04 09:13:30.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.91,16.89,16.80,17.09,-9.75,1.93,16.00,10.00,0.00
59941.00,2018-07-04 09:13:31.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.71,16.84,16.87,17.08,-9.75,1.93,16.00,10.00,0.00
60941.00,2018-07-04 09:13:32.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.76,16.88,16.93,17.02,-9.75,1.93,16.00,10.00,0.00
61941.00,2018-07-04 09:13:33.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.90,16.91,16.80,17.05,-9.75,1.93,16.00,10.00,0.00
62941.00,2018-07-04 09:13:34.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.72,16.80,16.93,17.02,-9.75,1.93,16.00,10.00,0.00
63941.00,2018-07-04 09:13:35.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.87,16.84,16.91,17.02,-9.75,1.93,16.00,10.00,0.00
64941.00,2018-07-04 09:13:36.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.90,16.77,16.97,17.10,-9.75,1.93,16.00,10.00,0.00
65941.00,2018-07-04 09:13:37.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.90,16.84,16.91,17.11,-9.75,1.94,16.00,10.00,0.00
66941.00,2018-07-04 09:13:38.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.88,16.83,16.87,17.05,-9.75,1.94,16.00,10.00,0.00
67941.00,2018-07-04 09:13:39.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.69,16.80,16.94,17.16,-9.75,1.94,16.00,10.00,0.00
68941.00,2018-07-04 09:13:40.941,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.91,16.93,16.89,16.97,-9.75,1.94,16.00,10.00,0.00
69962.00,2018-07-04 09:13:41.962,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.90,16.82,16.97,16.99,-9.75,1.94,16.00,10.00,0.00
71055.00,2018-07-04 09:13:43.055,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.85,16.80,16.93,17.00,-9.75,1.94,16.00,10.00,0.00
72148.00,2018-07-04 09:13:44.148,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.75,16.89,16.94,17.13,-9.75,1.93,16.00,10.00,0.00
73241.00,2018-07-04 09:13:45.241,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.86,16.83,16.89,17.09,-9.75,1.94,16.00,10.00,0.00
74334.00,2018-07-04 09:13:46.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.82,16.80,16.89,17.09,-9.75,1.94,16.00,10.00,0.00
75334.00,2018-07-04 09:13:47.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.68,16.80,16.93,17.02,-9.75,1.95,16.00,10.00,0.00
76334.00,2018-07-04 09:13:48.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.86,16.87,16.99,17.02,-9.75,1.95,16.00,10.00,0.00
77334.00,2018-07-04 09:13:49.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.70,16.83,16.94,17.06,-9.75,1.93,16.00,10.00,0.00
78334.00,2018-07-04 09:13:50.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.83,16.78,16.89,17.09,-9.75,1.95,16.00,10.00,0.00
79334.00,2018-07-04 09:13:51.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.84,16.91,16.97,17.10,-9.75,1.95,16.00,10.00,0.00
80334.00,2018-07-04 09:13:52.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.67,16.87,17.00,17.09,-9.75,1.95,16.00,10.00,0.00
81334.00,2018-07-04 09:13:53.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.85,16.84,16.93,16.99,-9.75,1.95,16.00,10.00,0.00
82334.00,2018-07-04 09:13:54.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.87,16.80,16.91,16.95,-9.75,1.95,16.00,10.00,0.00
83334.00,2018-07-04 09:13:55.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.73,16.83,16.97,16.97,-9.75,1.95,16.00,10.00,0.00
84334.00,2018-07-04 09:13:56.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.88,16.84,16.89,16.91,-9.75,1.95,16.00,10.00,0.00
85334.00,2018-07-04 09:13:57.334,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.72,16.74,16.91,17.02,-9.75,1.94,16.00,10.00,0.00
86354.00,2018-07-04 09:13:58.354,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.73,16.82,17.00,17.00,-9.75,1.95,16.00,10.00,0.00
87447.00,2018-07-04 09:13:59.447,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.87,16.78,16.93,16.99,-9.75,1.95,16.00,10.00,0.00
88540.00,2018-07-04 09:14:00.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.89,16.88,16.95,17.02,-9.75,1.95,16.00,10.00,0.00
89540.00,2018-07-04 09:14:01.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.73,16.89,16.95,16.95,-9.75,1.95,16.00,10.00,0.00
90540.00,2018-07-04 09:14:02.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.85,16.89,16.94,16.89,-9.75,1.95,16.00,10.00,0.00
91540.00,2018-07-04 09:14:03.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.82,16.87,17.04,16.95,-9.75,1.96,16.00,10.00,0.00
92540.00,2018-07-04 09:14:04.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.72,16.87,17.05,16.99,-9.75,1.95,16.00,10.00,0.00
93540.00,2018-07-04 09:14:05.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.88,16.85,17.11,17.04,-9.75,1.95,16.00,10.00,0.00
94540.00,2018-07-04 09:14:06.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.87,16.88,17.08,17.08,-9.75,1.95,16.00,10.00,0.00
95540.00,2018-07-04 09:14:07.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.69,16.89,17.13,17.05,-9.75,1.95,16.00,10.00,0.00
96540.00,2018-07-04 09:14:08.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.88,16.91,17.13,17.10,-9.75,1.96,16.00,10.00,0.00
97540.00,2018-07-04 09:14:09.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.71,16.94,17.13,17.06,-9.75,1.95,16.00,10.00,0.00
98540.00,2018-07-04 09:14:10.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.88,16.87,17.08,17.09,-9.75,1.96,16.00,10.00,0.00
99540.00,2018-07-04 09:14:11.540,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.83,16.91,17.08,17.05,-9.74,1.96,16.00,10.00,0.00
100563.00,2018-07-04 09:14:12.563,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.88,16.98,17.13,17.11,-9.75,1.96,16.00,10.00,0.00
101656.00,2018-07-04 09:14:13.656,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.71,16.93,17.11,17.08,-9.75,1.96,16.00,10.00,0.00
102656.00,2018-07-04 09:14:14.656,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.85,17.00,17.16,17.05,-9.75,1.96,16.00,10.00,0.00
103656.00,2018-07-04 09:14:15.656,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.88,17.02,17.16,17.17,-9.75,1.96,16.00,10.00,0.00
104656.00,2018-07-04 09:14:16.656,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.72,16.91,17.13,17.17,-9.75,1.95,16.00,10.00,0.00
105656.00,2018-07-04 09:14:17.656,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.84,16.94,17.13,17.05,-9.75,1.96,16.00,10.00,0.00
106656.00,2018-07-04 09:14:18.656,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.87,16.93,17.10,17.11,-9.75,1.96,16.00,10.00,0.00
107656.00,2018-07-04 09:14:19.656,0.00,0.00,0.00,1.47,0.00,1.00,0.99,0.00,0.00,12.87,16.91,17.21,17.09,-9.75,1.96,16.00,10.00,0.00
