OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
1000, 1970-01-01 00:00:01,0,0,0,0.25,0,1,0.95,0,0,13.09,25.69,25.45,25.52,-9.75,0.04,16,10,0
2001, 1970-01-01 00:00:02,0,0,0,0.25,0,1,0.95,0,0,13.09,25.64,25.41,25.52,-9.74,0.04,16,10,0
3001, 1970-01-01 00:00:03,0,0,0,0.25,0,1,0.95,0,0,13,25.74,25.48,25.57,-9.75,0.05,16,10,0
4001, 1970-01-01 00:00:04,0,0,0,0.34,0,1,0.95,0,0,12.97,25.81,25.55,25.59,-9.75,0.05,16,10,0
4584, 1970-01-01 00:00:04,0,0,0,0.25,0,0,0.95,0,0,12.94,25.8,25.52,25.69,-9.75,0.05,4,10,0
4684, 1970-01-01 00:00:04,0,0,0,0.3,1,0,0.95,0,0,11.06,25.8,25.55,25.64,-9.75,-0.21,6,10,0
4784, 1970-01-01 00:00:04,0,0,25.57,0.31,1,0,0.95,0,0.01,11.71,25.8,25.55,25.64,-9.75,-0.01,6,7592,-20
4884, 1970-01-01 00:00:04,0,0,825.34,0.3,1,0,0.95,0,0.01,11.44,25.8,25.55,25.64,-9.75,-0.03,6,7592,-34
4984, 1970-01-01 00:00:04,0,0,968.66,0.3,1,0,0.95,0,0.02,12.19,25.75,25.55,25.57,-9.75,-0.01,6,7592,-37
5084, 1970-01-01 00:00:05,0,0,1007.44,0.3,1,0,0.95,0,0.03,12.16,25.75,25.55,25.57,-9.75,-0.01,6,7592,-38
5184, 1970-01-01 00:00:05,0,0,1007.44,0.3,1,0,0.95,0,0.03,12.11,25.75,25.52,25.41,-9.75,-0.01,6,7592,-38
5284, 1970-01-01 00:00:05,0,0,1017,0.25,1,0,0.95,0,0.03,11.95,25.75,25.52,25.41,-9.73,-0.03,6,7592,-38
5465, 1970-01-01 00:00:05,0,0,1020.3,0.25,1,0,0.95,0,0.05,11.69,25.75,25.48,25.09,-9.75,0.01,6,7592,-38
5565, 1970-01-01 00:00:05,0,0,1017.91,0.25,1,0,0.95,0,0.05,12.11,25.75,25.48,25.09,-9.75,-0.04,6,7592,-38
5665, 1970-01-01 00:00:05,0,0,1017.91,0.25,1,0,0.95,0,0.05,12.09,25.75,25.48,25.09,-9.75,-0.02,6,7592,-38
5765, 1970-01-01 00:00:05,0,0,1012.92,0.29,1,0,0.95,0,0.06,12,25.77,25.56,24.68,-9.75,-0.01,6,7592,-38
5865, 1970-01-01 00:00:05,0,0,1015.07,0.29,1,0,0.95,0,0.07,11.88,25.77,25.56,24.68,-9.75,-0.02,6,7592,-38
5965, 1970-01-01 00:00:05,0,0,1013.74,0.26,1,0,0.95,0,0.07,11.67,25.77,25.56,24.68,-9.75,-0.04,6,7592,-38
6065, 1970-01-01 00:00:06,0,0,1019.48,0.28,1,0,0.95,0,0.08,11.54,25.79,25.52,24.27,-9.75,-0.02,6,7592,-38
6165, 1970-01-01 00:00:06,0,0,1013.42,0.28,1,0,0.95,0,0.09,12.14,25.79,25.52,24.27,-9.74,-0.04,6,7592,-38
6265, 1970-01-01 00:00:06,0,0,1012.52,0.29,1,0,0.95,0,0.09,12.11,25.77,25.46,23.98,-9.74,-0.02,6,7592,-38
6365, 1970-01-01 00:00:06,0,0,1012.52,0.26,1,0,0.95,0,0.09,11.99,25.77,25.46,23.98,-9.75,-0.02,6,7592,-38
7365, 1970-01-01 00:00:07,0,0,0,0.3,0,0,0.95,0,0.12,12.75,25.75,25.5,23.27,-9.75,0.03,0,6643,-44
44733, 1970-01-01 00:00:44,0,0,0,1.47,0,0,0.95,0,0.23,12.83,25.92,25.71,24.99,-9.75,0.08,0,6643,-37
45826, 1970-01-01 00:00:45,0,0,0,1.47,0,0,0.95,0,0.23,12.84,25.92,25.61,25.02,-9.75,0.08,0,6643,-37
46919, 1970-01-01 00:00:46,0,0,0,1.47,0,0,0.95,0,0.23,12.85,25.86,25.63,25.13,-9.75,0.08,0,6643,-37
48007, 1970-01-01 00:00:48,0,0,0,1.47,0,0,0.95,0,0.23,12.86,25.91,25.64,25.15,-9.75,0.08,0,6643,-37
49094, 1970-01-01 00:00:49,0,0,0,1.47,0,0,0.95,0,0.23,12.85,25.86,25.66,25.19,-9.75,0.08,0,6643,-37
50181, 1970-01-01 00:00:50,0,0,0,1.47,0,0,0.95,0,0.23,12.86,26.01,25.66,25.16,-9.75,0.08,0,6643,-37
51268, 1970-01-01 00:00:51,0,0,0,1.47,0,0,0.95,0,0.23,12.83,25.91,25.63,25.21,-9.75,0.08,0,6643,-37
52355, 1970-01-01 00:00:52,0,0,0,1.47,0,0,0.95,0,0.23,12.86,26.03,25.73,25.15,-9.75,0.08,0,6643,-37
53442, 1970-01-01 00:00:53,0,0,0,1.47,0,0,0.95,0,0.23,12.84,25.88,25.77,25.26,-9.75,0.08,0,6643,-37
54535, 1970-01-01 00:00:54,0,0,0,1.47,0,0,0.95,0,0.23,12.85,25.92,25.71,25.32,-9.75,0.08,0,6643,-37
55622, 1970-01-01 00:00:55,0,0,0,1.47,0,0,0.95,0,0.23,12.85,25.94,25.77,25.16,-9.75,0.08,0,6643,-37
56715, 1970-01-01 00:00:56,0,0,0,1.47,0,0,0.95,0,0.23,12.86,25.94,25.69,25.27,-9.75,0.08,0,6643,-37
57808, 1970-01-01 00:00:57,0,0,0,1.47,0,0,0.95,0,0.23,12.86,25.88,25.73,25.32,-9.74,0.08,0,6643,-37
58808, 1970-01-01 00:00:58,0,0,0,1.47,0,0,0.95,0,0.23,12.85,25.91,25.63,25.3,-9.75,0.08,0,6643,-37
