OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1087.00,1970-01-01 00:00:01.087,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.33,38.74,40.41,45.99,0.00,-0.15,17.00,10.00,0.00
2174.00,1970-01-01 00:00:02.174,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.36,38.78,40.52,46.08,0.00,-0.16,17.00,10.00,0.00
3261.00,1970-01-01 00:00:03.261,0.00,0.00,0.00,0.31,0.00,1.00,1.00,0.00,0.00,13.30,38.80,40.48,46.10,0.00,-0.15,17.00,10.00,0.00
4348.00,1970-01-01 00:00:04.348,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.22,38.87,40.52,46.08,0.00,-0.16,17.00,10.00,0.00
5435.00,1970-01-01 00:00:05.435,0.00,0.00,0.00,0.26,0.00,1.00,1.00,0.00,0.00,13.26,38.80,40.56,46.02,0.00,-0.15,17.00,10.00,0.00
6522.00,1970-01-01 00:00:06.522,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,13.22,38.90,40.59,46.11,0.00,-0.15,17.00,10.00,0.00
7609.00,1970-01-01 00:00:07.609,0.00,0.00,0.00,0.25,0.00,1.00,1.00,0.00,0.00,13.26,38.88,40.51,46.04,0.00,-0.16,17.00,10.00,0.00
8696.00,1970-01-01 00:00:08.696,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,13.24,38.82,40.53,46.05,0.00,-0.16,17.00,10.00,0.00
9696.00,1970-01-01 00:00:09.696,0.00,0.00,0.00,0.29,0.00,1.00,1.00,0.00,0.00,13.20,38.88,40.52,46.06,0.00,-0.16,17.00,10.00,0.00
10696.00,1970-01-01 00:00:10.696,-0.00,0.06,0.00,0.25,0.00,1.00,1.00,999.00,0.00,13.22,38.84,40.51,46.02,0.00,-0.15,17.00,10.00,0.00
