OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
1104, 1970-01-01 00:00:01,11.9,2.4,0,0.25,0,1,1.3,999,0,12.59,32.03,28.08,102.08,-9.75,-0.3,16,10,0
2104, 1970-01-01 00:00:02,12.21,5.79,0,0.25,0,1,1.3,999,0,12.54,32.13,28.05,99.92,-9.75,-0.35,16,10,0
2212, 1970-01-01 00:00:02,12.2,6.14,0,0.25,0,1,1.3,999,0,12.58,32.2,28.2,99.2,-9.75,-0.33,20,10,0
2313, 1970-01-01 00:00:02,12.11,6.5,0,0.25,0,2,1.3,999,0,12.54,32.2,28.2,99.2,-9.75,-0.34,20,10,0
2413, 1970-01-01 00:00:02,11.97,6.79,0,0.25,0,2,1.3,999,0,12.52,32.2,28.2,99.2,-9.75,-0.33,20,10,0
2513, 1970-01-01 00:00:02,11.94,7.14,0,0.25,0,1,1.3,999,0,12.55,32.18,28.05,98.37,-9.75,-0.34,20,10,0
2613, 1970-01-01 00:00:02,11.96,7.49,0,0.25,1,1,1.3,999,0,9.06,32.18,28.05,98.37,-9.75,-0.39,22,10,0
2713, 1970-01-01 00:00:02,12.04,7.78,45.04,0.25,1,1,1.3,731.19,0.01,10.7,32.18,28.05,98.37,-9.75,-0.37,22,9128,-20
2813, 1970-01-01 00:00:02,12.01,8.13,976.75,0.25,1,1,1.3,382.09,0.02,11.71,32.27,28.05,97.77,-9.75,-0.41,22,9128,-37
2913, 1970-01-01 00:00:02,11.95,8.49,1553.32,0.26,0,1,1.3,268.16,0.02,12.42,32.27,28.05,97.77,-9.75,-0.29,20,8849.9,-52
3013, 1970-01-01 00:00:03,11.81,8.78,2123.25,0.25,0,1,1.3,178.37,0.04,12.43,32.27,28.12,98.2,-9.75,-0.33,20,7043.42,-73
