OnTime (ms),Time (UTC),Speed (km/h),Distance (m),RPM,Lambda,Starter,Gear,Fuel correction,Fuel consumption (km/l),Fuel consumed (g),Battery voltage (V),Oil temperature (C),Water temperature (C),Exhaust temperature (C),Brake front (bar),Brake rear (bar),State,Injection duration (us),Injection angle
1000.00,1970-01-01 00:00:01.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.38,42.33,42.59,39.39,0.00,0.95,17.00,10.00,0.00
2000.00,1970-01-01 00:00:02.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.36,42.50,42.73,39.42,0.00,0.95,17.00,10.00,0.00
3000.00,1970-01-01 00:00:03.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.34,42.46,42.80,39.42,0.00,0.95,17.00,10.00,0.00
4000.00,1970-01-01 00:00:04.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.33,42.41,42.73,39.48,0.00,0.95,17.00,10.00,0.00
5000.00,1970-01-01 00:00:05.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.34,42.48,42.75,39.58,0.00,0.94,17.00,10.00,0.00
6000.00,1970-01-01 00:00:06.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.31,42.50,42.80,39.50,0.00,0.94,17.00,10.00,0.00
7000.00,1970-01-01 00:00:07.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.34,42.51,42.76,39.50,0.00,0.94,17.00,10.00,0.00
8000.00,1970-01-01 00:00:08.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.33,42.46,42.71,39.55,0.00,0.94,17.00,10.00,0.00
9000.00,1970-01-01 00:00:09.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.33,42.55,42.82,39.55,0.00,0.94,16.00,10.00,0.00
10000.00,1970-01-01 00:00:10.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.33,42.44,42.82,39.50,0.00,0.95,16.00,10.00,0.00
11000.00,1970-01-01 00:00:11.000,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.33,42.55,42.82,39.55,0.00,0.94,16.00,10.00,0.00
12000.00,1970-01-01 00:00:12.000,0.00,0.00,0.00,0.36,0.00,1.00,1.00,0.00,0.00,13.31,42.48,42.78,39.52,0.00,0.94,16.00,10.00,0.00
13037.00,1970-01-01 00:00:13.037,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.33,42.52,42.84,39.55,0.00,0.88,16.00,10.00,0.00
14124.00,1970-01-01 00:00:14.124,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.33,42.52,42.76,39.58,0.00,0.94,16.00,10.00,0.00
15211.00,1970-01-01 00:00:15.211,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.31,42.48,42.73,39.58,0.00,0.94,16.00,10.00,0.00
16298.00,1970-01-01 00:00:16.298,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.32,42.52,42.82,39.55,0.00,0.94,16.00,10.00,0.00
17385.00,1970-01-01 00:00:17.385,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.29,42.48,42.78,39.57,0.00,0.94,16.00,10.00,0.00
18472.00,1970-01-01 00:00:18.472,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.31,42.55,42.80,39.53,0.00,0.94,16.00,10.00,0.00
19559.00,1970-01-01 00:00:19.559,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.32,42.45,42.80,39.62,0.00,0.95,16.00,10.00,0.00
20646.00,1970-01-01 00:00:20.646,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.31,42.53,42.80,39.51,0.00,0.94,16.00,10.00,0.00
21733.00,1970-01-01 00:00:21.733,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.28,42.46,42.87,39.57,0.00,0.93,16.00,10.00,0.00
22820.00,1970-01-01 00:00:22.820,0.00,0.00,0.00,0.38,0.00,1.00,1.00,0.00,0.00,13.31,42.55,42.80,39.51,0.00,0.93,16.00,10.00,0.00
23820.00,1970-01-01 00:00:23.820,0.00,0.00,0.00,0.38,0.00,1.00,1.00,0.00,0.00,13.31,42.53,42.80,39.53,0.00,0.93,16.00,10.00,0.00
24820.00,1970-01-01 00:00:24.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.30,42.52,42.80,39.51,0.00,0.93,16.00,10.00,0.00
25820.00,1970-01-01 00:00:25.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.27,42.53,42.83,39.55,0.00,0.92,16.00,10.00,0.00
26820.00,1970-01-01 00:00:26.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.31,42.48,42.76,39.50,0.00,0.92,16.00,10.00,0.00
27820.00,1970-01-01 00:00:27.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.29,42.48,42.84,39.50,0.00,0.92,16.00,10.00,0.00
28820.00,1970-01-01 00:00:28.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.27,42.52,42.80,39.48,0.00,0.92,16.00,10.00,0.00
29820.00,1970-01-01 00:00:29.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.30,42.52,42.84,39.62,0.00,0.93,16.00,10.00,0.00
30820.00,1970-01-01 00:00:30.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.26,42.57,42.73,39.53,0.00,0.93,16.00,10.00,0.00
31820.00,1970-01-01 00:00:31.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.29,42.42,42.87,39.53,0.00,0.93,16.00,10.00,0.00
32820.00,1970-01-01 00:00:32.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.26,42.48,42.78,39.55,0.00,0.94,16.00,10.00,0.00
33820.00,1970-01-01 00:00:33.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.30,42.51,42.84,39.62,0.00,0.94,16.00,10.00,0.00
34820.00,1970-01-01 00:00:34.820,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.27,42.57,42.80,39.55,0.00,0.93,16.00,10.00,0.00
35858.00,1970-01-01 00:00:35.858,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.29,42.52,42.87,39.62,0.00,0.94,16.00,10.00,0.00
36945.00,1970-01-01 00:00:36.945,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.27,42.48,42.93,39.53,0.00,0.94,16.00,10.00,0.00
38032.00,1970-01-01 00:00:38.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.29,42.50,42.83,39.57,0.00,0.94,16.00,10.00,0.00
39032.00,1970-01-01 00:00:39.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.28,42.55,42.82,39.55,0.00,0.89,16.00,10.00,0.00
40032.00,1970-01-01 00:00:40.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.30,42.52,42.76,39.57,0.00,0.94,16.00,10.00,0.00
41032.00,1970-01-01 00:00:41.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.25,42.57,42.84,39.53,0.00,0.93,16.00,10.00,0.00
42032.00,1970-01-01 00:00:42.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.28,42.52,42.91,39.51,0.00,0.94,16.00,10.00,0.00
43032.00,1970-01-01 00:00:43.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.27,42.48,42.77,39.57,0.00,0.93,16.00,10.00,0.00
44032.00,1970-01-01 00:00:44.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.27,42.52,42.80,39.62,0.00,0.93,16.00,10.00,0.00
45032.00,1970-01-01 00:00:45.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.29,42.48,42.82,39.58,0.00,0.94,16.00,10.00,0.00
46032.00,1970-01-01 00:00:46.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.26,42.44,42.86,39.62,0.00,0.93,16.00,10.00,0.00
47032.00,1970-01-01 00:00:47.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.28,42.48,42.86,39.62,0.00,0.93,16.00,10.00,0.00
48032.00,1970-01-01 00:00:48.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.27,42.53,42.91,39.59,0.00,0.93,16.00,10.00,0.00
49032.00,1970-01-01 00:00:49.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.25,42.48,42.82,39.57,0.00,0.93,16.00,10.00,0.00
50032.00,1970-01-01 00:00:50.032,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.28,42.46,42.87,39.60,0.00,0.92,16.00,10.00,0.00
51070.00,1970-01-01 00:00:51.070,0.00,0.00,0.00,0.37,0.00,1.00,1.00,0.00,0.00,13.24,42.60,42.86,39.55,0.00,0.96,16.00,10.00,0.00
