OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
1087, 1970-01-01 00:00:01,0,0,0,0.25,0,1,0.92,0,0,12.5,68.76,46.29,122.66,-9.75,1.33,16,10,0
2174, 1970-01-01 00:00:02,0,0,0,0.25,0,1,0.92,0,0,12.48,68.66,46.28,122.4,-9.75,1.32,16,10,0
3261, 1970-01-01 00:00:03,0,0,0,0.27,0,1,0.92,0,0,12.49,68.78,46.26,122.22,-9.75,1.33,16,10,0
4261, 1970-01-01 00:00:04,0,0,0,0.25,0,1,0.92,0,0,12.43,68.7,46.38,122.01,-9.74,1.33,16,10,0
5262, 1970-01-01 00:00:05,0,0,0,0.27,0,1,0.92,0,0,12.39,68.66,46.3,121.73,-9.75,1.32,16,10,0
6262, 1970-01-01 00:00:06,0,0,0,0.25,0,1,0.92,0,0,12.42,68.55,46.28,121.51,-9.75,1.32,16,10,0
7262, 1970-01-01 00:00:07,0,0,0,0.25,0,1,0.92,0,0,12.41,68.6,46.3,121.43,-9.75,1.31,16,10,0
8262, 1970-01-01 00:00:08,0,0,0,0.26,0,1,0.92,0,0,12.42,68.6,46.31,121.16,-9.75,1.29,16,10,0
9262, 1970-01-01 00:00:09,0,0,0,0.26,0,1,0.92,0,0,12.41,68.55,46.31,120.95,-9.75,1.28,16,10,0
10263, 1970-01-01 00:00:10,0,0,0,0.27,0,1,0.92,0,0,12.39,68.49,46.38,120.75,-9.75,1.26,16,10,0
11263, 1970-01-01 00:00:11,0,0,0,0.26,0,1,0.92,0,0,12.4,68.42,46.34,120.58,-9.75,1.26,16,10,0
12263, 1970-01-01 00:00:12,0,0,0,0.25,0,1,0.92,0,0,12.38,68.41,46.27,120.33,-9.75,1.27,16,10,0
13263, 1970-01-01 00:00:13,0,0,0,0.25,0,1,0.92,0,0,12.43,68.35,46.35,120.19,-9.75,1.28,16,10,0
14263, 1970-01-01 00:00:14,0,0,0,0.27,0,1,0.92,0,0,12.41,68.3,46.34,119.91,-9.75,1.27,16,10,0
15263, 1970-01-01 00:00:15,0,0,0,0.26,0,1,0.92,0,0,12.44,68.3,46.3,119.73,-9.75,1.28,16,10,0
16293, 1970-01-01 00:00:16,0,0,0,0.27,0,1,0.92,0,0,12.43,68.25,46.36,119.53,-9.75,1.28,16,10,0
17374, 1970-01-01 00:00:17,0,0,0,0.25,0,1,0.92,0,0,12.41,68.16,46.31,119.23,-9.75,1.28,16,10,0
18462, 1970-01-01 00:00:18,0,0,0,0.25,0,1,0.92,0,0,12.39,68.09,46.4,119.02,-9.75,1.27,16,10,0
19549, 1970-01-01 00:00:19,0,0,0,0.26,0,1,0.92,0,0,12.44,68.09,46.41,118.77,-9.75,1.28,16,10,0
20636, 1970-01-01 00:00:20,0,0,0,1.47,0,1,0.92,0,0,12.43,68.12,46.38,118.59,-9.75,1.27,16,10,0
21717, 1970-01-01 00:00:21,0,0,0,1.47,0,1,0.92,0,0,12.42,68,46.31,118.31,-9.75,1.25,16,10,0
22804, 1970-01-01 00:00:22,0,0,0,1.47,0,1,0.92,0,0,12.42,68.04,46.34,118.11,-9.75,1.2,16,10,0
23804, 1970-01-01 00:00:23,0,0,0,1.47,0,1,0.92,0,0,12.41,67.85,46.3,117.95,-9.75,1.19,16,10,0
24805, 1970-01-01 00:00:24,0,0,0,1.47,0,1,0.92,0,0,12.42,68,46.38,117.74,-9.75,1.18,16,10,0
25805, 1970-01-01 00:00:25,0,0,0,1.47,0,1,0.92,0,0,12.4,67.9,46.4,117.48,-9.75,1.18,16,10,0
26805, 1970-01-01 00:00:26,0,0,0,1.47,0,1,0.92,0,0,12.41,67.88,46.45,117.27,-9.75,1.12,16,10,0
27805, 1970-01-01 00:00:27,0,0,0,1.47,0,1,0.92,0,0,12.41,67.79,46.36,117.16,-9.75,1.18,16,10,0
28805, 1970-01-01 00:00:28,0,0,0,1.47,0,1,0.92,0,0,12.4,67.77,46.31,116.98,-9.75,1.12,16,10,0
29805, 1970-01-01 00:00:29,0,0,0,1.47,0,1,0.92,0,0,12.4,67.71,46.34,116.77,-9.75,1.17,16,10,0
30806, 1970-01-01 00:00:30,0,0,0,1.47,0,1,0.92,0,0,12.41,67.75,46.24,116.62,-9.75,1.17,16,10,0
31806, 1970-01-01 00:00:31,0,0,0,1.47,0,1,0.92,0,0,12.42,67.73,46.35,116.35,-9.75,1.13,16,10,0
32806, 1970-01-01 00:00:32,0,0,0,1.47,0,1,0.92,0,0,12.4,67.6,46.34,116.2,-9.75,1.17,16,10,0
33806, 1970-01-01 00:00:33,0,0,0,1.47,0,1,0.92,0,0,12.41,67.62,46.31,116.03,-9.75,1.17,16,10,0
34806, 1970-01-01 00:00:34,0,0,0,1.47,0,1,0.92,0,0,12.42,67.48,46.31,115.8,-9.75,1.17,16,10,0
35839, 1970-01-01 00:00:35,0,0,0,1.47,0,1,0.92,0,0,12.39,67.48,46.4,115.58,-9.75,1.17,16,10,0
