OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
5216, 1970-01-01 00:00:05,6,0.98,-9.75,21.2,23.99,23.85,11.48,0.11,0,1.3,0,1,0.26,969.2,0,0,12291, 999
5216, 1970-01-01 00:00:05,6,0.98,-9.74,21.3,23.96,23.94,11.64,0.1,0,1.3,0,1,0.26,964.99,0,0,12190, 999
5216, 1970-01-01 00:00:05,6,0.99,-9.75,21.3,23.96,23.94,11.76,0.1,0,1.3,0,1,0.26,960.91,0,0,12090, 999
5216, 1970-01-01 00:00:05,6,1,-9.75,21.3,23.96,23.94,11,0.1,0,1.3,0,1,0.26,960.91,0,0,11990, 999
5216, 1970-01-01 00:00:05,6,1,-9.74,21.5,23.94,23.88,11,0.09,0,1.3,0,1,0.26,958.65,0,0,11890, 999
5216, 1970-01-01 00:00:05,6,0.99,-9.75,21.5,23.94,23.88,11.47,0.09,0,1.3,0,1,0.26,961.08,0,0,11790, 999
5216, 1970-01-01 00:00:05,6,1,-9.75,21.5,23.94,23.88,11.66,0.08,0,1.3,0,1,0.26,962.93,0,0,11690, 999
5216, 1970-01-01 00:00:05,6,0.99,-9.75,21.77,23.98,23.88,11.79,0.08,0,1.3,0,1,0.26,962.82,0,0,11590, 999
5216, 1970-01-01 00:00:05,6,1,-9.75,21.77,23.98,23.88,11.88,0.08,0,1.3,0,1,0.27,962.82,0,0,11490, 999
5216, 1970-01-01 00:00:05,6,0.98,-9.75,22,23.94,23.84,11.04,0.07,0,1.3,0,1,0.27,969.63,0,0,11390, 999
5216, 1970-01-01 00:00:05,6,1,-9.75,22,23.94,23.84,11.47,0.07,0,1.3,0,1,0.27,970.83,0,0,11290, 999
5216, 1970-01-01 00:00:05,6,1,-9.75,22,23.94,23.84,11.67,0.06,0,1.3,0,1,0.26,976.26,0,0,11190, 999
5216, 1970-01-01 00:00:05,6,1,-9.75,22.18,23.95,23.87,11.8,0.06,0,1.3,0,1,0.27,971.85,0,0,11090, 999
5216, 1970-01-01 00:00:05,6,1.01,-9.75,22.18,23.95,23.87,11.9,0.06,0,1.3,0,1,0.27,971.85,0,0,10990, 999
5216, 1970-01-01 00:00:05,6,1.02,-9.75,22.18,23.95,23.87,11.52,0.05,0,1.3,0,1,0.28,977.12,0,0,10890, 999
5216, 1970-01-01 00:00:05,6,1.04,-9.75,22.48,23.99,23.88,11.76,0.04,0,1.3,0,1,0.28,969.71,0,0,10703, 999
5216, 1970-01-01 00:00:05,6,1.04,-9.75,22.48,23.99,23.88,11.88,0.04,0,1.3,0,1,0.28,977.16,0,0,10603, 999
5216, 1970-01-01 00:00:05,6,1.04,-9.75,22.82,23.88,23.84,11.95,0.04,0,1.3,0,1,0.28,977.16,0,0,10503, 999
5216, 1970-01-01 00:00:05,6,1.04,-9.75,22.82,23.88,23.84,11.14,0.03,0,1.3,0,1,0.28,970.06,0,0,10403, 999
5216, 1970-01-01 00:00:05,6,1.05,-9.74,23.25,23.93,23.91,11.56,0.03,0,1.3,0,1,0.29,972.71,0,0,10303, 999
5216, 1970-01-01 00:00:05,6,1.06,-9.75,23.25,23.93,23.91,11.76,0.02,0,1.3,0,1,0.28,972.06,0,0,10203, 999
5216, 1970-01-01 00:00:05,6,1.05,-9.75,23.25,23.93,23.91,11.87,0.02,0,1.3,0,1,0.29,965.48,0,0,10103, 999
5216, 1970-01-01 00:00:05,6,1.04,-9.75,23.47,23.98,23.87,11.96,0.02,0,1.3,0,1,0.26,965.48,0,0,10003, 999
5216, 1970-01-01 00:00:05,6,1.05,-9.75,23.47,23.98,23.87,11.28,0.01,0,1.3,0,1,0.28,931.56,0,0,9902, 999
5216, 1970-01-01 00:00:05,6,1.04,-9.75,23.47,23.98,23.87,11.44,0.01,0,1.3,0,1,0.29,759.2,0,0,9802, 999
5216, 1970-01-01 00:00:05,6,1.06,-9.75,23.43,23.89,23.8,11.65,0,0,1.3,0,1,0.28,12.53,0,0,9702, 999
5216, 1970-01-01 00:00:05,6,0.96,-9.75,23.43,23.89,23.8,10.85,0,0,1.3,0,1,0.29,12.53,0,0,9602, 999
