OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
1093, 1970-01-01 00:00:01,0,0,0,0.25,0,1,0.92,0,0,12.62,42.38,31.96,71.03,-9.74,-0.16,16,10,0
2205, 1970-01-01 00:00:02,0.68,0.06,0,0.25,0,1,0.92,999,0,12.64,42.44,32.02,70.98,-9.74,-0.18,16,10,0
3317, 1970-01-01 00:00:03,0.96,0.18,0,0.25,0,1,0.92,999,0,12.58,42.44,32.03,70.92,-9.74,-0.16,16,10,0
4435, 1970-01-01 00:00:04,0.81,0.41,0,0.28,0,1,0.92,999,0,12.54,42.45,31.98,70.76,-9.74,-0.16,16,10,0
5553, 1970-01-01 00:00:05,0.99,0.7,0,0.28,0,1,0.92,999,0,12.54,42.48,32.06,70.72,-9.74,-0.14,16,10,0
6553, 1970-01-01 00:00:06,1.23,0.99,0,0.28,0,1,0.92,999,0,12.55,42.46,32.09,70.53,-9.74,-0.01,16,10,0
7553, 1970-01-01 00:00:07,1.32,1.35,0,0.25,0,1,0.92,999,0,12.52,42.45,32.11,70.45,-9.74,-0.02,16,10,0
8553, 1970-01-01 00:00:08,1.26,1.76,0,0.28,0,1,0.92,999,0,12.53,42.37,32.07,70.34,-9.74,-0.02,16,10,0
9553, 1970-01-01 00:00:09,1.26,2.11,0,0.25,0,1,0.92,999,0,12.51,42.4,32.05,70.2,-9.74,0.67,16,10,0
10553, 1970-01-01 00:00:10,0.61,2.34,0,0.25,0,1,0.92,999,0,12.49,42.38,32.11,70.08,-9.74,2.36,16,10,0
11553, 1970-01-01 00:00:11,0,2.34,0,0.27,0,1,0.92,999,0,12.5,42.3,32.11,69.99,-9.74,-0.35,16,10,0
12553, 1970-01-01 00:00:12,0,2.34,0,0.27,0,1,0.92,999,0,12.51,42.3,32.03,69.79,-9.74,-0.29,16,10,0
13553, 1970-01-01 00:00:13,0,2.34,0,0.27,0,1,0.92,999,0,12.52,42.33,32.02,69.77,-9.74,-0.25,16,10,0
14074, 1970-01-01 00:00:14,0.9,2.4,0,0.27,0,1,0.92,999,0,12.49,42.34,32.06,69.7,-9.74,-0.23,20,10,0
14174, 1970-01-01 00:00:14,0,2.4,0,0.26,1,1,0.92,999,0,10.67,42.27,32.01,69.7,-9.74,-0.26,22,10,0
