OnTime (ms), Time (UTC), Speed (km/h), Distance (m), RPM, Lambda, Starter, Gear, Fuel correction, Fuel consumption (km/l), Fuel consumed (g), Battery voltage (V), Oil temperature (C), Water temperature (C), Exhaust temperature (C), Brake front (bar), Brake rear (bar), State, Injection duration (us), Injection angle
6286, 2018-06-28 23:19:34,16,0.23,-9.74,99.58,44.62,63.64,12.33,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,978977, 999
6286, 2018-06-28 23:19:34,16,0.24,-9.74,99.69,44.58,63.7,12.32,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,977977, 999
6286, 2018-06-28 23:19:34,16,0.25,-9.74,99.88,44.65,63.72,12.3,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,976977, 999
6286, 2018-06-28 23:19:34,16,0.24,-9.74,99.99,44.65,63.83,12.33,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,975871, 999
6286, 2018-06-28 23:19:34,16,0.26,-9.74,100.24,44.65,63.9,12.33,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,974802, 999
6286, 2018-06-28 23:19:34,16,0.26,-9.74,100.34,44.65,63.86,12.34,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,973802, 999
6286, 2018-06-28 23:19:34,16,0.26,-9.74,100.5,44.6,63.9,12.34,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,972802, 999
6286, 2018-06-28 23:19:34,16,0.25,-9.74,100.67,44.58,63.93,12.31,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,971802, 999
6286, 2018-06-28 23:19:34,16,0.25,-9.74,100.84,44.58,63.99,12.34,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,970802, 999
6286, 2018-06-28 23:19:34,16,0.25,-9.74,100.98,44.59,63.99,12.33,14.25,181.48,0.95,1,0,1.47,0,3471.72,0,969801, 999
5029.7, 2018-06-28 23:19:33,20,-0.3,-9.74,212.05,44.58,63.32,12.19,14.65,176.88,0.95,1,0,1.41,2501.2,3479.44,11.12,990625, 999
5029.7, 2018-06-28 23:19:33,20,-0.23,-9.74,205.96,44.62,63.2,12.26,14.65,176.98,0.95,1,0,1.46,2418.33,3479.09,10.85,990525, 999
5029.7, 2018-06-28 23:19:33,20,-0.26,-9.74,205.96,44.62,63.2,12.23,14.64,177.08,0.95,1,0,1.28,2405.97,3478.74,10.6,990425, 999
5029.7, 2018-06-28 23:19:33,20,-0.27,-9.74,205.96,44.62,63.2,12.2,14.63,177.18,0.95,1,0,1.22,2309.11,3478.51,10.37,990325, 999
5076.72, 2018-06-28 23:19:33,20,-0.25,-9.74,201.16,44.52,63.34,12.23,14.6,177.43,0.95,1,0,1.19,2188.06,3477.81,9.7,990106, 999
5068.81, 2018-06-28 23:19:33,20,-0.27,-9.74,201.16,44.52,63.34,12.19,14.6,177.48,0.95,1,0,1.2,2198.49,3477.57,9.52,990006, 999
5109.62, 2018-06-28 23:19:33,20,-0.32,-9.74,196.27,44.5,63.27,12.3,14.59,177.58,0.95,1,0,1.18,2144.73,3477.34,9.38,989906, 999
5127.35, 2018-06-28 23:19:33,20,-0.28,-9.74,196.27,44.5,63.27,12.18,14.58,177.68,0.95,1,0,1.21,2121.38,3476.99,9.04,989806, 999
5190.46, 2018-06-28 23:19:33,20,-0.29,-9.74,191.44,44.52,63.31,12.23,14.57,177.79,0.95,1,0,1.11,2038.25,3476.75,8.79,989706, 999
5198.2, 2018-06-28 23:19:33,20,-0.24,-9.74,191.44,44.52,63.31,12.18,14.56,177.89,0.95,1,0,1.07,2028.05,3476.52,8.51,989606, 999
5243.14, 2018-06-28 23:19:33,20,-0.27,-9.74,191.44,44.52,63.31,12.29,14.55,177.94,0.95,1,0,1.02,1987.54,3476.28,8.29,989506, 999
