OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
792.00,2019-07-02 16:32:00.792,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.10,0.00,0.00,0.00,0.00,0.00,0.13,17.00,10.00,0.00,0.00,0.00
2831.00,2019-07-02 16:32:02.831,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.10,55.13,60.78,27.91,34.22,-0.20,0.13,17.00,10.00,0.00,0.00,0.00
2931.00,2019-07-02 16:32:02.931,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.11,55.13,60.78,27.91,34.22,-0.24,0.14,17.00,10.00,0.00,0.00,0.00
3042.00,2019-07-02 16:32:03.042,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.07,55.13,60.78,27.91,34.22,-0.22,0.13,17.00,10.00,0.00,0.00,0.00
3142.00,2019-07-02 16:32:03.142,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.10,55.02,60.69,28.05,34.22,-0.22,0.13,17.00,10.00,0.00,0.00,0.00
3242.00,2019-07-02 16:32:03.242,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.09,55.02,60.69,28.05,34.20,-0.22,0.13,17.00,10.00,0.00,0.00,0.00
3342.00,2019-07-02 16:32:03.342,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.07,55.04,60.72,28.12,34.20,-0.20,0.13,17.00,10.00,0.00,0.00,0.00
3442.00,2019-07-02 16:32:03.442,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.05,55.04,60.72,28.12,34.20,-0.25,0.14,17.00,10.00,0.00,0.00,0.00
3542.00,2019-07-02 16:32:03.542,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.05,55.04,60.72,28.12,34.20,-0.23,0.14,17.00,10.00,0.00,0.00,0.00
3642.00,2019-07-02 16:32:03.642,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.08,55.02,60.65,28.18,34.09,-0.23,0.13,17.00,10.00,0.00,0.00,0.00
3742.00,2019-07-02 16:32:03.742,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.06,55.02,60.65,28.18,34.09,-0.24,0.13,17.00,10.00,0.00,0.00,0.00
3842.00,2019-07-02 16:32:03.842,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.05,55.02,60.71,28.18,34.09,-0.22,0.13,17.00,10.00,0.00,0.00,0.00
3942.00,2019-07-02 16:32:03.942,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.07,55.04,60.71,28.18,34.09,-0.26,0.14,17.00,10.00,0.00,0.00,0.00
