OnTime_(ms),Time_(UTC),Speed_(km/h),Distance_(m),RPM,Lambda,Starter,Gear,Fuel_correction,Fuel_consumption_(km/l),Fuel_consumed_(g),Battery_voltage_(V),Oil_temperature_(C),Water_temperature_(C),Exhaust_temperature_(C), Air_Temperature_(C), Brake_front_(bar),Brake_rear_(bar),ecu_state, injection_duration_(us), injection_angle, burning, tuning_state
777.00,1970-00-00 00:00:00.777,0.00,0.00,0.00,0.80,0.00,0.00,1.00,0.00,0.00,13.61,0.00,0.00,0.00,0.00,0.00,1.25,17.00,10.00,0.00,0.00,0.00
2801.00,1970-01-01 00:00:02.801,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.61,60.23,44.30,19.04,28.36,1.93,1.25,17.00,10.00,0.00,0.00,0.00
2901.00,1970-01-01 00:00:02.901,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.57,60.23,44.30,19.04,28.36,1.96,1.24,16.00,10.00,0.00,0.00,0.00
3001.00,1970-01-01 00:00:03.001,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.57,60.23,44.30,19.04,28.36,1.97,1.23,16.00,10.00,0.00,0.00,0.00
3101.00,1970-01-01 00:00:03.101,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.52,60.14,44.30,19.07,28.36,1.94,1.24,16.00,10.00,0.00,0.00,0.00
3201.00,1970-01-01 00:00:03.201,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.57,60.14,44.30,19.07,28.41,2.00,1.26,16.00,10.00,0.00,0.00,0.00
3301.00,1970-01-01 00:00:03.301,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.49,60.14,44.28,19.07,28.41,2.11,1.34,16.00,10.00,0.00,0.00,0.00
3401.00,1970-01-01 00:00:03.401,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.55,60.19,44.28,19.16,28.41,2.37,1.42,16.00,10.00,0.00,0.00,0.00
3501.00,1970-01-01 00:00:03.501,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,13.54,60.19,44.28,19.16,28.41,2.55,1.49,16.00,10.00,0.00,0.00,0.00
3601.00,1970-01-01 00:00:03.601,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,13.47,60.21,44.41,19.09,28.60,2.60,1.54,16.00,10.00,0.00,0.00,0.00
3701.00,1970-01-01 00:00:03.701,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,13.55,60.21,44.41,19.09,28.60,2.70,1.53,16.00,10.00,0.00,0.00,0.00
3801.00,1970-01-01 00:00:03.801,0.00,0.00,0.00,0.83,0.00,1.00,1.00,0.00,0.00,13.47,60.21,44.38,19.09,28.60,2.63,1.52,16.00,10.00,0.00,0.00,0.00
3901.00,1970-01-01 00:00:03.901,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.53,60.27,44.38,19.23,28.60,2.62,1.53,16.00,10.00,0.00,0.00,0.00
4001.00,1970-01-01 00:00:04.001,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.51,60.27,44.38,19.23,28.79,2.63,1.52,16.00,10.00,0.00,0.00,0.00
4101.00,1970-01-01 00:00:04.101,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.49,60.23,44.37,19.15,28.79,2.60,1.53,16.00,10.00,0.00,0.00,0.00
4201.00,1970-01-01 00:00:04.201,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.55,60.23,44.37,19.15,28.79,2.64,1.53,16.00,10.00,0.00,0.00,0.00
4301.00,1970-01-01 00:00:04.301,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.47,60.23,44.45,19.15,28.79,2.61,1.53,16.00,10.00,0.00,0.00,0.00
4401.00,1970-01-01 00:00:04.401,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.54,60.23,44.45,19.23,28.85,2.61,1.52,16.00,10.00,0.00,0.00,0.00
4501.00,1970-01-01 00:00:04.501,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.49,60.23,44.45,19.23,28.85,2.61,1.53,16.00,10.00,0.00,0.00,0.00
4601.00,1970-01-01 00:00:04.601,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.50,60.23,44.40,19.23,28.85,2.60,1.52,16.00,10.00,0.00,0.00,0.00
4701.00,1970-01-01 00:00:04.701,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.52,60.23,44.40,19.20,28.85,2.62,1.53,16.00,10.00,0.00,0.00,0.00
4801.00,1970-01-01 00:00:04.801,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.47,60.23,44.41,19.20,28.78,2.56,1.53,16.00,10.00,0.00,0.00,0.00
4901.00,1970-01-01 00:00:04.901,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.54,60.16,44.41,19.16,28.78,2.65,1.53,16.00,10.00,0.00,0.00,0.00
5001.00,1970-01-01 00:00:05.001,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.48,60.16,44.41,19.16,28.78,2.60,1.52,16.00,10.00,0.00,0.00,0.00
5101.00,1970-01-01 00:00:05.101,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.52,60.16,44.40,19.16,28.78,2.60,1.52,16.00,10.00,0.00,0.00,0.00
5201.00,1970-01-01 00:00:05.201,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.50,60.23,44.40,19.18,28.68,2.61,1.52,16.00,10.00,0.00,0.00,0.00
5301.00,1970-01-01 00:00:05.301,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.47,60.23,44.41,19.18,28.68,2.58,1.52,16.00,10.00,0.00,0.00,0.00
5401.00,1970-01-01 00:00:05.401,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.53,60.23,44.41,19.17,28.68,2.61,1.52,16.00,10.00,0.00,0.00,0.00
5501.00,1970-01-01 00:00:05.501,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.47,60.23,44.41,19.17,28.68,2.58,1.52,16.00,10.00,0.00,0.00,0.00
5601.00,1970-01-01 00:00:05.601,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.52,60.23,44.41,19.17,28.58,2.60,1.51,16.00,10.00,0.00,0.00,0.00
5701.00,1970-01-01 00:00:05.701,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.47,60.21,44.41,19.27,28.58,2.59,1.52,16.00,10.00,0.00,0.00,0.00
5801.00,1970-01-01 00:00:05.801,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.48,60.21,44.41,19.27,28.58,2.57,1.52,16.00,10.00,0.00,0.00,0.00
5901.00,1970-01-01 00:00:05.901,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.52,60.21,44.41,19.27,28.58,2.60,1.52,16.00,10.00,0.00,0.00,0.00
6001.00,1970-01-01 00:00:06.001,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.46,60.14,44.41,19.25,28.63,2.54,1.52,16.00,10.00,0.00,0.00,0.00
6101.00,1970-01-01 00:00:06.101,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.52,60.14,44.40,19.25,28.63,2.62,1.52,16.00,10.00,0.00,0.00,0.00
6201.00,1970-01-01 00:00:06.201,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.47,60.16,44.40,19.20,28.63,2.58,1.52,16.00,10.00,0.00,0.00,0.00
6301.00,1970-01-01 00:00:06.301,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.50,60.16,44.39,19.20,28.63,2.58,1.53,16.00,10.00,0.00,0.00,0.00
6401.00,1970-01-01 00:00:06.401,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.50,60.16,44.39,19.20,28.63,2.60,1.52,16.00,10.00,0.00,0.00,0.00
6501.00,1970-01-01 00:00:06.501,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.46,60.18,44.39,19.24,28.63,2.57,1.51,16.00,10.00,0.00,0.00,0.00
6601.00,1970-01-01 00:00:06.601,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.51,60.18,44.48,19.24,28.63,2.60,1.51,16.00,10.00,0.00,0.00,0.00
6701.00,1970-01-01 00:00:06.701,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.47,60.19,44.48,19.27,28.63,2.58,1.51,16.00,10.00,0.00,0.00,0.00
6801.00,1970-01-01 00:00:06.801,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.51,60.19,44.35,19.27,28.52,2.58,1.51,16.00,10.00,0.00,0.00,0.00
6901.00,1970-01-01 00:00:06.901,0.00,0.00,0.00,0.81,0.00,1.00,1.00,0.00,0.00,13.48,60.19,44.35,19.27,28.52,2.59,1.52,16.00,10.00,0.00,0.00,0.00
7001.00,1970-01-01 00:00:07.001,0.00,0.00,0.00,0.80,0.00,1.00,1.00,0.00,0.00,13.48,60.11,44.35,19.20,28.52,2.56,1.51,16.00,10.00,0.00,0.00,0.00
7101.00,1970-01-01 00:00:07.101,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.50,60.11,44.42,19.20,28.52,2.59,1.53,16.00,10.00,0.00,0.00,0.00
7201.00,1970-01-01 00:00:07.201,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.46,60.11,44.42,19.20,28.49,2.56,1.52,16.00,10.00,0.00,0.00,0.00
7301.00,1970-01-01 00:00:07.301,0.00,0.00,0.00,0.82,0.00,1.00,1.00,0.00,0.00,13.51,60.19,44.44,19.24,28.49,2.61,1.53,16.00,10.00,0.00,0.00,0.00
